Time,Total Power (W),P_VDD,V_VDD,I_VDD,P_VDDM,V_VDDM,I_VDDM
2018-11-25_22:43:32.430232,0.030781587584629,0.009127291460800002,0.7514648,0.012146,0.021654296123829,0.9016113,0.02401733
2018-11-25_22:43:32.830893,0.03092441728034,0.009322221429920001,0.7514648,0.0124054,0.02160219585042,0.9017334,0.0239563
2018-11-25_22:43:33.213400,0.031258481605177,0.009518690255250999,0.7515869,0.01266479,0.021739791349926003,0.9017334,0.02410889
2018-11-25_22:43:33.627425,0.031438222924223,0.00950877306386,0.751709,0.01264954,0.021929449860363,0.9016113,0.02432251
2018-11-25_22:43:34.029795,0.032002246818614,0.009598974767908998,0.7515869,0.01277161,0.022403272050705,0.9018555,0.02484131
2018-11-25_22:43:34.427391,0.031780448747654,0.010147803203144,0.7514648,0.01350403,0.02163264554451,0.9018555,0.02398682
2018-11-25_22:43:34.827410,0.031198837265376998,0.009404013126048999,0.7515869,0.01251221,0.021794824139328,0.9017334,0.02416992
2018-11-25_22:43:35.246437,0.031327924380746,0.009254920832695999,0.7515869,0.01231384,0.022073003548050002,0.9018555,0.0244751
2018-11-25_22:43:35.646415,0.031319530020981,0.009356615973816,0.7514648,0.01245117,0.021962914047165,0.9018555,0.02435303
2018-11-25_22:43:36.034241,0.031598628670206005,0.009391018032360001,0.7514648,0.01249695,0.022207610637846,0.9017334,0.02462769
2018-11-25_22:43:36.435459,0.032015148177042,0.009697462943058,0.7512207,0.01290894,0.022317685233984,0.9017334,0.02474976
2018-11-25_22:43:36.808609,0.031992293393917,0.009402485385208,0.7514648,0.01251221,0.022589808008708998,0.9016113,0.02505493
2018-11-25_22:43:37.180844,0.031800437499876,0.009757943264904001,0.7514648,0.01298523,0.022042494234972,0.9017334,0.02444458
2018-11-25_22:43:37.577490,0.031339488927088,0.009517143884392001,0.7514648,0.01266479,0.021822345042696,0.9017334,0.02420044
2018-11-25_22:43:37.948774,0.03149699642334,0.009264884665680002,0.7514648,0.0123291,0.022232111757660003,0.9016113,0.0246582
2018-11-25_22:43:38.347741,0.032201739482794,0.00933368126812,0.7514648,0.01242065,0.022868058214674,0.9017334,0.02536011
2018-11-25_22:43:38.717500,0.031727976318178,0.009746475912056001,0.7514648,0.01296997,0.021981500406122,0.9014893,0.02438354
