Time,Total Power (W),P_VDD,V_VDD,I_VDD,P_VDDM,V_VDDM,I_VDDM
2019-03-25_01:10:01.395217,0.029700684746579997,0.008758936472988,0.7513428,0.01165771,0.020941748273592,0.9017334,0.02322388
2019-03-25_01:10:01.779328,0.028959577056713003,0.008427835539608,0.7514648,0.01121521,0.020531741517105,0.9018555,0.02276611
2019-03-25_01:10:02.160263,0.029681792935338,0.009045551210904,0.7513428,0.01203918,0.020636241724434002,0.9016113,0.02288818
2019-03-25_01:10:02.521784,0.030060715087265998,0.008816263928627999,0.7513428,0.01173401,0.021244451158638,0.9017334,0.02355957
2019-03-25_01:10:02.883247,0.029630400618639,0.008963843344059,0.7512207,0.01193237,0.02066655727458,0.9017334,0.0229187
2019-03-25_01:10:03.269763,0.029828855678233998,0.008837758461771,0.7512207,0.01176453,0.020991097216463,0.9014893,0.02328491
2019-03-25_01:10:03.647684,0.029019641690688,0.008380605319475999,0.7513428,0.01115417,0.020639036371212,0.9017334,0.02288818
2019-03-25_01:10:04.035993,0.029779256673894,0.008586969132924,0.7513428,0.01142883,0.02119228754097,0.9018555,0.02349854
2019-03-25_01:10:04.420749,0.030167774843874,0.008562653929224,0.7512207,0.01139832,0.02160512091465,0.9018555,0.0239563
2019-03-25_01:10:04.798291,0.029360938684883004,0.008553968906288002,0.7514648,0.01138306,0.020806969778595003,0.9018555,0.02307129
2019-03-25_01:10:05.184503,0.029341133602209,0.008781867455244001,0.7513428,0.01168823,0.020559266146965,0.9018555,0.02279663
2019-03-25_01:10:05.560814,0.029363642755866,0.008311819886136,0.7513428,0.01106262,0.02105182286973,0.9017334,0.02334595
2019-03-25_01:10:05.952773,0.029079697811823,0.008333396395998,0.7512207,0.01109314,0.020746301415825,0.9016113,0.02301025
2019-03-25_01:10:06.322734,0.029734102763157,0.009009697855587,0.7512207,0.01199341,0.02072440490757,0.9018555,0.02297974
2019-03-25_01:10:06.695158,0.029700667627182,0.008896514853096,0.7513428,0.01184082,0.020804152774086003,0.9017334,0.02307129
2019-03-25_01:10:07.083622,0.030079933287735,0.008780440322361,0.7512207,0.01168823,0.021299492965374,0.9017334,0.02362061
2019-03-25_01:10:07.480616,0.028976520843315,0.008367787279644,0.7512207,0.01113892,0.020608733563671,0.9016113,0.02285767
2019-03-25_01:10:07.874603,0.029971301439972002,0.008644296588564,0.7513428,0.01150513,0.021327004851408,0.9017334,0.02365112
2019-03-25_01:10:08.274211,0.029832819828844,0.008725964169712,0.7514648,0.01161194,0.021106855659132,0.9017334,0.02340698
2019-03-25_01:10:08.649241,0.029935164875226,0.008770401964116,0.7513428,0.01167297,0.02116476291111,0.9018555,0.02346802
2019-03-25_01:10:09.025798,0.029477729728049996,0.008758936472988,0.7513428,0.01165771,0.020718793255062,0.9016113,0.02297974
2019-03-25_01:10:09.387760,0.029846588861904,0.00893236149168,0.7514648,0.0118866,0.020914227370224,0.9017334,0.02319336
2019-03-25_01:10:09.784694,0.029264991898632,0.008598434624052,0.7513428,0.01144409,0.02066655727458,0.9017334,0.0229187
2019-03-25_01:10:10.163902,0.029030670182228,0.008553968906288002,0.7514648,0.01138306,0.02047670127594,0.9018555,0.02270508
