Time,Total Power (W),P_VDD,V_VDD,I_VDD,P_VDDM,V_VDDM,I_VDDM
2018-11-27_14:56:17.800984,0.029281877899723002,0.008232905570488001,0.7514648,0.01095581,0.021048972329235,0.9016113,0.02334595
2018-11-27_14:56:18.178604,0.029002190895995997,0.008531034200592,0.7514648,0.01135254,0.020471156695404,0.9016113,0.02270508
2018-11-27_14:56:18.550506,0.029770032399086994,0.008773251336092998,0.7515869,0.01167297,0.020996781062993998,0.9017334,0.02328491
2018-11-27_14:56:18.969203,0.029658544476042,0.009047019990864,0.7514648,0.01203918,0.020611524485178,0.9017334,0.02285767
2018-11-27_14:56:19.367641,0.029668047857337003,0.008839194910884,0.7513428,0.01176453,0.020828852946453,0.9016113,0.02310181
2018-11-27_14:56:19.769661,0.029930064047985,0.008991151410141,0.7515869,0.01196289,0.020938912637844,0.9016113,0.02322388
2018-11-27_14:56:20.141722,0.029612340888734,0.008887935981164,0.7515869,0.01182556,0.02072440490757,0.9018555,0.02297974
2018-11-27_14:56:20.532495,0.029098585051060003,0.009150218651848,0.7514648,0.01217651,0.019948366399212002,0.9016113,0.02212524
2018-11-27_14:56:20.920906,0.029381422591466998,0.00841500179286,0.7513428,0.01119995,0.020966420798607,0.9016113,0.02325439
2018-11-27_14:56:21.300687,0.029672291918268,0.008565436259136,0.7514648,0.01139832,0.021106855659132,0.9017334,0.02340698
2018-11-27_14:56:21.681363,0.030486401118622,0.009241949959984001,0.7514648,0.01229858,0.021244451158638,0.9017334,0.02355957
2018-11-27_14:56:22.067179,0.029847567742462,0.0091287744874,0.7515869,0.012146,0.020718793255062,0.9016113,0.02297974
2018-11-27_14:56:22.445175,0.02975715923398,0.009035560152664001,0.7514648,0.01202393,0.020721599081316,0.9017334,0.02297974
2018-11-27_14:56:22.813213,0.029416731250782,0.008505335789814,0.7512207,0.01132202,0.020911395460968,0.9016113,0.02319336
2018-11-27_14:56:23.182346,0.029173724159112,0.008724547513032,0.7513428,0.01161194,0.02044917664608,0.9018555,0.02267456
