Time,Top Freq,Cur Freq,Perf Lost,Utilization,Cur Temp,Max Temp,Cur Power,Max Power,Fan
2018-09-15_19:15:27,2800 MHz,1813.0 MHz,0 (N/A) run sudo,3.9 %,40.0 C,40.0 C,16.0 W,21.0 W,927.0 RPM
2018-09-15_19:15:27,2800 MHz,1790.0 MHz,0 (N/A) run sudo,1.3 %,40.0 C,40.0 C,15.9 W,21.0 W,925.0 RPM
2018-09-15_19:15:27,2800 MHz,1778.0 MHz,0 (N/A) run sudo,1.0 %,40.0 C,40.0 C,16.2 W,21.0 W,923.0 RPM
2018-09-15_19:15:27,2800 MHz,2010.0 MHz,0 (N/A) run sudo,1.3 %,40.0 C,40.0 C,16.2 W,21.0 W,938.0 RPM
2018-09-15_19:15:28,2800 MHz,2011.0 MHz,0 (N/A) run sudo,1.5 %,40.0 C,40.0 C,16.2 W,21.0 W,962.0 RPM
2018-09-15_19:15:28,2800 MHz,2008.0 MHz,0 (N/A) run sudo,1.1 %,40.0 C,40.0 C,16.0 W,21.0 W,993.0 RPM
2018-09-15_19:15:28,2800 MHz,1805.0 MHz,0 (N/A) run sudo,1.3 %,40.0 C,40.0 C,15.9 W,21.0 W,999.0 RPM
2018-09-15_19:15:28,2800 MHz,1742.0 MHz,0 (N/A) run sudo,1.3 %,40.0 C,40.0 C,15.9 W,21.0 W,1007.0 RPM
2018-09-15_19:15:29,2800 MHz,1712.0 MHz,0 (N/A) run sudo,1.5 %,39.0 C,40.0 C,15.6 W,21.0 W,1011.0 RPM
2018-09-15_19:15:29,2800 MHz,1755.0 MHz,0 (N/A) run sudo,1.5 %,39.0 C,40.0 C,15.8 W,21.0 W,1013.0 RPM
2018-09-15_19:15:29,2800 MHz,1719.0 MHz,0 (N/A) run sudo,1.7 %,39.0 C,40.0 C,15.8 W,21.0 W,1014.0 RPM
2018-09-15_19:15:29,2800 MHz,1802.0 MHz,0 (N/A) run sudo,1.3 %,39.0 C,40.0 C,16.1 W,21.0 W,1015.0 RPM
2018-09-15_19:15:29,2800 MHz,2080.0 MHz,0 (N/A) run sudo,1.7 %,39.0 C,40.0 C,16.2 W,21.0 W,1014.0 RPM
2018-09-15_19:15:30,2800 MHz,1994.0 MHz,0 (N/A) run sudo,1.5 %,40.0 C,40.0 C,16.1 W,21.0 W,990.0 RPM
2018-09-15_19:15:30,2800 MHz,2179.0 MHz,0 (N/A) run sudo,3.4 %,40.0 C,40.0 C,16.2 W,21.0 W,963.0 RPM
2018-09-15_19:15:30,2800 MHz,2001.0 MHz,0 (N/A) run sudo,2.1 %,40.0 C,40.0 C,16.1 W,21.0 W,944.0 RPM
2018-09-15_19:15:30,2800 MHz,1745.0 MHz,0 (N/A) run sudo,2.6 %,40.0 C,40.0 C,15.9 W,21.0 W,936.0 RPM
2018-09-15_19:15:31,2800 MHz,1728.0 MHz,0 (N/A) run sudo,2.3 %,40.0 C,40.0 C,15.9 W,21.0 W,931.0 RPM
2018-09-15_19:15:31,2800 MHz,1724.0 MHz,0 (N/A) run sudo,4.3 %,40.0 C,40.0 C,16.1 W,21.0 W,926.0 RPM
2018-09-15_19:15:31,2800 MHz,1773.0 MHz,0 (N/A) run sudo,4.4 %,40.0 C,40.0 C,16.2 W,21.0 W,924.0 RPM
2018-09-15_19:15:31,2800 MHz,1810.0 MHz,0 (N/A) run sudo,1.7 %,40.0 C,40.0 C,16.1 W,21.0 W,924.0 RPM
2018-09-15_19:15:31,2800 MHz,1800.0 MHz,0 (N/A) run sudo,1.7 %,40.0 C,40.0 C,16.3 W,21.0 W,923.0 RPM
2018-09-15_19:15:32,2800 MHz,2096.0 MHz,0 (N/A) run sudo,1.1 %,40.0 C,40.0 C,15.7 W,21.0 W,956.0 RPM
2018-09-15_19:15:32,2800 MHz,2068.0 MHz,0 (N/A) run sudo,5.5 %,40.0 C,40.0 C,22.8 W,23.0 W,985.0 RPM
2018-09-15_19:15:32,2800 MHz,2117.0 MHz,0 (N/A) run sudo,5.5 %,40.0 C,40.0 C,24.8 W,25.0 W,999.0 RPM
2018-09-15_19:15:32,2800 MHz,2079.0 MHz,0 (N/A) run sudo,5.5 %,40.0 C,40.0 C,25.4 W,26.0 W,1005.0 RPM
2018-09-15_19:15:33,2800 MHz,2150.0 MHz,0 (N/A) run sudo,6.1 %,40.0 C,40.0 C,25.6 W,26.0 W,1009.0 RPM
2018-09-15_19:15:33,2800 MHz,2210.0 MHz,0 (N/A) run sudo,7.3 %,40.0 C,40.0 C,25.5 W,26.0 W,1012.0 RPM
2018-09-15_19:15:33,2800 MHz,2224.0 MHz,0 (N/A) run sudo,7.9 %,41.0 C,41.0 C,25.5 W,26.0 W,1013.0 RPM
2018-09-15_19:15:33,2800 MHz,2106.0 MHz,0 (N/A) run sudo,6.5 %,41.0 C,41.0 C,25.7 W,26.0 W,1014.0 RPM
2018-09-15_19:15:33,2800 MHz,2034.0 MHz,0 (N/A) run sudo,7.0 %,41.0 C,41.0 C,25.8 W,26.0 W,1014.0 RPM
2018-09-15_19:15:34,2800 MHz,2067.0 MHz,0 (N/A) run sudo,7.6 %,41.0 C,41.0 C,26.0 W,26.0 W,985.0 RPM
2018-09-15_19:15:34,2800 MHz,2134.0 MHz,0 (N/A) run sudo,4.9 %,41.0 C,41.0 C,20.3 W,26.0 W,964.0 RPM
2018-09-15_19:15:34,2800 MHz,1806.0 MHz,0 (N/A) run sudo,0.9 %,40.0 C,41.0 C,15.9 W,26.0 W,950.0 RPM
2018-09-15_19:15:34,2800 MHz,1796.0 MHz,0 (N/A) run sudo,1.5 %,40.0 C,41.0 C,15.9 W,26.0 W,902.0 RPM
2018-09-15_19:15:35,2800 MHz,1775.0 MHz,0 (N/A) run sudo,1.3 %,40.0 C,41.0 C,16.1 W,26.0 W,931.0 RPM
2018-09-15_19:15:35,2800 MHz,1793.0 MHz,0 (N/A) run sudo,1.9 %,40.0 C,41.0 C,16.0 W,26.0 W,927.0 RPM
2018-09-15_19:15:35,2800 MHz,1813.0 MHz,0 (N/A) run sudo,2.6 %,40.0 C,41.0 C,16.0 W,26.0 W,925.0 RPM
2018-09-15_19:15:35,2800 MHz,1761.0 MHz,0 (N/A) run sudo,2.1 %,40.0 C,41.0 C,16.0 W,26.0 W,924.0 RPM
2018-09-15_19:15:35,2800 MHz,1739.0 MHz,0 (N/A) run sudo,2.5 %,40.0 C,41.0 C,16.0 W,26.0 W,923.0 RPM
2018-09-15_19:15:36,2800 MHz,1925.0 MHz,0 (N/A) run sudo,2.5 %,40.0 C,41.0 C,16.6 W,26.0 W,951.0 RPM
2018-09-15_19:15:36,2800 MHz,1976.0 MHz,0 (N/A) run sudo,4.0 %,40.0 C,41.0 C,20.1 W,26.0 W,982.0 RPM
2018-09-15_19:15:36,2800 MHz,1975.0 MHz,0 (N/A) run sudo,1.7 %,40.0 C,41.0 C,16.6 W,26.0 W,995.0 RPM
2018-09-15_19:15:36,2800 MHz,1831.0 MHz,0 (N/A) run sudo,1.8 %,40.0 C,41.0 C,16.1 W,26.0 W,1004.0 RPM
2018-09-15_19:15:37,2800 MHz,1772.0 MHz,0 (N/A) run sudo,1.7 %,40.0 C,41.0 C,15.9 W,26.0 W,1009.0 RPM
2018-09-15_19:15:37,2800 MHz,1784.0 MHz,0 (N/A) run sudo,1.7 %,40.0 C,41.0 C,16.1 W,26.0 W,1011.0 RPM
2018-09-15_19:15:37,2800 MHz,1743.0 MHz,0 (N/A) run sudo,2.1 %,40.0 C,41.0 C,15.7 W,26.0 W,1013.0 RPM
2018-09-15_19:15:37,2800 MHz,1809.0 MHz,0 (N/A) run sudo,1.9 %,40.0 C,41.0 C,16.2 W,26.0 W,1014.0 RPM
2018-09-15_19:15:37,2800 MHz,1793.0 MHz,0 (N/A) run sudo,1.9 %,40.0 C,41.0 C,16.2 W,26.0 W,1014.0 RPM
2018-09-15_19:15:38,2800 MHz,1978.0 MHz,0 (N/A) run sudo,1.3 %,40.0 C,41.0 C,16.4 W,26.0 W,989.0 RPM
2018-09-15_19:15:38,2800 MHz,2002.0 MHz,0 (N/A) run sudo,1.9 %,40.0 C,41.0 C,16.4 W,26.0 W,968.0 RPM
2018-09-15_19:15:38,2800 MHz,1776.0 MHz,0 (N/A) run sudo,1.5 %,40.0 C,41.0 C,16.3 W,26.0 W,952.0 RPM
2018-09-15_19:15:38,2800 MHz,1800.0 MHz,0 (N/A) run sudo,1.7 %,40.0 C,41.0 C,15.9 W,26.0 W,903.0 RPM
2018-09-15_19:15:38,2800 MHz,1753.0 MHz,0 (N/A) run sudo,1.7 %,40.0 C,41.0 C,16.5 W,26.0 W,931.0 RPM
2018-09-15_19:15:39,2800 MHz,1741.0 MHz,0 (N/A) run sudo,3.2 %,40.0 C,41.0 C,19.8 W,26.0 W,927.0 RPM
2018-09-15_19:15:39,2800 MHz,2031.0 MHz,0 (N/A) run sudo,10.3 %,40.0 C,41.0 C,29.1 W,30.0 W,924.0 RPM
2018-09-15_19:15:39,2800 MHz,2148.0 MHz,0 (N/A) run sudo,9.8 %,40.0 C,41.0 C,29.1 W,30.0 W,923.0 RPM
2018-09-15_19:15:39,2800 MHz,2083.0 MHz,0 (N/A) run sudo,7.6 %,40.0 C,41.0 C,29.4 W,30.0 W,922.0 RPM
2018-09-15_19:15:40,2800 MHz,2092.0 MHz,0 (N/A) run sudo,7.4 %,41.0 C,41.0 C,29.5 W,30.0 W,956.0 RPM
2018-09-15_19:15:40,2800 MHz,1990.0 MHz,0 (N/A) run sudo,6.7 %,41.0 C,41.0 C,28.6 W,30.0 W,979.0 RPM
2018-09-15_19:15:40,2800 MHz,1911.0 MHz,0 (N/A) run sudo,7.8 %,41.0 C,41.0 C,21.7 W,30.0 W,996.0 RPM
2018-09-15_19:15:40,2800 MHz,1878.0 MHz,0 (N/A) run sudo,7.7 %,41.0 C,41.0 C,22.8 W,30.0 W,1003.0 RPM
2018-09-15_19:15:41,2800 MHz,2042.0 MHz,0 (N/A) run sudo,6.8 %,41.0 C,41.0 C,22.1 W,30.0 W,1008.0 RPM
2018-09-15_19:15:41,2800 MHz,1904.0 MHz,0 (N/A) run sudo,7.8 %,40.0 C,41.0 C,23.2 W,30.0 W,1012.0 RPM
2018-09-15_19:15:41,2800 MHz,1935.0 MHz,0 (N/A) run sudo,7.8 %,40.0 C,41.0 C,22.5 W,30.0 W,1013.0 RPM
2018-09-15_19:15:41,2800 MHz,1906.0 MHz,0 (N/A) run sudo,7.4 %,40.0 C,41.0 C,22.5 W,30.0 W,1014.0 RPM
2018-09-15_19:15:41,2800 MHz,1949.0 MHz,0 (N/A) run sudo,7.6 %,40.0 C,41.0 C,22.4 W,30.0 W,1014.0 RPM
2018-09-15_19:15:42,2800 MHz,1975.0 MHz,0 (N/A) run sudo,6.9 %,40.0 C,41.0 C,22.3 W,30.0 W,992.0 RPM
2018-09-15_19:15:42,2800 MHz,1962.0 MHz,0 (N/A) run sudo,9.7 %,41.0 C,41.0 C,22.7 W,30.0 W,964.0 RPM
2018-09-15_19:15:42,2800 MHz,1969.0 MHz,0 (N/A) run sudo,8.1 %,41.0 C,41.0 C,24.0 W,30.0 W,950.0 RPM
2018-09-15_19:15:42,2800 MHz,1968.0 MHz,0 (N/A) run sudo,7.5 %,41.0 C,41.0 C,29.4 W,30.0 W,903.0 RPM
2018-09-15_19:15:42,2800 MHz,1795.0 MHz,0 (N/A) run sudo,7.5 %,41.0 C,41.0 C,30.1 W,31.0 W,930.0 RPM
2018-09-15_19:15:43,2800 MHz,1786.0 MHz,0 (N/A) run sudo,7.3 %,41.0 C,41.0 C,31.0 W,32.0 W,927.0 RPM
2018-09-15_19:15:43,2800 MHz,1818.0 MHz,0 (N/A) run sudo,8.3 %,41.0 C,41.0 C,31.4 W,32.0 W,925.0 RPM
2018-09-15_19:15:43,2800 MHz,1910.0 MHz,0 (N/A) run sudo,7.5 %,41.0 C,41.0 C,29.6 W,32.0 W,923.0 RPM
2018-09-15_19:15:43,2800 MHz,1901.0 MHz,0 (N/A) run sudo,7.8 %,41.0 C,41.0 C,29.9 W,32.0 W,922.0 RPM
2018-09-15_19:15:44,2800 MHz,1785.0 MHz,0 (N/A) run sudo,7.3 %,41.0 C,41.0 C,30.2 W,32.0 W,940.0 RPM
2018-09-15_19:15:44,2800 MHz,1788.0 MHz,0 (N/A) run sudo,7.3 %,41.0 C,41.0 C,30.1 W,32.0 W,977.0 RPM
2018-09-15_19:15:44,2800 MHz,1817.0 MHz,0 (N/A) run sudo,7.8 %,42.0 C,42.0 C,30.4 W,32.0 W,995.0 RPM
2018-09-15_19:15:44,2800 MHz,1797.0 MHz,0 (N/A) run sudo,7.3 %,42.0 C,42.0 C,31.2 W,32.0 W,1002.0 RPM
2018-09-15_19:15:44,2800 MHz,2086.0 MHz,0 (N/A) run sudo,7.6 %,42.0 C,42.0 C,31.5 W,32.0 W,1008.0 RPM
2018-09-15_19:15:45,2800 MHz,2041.0 MHz,0 (N/A) run sudo,8.4 %,42.0 C,42.0 C,31.6 W,32.0 W,1011.0 RPM
2018-09-15_19:15:45,2800 MHz,2127.0 MHz,0 (N/A) run sudo,9.4 %,42.0 C,42.0 C,30.6 W,32.0 W,1012.0 RPM
2018-09-15_19:15:45,2800 MHz,1842.0 MHz,0 (N/A) run sudo,7.1 %,42.0 C,42.0 C,30.1 W,32.0 W,1014.0 RPM
2018-09-15_19:15:45,2800 MHz,1839.0 MHz,0 (N/A) run sudo,8.5 %,42.0 C,42.0 C,31.3 W,32.0 W,1014.0 RPM
2018-09-15_19:15:46,2800 MHz,1808.0 MHz,0 (N/A) run sudo,8.8 %,42.0 C,42.0 C,31.3 W,32.0 W,1004.0 RPM
2018-09-15_19:15:46,2800 MHz,2156.0 MHz,0 (N/A) run sudo,7.7 %,42.0 C,42.0 C,30.8 W,32.0 W,972.0 RPM
2018-09-15_19:15:46,2800 MHz,1852.0 MHz,0 (N/A) run sudo,7.8 %,42.0 C,42.0 C,30.7 W,32.0 W,955.0 RPM
2018-09-15_19:15:46,2800 MHz,1846.0 MHz,0 (N/A) run sudo,7.8 %,42.0 C,42.0 C,31.9 W,32.0 W,904.0 RPM
2018-09-15_19:15:46,2800 MHz,1869.0 MHz,0 (N/A) run sudo,8.2 %,42.0 C,42.0 C,31.9 W,32.0 W,932.0 RPM
2018-09-15_19:15:47,2800 MHz,1830.0 MHz,0 (N/A) run sudo,9.1 %,42.0 C,42.0 C,31.3 W,32.0 W,927.0 RPM
2018-09-15_19:15:47,2800 MHz,1818.0 MHz,0 (N/A) run sudo,7.3 %,42.0 C,42.0 C,31.6 W,32.0 W,924.0 RPM
2018-09-15_19:15:47,2800 MHz,2068.0 MHz,0 (N/A) run sudo,7.5 %,42.0 C,42.0 C,30.9 W,32.0 W,923.0 RPM
2018-09-15_19:15:47,2800 MHz,1860.0 MHz,0 (N/A) run sudo,8.2 %,41.0 C,42.0 C,32.1 W,33.0 W,922.0 RPM
2018-09-15_19:15:48,2800 MHz,1856.0 MHz,0 (N/A) run sudo,9.5 %,41.0 C,42.0 C,31.9 W,33.0 W,972.0 RPM
2018-09-15_19:15:48,2800 MHz,2044.0 MHz,0 (N/A) run sudo,11.3 %,41.0 C,42.0 C,31.7 W,33.0 W,967.0 RPM
2018-09-15_19:15:48,2800 MHz,2092.0 MHz,0 (N/A) run sudo,7.4 %,41.0 C,42.0 C,30.9 W,33.0 W,994.0 RPM
2018-09-15_19:15:48,2800 MHz,2001.0 MHz,0 (N/A) run sudo,10.3 %,41.0 C,42.0 C,32.9 W,33.0 W,1003.0 RPM
2018-09-15_19:15:48,2800 MHz,2094.0 MHz,0 (N/A) run sudo,8.7 %,41.0 C,42.0 C,28.6 W,33.0 W,1007.0 RPM
2018-09-15_19:15:49,2800 MHz,2031.0 MHz,0 (N/A) run sudo,7.1 %,41.0 C,42.0 C,28.0 W,33.0 W,1011.0 RPM
2018-09-15_19:15:49,2800 MHz,1939.0 MHz,0 (N/A) run sudo,8.2 %,41.0 C,42.0 C,29.5 W,33.0 W,1014.0 RPM
2018-09-15_19:15:49,2800 MHz,1920.0 MHz,0 (N/A) run sudo,7.9 %,41.0 C,42.0 C,29.5 W,33.0 W,1014.0 RPM
2018-09-15_19:15:49,2800 MHz,2092.0 MHz,0 (N/A) run sudo,9.5 %,41.0 C,42.0 C,33.0 W,33.0 W,1014.0 RPM
2018-09-15_19:15:50,2800 MHz,1966.0 MHz,0 (N/A) run sudo,7.9 %,42.0 C,42.0 C,29.9 W,33.0 W,1008.0 RPM
2018-09-15_19:15:50,2800 MHz,1896.0 MHz,0 (N/A) run sudo,8.5 %,42.0 C,42.0 C,29.9 W,33.0 W,943.0 RPM
2018-09-15_19:15:50,2800 MHz,1930.0 MHz,0 (N/A) run sudo,8.0 %,42.0 C,42.0 C,29.4 W,33.0 W,957.0 RPM
2018-09-15_19:15:50,2800 MHz,1990.0 MHz,0 (N/A) run sudo,8.4 %,42.0 C,42.0 C,29.7 W,33.0 W,944.0 RPM
2018-09-15_19:15:50,2800 MHz,2072.0 MHz,0 (N/A) run sudo,7.3 %,42.0 C,42.0 C,29.7 W,33.0 W,934.0 RPM
2018-09-15_19:15:51,2800 MHz,1966.0 MHz,0 (N/A) run sudo,7.3 %,41.0 C,42.0 C,29.6 W,33.0 W,928.0 RPM
2018-09-15_19:15:51,2800 MHz,2155.0 MHz,0 (N/A) run sudo,10.2 %,41.0 C,42.0 C,30.3 W,33.0 W,925.0 RPM
2018-09-15_19:15:51,2800 MHz,2157.0 MHz,0 (N/A) run sudo,9.2 %,41.0 C,42.0 C,30.8 W,33.0 W,923.0 RPM
2018-09-15_19:15:51,2800 MHz,2065.0 MHz,0 (N/A) run sudo,10.5 %,41.0 C,42.0 C,33.4 W,34.0 W,923.0 RPM
2018-09-15_19:15:51,2800 MHz,2056.0 MHz,0 (N/A) run sudo,8.1 %,41.0 C,42.0 C,30.6 W,34.0 W,966.0 RPM
2018-09-15_19:15:52,2800 MHz,1960.0 MHz,0 (N/A) run sudo,8.4 %,42.0 C,42.0 C,30.1 W,34.0 W,964.0 RPM
2018-09-15_19:15:52,2800 MHz,1932.0 MHz,0 (N/A) run sudo,8.0 %,42.0 C,42.0 C,29.6 W,34.0 W,990.0 RPM
2018-09-15_19:15:52,2800 MHz,1943.0 MHz,0 (N/A) run sudo,8.0 %,42.0 C,42.0 C,28.7 W,34.0 W,1000.0 RPM
2018-09-15_19:15:52,2800 MHz,2020.0 MHz,0 (N/A) run sudo,6.9 %,42.0 C,42.0 C,29.8 W,34.0 W,1007.0 RPM
2018-09-15_19:15:53,2800 MHz,1995.0 MHz,0 (N/A) run sudo,8.3 %,42.0 C,42.0 C,29.9 W,34.0 W,1010.0 RPM
2018-09-15_19:15:53,2800 MHz,2095.0 MHz,0 (N/A) run sudo,8.8 %,42.0 C,42.0 C,29.9 W,34.0 W,1011.0 RPM
2018-09-15_19:15:53,2800 MHz,2021.0 MHz,0 (N/A) run sudo,7.8 %,42.0 C,42.0 C,29.6 W,34.0 W,1013.0 RPM
2018-09-15_19:15:53,2800 MHz,2079.0 MHz,0 (N/A) run sudo,7.5 %,42.0 C,42.0 C,29.5 W,34.0 W,1014.0 RPM
2018-09-15_19:15:53,2800 MHz,1956.0 MHz,0 (N/A) run sudo,8.0 %,42.0 C,42.0 C,30.1 W,34.0 W,1014.0 RPM
2018-09-15_19:15:54,2800 MHz,2033.0 MHz,0 (N/A) run sudo,9.5 %,42.0 C,42.0 C,24.8 W,34.0 W,986.0 RPM
2018-09-15_19:15:54,2800 MHz,2046.0 MHz,0 (N/A) run sudo,8.3 %,42.0 C,42.0 C,27.1 W,34.0 W,959.0 RPM
2018-09-15_19:15:54,2800 MHz,2063.0 MHz,0 (N/A) run sudo,8.0 %,42.0 C,42.0 C,27.9 W,34.0 W,946.0 RPM
2018-09-15_19:15:54,2800 MHz,1960.0 MHz,0 (N/A) run sudo,8.4 %,42.0 C,42.0 C,27.9 W,34.0 W,937.0 RPM
2018-09-15_19:15:55,2800 MHz,2061.0 MHz,0 (N/A) run sudo,7.5 %,42.0 C,42.0 C,28.1 W,34.0 W,930.0 RPM
2018-09-15_19:15:55,2800 MHz,2043.0 MHz,0 (N/A) run sudo,7.9 %,42.0 C,42.0 C,28.5 W,34.0 W,927.0 RPM
2018-09-15_19:15:55,2800 MHz,1971.0 MHz,0 (N/A) run sudo,8.2 %,42.0 C,42.0 C,28.5 W,34.0 W,925.0 RPM
2018-09-15_19:15:55,2800 MHz,2042.0 MHz,0 (N/A) run sudo,8.8 %,42.0 C,42.0 C,30.3 W,34.0 W,924.0 RPM
2018-09-15_19:15:55,2800 MHz,1942.0 MHz,0 (N/A) run sudo,8.8 %,42.0 C,42.0 C,29.2 W,34.0 W,924.0 RPM
2018-09-15_19:15:56,2800 MHz,2060.0 MHz,0 (N/A) run sudo,9.1 %,42.0 C,42.0 C,28.8 W,34.0 W,969.0 RPM
2018-09-15_19:15:56,2800 MHz,2086.0 MHz,0 (N/A) run sudo,7.8 %,42.0 C,42.0 C,28.5 W,34.0 W,987.0 RPM
2018-09-15_19:15:56,2800 MHz,2065.0 MHz,0 (N/A) run sudo,8.2 %,42.0 C,42.0 C,29.2 W,34.0 W,1000.0 RPM
2018-09-15_19:15:56,2800 MHz,2153.0 MHz,0 (N/A) run sudo,7.6 %,42.0 C,42.0 C,28.8 W,34.0 W,1006.0 RPM
2018-09-15_19:15:57,2800 MHz,2089.0 MHz,0 (N/A) run sudo,8.0 %,42.0 C,42.0 C,28.1 W,34.0 W,1010.0 RPM
2018-09-15_19:15:57,2800 MHz,1988.0 MHz,0 (N/A) run sudo,10.1 %,42.0 C,42.0 C,28.4 W,34.0 W,1012.0 RPM
2018-09-15_19:15:57,2800 MHz,2057.0 MHz,0 (N/A) run sudo,7.6 %,42.0 C,42.0 C,28.5 W,34.0 W,1013.0 RPM
2018-09-15_19:15:57,2800 MHz,2108.0 MHz,0 (N/A) run sudo,8.9 %,42.0 C,42.0 C,28.3 W,34.0 W,1014.0 RPM
2018-09-15_19:15:57,2800 MHz,1964.0 MHz,0 (N/A) run sudo,8.2 %,42.0 C,42.0 C,25.4 W,34.0 W,1015.0 RPM
2018-09-15_19:15:58,2800 MHz,1999.0 MHz,0 (N/A) run sudo,8.1 %,42.0 C,42.0 C,25.9 W,34.0 W,990.0 RPM
2018-09-15_19:15:58,2800 MHz,1987.0 MHz,0 (N/A) run sudo,8.4 %,42.0 C,42.0 C,27.9 W,34.0 W,968.0 RPM
2018-09-15_19:15:58,2800 MHz,2062.0 MHz,0 (N/A) run sudo,8.3 %,42.0 C,42.0 C,28.4 W,34.0 W,948.0 RPM
2018-09-15_19:15:58,2800 MHz,2054.0 MHz,0 (N/A) run sudo,8.6 %,41.0 C,42.0 C,28.4 W,34.0 W,936.0 RPM
2018-09-15_19:15:59,2800 MHz,1914.0 MHz,0 (N/A) run sudo,9.1 %,41.0 C,42.0 C,28.4 W,34.0 W,930.0 RPM
2018-09-15_19:15:59,2800 MHz,2049.0 MHz,0 (N/A) run sudo,7.7 %,41.0 C,42.0 C,28.6 W,34.0 W,927.0 RPM
2018-09-15_19:15:59,2800 MHz,2033.0 MHz,0 (N/A) run sudo,8.0 %,41.0 C,42.0 C,28.2 W,34.0 W,924.0 RPM
2018-09-15_19:15:59,2800 MHz,2083.0 MHz,0 (N/A) run sudo,7.5 %,41.0 C,42.0 C,28.4 W,34.0 W,923.0 RPM
2018-09-15_19:15:59,2800 MHz,2006.0 MHz,0 (N/A) run sudo,8.0 %,41.0 C,42.0 C,28.4 W,34.0 W,923.0 RPM
2018-09-15_19:16:00,2800 MHz,2066.0 MHz,0 (N/A) run sudo,8.9 %,41.0 C,42.0 C,28.9 W,34.0 W,956.0 RPM
