Time,Top Freq,Cur Freq,Perf Lost,Utilization,Cur Temp,Max Temp,Cur Power,Max Power,Fan
2018-11-23_15:29:26,2800 MHz,2011.0 MHz,0 (N/A) run sudo,12.9 %,47.0 C,48.0 C,30.8 W,31.0 W,951.0 RPM
2018-11-23_15:29:26,2800 MHz,2129.0 MHz,0 (N/A) run sudo,7.6 %,47.0 C,48.0 C,28.9 W,31.0 W,949.0 RPM
2018-11-23_15:29:26,2800 MHz,2134.0 MHz,0 (N/A) run sudo,7.9 %,47.0 C,48.0 C,28.8 W,31.0 W,948.0 RPM
2018-11-23_15:29:26,2800 MHz,2123.0 MHz,0 (N/A) run sudo,7.8 %,47.0 C,48.0 C,27.9 W,31.0 W,971.0 RPM
2018-11-23_15:29:27,2800 MHz,2006.0 MHz,0 (N/A) run sudo,5.2 %,47.0 C,48.0 C,21.2 W,31.0 W,1001.0 RPM
2018-11-23_15:29:27,2800 MHz,1855.0 MHz,0 (N/A) run sudo,4.5 %,47.0 C,48.0 C,20.3 W,31.0 W,1023.0 RPM
2018-11-23_15:29:27,2800 MHz,2042.0 MHz,0 (N/A) run sudo,4.5 %,47.0 C,48.0 C,20.0 W,31.0 W,1035.0 RPM
2018-11-23_15:29:27,2800 MHz,1840.0 MHz,0 (N/A) run sudo,4.9 %,47.0 C,48.0 C,19.9 W,31.0 W,1041.0 RPM
2018-11-23_15:29:28,2800 MHz,1903.0 MHz,0 (N/A) run sudo,4.3 %,47.0 C,48.0 C,20.2 W,31.0 W,1043.0 RPM
2018-11-23_15:29:28,2800 MHz,1890.0 MHz,0 (N/A) run sudo,4.6 %,47.0 C,48.0 C,20.3 W,31.0 W,1046.0 RPM
2018-11-23_15:29:28,2800 MHz,1807.0 MHz,0 (N/A) run sudo,4.6 %,46.0 C,48.0 C,20.0 W,31.0 W,1047.0 RPM
2018-11-23_15:29:28,2800 MHz,1799.0 MHz,0 (N/A) run sudo,4.5 %,46.0 C,48.0 C,20.1 W,31.0 W,1047.0 RPM
2018-11-23_15:29:28,2800 MHz,1990.0 MHz,0 (N/A) run sudo,4.7 %,46.0 C,48.0 C,21.3 W,31.0 W,1031.0 RPM
2018-11-23_15:29:29,2800 MHz,2031.0 MHz,0 (N/A) run sudo,4.8 %,46.0 C,48.0 C,20.3 W,31.0 W,1001.0 RPM
2018-11-23_15:29:29,2800 MHz,1944.0 MHz,0 (N/A) run sudo,4.9 %,46.0 C,48.0 C,20.4 W,31.0 W,983.0 RPM
2018-11-23_15:29:29,2800 MHz,2045.0 MHz,0 (N/A) run sudo,4.2 %,47.0 C,48.0 C,20.1 W,31.0 W,970.0 RPM
2018-11-23_15:29:29,2800 MHz,1986.0 MHz,0 (N/A) run sudo,4.5 %,47.0 C,48.0 C,20.4 W,31.0 W,959.0 RPM
2018-11-23_15:29:30,2800 MHz,1873.0 MHz,0 (N/A) run sudo,4.2 %,47.0 C,48.0 C,20.3 W,31.0 W,953.0 RPM
2018-11-23_15:29:30,2800 MHz,1950.0 MHz,0 (N/A) run sudo,4.7 %,47.0 C,48.0 C,20.0 W,31.0 W,950.0 RPM
2018-11-23_15:29:30,2800 MHz,1907.0 MHz,0 (N/A) run sudo,4.7 %,47.0 C,48.0 C,20.3 W,31.0 W,948.0 RPM
2018-11-23_15:29:30,2800 MHz,1952.0 MHz,0 (N/A) run sudo,4.6 %,46.0 C,48.0 C,19.8 W,31.0 W,946.0 RPM
2018-11-23_15:29:30,2800 MHz,1852.0 MHz,0 (N/A) run sudo,4.6 %,46.0 C,48.0 C,20.1 W,31.0 W,959.0 RPM
2018-11-23_15:29:31,2800 MHz,1839.0 MHz,0 (N/A) run sudo,4.7 %,46.0 C,48.0 C,20.1 W,31.0 W,1002.0 RPM
2018-11-23_15:29:31,2800 MHz,1918.0 MHz,0 (N/A) run sudo,4.9 %,46.0 C,48.0 C,20.1 W,31.0 W,1022.0 RPM
2018-11-23_15:29:31,2800 MHz,1911.0 MHz,0 (N/A) run sudo,4.7 %,46.0 C,48.0 C,20.0 W,31.0 W,1033.0 RPM
2018-11-23_15:29:31,2800 MHz,1867.0 MHz,0 (N/A) run sudo,4.7 %,46.0 C,48.0 C,20.0 W,31.0 W,1039.0 RPM
2018-11-23_15:29:32,2800 MHz,1879.0 MHz,0 (N/A) run sudo,5.1 %,46.0 C,48.0 C,21.2 W,31.0 W,1042.0 RPM
2018-11-23_15:29:32,2800 MHz,2021.0 MHz,0 (N/A) run sudo,9.1 %,46.0 C,48.0 C,21.1 W,31.0 W,1044.0 RPM
2018-11-23_15:29:32,2800 MHz,1887.0 MHz,0 (N/A) run sudo,9.5 %,46.0 C,48.0 C,21.0 W,31.0 W,1045.0 RPM
2018-11-23_15:29:32,2800 MHz,1946.0 MHz,0 (N/A) run sudo,9.9 %,46.0 C,48.0 C,20.8 W,31.0 W,1046.0 RPM
2018-11-23_15:29:32,2800 MHz,1959.0 MHz,0 (N/A) run sudo,8.8 %,47.0 C,48.0 C,21.2 W,31.0 W,1034.0 RPM
2018-11-23_15:29:33,2800 MHz,2067.0 MHz,0 (N/A) run sudo,8.7 %,47.0 C,48.0 C,21.1 W,31.0 W,1004.0 RPM
2018-11-23_15:29:33,2800 MHz,2050.0 MHz,0 (N/A) run sudo,9.1 %,47.0 C,48.0 C,22.0 W,31.0 W,985.0 RPM
2018-11-23_15:29:33,2800 MHz,1979.0 MHz,0 (N/A) run sudo,9.5 %,47.0 C,48.0 C,25.0 W,31.0 W,969.0 RPM
2018-11-23_15:29:33,2800 MHz,2193.0 MHz,0 (N/A) run sudo,7.2 %,47.0 C,48.0 C,28.6 W,31.0 W,960.0 RPM
2018-11-23_15:29:34,2800 MHz,1696.0 MHz,0 (N/A) run sudo,20.9 %,46.0 C,48.0 C,26.5 W,31.0 W,952.0 RPM
2018-11-23_15:29:34,2800 MHz,1658.0 MHz,0 (N/A) run sudo,20.8 %,46.0 C,48.0 C,27.5 W,31.0 W,949.0 RPM
2018-11-23_15:29:34,2800 MHz,1713.0 MHz,0 (N/A) run sudo,22.6 %,46.0 C,48.0 C,26.7 W,31.0 W,948.0 RPM
2018-11-23_15:29:34,2800 MHz,1740.0 MHz,0 (N/A) run sudo,20.5 %,46.0 C,48.0 C,27.2 W,31.0 W,947.0 RPM
2018-11-23_15:29:34,2800 MHz,1805.0 MHz,0 (N/A) run sudo,22.8 %,46.0 C,48.0 C,29.2 W,31.0 W,1010.0 RPM
2018-11-23_15:29:35,2800 MHz,1727.0 MHz,0 (N/A) run sudo,17.4 %,47.0 C,48.0 C,27.5 W,31.0 W,1007.0 RPM
2018-11-23_15:29:35,2800 MHz,1724.0 MHz,0 (N/A) run sudo,18.6 %,47.0 C,48.0 C,27.6 W,31.0 W,1026.0 RPM
2018-11-23_15:29:35,2800 MHz,1700.0 MHz,0 (N/A) run sudo,21.0 %,47.0 C,48.0 C,27.9 W,31.0 W,1036.0 RPM
2018-11-23_15:29:35,2800 MHz,1704.0 MHz,0 (N/A) run sudo,24.0 %,47.0 C,48.0 C,26.6 W,31.0 W,1039.0 RPM
2018-11-23_15:29:36,2800 MHz,1746.0 MHz,0 (N/A) run sudo,21.0 %,47.0 C,48.0 C,27.7 W,31.0 W,1042.0 RPM
2018-11-23_15:29:36,2800 MHz,1708.0 MHz,0 (N/A) run sudo,21.7 %,46.0 C,48.0 C,27.8 W,31.0 W,1044.0 RPM
2018-11-23_15:29:36,2800 MHz,1773.0 MHz,0 (N/A) run sudo,19.1 %,46.0 C,48.0 C,27.9 W,31.0 W,1045.0 RPM
2018-11-23_15:29:36,2800 MHz,1699.0 MHz,0 (N/A) run sudo,21.1 %,46.0 C,48.0 C,27.6 W,31.0 W,1045.0 RPM
2018-11-23_15:29:36,2800 MHz,1645.0 MHz,0 (N/A) run sudo,21.4 %,46.0 C,48.0 C,27.2 W,31.0 W,978.0 RPM
2018-11-23_15:29:37,2800 MHz,1696.0 MHz,0 (N/A) run sudo,19.5 %,46.0 C,48.0 C,27.0 W,31.0 W,998.0 RPM
2018-11-23_15:29:37,2800 MHz,1659.0 MHz,0 (N/A) run sudo,21.7 %,46.0 C,48.0 C,26.8 W,31.0 W,976.0 RPM
2018-11-23_15:29:37,2800 MHz,1712.0 MHz,0 (N/A) run sudo,23.0 %,46.0 C,48.0 C,26.3 W,31.0 W,962.0 RPM
2018-11-23_15:29:37,2800 MHz,1626.0 MHz,0 (N/A) run sudo,21.3 %,46.0 C,48.0 C,26.8 W,31.0 W,955.0 RPM
2018-11-23_15:29:38,2800 MHz,1691.0 MHz,0 (N/A) run sudo,19.4 %,46.0 C,48.0 C,27.6 W,31.0 W,950.0 RPM
2018-11-23_15:29:38,2800 MHz,1668.0 MHz,0 (N/A) run sudo,20.7 %,46.0 C,48.0 C,27.4 W,31.0 W,948.0 RPM
2018-11-23_15:29:38,2800 MHz,1696.0 MHz,0 (N/A) run sudo,20.3 %,46.0 C,48.0 C,27.6 W,31.0 W,947.0 RPM
2018-11-23_15:29:38,2800 MHz,1695.0 MHz,0 (N/A) run sudo,20.2 %,46.0 C,48.0 C,27.1 W,31.0 W,945.0 RPM
2018-11-23_15:29:38,2800 MHz,1671.0 MHz,0 (N/A) run sudo,24.3 %,46.0 C,48.0 C,25.9 W,31.0 W,1015.0 RPM
2018-11-23_15:29:39,2800 MHz,1690.0 MHz,0 (N/A) run sudo,21.6 %,46.0 C,48.0 C,27.4 W,31.0 W,1008.0 RPM
2018-11-23_15:29:39,2800 MHz,1697.0 MHz,0 (N/A) run sudo,20.7 %,46.0 C,48.0 C,26.4 W,31.0 W,1026.0 RPM
2018-11-23_15:29:39,2800 MHz,1701.0 MHz,0 (N/A) run sudo,19.0 %,47.0 C,48.0 C,26.7 W,31.0 W,1037.0 RPM
2018-11-23_15:29:39,2800 MHz,1707.0 MHz,0 (N/A) run sudo,22.1 %,47.0 C,48.0 C,27.0 W,31.0 W,1040.0 RPM
2018-11-23_15:29:40,2800 MHz,1732.0 MHz,0 (N/A) run sudo,20.4 %,47.0 C,48.0 C,26.5 W,31.0 W,1044.0 RPM
2018-11-23_15:29:40,2800 MHz,1683.0 MHz,0 (N/A) run sudo,19.5 %,47.0 C,48.0 C,27.2 W,31.0 W,1045.0 RPM
2018-11-23_15:29:40,2800 MHz,1657.0 MHz,0 (N/A) run sudo,21.8 %,47.0 C,48.0 C,27.6 W,31.0 W,1046.0 RPM
2018-11-23_15:29:40,2800 MHz,1664.0 MHz,0 (N/A) run sudo,20.8 %,47.0 C,48.0 C,27.7 W,31.0 W,1045.0 RPM
2018-11-23_15:29:40,2800 MHz,1658.0 MHz,0 (N/A) run sudo,21.7 %,47.0 C,48.0 C,28.2 W,31.0 W,1018.0 RPM
2018-11-23_15:29:41,2800 MHz,1668.0 MHz,0 (N/A) run sudo,20.3 %,47.0 C,48.0 C,27.4 W,31.0 W,996.0 RPM
2018-11-23_15:29:41,2800 MHz,1662.0 MHz,0 (N/A) run sudo,20.9 %,47.0 C,48.0 C,27.5 W,31.0 W,976.0 RPM
2018-11-23_15:29:41,2800 MHz,1671.0 MHz,0 (N/A) run sudo,20.3 %,47.0 C,48.0 C,26.5 W,31.0 W,963.0 RPM
2018-11-23_15:29:41,2800 MHz,1676.0 MHz,0 (N/A) run sudo,19.5 %,47.0 C,48.0 C,27.7 W,31.0 W,956.0 RPM
2018-11-23_15:29:42,2800 MHz,1720.0 MHz,0 (N/A) run sudo,20.8 %,47.0 C,48.0 C,27.4 W,31.0 W,952.0 RPM
2018-11-23_15:29:42,2800 MHz,1687.0 MHz,0 (N/A) run sudo,21.8 %,47.0 C,48.0 C,27.5 W,31.0 W,949.0 RPM
2018-11-23_15:29:42,2800 MHz,1666.0 MHz,0 (N/A) run sudo,22.7 %,47.0 C,48.0 C,26.9 W,31.0 W,947.0 RPM
2018-11-23_15:29:42,2800 MHz,1785.0 MHz,0 (N/A) run sudo,19.9 %,47.0 C,48.0 C,27.6 W,31.0 W,945.0 RPM
2018-11-23_15:29:42,2800 MHz,1674.0 MHz,0 (N/A) run sudo,22.7 %,47.0 C,48.0 C,26.8 W,31.0 W,989.0 RPM
2018-11-23_15:29:43,2800 MHz,1686.0 MHz,0 (N/A) run sudo,20.9 %,47.0 C,48.0 C,28.4 W,31.0 W,1062.0 RPM
2018-11-23_15:29:43,2800 MHz,1709.0 MHz,0 (N/A) run sudo,19.2 %,47.0 C,48.0 C,27.0 W,31.0 W,1031.0 RPM
2018-11-23_15:29:43,2800 MHz,1657.0 MHz,0 (N/A) run sudo,20.0 %,47.0 C,48.0 C,26.5 W,31.0 W,1036.0 RPM
2018-11-23_15:29:43,2800 MHz,1656.0 MHz,0 (N/A) run sudo,19.7 %,47.0 C,48.0 C,27.4 W,31.0 W,1039.0 RPM
2018-11-23_15:29:44,2800 MHz,1683.0 MHz,0 (N/A) run sudo,21.1 %,46.0 C,48.0 C,26.7 W,31.0 W,1041.0 RPM
2018-11-23_15:29:44,2800 MHz,1637.0 MHz,0 (N/A) run sudo,22.0 %,46.0 C,48.0 C,26.5 W,31.0 W,1043.0 RPM
2018-11-23_15:29:44,2800 MHz,1637.0 MHz,0 (N/A) run sudo,19.4 %,46.0 C,48.0 C,26.0 W,31.0 W,1044.0 RPM
2018-11-23_15:29:44,2800 MHz,1645.0 MHz,0 (N/A) run sudo,21.7 %,46.0 C,48.0 C,26.0 W,31.0 W,1029.0 RPM
2018-11-23_15:29:45,2800 MHz,1698.0 MHz,0 (N/A) run sudo,19.5 %,46.0 C,48.0 C,26.6 W,31.0 W,1004.0 RPM
2018-11-23_15:29:45,2800 MHz,1694.0 MHz,0 (N/A) run sudo,21.2 %,46.0 C,48.0 C,27.6 W,31.0 W,980.0 RPM
2018-11-23_15:29:45,2800 MHz,1687.0 MHz,0 (N/A) run sudo,20.1 %,46.0 C,48.0 C,26.6 W,31.0 W,968.0 RPM
2018-11-23_15:29:45,2800 MHz,1623.0 MHz,0 (N/A) run sudo,22.7 %,46.0 C,48.0 C,27.2 W,31.0 W,960.0 RPM
2018-11-23_15:29:45,2800 MHz,1662.0 MHz,0 (N/A) run sudo,20.8 %,46.0 C,48.0 C,28.1 W,31.0 W,953.0 RPM
2018-11-23_15:29:46,2800 MHz,1732.0 MHz,0 (N/A) run sudo,19.0 %,46.0 C,48.0 C,28.6 W,31.0 W,950.0 RPM
2018-11-23_15:29:46,2800 MHz,1711.0 MHz,0 (N/A) run sudo,19.9 %,46.0 C,48.0 C,27.5 W,31.0 W,948.0 RPM
2018-11-23_15:29:46,2800 MHz,1662.0 MHz,0 (N/A) run sudo,19.5 %,46.0 C,48.0 C,25.9 W,31.0 W,947.0 RPM
2018-11-23_15:29:46,2800 MHz,1679.0 MHz,0 (N/A) run sudo,20.8 %,46.0 C,48.0 C,27.7 W,31.0 W,973.0 RPM
2018-11-23_15:29:47,2800 MHz,1639.0 MHz,0 (N/A) run sudo,20.6 %,46.0 C,48.0 C,28.2 W,31.0 W,1001.0 RPM
2018-11-23_15:29:47,2800 MHz,1617.0 MHz,0 (N/A) run sudo,18.8 %,46.0 C,48.0 C,28.4 W,31.0 W,1065.0 RPM
2018-11-23_15:29:47,2800 MHz,1573.0 MHz,0 (N/A) run sudo,21.0 %,46.0 C,48.0 C,27.5 W,31.0 W,1033.0 RPM
2018-11-23_15:29:47,2800 MHz,1683.0 MHz,0 (N/A) run sudo,20.9 %,46.0 C,48.0 C,29.2 W,31.0 W,1038.0 RPM
2018-11-23_15:29:47,2800 MHz,1597.0 MHz,0 (N/A) run sudo,22.1 %,46.0 C,48.0 C,28.9 W,31.0 W,1041.0 RPM
2018-11-23_15:29:48,2800 MHz,1587.0 MHz,0 (N/A) run sudo,21.9 %,46.0 C,48.0 C,28.4 W,31.0 W,1044.0 RPM
2018-11-23_15:29:48,2800 MHz,1600.0 MHz,0 (N/A) run sudo,19.4 %,46.0 C,48.0 C,28.4 W,31.0 W,1045.0 RPM
2018-11-23_15:29:48,2800 MHz,1596.0 MHz,0 (N/A) run sudo,18.8 %,46.0 C,48.0 C,28.7 W,31.0 W,1045.0 RPM
2018-11-23_15:29:48,2800 MHz,1619.0 MHz,0 (N/A) run sudo,23.2 %,46.0 C,48.0 C,28.7 W,31.0 W,1035.0 RPM
2018-11-23_15:29:49,2800 MHz,1617.0 MHz,0 (N/A) run sudo,20.4 %,46.0 C,48.0 C,29.0 W,31.0 W,1002.0 RPM
2018-11-23_15:29:49,2800 MHz,1640.0 MHz,0 (N/A) run sudo,18.5 %,46.0 C,48.0 C,28.7 W,31.0 W,940.0 RPM
2018-11-23_15:29:49,2800 MHz,1629.0 MHz,0 (N/A) run sudo,21.2 %,46.0 C,48.0 C,27.8 W,31.0 W,966.0 RPM
2018-11-23_15:29:49,2800 MHz,1607.0 MHz,0 (N/A) run sudo,18.1 %,47.0 C,48.0 C,27.1 W,31.0 W,957.0 RPM
2018-11-23_15:29:49,2800 MHz,1589.0 MHz,0 (N/A) run sudo,20.7 %,47.0 C,48.0 C,28.1 W,31.0 W,952.0 RPM
2018-11-23_15:29:50,2800 MHz,1545.0 MHz,0 (N/A) run sudo,18.8 %,47.0 C,48.0 C,28.0 W,31.0 W,948.0 RPM
2018-11-23_15:29:50,2800 MHz,1651.0 MHz,0 (N/A) run sudo,21.5 %,47.0 C,48.0 C,27.9 W,31.0 W,946.0 RPM
2018-11-23_15:29:50,2800 MHz,1585.0 MHz,0 (N/A) run sudo,19.5 %,47.0 C,48.0 C,28.3 W,31.0 W,945.0 RPM
2018-11-23_15:29:50,2800 MHz,1572.0 MHz,0 (N/A) run sudo,21.7 %,48.0 C,48.0 C,28.1 W,31.0 W,1007.0 RPM
2018-11-23_15:29:51,2800 MHz,1603.0 MHz,0 (N/A) run sudo,19.8 %,48.0 C,48.0 C,28.6 W,31.0 W,1004.0 RPM
2018-11-23_15:29:51,2800 MHz,1660.0 MHz,0 (N/A) run sudo,19.8 %,48.0 C,48.0 C,27.9 W,31.0 W,1023.0 RPM
2018-11-23_15:29:51,2800 MHz,1580.0 MHz,0 (N/A) run sudo,18.7 %,48.0 C,48.0 C,27.5 W,31.0 W,1031.0 RPM
2018-11-23_15:29:51,2800 MHz,1619.0 MHz,0 (N/A) run sudo,19.9 %,48.0 C,48.0 C,29.1 W,31.0 W,1039.0 RPM
2018-11-23_15:29:51,2800 MHz,1626.0 MHz,0 (N/A) run sudo,17.3 %,47.0 C,48.0 C,26.9 W,31.0 W,1041.0 RPM
2018-11-23_15:29:52,2800 MHz,1672.0 MHz,0 (N/A) run sudo,21.4 %,47.0 C,48.0 C,27.7 W,31.0 W,1044.0 RPM
2018-11-23_15:29:52,2800 MHz,1646.0 MHz,0 (N/A) run sudo,20.9 %,47.0 C,48.0 C,27.1 W,31.0 W,1045.0 RPM
2018-11-23_15:29:52,2800 MHz,1676.0 MHz,0 (N/A) run sudo,21.0 %,47.0 C,48.0 C,27.6 W,31.0 W,1046.0 RPM
2018-11-23_15:29:52,2800 MHz,1712.0 MHz,0 (N/A) run sudo,18.9 %,47.0 C,48.0 C,28.0 W,31.0 W,1021.0 RPM
2018-11-23_15:29:53,2800 MHz,1633.0 MHz,0 (N/A) run sudo,19.4 %,48.0 C,48.0 C,28.9 W,31.0 W,992.0 RPM
2018-11-23_15:29:53,2800 MHz,1853.0 MHz,0 (N/A) run sudo,21.3 %,48.0 C,48.0 C,26.8 W,31.0 W,975.0 RPM
2018-11-23_15:29:53,2800 MHz,1681.0 MHz,0 (N/A) run sudo,20.3 %,48.0 C,48.0 C,28.1 W,31.0 W,962.0 RPM
2018-11-23_15:29:53,2800 MHz,1670.0 MHz,0 (N/A) run sudo,20.4 %,48.0 C,48.0 C,27.0 W,31.0 W,955.0 RPM
2018-11-23_15:29:53,2800 MHz,1668.0 MHz,0 (N/A) run sudo,19.5 %,48.0 C,48.0 C,27.8 W,31.0 W,950.0 RPM
2018-11-23_15:29:54,2800 MHz,1704.0 MHz,0 (N/A) run sudo,19.9 %,47.0 C,48.0 C,27.6 W,31.0 W,948.0 RPM
