timestamp, power.draw [W]
2018/11/23 12:27:49.821, 39.78 W
2018/11/23 12:27:50.022, 39.59 W
2018/11/23 12:27:50.223, 39.69 W
2018/11/23 12:27:50.427, 39.78 W
2018/11/23 12:27:50.627, 39.78 W
2018/11/23 12:27:50.828, 40.36 W
2018/11/23 12:27:51.029, 39.78 W
2018/11/23 12:27:51.229, 39.78 W
2018/11/23 12:27:51.430, 39.88 W
2018/11/23 12:27:51.632, 39.78 W
2018/11/23 12:27:51.832, 39.59 W
2018/11/23 12:27:52.033, 39.78 W
2018/11/23 12:27:52.234, 39.78 W
2018/11/23 12:27:52.434, 39.68 W
2018/11/23 12:27:52.638, 39.78 W
2018/11/23 12:27:52.838, 39.78 W
2018/11/23 12:27:53.039, 39.68 W
2018/11/23 12:27:53.240, 39.97 W
2018/11/23 12:27:53.440, 39.68 W
2018/11/23 12:27:53.645, 39.78 W
2018/11/23 12:27:53.845, 39.68 W
2018/11/23 12:27:54.046, 39.78 W
2018/11/23 12:27:54.246, 39.88 W
2018/11/23 12:27:54.447, 39.68 W
2018/11/23 12:27:54.651, 39.78 W
2018/11/23 12:27:54.851, 39.68 W
2018/11/23 12:27:55.052, 39.88 W
2018/11/23 12:27:55.253, 39.69 W
2018/11/23 12:27:55.453, 39.59 W
2018/11/23 12:27:55.657, 39.68 W
2018/11/23 12:27:55.857, 39.88 W
2018/11/23 12:27:56.058, 39.97 W
2018/11/23 12:27:56.258, 39.78 W
2018/11/23 12:27:56.459, 39.97 W
2018/11/23 12:27:56.662, 39.78 W
2018/11/23 12:27:56.863, 39.68 W
2018/11/23 12:27:57.064, 39.78 W
2018/11/23 12:27:57.264, 40.07 W
2018/11/23 12:27:57.465, 39.78 W
2018/11/23 12:27:57.669, 39.78 W
2018/11/23 12:27:57.869, 39.78 W
2018/11/23 12:27:58.070, 39.69 W
2018/11/23 12:27:58.270, 39.78 W
2018/11/23 12:27:58.471, 39.78 W
2018/11/23 12:27:58.675, 39.88 W
2018/11/23 12:27:58.876, 39.88 W
2018/11/23 12:27:59.076, 39.97 W
2018/11/23 12:27:59.277, 39.68 W
2018/11/23 12:27:59.477, 39.68 W
2018/11/23 12:27:59.680, 39.88 W
2018/11/23 12:27:59.881, 39.88 W
2018/11/23 12:28:00.082, 39.88 W
2018/11/23 12:28:00.282, 39.59 W
2018/11/23 12:28:00.483, 39.97 W
2018/11/23 12:28:00.683, 39.59 W
2018/11/23 12:28:00.885, 39.97 W
2018/11/23 12:28:01.086, 39.69 W
2018/11/23 12:28:01.287, 39.68 W
2018/11/23 12:28:01.487, 40.26 W
2018/11/23 12:28:01.688, 39.68 W
2018/11/23 12:28:01.891, 39.68 W
2018/11/23 12:28:02.092, 39.78 W
2018/11/23 12:28:02.292, 39.68 W
2018/11/23 12:28:02.493, 39.68 W
2018/11/23 12:28:02.694, 40.07 W
2018/11/23 12:28:02.898, 39.59 W
2018/11/23 12:28:03.098, 39.68 W
2018/11/23 12:28:03.299, 39.68 W
2018/11/23 12:28:03.499, 39.88 W
2018/11/23 12:28:03.700, 39.49 W
2018/11/23 12:28:03.904, 39.68 W
2018/11/23 12:28:04.105, 39.78 W
2018/11/23 12:28:04.305, 39.97 W
