Time,Top Freq,Cur Freq,Perf Lost,Utilization,Cur Temp,Max Temp,Cur Power,Max Power,Fan
2018-09-16_13:25:05,2800 MHz,1826.0 MHz,0 (N/A) run sudo,1.8 %,40.0 C,40.0 C,16.1 W,21.0 W,1016.0 RPM
2018-09-16_13:25:05,2800 MHz,1824.0 MHz,0 (N/A) run sudo,1.1 %,40.0 C,40.0 C,16.2 W,21.0 W,1016.0 RPM
2018-09-16_13:25:05,2800 MHz,1727.0 MHz,0 (N/A) run sudo,1.3 %,40.0 C,40.0 C,15.9 W,21.0 W,1017.0 RPM
2018-09-16_13:25:06,2800 MHz,1756.0 MHz,0 (N/A) run sudo,1.3 %,41.0 C,41.0 C,16.1 W,21.0 W,1006.0 RPM
2018-09-16_13:25:06,2800 MHz,1717.0 MHz,0 (N/A) run sudo,1.7 %,41.0 C,41.0 C,16.0 W,21.0 W,941.0 RPM
2018-09-16_13:25:06,2800 MHz,1754.0 MHz,0 (N/A) run sudo,1.7 %,41.0 C,41.0 C,16.0 W,21.0 W,957.0 RPM
2018-09-16_13:25:06,2800 MHz,1994.0 MHz,0 (N/A) run sudo,4.2 %,41.0 C,41.0 C,22.9 W,23.0 W,941.0 RPM
2018-09-16_13:25:07,2800 MHz,2057.0 MHz,0 (N/A) run sudo,5.3 %,41.0 C,41.0 C,24.9 W,25.0 W,934.0 RPM
2018-09-16_13:25:07,2800 MHz,2081.0 MHz,0 (N/A) run sudo,5.3 %,43.0 C,43.0 C,25.8 W,26.0 W,929.0 RPM
2018-09-16_13:25:07,2800 MHz,2129.0 MHz,0 (N/A) run sudo,7.4 %,43.0 C,43.0 C,25.6 W,26.0 W,927.0 RPM
2018-09-16_13:25:07,2800 MHz,2170.0 MHz,0 (N/A) run sudo,7.4 %,43.0 C,43.0 C,21.6 W,26.0 W,925.0 RPM
2018-09-16_13:25:07,2800 MHz,1944.0 MHz,0 (N/A) run sudo,6.3 %,43.0 C,43.0 C,16.3 W,26.0 W,924.0 RPM
2018-09-16_13:25:08,2800 MHz,1929.0 MHz,0 (N/A) run sudo,6.5 %,43.0 C,43.0 C,16.6 W,26.0 W,976.0 RPM
2018-09-16_13:25:08,2800 MHz,1916.0 MHz,0 (N/A) run sudo,7.5 %,40.0 C,43.0 C,16.7 W,26.0 W,1012.0 RPM
2018-09-16_13:25:08,2800 MHz,1844.0 MHz,0 (N/A) run sudo,6.9 %,40.0 C,43.0 C,17.8 W,26.0 W,993.0 RPM
2018-09-16_13:25:08,2800 MHz,2097.0 MHz,0 (N/A) run sudo,5.3 %,40.0 C,43.0 C,18.0 W,26.0 W,1002.0 RPM
2018-09-16_13:25:09,2800 MHz,2018.0 MHz,0 (N/A) run sudo,1.3 %,40.0 C,43.0 C,19.0 W,26.0 W,1010.0 RPM
2018-09-16_13:25:09,2800 MHz,2082.0 MHz,0 (N/A) run sudo,1.7 %,40.0 C,43.0 C,17.4 W,26.0 W,1013.0 RPM
2018-09-16_13:25:09,2800 MHz,1744.0 MHz,0 (N/A) run sudo,2.1 %,40.0 C,43.0 C,17.7 W,26.0 W,1015.0 RPM
2018-09-16_13:25:09,2800 MHz,1761.0 MHz,0 (N/A) run sudo,2.5 %,40.0 C,43.0 C,17.5 W,26.0 W,1015.0 RPM
2018-09-16_13:25:09,2800 MHz,1681.0 MHz,0 (N/A) run sudo,2.7 %,40.0 C,43.0 C,17.7 W,26.0 W,1016.0 RPM
2018-09-16_13:25:10,2800 MHz,1670.0 MHz,0 (N/A) run sudo,3.0 %,40.0 C,43.0 C,17.6 W,26.0 W,1011.0 RPM
2018-09-16_13:25:10,2800 MHz,1679.0 MHz,0 (N/A) run sudo,2.6 %,40.0 C,43.0 C,17.7 W,26.0 W,978.0 RPM
2018-09-16_13:25:10,2800 MHz,1862.0 MHz,0 (N/A) run sudo,3.6 %,40.0 C,43.0 C,17.6 W,26.0 W,959.0 RPM
2018-09-16_13:25:10,2800 MHz,1777.0 MHz,0 (N/A) run sudo,1.9 %,40.0 C,43.0 C,17.4 W,26.0 W,947.0 RPM
2018-09-16_13:25:11,2800 MHz,1802.0 MHz,0 (N/A) run sudo,1.7 %,40.0 C,43.0 C,17.9 W,26.0 W,936.0 RPM
2018-09-16_13:25:11,2800 MHz,1734.0 MHz,0 (N/A) run sudo,1.9 %,40.0 C,43.0 C,17.6 W,26.0 W,930.0 RPM
2018-09-16_13:25:11,2800 MHz,1712.0 MHz,0 (N/A) run sudo,1.7 %,40.0 C,43.0 C,17.6 W,26.0 W,928.0 RPM
2018-09-16_13:25:11,2800 MHz,1687.0 MHz,0 (N/A) run sudo,1.3 %,40.0 C,43.0 C,17.9 W,26.0 W,926.0 RPM
2018-09-16_13:25:11,2800 MHz,1716.0 MHz,0 (N/A) run sudo,1.7 %,40.0 C,43.0 C,17.7 W,26.0 W,925.0 RPM
2018-09-16_13:25:12,2800 MHz,1738.0 MHz,0 (N/A) run sudo,1.5 %,40.0 C,43.0 C,17.7 W,26.0 W,967.0 RPM
2018-09-16_13:25:12,2800 MHz,1728.0 MHz,0 (N/A) run sudo,1.5 %,40.0 C,43.0 C,17.8 W,26.0 W,965.0 RPM
2018-09-16_13:25:12,2800 MHz,1638.0 MHz,0 (N/A) run sudo,1.5 %,40.0 C,43.0 C,18.0 W,26.0 W,991.0 RPM
2018-09-16_13:25:12,2800 MHz,1700.0 MHz,0 (N/A) run sudo,1.3 %,40.0 C,43.0 C,18.0 W,26.0 W,1003.0 RPM
2018-09-16_13:25:13,2800 MHz,1815.0 MHz,0 (N/A) run sudo,1.9 %,40.0 C,43.0 C,17.9 W,26.0 W,1009.0 RPM
2018-09-16_13:25:13,2800 MHz,1700.0 MHz,0 (N/A) run sudo,1.5 %,40.0 C,43.0 C,18.8 W,26.0 W,1012.0 RPM
2018-09-16_13:25:13,2800 MHz,1842.0 MHz,0 (N/A) run sudo,3.5 %,40.0 C,43.0 C,18.6 W,26.0 W,1015.0 RPM
2018-09-16_13:25:13,2800 MHz,1883.0 MHz,0 (N/A) run sudo,1.7 %,40.0 C,43.0 C,18.1 W,26.0 W,1016.0 RPM
2018-09-16_13:25:13,2800 MHz,1628.0 MHz,0 (N/A) run sudo,22.9 %,40.0 C,43.0 C,24.1 W,26.0 W,1016.0 RPM
2018-09-16_13:25:14,2800 MHz,1754.0 MHz,0 (N/A) run sudo,25.1 %,40.0 C,43.0 C,27.1 W,28.0 W,1014.0 RPM
2018-09-16_13:25:14,2800 MHz,1698.0 MHz,0 (N/A) run sudo,32.6 %,40.0 C,43.0 C,26.2 W,28.0 W,973.0 RPM
2018-09-16_13:25:14,2800 MHz,1696.0 MHz,0 (N/A) run sudo,30.6 %,40.0 C,43.0 C,26.2 W,28.0 W,956.0 RPM
2018-09-16_13:25:14,2800 MHz,1698.0 MHz,0 (N/A) run sudo,28.9 %,40.0 C,43.0 C,29.4 W,30.0 W,944.0 RPM
2018-09-16_13:25:15,2800 MHz,1648.0 MHz,0 (N/A) run sudo,21.2 %,41.0 C,43.0 C,28.0 W,30.0 W,934.0 RPM
2018-09-16_13:25:15,2800 MHz,1647.0 MHz,0 (N/A) run sudo,28.2 %,41.0 C,43.0 C,28.8 W,30.0 W,929.0 RPM
2018-09-16_13:25:15,2800 MHz,1680.0 MHz,0 (N/A) run sudo,31.4 %,41.0 C,43.0 C,30.4 W,31.0 W,926.0 RPM
2018-09-16_13:25:15,2800 MHz,1672.0 MHz,0 (N/A) run sudo,27.7 %,41.0 C,43.0 C,30.3 W,31.0 W,924.0 RPM
2018-09-16_13:25:15,2800 MHz,1686.0 MHz,0 (N/A) run sudo,22.2 %,41.0 C,43.0 C,30.0 W,31.0 W,923.0 RPM
2018-09-16_13:25:16,2800 MHz,1638.0 MHz,0 (N/A) run sudo,28.5 %,41.0 C,43.0 C,29.4 W,31.0 W,923.0 RPM
2018-09-16_13:25:16,2800 MHz,1634.0 MHz,0 (N/A) run sudo,27.5 %,41.0 C,43.0 C,29.2 W,31.0 W,975.0 RPM
2018-09-16_13:25:16,2800 MHz,1818.0 MHz,0 (N/A) run sudo,32.7 %,41.0 C,43.0 C,30.7 W,31.0 W,991.0 RPM
2018-09-16_13:25:16,2800 MHz,1691.0 MHz,0 (N/A) run sudo,32.9 %,41.0 C,43.0 C,28.4 W,31.0 W,1001.0 RPM
2018-09-16_13:25:17,2800 MHz,1636.0 MHz,0 (N/A) run sudo,29.3 %,41.0 C,43.0 C,29.9 W,31.0 W,1010.0 RPM
2018-09-16_13:25:17,2800 MHz,1636.0 MHz,0 (N/A) run sudo,28.3 %,42.0 C,43.0 C,30.3 W,31.0 W,1012.0 RPM
2018-09-16_13:25:17,2800 MHz,1628.0 MHz,0 (N/A) run sudo,30.3 %,42.0 C,43.0 C,30.6 W,31.0 W,1015.0 RPM
2018-09-16_13:25:17,2800 MHz,1646.0 MHz,0 (N/A) run sudo,31.7 %,42.0 C,43.0 C,29.5 W,31.0 W,1015.0 RPM
2018-09-16_13:25:17,2800 MHz,1697.0 MHz,0 (N/A) run sudo,26.7 %,42.0 C,43.0 C,28.6 W,31.0 W,1015.0 RPM
2018-09-16_13:25:18,2800 MHz,1642.0 MHz,0 (N/A) run sudo,29.1 %,42.0 C,43.0 C,30.1 W,31.0 W,1002.0 RPM
2018-09-16_13:25:18,2800 MHz,1661.0 MHz,0 (N/A) run sudo,25.4 %,41.0 C,43.0 C,29.3 W,31.0 W,939.0 RPM
2018-09-16_13:25:18,2800 MHz,1661.0 MHz,0 (N/A) run sudo,22.8 %,41.0 C,43.0 C,30.1 W,31.0 W,960.0 RPM
2018-09-16_13:25:18,2800 MHz,1643.0 MHz,0 (N/A) run sudo,31.2 %,41.0 C,43.0 C,29.7 W,31.0 W,944.0 RPM
2018-09-16_13:25:19,2800 MHz,1683.0 MHz,0 (N/A) run sudo,29.9 %,41.0 C,43.0 C,29.8 W,31.0 W,936.0 RPM
2018-09-16_13:25:19,2800 MHz,1786.0 MHz,0 (N/A) run sudo,31.3 %,41.0 C,43.0 C,31.1 W,32.0 W,930.0 RPM
2018-09-16_13:25:19,2800 MHz,1819.0 MHz,0 (N/A) run sudo,34.5 %,42.0 C,43.0 C,30.2 W,32.0 W,926.0 RPM
2018-09-16_13:25:19,2800 MHz,1678.0 MHz,0 (N/A) run sudo,25.8 %,42.0 C,43.0 C,29.0 W,32.0 W,925.0 RPM
2018-09-16_13:25:19,2800 MHz,1662.0 MHz,0 (N/A) run sudo,28.1 %,42.0 C,43.0 C,30.8 W,32.0 W,924.0 RPM
2018-09-16_13:25:20,2800 MHz,1682.0 MHz,0 (N/A) run sudo,28.8 %,42.0 C,43.0 C,26.9 W,32.0 W,965.0 RPM
2018-09-16_13:25:20,2800 MHz,1730.0 MHz,0 (N/A) run sudo,23.5 %,42.0 C,43.0 C,28.7 W,32.0 W,1015.0 RPM
2018-09-16_13:25:20,2800 MHz,1709.0 MHz,0 (N/A) run sudo,23.8 %,41.0 C,43.0 C,26.4 W,32.0 W,994.0 RPM
2018-09-16_13:25:20,2800 MHz,1803.0 MHz,0 (N/A) run sudo,25.8 %,41.0 C,43.0 C,26.8 W,32.0 W,1004.0 RPM
2018-09-16_13:25:21,2800 MHz,1699.0 MHz,0 (N/A) run sudo,15.9 %,41.0 C,43.0 C,26.2 W,32.0 W,1009.0 RPM
2018-09-16_13:25:21,2800 MHz,1705.0 MHz,0 (N/A) run sudo,29.4 %,41.0 C,43.0 C,27.1 W,32.0 W,1012.0 RPM
2018-09-16_13:25:21,2800 MHz,1716.0 MHz,0 (N/A) run sudo,30.8 %,41.0 C,43.0 C,26.2 W,32.0 W,1013.0 RPM
2018-09-16_13:25:21,2800 MHz,1697.0 MHz,0 (N/A) run sudo,29.8 %,41.0 C,43.0 C,26.1 W,32.0 W,1015.0 RPM
2018-09-16_13:25:21,2800 MHz,1758.0 MHz,0 (N/A) run sudo,32.0 %,41.0 C,43.0 C,27.4 W,32.0 W,1015.0 RPM
2018-09-16_13:25:22,2800 MHz,1726.0 MHz,0 (N/A) run sudo,27.2 %,41.0 C,43.0 C,26.7 W,32.0 W,1007.0 RPM
2018-09-16_13:25:22,2800 MHz,1843.0 MHz,0 (N/A) run sudo,28.2 %,41.0 C,43.0 C,28.8 W,32.0 W,970.0 RPM
2018-09-16_13:25:22,2800 MHz,1838.0 MHz,0 (N/A) run sudo,29.4 %,41.0 C,43.0 C,27.3 W,32.0 W,959.0 RPM
2018-09-16_13:25:22,2800 MHz,1727.0 MHz,0 (N/A) run sudo,35.1 %,42.0 C,43.0 C,27.0 W,32.0 W,943.0 RPM
2018-09-16_13:25:23,2800 MHz,1777.0 MHz,0 (N/A) run sudo,26.8 %,42.0 C,43.0 C,28.7 W,32.0 W,933.0 RPM
2018-09-16_13:25:23,2800 MHz,1705.0 MHz,0 (N/A) run sudo,27.8 %,42.0 C,43.0 C,26.4 W,32.0 W,929.0 RPM
2018-09-16_13:25:23,2800 MHz,1710.0 MHz,0 (N/A) run sudo,27.2 %,42.0 C,43.0 C,26.7 W,32.0 W,926.0 RPM
2018-09-16_13:25:23,2800 MHz,1712.0 MHz,0 (N/A) run sudo,28.5 %,42.0 C,43.0 C,27.9 W,32.0 W,925.0 RPM
2018-09-16_13:25:24,2800 MHz,1860.0 MHz,0 (N/A) run sudo,18.5 %,41.0 C,43.0 C,26.9 W,32.0 W,924.0 RPM
2018-09-16_13:25:24,2800 MHz,1788.0 MHz,0 (N/A) run sudo,27.5 %,41.0 C,43.0 C,27.9 W,32.0 W,946.0 RPM
2018-09-16_13:25:24,2800 MHz,1765.0 MHz,0 (N/A) run sudo,33.8 %,41.0 C,43.0 C,29.0 W,32.0 W,981.0 RPM
2018-09-16_13:25:24,2800 MHz,1738.0 MHz,0 (N/A) run sudo,35.2 %,41.0 C,43.0 C,26.9 W,32.0 W,998.0 RPM
2018-09-16_13:25:24,2800 MHz,1824.0 MHz,0 (N/A) run sudo,29.3 %,41.0 C,43.0 C,28.9 W,32.0 W,1005.0 RPM
2018-09-16_13:25:25,2800 MHz,1788.0 MHz,0 (N/A) run sudo,31.3 %,42.0 C,43.0 C,30.4 W,32.0 W,1010.0 RPM
2018-09-16_13:25:25,2800 MHz,1699.0 MHz,0 (N/A) run sudo,28.8 %,42.0 C,43.0 C,28.1 W,32.0 W,1013.0 RPM
2018-09-16_13:25:25,2800 MHz,1986.0 MHz,0 (N/A) run sudo,32.5 %,42.0 C,43.0 C,31.3 W,32.0 W,1015.0 RPM
2018-09-16_13:25:25,2800 MHz,1934.0 MHz,0 (N/A) run sudo,29.7 %,42.0 C,43.0 C,32.8 W,33.0 W,1016.0 RPM
2018-09-16_13:25:26,2800 MHz,1899.0 MHz,0 (N/A) run sudo,35.7 %,42.0 C,43.0 C,32.1 W,33.0 W,1016.0 RPM
2018-09-16_13:25:26,2800 MHz,1723.0 MHz,0 (N/A) run sudo,26.9 %,42.0 C,43.0 C,31.1 W,33.0 W,994.0 RPM
2018-09-16_13:25:26,2800 MHz,1731.0 MHz,0 (N/A) run sudo,28.2 %,42.0 C,43.0 C,30.0 W,33.0 W,972.0 RPM
2018-09-16_13:25:26,2800 MHz,1748.0 MHz,0 (N/A) run sudo,26.4 %,42.0 C,43.0 C,27.0 W,33.0 W,951.0 RPM
2018-09-16_13:25:26,2800 MHz,1760.0 MHz,0 (N/A) run sudo,25.1 %,42.0 C,43.0 C,27.4 W,33.0 W,940.0 RPM
2018-09-16_13:25:27,2800 MHz,1733.0 MHz,0 (N/A) run sudo,24.8 %,42.0 C,43.0 C,27.7 W,33.0 W,932.0 RPM
2018-09-16_13:25:27,2800 MHz,1748.0 MHz,0 (N/A) run sudo,25.3 %,41.0 C,43.0 C,27.7 W,33.0 W,928.0 RPM
2018-09-16_13:25:27,2800 MHz,1777.0 MHz,0 (N/A) run sudo,29.5 %,41.0 C,43.0 C,30.1 W,33.0 W,925.0 RPM
2018-09-16_13:25:27,2800 MHz,1702.0 MHz,0 (N/A) run sudo,27.8 %,41.0 C,43.0 C,31.3 W,33.0 W,924.0 RPM
2018-09-16_13:25:28,2800 MHz,1761.0 MHz,0 (N/A) run sudo,18.4 %,41.0 C,43.0 C,29.8 W,33.0 W,924.0 RPM
2018-09-16_13:25:28,2800 MHz,1778.0 MHz,0 (N/A) run sudo,27.6 %,41.0 C,43.0 C,26.9 W,33.0 W,953.0 RPM
2018-09-16_13:25:28,2800 MHz,1922.0 MHz,0 (N/A) run sudo,30.5 %,41.0 C,43.0 C,27.5 W,33.0 W,986.0 RPM
2018-09-16_13:25:28,2800 MHz,1823.0 MHz,0 (N/A) run sudo,30.3 %,41.0 C,43.0 C,27.5 W,33.0 W,1001.0 RPM
2018-09-16_13:25:28,2800 MHz,1776.0 MHz,0 (N/A) run sudo,34.3 %,41.0 C,43.0 C,27.3 W,33.0 W,1007.0 RPM
2018-09-16_13:25:29,2800 MHz,1786.0 MHz,0 (N/A) run sudo,28.4 %,41.0 C,43.0 C,28.3 W,33.0 W,1013.0 RPM
2018-09-16_13:25:29,2800 MHz,1707.0 MHz,0 (N/A) run sudo,29.8 %,41.0 C,43.0 C,23.1 W,33.0 W,1014.0 RPM
2018-09-16_13:25:29,2800 MHz,1680.0 MHz,0 (N/A) run sudo,25.3 %,41.0 C,43.0 C,22.7 W,33.0 W,1015.0 RPM
2018-09-16_13:25:29,2800 MHz,1693.0 MHz,0 (N/A) run sudo,30.3 %,41.0 C,43.0 C,22.3 W,33.0 W,1016.0 RPM
2018-09-16_13:25:30,2800 MHz,1682.0 MHz,0 (N/A) run sudo,29.6 %,41.0 C,43.0 C,22.9 W,33.0 W,1017.0 RPM
2018-09-16_13:25:30,2800 MHz,1665.0 MHz,0 (N/A) run sudo,27.8 %,41.0 C,43.0 C,22.1 W,33.0 W,992.0 RPM
2018-09-16_13:25:30,2800 MHz,1681.0 MHz,0 (N/A) run sudo,29.2 %,41.0 C,43.0 C,22.9 W,33.0 W,970.0 RPM
2018-09-16_13:25:30,2800 MHz,1704.0 MHz,0 (N/A) run sudo,23.3 %,40.0 C,43.0 C,23.0 W,33.0 W,950.0 RPM
2018-09-16_13:25:30,2800 MHz,1718.0 MHz,0 (N/A) run sudo,25.7 %,40.0 C,43.0 C,23.0 W,33.0 W,940.0 RPM
2018-09-16_13:25:31,2800 MHz,1686.0 MHz,0 (N/A) run sudo,27.0 %,40.0 C,43.0 C,23.0 W,33.0 W,933.0 RPM
2018-09-16_13:25:31,2800 MHz,1754.0 MHz,0 (N/A) run sudo,28.8 %,40.0 C,43.0 C,22.5 W,33.0 W,929.0 RPM
2018-09-16_13:25:31,2800 MHz,1775.0 MHz,0 (N/A) run sudo,31.3 %,40.0 C,43.0 C,25.8 W,33.0 W,927.0 RPM
2018-09-16_13:25:31,2800 MHz,1782.0 MHz,0 (N/A) run sudo,26.7 %,42.0 C,43.0 C,26.6 W,33.0 W,925.0 RPM
2018-09-16_13:25:32,2800 MHz,1794.0 MHz,0 (N/A) run sudo,30.9 %,42.0 C,43.0 C,27.0 W,33.0 W,924.0 RPM
2018-09-16_13:25:32,2800 MHz,1803.0 MHz,0 (N/A) run sudo,33.0 %,42.0 C,43.0 C,27.3 W,33.0 W,967.0 RPM
2018-09-16_13:25:32,2800 MHz,1783.0 MHz,0 (N/A) run sudo,22.8 %,42.0 C,43.0 C,26.6 W,33.0 W,987.0 RPM
2018-09-16_13:25:32,2800 MHz,1820.0 MHz,0 (N/A) run sudo,26.5 %,42.0 C,43.0 C,28.1 W,33.0 W,1001.0 RPM
2018-09-16_13:25:33,2800 MHz,1882.0 MHz,0 (N/A) run sudo,24.5 %,41.0 C,43.0 C,26.7 W,33.0 W,1008.0 RPM
2018-09-16_13:25:33,2800 MHz,1815.0 MHz,0 (N/A) run sudo,29.0 %,41.0 C,43.0 C,27.4 W,33.0 W,1011.0 RPM
2018-09-16_13:25:33,2800 MHz,1805.0 MHz,0 (N/A) run sudo,28.9 %,41.0 C,43.0 C,27.3 W,33.0 W,1014.0 RPM
2018-09-16_13:25:33,2800 MHz,1800.0 MHz,0 (N/A) run sudo,25.9 %,41.0 C,43.0 C,26.8 W,33.0 W,1015.0 RPM
2018-09-16_13:25:33,2800 MHz,1856.0 MHz,0 (N/A) run sudo,34.8 %,41.0 C,43.0 C,27.3 W,33.0 W,1016.0 RPM
2018-09-16_13:25:34,2800 MHz,1772.0 MHz,0 (N/A) run sudo,32.0 %,41.0 C,43.0 C,24.8 W,33.0 W,1016.0 RPM
2018-09-16_13:25:34,2800 MHz,1706.0 MHz,0 (N/A) run sudo,26.1 %,41.0 C,43.0 C,23.2 W,33.0 W,980.0 RPM
2018-09-16_13:25:34,2800 MHz,1841.0 MHz,0 (N/A) run sudo,33.5 %,41.0 C,43.0 C,25.0 W,33.0 W,962.0 RPM
2018-09-16_13:25:34,2800 MHz,1730.0 MHz,0 (N/A) run sudo,31.0 %,41.0 C,43.0 C,23.2 W,33.0 W,948.0 RPM
2018-09-16_13:25:35,2800 MHz,1736.0 MHz,0 (N/A) run sudo,27.5 %,41.0 C,43.0 C,23.0 W,33.0 W,935.0 RPM
2018-09-16_13:25:35,2800 MHz,1708.0 MHz,0 (N/A) run sudo,33.0 %,42.0 C,43.0 C,23.5 W,33.0 W,930.0 RPM
2018-09-16_13:25:35,2800 MHz,1723.0 MHz,0 (N/A) run sudo,33.5 %,42.0 C,43.0 C,22.8 W,33.0 W,927.0 RPM
2018-09-16_13:25:35,2800 MHz,1693.0 MHz,0 (N/A) run sudo,36.5 %,42.0 C,43.0 C,22.0 W,33.0 W,925.0 RPM
2018-09-16_13:25:35,2800 MHz,1706.0 MHz,0 (N/A) run sudo,35.1 %,42.0 C,43.0 C,22.8 W,33.0 W,925.0 RPM
2018-09-16_13:25:36,2800 MHz,1799.0 MHz,0 (N/A) run sudo,28.9 %,42.0 C,43.0 C,24.1 W,33.0 W,963.0 RPM
2018-09-16_13:25:36,2800 MHz,1714.0 MHz,0 (N/A) run sudo,32.2 %,41.0 C,43.0 C,23.3 W,33.0 W,1012.0 RPM
2018-09-16_13:25:36,2800 MHz,1704.0 MHz,0 (N/A) run sudo,25.5 %,41.0 C,43.0 C,22.4 W,33.0 W,989.0 RPM
2018-09-16_13:25:36,2800 MHz,1741.0 MHz,0 (N/A) run sudo,24.9 %,41.0 C,43.0 C,25.0 W,33.0 W,1002.0 RPM
2018-09-16_13:25:37,2800 MHz,1821.0 MHz,0 (N/A) run sudo,29.7 %,41.0 C,43.0 C,27.1 W,33.0 W,1010.0 RPM
2018-09-16_13:25:37,2800 MHz,1807.0 MHz,0 (N/A) run sudo,28.3 %,41.0 C,43.0 C,28.0 W,33.0 W,1013.0 RPM
2018-09-16_13:25:37,2800 MHz,1969.0 MHz,0 (N/A) run sudo,25.9 %,42.0 C,43.0 C,27.3 W,33.0 W,1014.0 RPM
2018-09-16_13:25:37,2800 MHz,1908.0 MHz,0 (N/A) run sudo,22.9 %,42.0 C,43.0 C,28.3 W,33.0 W,1015.0 RPM
2018-09-16_13:25:37,2800 MHz,1837.0 MHz,0 (N/A) run sudo,28.1 %,42.0 C,43.0 C,27.3 W,33.0 W,1016.0 RPM
2018-09-16_13:25:38,2800 MHz,1835.0 MHz,0 (N/A) run sudo,30.5 %,42.0 C,43.0 C,27.0 W,33.0 W,1010.0 RPM
2018-09-16_13:25:38,2800 MHz,1856.0 MHz,0 (N/A) run sudo,27.5 %,42.0 C,43.0 C,27.0 W,33.0 W,977.0 RPM
2018-09-16_13:25:38,2800 MHz,1818.0 MHz,0 (N/A) run sudo,28.3 %,42.0 C,43.0 C,26.4 W,33.0 W,954.0 RPM
