Time,Total Power (W),P_VDD,V_VDD,I_VDD,P_VDDM,V_VDDM,I_VDDM
2018-11-27_14:55:10.717871,0.029499782762413,0.008725964169712,0.7514648,0.01161194,0.020773818592701,0.9016113,0.02304077
2018-11-27_14:55:11.117901,0.029526397014332,0.008670035907116,0.7515869,0.01153564,0.020856361107216,0.9016113,0.02313232
2018-11-27_14:55:11.499639,0.029675855657005,0.00893236149168,0.7514648,0.0118866,0.020743494165325,0.9014893,0.02301025
2018-11-27_14:55:11.934262,0.029708781837367998,0.008827729419755998,0.7513428,0.01174927,0.020881052417612,0.9014893,0.02316284
2018-11-27_14:55:12.316291,0.029499782762413,0.008725964169712,0.7514648,0.01161194,0.020773818592701,0.9016113,0.02304077
2018-11-27_14:55:12.728000,0.029903918111496,0.008989690741272,0.7514648,0.01196289,0.020914227370224,0.9017334,0.02319336
2018-11-27_14:55:13.118573,0.029292006818652003,0.008793332946372,0.7513428,0.01170349,0.02049867387228,0.9016113,0.0227356
2018-11-27_14:55:13.513835,0.029703605610981,0.009174643835907,0.7515869,0.01220703,0.020528961775074,0.9017334,0.02276611
2018-11-27_14:55:13.905088,0.029466261222395998,0.00860990011518,0.7513428,0.01145935,0.020856361107216,0.9016113,0.02313232
2018-11-27_14:55:14.284844,0.029607103022051003,0.00900115809412,0.7514648,0.01197815,0.020605944927931,0.9014893,0.02285767
2018-11-27_14:55:14.665559,0.029719991537056,0.009276352018528,0.7514648,0.01234436,0.020443639518528,0.9016113,0.02267456
2018-11-27_14:55:15.065363,0.029492437008219,0.008886492080288001,0.7514648,0.01182556,0.020605944927931,0.9014893,0.02285767
2018-11-27_14:55:15.441496,0.029079183296546997,0.008390707023201,0.7512207,0.01116943,0.020688476273346,0.9014893,0.02294922
2018-11-27_14:55:15.852649,0.030418166812725002,0.009391018032360001,0.7514648,0.01249695,0.021027148780365,0.9018555,0.02331543
2018-11-27_14:55:16.262490,0.029940609907522,0.008943828844528,0.7514648,0.01190186,0.020996781062993998,0.9017334,0.02328491
2018-11-27_14:55:16.702080,0.029555686047945,0.008781867455244001,0.7513428,0.01168823,0.020773818592701,0.9016113,0.02304077
2018-11-27_14:55:17.075756,0.029408100658264,0.008909426785984,0.7514648,0.01185608,0.02049867387228,0.9016113,0.0227356
2018-11-27_14:55:17.481673,0.029357254917902996,0.008773251336092998,0.7515869,0.01167297,0.02058400358181,0.9017334,0.02282715
