timestamp, power.draw [W]
2018/09/15 21:42:19.668, 37.67 W
2018/09/15 21:42:19.868, 38.43 W
2018/09/15 21:42:20.069, 37.96 W
2018/09/15 21:42:20.269, 38.05 W
2018/09/15 21:42:20.471, 37.86 W
2018/09/15 21:42:20.672, 37.96 W
2018/09/15 21:42:20.873, 37.96 W
2018/09/15 21:42:21.073, 38.05 W
2018/09/15 21:42:21.274, 37.96 W
2018/09/15 21:42:21.478, 37.96 W
2018/09/15 21:42:21.678, 37.86 W
2018/09/15 21:42:21.879, 38.05 W
2018/09/15 21:42:22.079, 37.96 W
2018/09/15 21:42:22.280, 37.96 W
2018/09/15 21:42:22.484, 37.96 W
2018/09/15 21:42:22.685, 37.86 W
2018/09/15 21:42:22.885, 38.72 W
2018/09/15 21:42:23.086, 37.96 W
2018/09/15 21:42:23.287, 37.86 W
2018/09/15 21:42:23.489, 38.05 W
2018/09/15 21:42:23.690, 37.96 W
2018/09/15 21:42:23.890, 38.05 W
2018/09/15 21:42:24.091, 38.06 W
2018/09/15 21:42:24.291, 38.15 W
2018/09/15 21:42:24.495, 37.96 W
2018/09/15 21:42:24.695, 38.05 W
2018/09/15 21:42:24.896, 37.96 W
2018/09/15 21:42:25.096, 38.15 W
2018/09/15 21:42:25.297, 38.06 W
2018/09/15 21:42:25.500, 38.15 W
2018/09/15 21:42:25.701, 38.05 W
2018/09/15 21:42:25.901, 38.43 W
2018/09/15 21:42:26.102, 37.86 W
2018/09/15 21:42:26.303, 38.05 W
2018/09/15 21:42:26.507, 38.05 W
2018/09/15 21:42:26.708, 38.05 W
2018/09/15 21:42:26.908, 37.96 W
2018/09/15 21:42:27.109, 38.05 W
2018/09/15 21:42:27.309, 38.05 W
2018/09/15 21:42:27.513, 37.96 W
2018/09/15 21:42:27.713, 37.96 W
2018/09/15 21:42:27.914, 38.05 W
2018/09/15 21:42:28.114, 38.05 W
2018/09/15 21:42:28.315, 38.15 W
2018/09/15 21:42:28.519, 38.06 W
2018/09/15 21:42:28.720, 38.15 W
2018/09/15 21:42:28.920, 38.05 W
2018/09/15 21:42:29.121, 38.15 W
2018/09/15 21:42:29.321, 38.05 W
2018/09/15 21:42:29.526, 38.15 W
2018/09/15 21:42:29.726, 38.05 W
2018/09/15 21:42:29.927, 37.96 W
2018/09/15 21:42:30.127, 37.96 W
2018/09/15 21:42:30.328, 38.15 W
2018/09/15 21:42:30.532, 38.05 W
2018/09/15 21:42:30.733, 38.15 W
2018/09/15 21:42:30.933, 38.05 W
2018/09/15 21:42:31.134, 38.05 W
2018/09/15 21:42:31.334, 38.05 W
2018/09/15 21:42:31.538, 37.86 W
2018/09/15 21:42:31.738, 37.96 W
2018/09/15 21:42:31.939, 38.05 W
2018/09/15 21:42:32.139, 37.96 W
2018/09/15 21:42:32.340, 38.05 W
2018/09/15 21:42:32.544, 37.96 W
2018/09/15 21:42:32.744, 37.96 W
2018/09/15 21:42:32.945, 37.86 W
2018/09/15 21:42:33.145, 37.76 W
2018/09/15 21:42:33.346, 37.96 W
2018/09/15 21:42:33.549, 38.05 W
2018/09/15 21:42:33.750, 37.86 W
2018/09/15 21:42:33.951, 37.86 W
2018/09/15 21:42:34.151, 37.96 W
2018/09/15 21:42:34.352, 38.15 W
2018/09/15 21:42:34.555, 37.96 W
2018/09/15 21:42:34.756, 37.86 W
2018/09/15 21:42:34.957, 37.86 W
2018/09/15 21:42:35.157, 37.96 W
2018/09/15 21:42:35.358, 37.86 W
2018/09/15 21:42:35.561, 38.05 W
2018/09/15 21:42:35.762, 37.86 W
2018/09/15 21:42:35.962, 38.05 W
2018/09/15 21:42:36.163, 37.86 W
2018/09/15 21:42:36.363, 38.05 W
2018/09/15 21:42:36.566, 37.96 W
2018/09/15 21:42:36.767, 37.96 W
2018/09/15 21:42:36.967, 37.96 W
2018/09/15 21:42:37.168, 37.86 W
2018/09/15 21:42:37.368, 37.96 W
2018/09/15 21:42:37.571, 38.05 W
2018/09/15 21:42:37.772, 37.76 W
2018/09/15 21:42:37.972, 38.15 W
2018/09/15 21:42:38.173, 37.86 W
2018/09/15 21:42:38.373, 38.05 W
2018/09/15 21:42:38.574, 37.96 W
2018/09/15 21:42:38.776, 38.05 W
2018/09/15 21:42:38.977, 37.96 W
2018/09/15 21:42:39.177, 38.15 W
2018/09/15 21:42:39.378, 37.96 W
2018/09/15 21:42:39.578, 38.15 W
2018/09/15 21:42:39.782, 37.96 W
2018/09/15 21:42:39.982, 38.15 W
2018/09/15 21:42:40.183, 37.96 W
2018/09/15 21:42:40.383, 38.15 W
2018/09/15 21:42:40.584, 37.96 W
2018/09/15 21:42:40.788, 38.14 W
2018/09/15 21:42:40.988, 38.15 W
2018/09/15 21:42:41.189, 38.15 W
2018/09/15 21:42:41.389, 38.05 W
2018/09/15 21:42:41.590, 38.05 W
2018/09/15 21:42:41.794, 38.05 W
2018/09/15 21:42:41.994, 38.05 W
2018/09/15 21:42:42.195, 37.86 W
2018/09/15 21:42:42.396, 38.05 W
2018/09/15 21:42:42.596, 37.96 W
2018/09/15 21:42:42.799, 38.05 W
2018/09/15 21:42:43.000, 38.05 W
2018/09/15 21:42:43.201, 38.15 W
2018/09/15 21:42:43.401, 37.96 W
2018/09/15 21:42:43.602, 38.05 W
2018/09/15 21:42:43.805, 37.96 W
2018/09/15 21:42:44.005, 38.05 W
2018/09/15 21:42:44.206, 37.96 W
2018/09/15 21:42:44.406, 38.05 W
2018/09/15 21:42:44.607, 37.86 W
2018/09/15 21:42:44.809, 38.05 W
2018/09/15 21:42:45.010, 37.96 W
2018/09/15 21:42:45.211, 38.05 W
2018/09/15 21:42:45.411, 38.05 W
2018/09/15 21:42:45.612, 38.15 W
2018/09/15 21:42:45.816, 38.05 W
2018/09/15 21:42:46.016, 38.25 W
2018/09/15 21:42:46.217, 38.15 W
2018/09/15 21:42:46.417, 38.25 W
2018/09/15 21:42:46.618, 38.05 W
2018/09/15 21:42:46.822, 38.34 W
2018/09/15 21:42:47.022, 38.15 W
2018/09/15 21:42:47.223, 38.25 W
2018/09/15 21:42:47.423, 38.25 W
2018/09/15 21:42:47.624, 38.15 W
2018/09/15 21:42:47.827, 38.15 W
2018/09/15 21:42:48.028, 38.15 W
2018/09/15 21:42:48.228, 38.05 W
2018/09/15 21:42:48.429, 38.05 W
2018/09/15 21:42:48.630, 38.05 W
2018/09/15 21:42:48.833, 38.15 W
2018/09/15 21:42:49.034, 38.15 W
2018/09/15 21:42:49.234, 38.15 W
2018/09/15 21:42:49.435, 38.05 W
2018/09/15 21:42:49.635, 38.05 W
2018/09/15 21:42:49.839, 38.05 W
2018/09/15 21:42:50.040, 38.05 W
2018/09/15 21:42:50.240, 38.15 W
2018/09/15 21:42:50.441, 38.05 W
2018/09/15 21:42:50.641, 38.05 W
2018/09/15 21:42:50.844, 38.15 W
2018/09/15 21:42:51.045, 38.05 W
2018/09/15 21:42:51.245, 37.96 W
2018/09/15 21:42:51.446, 38.05 W
2018/09/15 21:42:51.646, 38.15 W
2018/09/15 21:42:51.849, 38.15 W
2018/09/15 21:42:52.050, 38.15 W
2018/09/15 21:42:52.250, 38.15 W
2018/09/15 21:42:52.451, 38.06 W
2018/09/15 21:42:52.651, 38.05 W
2018/09/15 21:42:52.854, 37.96 W
2018/09/15 21:42:53.055, 38.05 W
2018/09/15 21:42:53.255, 37.96 W
2018/09/15 21:42:53.456, 37.96 W
2018/09/15 21:42:53.656, 37.96 W
2018/09/15 21:42:53.860, 38.15 W
2018/09/15 21:42:54.061, 38.05 W
2018/09/15 21:42:54.261, 38.15 W
2018/09/15 21:42:54.462, 38.06 W
2018/09/15 21:42:54.662, 38.05 W
2018/09/15 21:42:54.866, 38.25 W
2018/09/15 21:42:55.067, 38.15 W
2018/09/15 21:42:55.267, 38.05 W
2018/09/15 21:42:55.467, 37.96 W
2018/09/15 21:42:55.668, 38.15 W
2018/09/15 21:42:55.872, 38.25 W
2018/09/15 21:42:56.073, 38.05 W
2018/09/15 21:42:56.273, 38.25 W
2018/09/15 21:42:56.474, 38.25 W
2018/09/15 21:42:56.674, 38.15 W
2018/09/15 21:42:56.875, 38.34 W
2018/09/15 21:42:57.077, 38.15 W
2018/09/15 21:42:57.278, 38.05 W
2018/09/15 21:42:57.478, 38.15 W
2018/09/15 21:42:57.679, 38.05 W
2018/09/15 21:42:57.880, 38.05 W
2018/09/15 21:42:58.083, 38.15 W
2018/09/15 21:42:58.283, 38.15 W
2018/09/15 21:42:58.484, 38.15 W
2018/09/15 21:42:58.684, 38.05 W
2018/09/15 21:42:58.885, 38.05 W
2018/09/15 21:42:59.088, 38.05 W
2018/09/15 21:42:59.289, 38.25 W
2018/09/15 21:42:59.490, 38.05 W
2018/09/15 21:42:59.690, 38.34 W
2018/09/15 21:42:59.891, 38.25 W
2018/09/15 21:43:00.093, 38.25 W
2018/09/15 21:43:00.293, 38.15 W
2018/09/15 21:43:00.494, 38.15 W
2018/09/15 21:43:00.695, 38.15 W
2018/09/15 21:43:00.895, 38.15 W
2018/09/15 21:43:01.099, 38.15 W
2018/09/15 21:43:01.299, 38.15 W
2018/09/15 21:43:01.500, 38.05 W
2018/09/15 21:43:01.701, 38.25 W
2018/09/15 21:43:01.901, 38.34 W
2018/09/15 21:43:02.105, 38.25 W
2018/09/15 21:43:02.306, 38.25 W
2018/09/15 21:43:02.507, 38.25 W
2018/09/15 21:43:02.707, 38.25 W
2018/09/15 21:43:02.908, 38.25 W
2018/09/15 21:43:03.112, 38.25 W
2018/09/15 21:43:03.312, 38.15 W
2018/09/15 21:43:03.513, 38.44 W
2018/09/15 21:43:03.713, 38.15 W
2018/09/15 21:43:03.914, 38.25 W
2018/09/15 21:43:04.117, 38.25 W
2018/09/15 21:43:04.318, 38.25 W
2018/09/15 21:43:04.519, 38.15 W
2018/09/15 21:43:04.719, 38.25 W
2018/09/15 21:43:04.920, 38.05 W
2018/09/15 21:43:05.124, 38.05 W
2018/09/15 21:43:05.324, 38.05 W
2018/09/15 21:43:05.525, 38.15 W
2018/09/15 21:43:05.725, 38.05 W
2018/09/15 21:43:05.926, 38.15 W
2018/09/15 21:43:06.129, 38.25 W
2018/09/15 21:43:06.330, 38.25 W
2018/09/15 21:43:06.531, 38.34 W
2018/09/15 21:43:06.731, 38.25 W
2018/09/15 21:43:06.932, 38.15 W
2018/09/15 21:43:07.134, 38.15 W
2018/09/15 21:43:07.335, 38.34 W
2018/09/15 21:43:07.535, 38.15 W
2018/09/15 21:43:07.736, 38.25 W
2018/09/15 21:43:07.937, 38.05 W
2018/09/15 21:43:08.139, 38.15 W
2018/09/15 21:43:08.340, 38.15 W
2018/09/15 21:43:08.540, 38.15 W
2018/09/15 21:43:08.741, 38.15 W
2018/09/15 21:43:08.941, 38.15 W
2018/09/15 21:43:09.145, 38.05 W
2018/09/15 21:43:09.345, 38.15 W
2018/09/15 21:43:09.546, 38.06 W
2018/09/15 21:43:09.746, 38.15 W
2018/09/15 21:43:09.947, 38.15 W
2018/09/15 21:43:10.149, 38.05 W
2018/09/15 21:43:10.350, 38.15 W
2018/09/15 21:43:10.550, 38.15 W
2018/09/15 21:43:10.751, 38.15 W
2018/09/15 21:43:10.951, 38.05 W
2018/09/15 21:43:11.155, 38.25 W
2018/09/15 21:43:11.355, 38.05 W
2018/09/15 21:43:11.556, 38.25 W
2018/09/15 21:43:11.757, 38.15 W
2018/09/15 21:43:11.957, 38.25 W
2018/09/15 21:43:12.160, 38.15 W
2018/09/15 21:43:12.361, 38.25 W
2018/09/15 21:43:12.561, 38.15 W
2018/09/15 21:43:12.762, 38.25 W
2018/09/15 21:43:12.962, 38.15 W
2018/09/15 21:43:13.166, 38.25 W
2018/09/15 21:43:13.366, 38.34 W
2018/09/15 21:43:13.567, 38.15 W
2018/09/15 21:43:13.767, 38.25 W
2018/09/15 21:43:13.968, 38.34 W
2018/09/15 21:43:14.171, 38.44 W
2018/09/15 21:43:14.372, 38.44 W
2018/09/15 21:43:14.572, 38.34 W
2018/09/15 21:43:14.773, 38.34 W
2018/09/15 21:43:14.973, 38.25 W
2018/09/15 21:43:15.177, 38.15 W
2018/09/15 21:43:15.377, 38.25 W
2018/09/15 21:43:15.578, 38.15 W
2018/09/15 21:43:15.778, 38.44 W
2018/09/15 21:43:15.979, 38.25 W
2018/09/15 21:43:16.182, 38.15 W
2018/09/15 21:43:16.383, 38.15 W
2018/09/15 21:43:16.583, 38.15 W
2018/09/15 21:43:16.784, 38.25 W
2018/09/15 21:43:16.984, 38.34 W
2018/09/15 21:43:17.188, 38.15 W
2018/09/15 21:43:17.389, 38.25 W
2018/09/15 21:43:17.590, 38.15 W
2018/09/15 21:43:17.790, 38.15 W
2018/09/15 21:43:17.991, 38.15 W
2018/09/15 21:43:18.191, 38.15 W
2018/09/15 21:43:18.393, 38.25 W
2018/09/15 21:43:18.594, 38.25 W
2018/09/15 21:43:18.794, 38.34 W
2018/09/15 21:43:18.995, 38.34 W
2018/09/15 21:43:19.195, 38.34 W
2018/09/15 21:43:19.399, 38.25 W
2018/09/15 21:43:19.600, 38.34 W
2018/09/15 21:43:19.800, 38.34 W
2018/09/15 21:43:20.001, 38.34 W
2018/09/15 21:43:20.201, 38.25 W
2018/09/15 21:43:20.402, 38.34 W
2018/09/15 21:43:20.604, 38.34 W
2018/09/15 21:43:20.805, 38.44 W
2018/09/15 21:43:21.005, 38.34 W
2018/09/15 21:43:21.206, 38.34 W
2018/09/15 21:43:21.407, 38.44 W
2018/09/15 21:43:21.610, 38.44 W
2018/09/15 21:43:21.811, 38.44 W
2018/09/15 21:43:22.012, 38.34 W
2018/09/15 21:43:22.212, 38.44 W
2018/09/15 21:43:22.413, 38.25 W
2018/09/15 21:43:22.616, 38.34 W
2018/09/15 21:43:22.817, 38.44 W
2018/09/15 21:43:23.017, 38.34 W
2018/09/15 21:43:23.218, 38.34 W
2018/09/15 21:43:23.419, 38.25 W
2018/09/15 21:43:23.623, 38.25 W
2018/09/15 21:43:23.823, 38.25 W
2018/09/15 21:43:24.024, 38.34 W
2018/09/15 21:43:24.224, 38.34 W
2018/09/15 21:43:24.425, 38.34 W
2018/09/15 21:43:24.628, 38.44 W
2018/09/15 21:43:24.828, 38.44 W
2018/09/15 21:43:25.029, 38.44 W
2018/09/15 21:43:25.229, 38.63 W
2018/09/15 21:43:25.430, 38.34 W
2018/09/15 21:43:25.634, 38.53 W
2018/09/15 21:43:25.835, 38.15 W
2018/09/15 21:43:26.035, 38.34 W
2018/09/15 21:43:26.236, 38.25 W
2018/09/15 21:43:26.437, 38.25 W
2018/09/15 21:43:26.640, 38.25 W
2018/09/15 21:43:26.841, 38.34 W
2018/09/15 21:43:27.041, 38.34 W
2018/09/15 21:43:27.242, 38.34 W
2018/09/15 21:43:27.442, 38.34 W
2018/09/15 21:43:27.646, 38.15 W
2018/09/15 21:43:27.847, 38.34 W
2018/09/15 21:43:28.047, 38.25 W
2018/09/15 21:43:28.248, 38.44 W
2018/09/15 21:43:28.448, 38.25 W
2018/09/15 21:43:28.652, 38.34 W
2018/09/15 21:43:28.853, 38.25 W
2018/09/15 21:43:29.053, 38.25 W
2018/09/15 21:43:29.254, 38.34 W
2018/09/15 21:43:29.454, 38.34 W
2018/09/15 21:43:29.655, 38.34 W
2018/09/15 21:43:29.857, 38.25 W
2018/09/15 21:43:30.057, 38.44 W
2018/09/15 21:43:30.258, 38.25 W
2018/09/15 21:43:30.458, 38.34 W
2018/09/15 21:43:30.659, 38.15 W
2018/09/15 21:43:30.862, 38.25 W
2018/09/15 21:43:31.063, 38.34 W
2018/09/15 21:43:31.263, 38.34 W
2018/09/15 21:43:31.464, 38.25 W
2018/09/15 21:43:31.664, 38.25 W
2018/09/15 21:43:31.868, 38.34 W
2018/09/15 21:43:32.069, 38.25 W
2018/09/15 21:43:32.269, 38.34 W
2018/09/15 21:43:32.470, 38.34 W
2018/09/15 21:43:32.670, 38.44 W
2018/09/15 21:43:32.871, 38.25 W
2018/09/15 21:43:33.073, 38.34 W
2018/09/15 21:43:33.274, 38.34 W
2018/09/15 21:43:33.474, 38.25 W
2018/09/15 21:43:33.675, 38.25 W
2018/09/15 21:43:33.875, 38.44 W
2018/09/15 21:43:34.080, 38.34 W
2018/09/15 21:43:34.280, 38.34 W
2018/09/15 21:43:34.481, 38.34 W
2018/09/15 21:43:34.681, 38.34 W
2018/09/15 21:43:34.882, 38.25 W
2018/09/15 21:43:35.082, 38.25 W
2018/09/15 21:43:35.285, 38.44 W
2018/09/15 21:43:35.486, 38.34 W
2018/09/15 21:43:35.686, 38.44 W
2018/09/15 21:43:35.887, 38.34 W
2018/09/15 21:43:36.088, 38.34 W
2018/09/15 21:43:36.291, 38.34 W
2018/09/15 21:43:36.492, 38.44 W
2018/09/15 21:43:36.692, 38.34 W
2018/09/15 21:43:36.893, 38.25 W
2018/09/15 21:43:37.093, 38.63 W
2018/09/15 21:43:37.297, 38.34 W
2018/09/15 21:43:37.497, 38.54 W
2018/09/15 21:43:37.698, 38.34 W
2018/09/15 21:43:37.898, 38.72 W
2018/09/15 21:43:38.099, 38.54 W
2018/09/15 21:43:38.303, 38.54 W
2018/09/15 21:43:38.503, 38.54 W
2018/09/15 21:43:38.704, 38.53 W
2018/09/15 21:43:38.904, 38.54 W
2018/09/15 21:43:39.105, 38.34 W
2018/09/15 21:43:39.309, 38.44 W
2018/09/15 21:43:39.509, 38.44 W
2018/09/15 21:43:39.710, 38.44 W
2018/09/15 21:43:39.910, 38.44 W
2018/09/15 21:43:40.111, 38.44 W
2018/09/15 21:43:40.314, 38.44 W
2018/09/15 21:43:40.515, 38.34 W
2018/09/15 21:43:40.716, 38.34 W
2018/09/15 21:43:40.916, 38.53 W
2018/09/15 21:43:41.117, 38.44 W
2018/09/15 21:43:41.320, 38.44 W
2018/09/15 21:43:41.520, 38.44 W
2018/09/15 21:43:41.721, 38.34 W
2018/09/15 21:43:41.921, 38.63 W
2018/09/15 21:43:42.122, 38.44 W
2018/09/15 21:43:42.326, 38.44 W
2018/09/15 21:43:42.526, 38.34 W
2018/09/15 21:43:42.727, 38.44 W
2018/09/15 21:43:42.928, 38.25 W
2018/09/15 21:43:43.128, 38.44 W
2018/09/15 21:43:43.332, 38.34 W
2018/09/15 21:43:43.533, 38.34 W
2018/09/15 21:43:43.733, 38.44 W
2018/09/15 21:43:43.934, 38.34 W
2018/09/15 21:43:44.134, 38.34 W
2018/09/15 21:43:44.337, 38.34 W
2018/09/15 21:43:44.538, 38.34 W
2018/09/15 21:43:44.738, 38.25 W
2018/09/15 21:43:44.939, 38.44 W
2018/09/15 21:43:45.139, 38.34 W
2018/09/15 21:43:45.343, 38.63 W
2018/09/15 21:43:45.544, 38.53 W
2018/09/15 21:43:45.745, 38.44 W
2018/09/15 21:43:45.945, 38.53 W
2018/09/15 21:43:46.146, 38.44 W
2018/09/15 21:43:46.349, 38.63 W
2018/09/15 21:43:46.550, 38.54 W
2018/09/15 21:43:46.750, 38.54 W
2018/09/15 21:43:46.951, 38.73 W
2018/09/15 21:43:47.152, 38.44 W
2018/09/15 21:43:47.355, 38.25 W
2018/09/15 21:43:47.556, 38.34 W
2018/09/15 21:43:47.756, 38.34 W
2018/09/15 21:43:47.957, 38.53 W
2018/09/15 21:43:48.158, 38.34 W
2018/09/15 21:43:48.360, 38.44 W
2018/09/15 21:43:48.561, 38.34 W
2018/09/15 21:43:48.762, 38.34 W
2018/09/15 21:43:48.962, 38.44 W
2018/09/15 21:43:49.163, 38.34 W
2018/09/15 21:43:49.365, 38.44 W
2018/09/15 21:43:49.566, 38.34 W
2018/09/15 21:43:49.766, 38.34 W
2018/09/15 21:43:49.967, 38.53 W
2018/09/15 21:43:50.167, 38.44 W
2018/09/15 21:43:50.371, 38.44 W
2018/09/15 21:43:50.572, 38.44 W
2018/09/15 21:43:50.772, 38.44 W
2018/09/15 21:43:50.973, 38.25 W
2018/09/15 21:43:51.173, 38.44 W
2018/09/15 21:43:51.377, 38.34 W
2018/09/15 21:43:51.577, 38.34 W
2018/09/15 21:43:51.778, 38.34 W
2018/09/15 21:43:51.979, 38.25 W
2018/09/15 21:43:52.179, 38.34 W
2018/09/15 21:43:52.383, 38.44 W
2018/09/15 21:43:52.583, 38.44 W
2018/09/15 21:43:52.784, 38.44 W
2018/09/15 21:43:52.985, 38.54 W
2018/09/15 21:43:53.185, 38.34 W
2018/09/15 21:43:53.389, 38.34 W
2018/09/15 21:43:53.589, 38.15 W
2018/09/15 21:43:53.790, 38.44 W
2018/09/15 21:43:53.990, 38.44 W
2018/09/15 21:43:54.191, 38.34 W
2018/09/15 21:43:54.393, 38.44 W
2018/09/15 21:43:54.594, 38.25 W
2018/09/15 21:43:54.794, 38.34 W
2018/09/15 21:43:54.995, 38.25 W
2018/09/15 21:43:55.195, 38.53 W
2018/09/15 21:43:55.400, 38.44 W
2018/09/15 21:43:55.600, 38.25 W
2018/09/15 21:43:55.801, 38.34 W
2018/09/15 21:43:56.001, 38.44 W
2018/09/15 21:43:56.202, 38.63 W
2018/09/15 21:43:56.405, 38.44 W
2018/09/15 21:43:56.606, 38.34 W
2018/09/15 21:43:56.806, 38.34 W
2018/09/15 21:43:57.007, 38.34 W
2018/09/15 21:43:57.207, 38.25 W
2018/09/15 21:43:57.411, 38.34 W
2018/09/15 21:43:57.612, 38.44 W
2018/09/15 21:43:57.812, 38.44 W
2018/09/15 21:43:58.013, 38.44 W
2018/09/15 21:43:58.213, 38.54 W
2018/09/15 21:43:58.416, 38.44 W
2018/09/15 21:43:58.617, 38.34 W
2018/09/15 21:43:58.817, 38.44 W
2018/09/15 21:43:59.018, 38.44 W
2018/09/15 21:43:59.218, 38.34 W
2018/09/15 21:43:59.422, 38.34 W
2018/09/15 21:43:59.623, 38.44 W
2018/09/15 21:43:59.823, 38.63 W
2018/09/15 21:44:00.024, 38.25 W
2018/09/15 21:44:00.224, 38.34 W
2018/09/15 21:44:00.428, 38.34 W
2018/09/15 21:44:00.629, 38.54 W
2018/09/15 21:44:00.829, 38.44 W
2018/09/15 21:44:01.030, 38.34 W
2018/09/15 21:44:01.231, 38.34 W
2018/09/15 21:44:01.435, 38.44 W
2018/09/15 21:44:01.635, 38.53 W
2018/09/15 21:44:01.836, 38.53 W
2018/09/15 21:44:02.036, 38.44 W
2018/09/15 21:44:02.237, 38.34 W
2018/09/15 21:44:02.440, 38.34 W
2018/09/15 21:44:02.641, 38.25 W
2018/09/15 21:44:02.841, 38.44 W
2018/09/15 21:44:03.042, 38.34 W
2018/09/15 21:44:03.243, 38.34 W
2018/09/15 21:44:03.446, 38.44 W
2018/09/15 21:44:03.646, 39.02 W
2018/09/15 21:44:03.847, 38.54 W
2018/09/15 21:44:04.047, 38.44 W
2018/09/15 21:44:04.248, 38.44 W
2018/09/15 21:44:04.451, 38.44 W
2018/09/15 21:44:04.651, 38.44 W
2018/09/15 21:44:04.852, 38.44 W
2018/09/15 21:44:05.053, 38.53 W
2018/09/15 21:44:05.253, 38.54 W
2018/09/15 21:44:05.457, 38.34 W
2018/09/15 21:44:05.657, 38.44 W
