timestamp, power.draw [W]
2018/09/15 22:14:34.695, 39.02 W
2018/09/15 22:14:34.896, 39.01 W
2018/09/15 22:14:35.096, 39.02 W
2018/09/15 22:14:35.300, 39.40 W
2018/09/15 22:14:35.500, 39.11 W
2018/09/15 22:14:35.701, 38.82 W
2018/09/15 22:14:35.901, 38.82 W
2018/09/15 22:14:36.102, 38.73 W
2018/09/15 22:14:36.305, 38.82 W
2018/09/15 22:14:36.506, 39.02 W
2018/09/15 22:14:36.706, 39.11 W
2018/09/15 22:14:36.907, 39.02 W
2018/09/15 22:14:37.108, 38.82 W
2018/09/15 22:14:37.310, 38.82 W
2018/09/15 22:14:37.511, 38.44 W
2018/09/15 22:14:37.711, 38.83 W
2018/09/15 22:14:37.912, 38.73 W
2018/09/15 22:14:38.113, 38.83 W
2018/09/15 22:14:38.315, 39.40 W
2018/09/15 22:14:38.516, 39.21 W
2018/09/15 22:14:38.716, 39.21 W
2018/09/15 22:14:38.917, 39.30 W
2018/09/15 22:14:39.118, 39.31 W
2018/09/15 22:14:39.321, 39.01 W
2018/09/15 22:14:39.522, 39.02 W
2018/09/15 22:14:39.722, 38.73 W
2018/09/15 22:14:39.923, 38.73 W
2018/09/15 22:14:40.124, 38.83 W
2018/09/15 22:14:40.327, 38.83 W
2018/09/15 22:14:40.527, 38.83 W
2018/09/15 22:14:40.728, 38.73 W
2018/09/15 22:14:40.929, 38.73 W
2018/09/15 22:14:41.129, 38.73 W
2018/09/15 22:14:41.332, 39.20 W
2018/09/15 22:14:41.533, 39.40 W
2018/09/15 22:14:41.734, 39.49 W
2018/09/15 22:14:41.935, 39.11 W
2018/09/15 22:14:42.135, 39.59 W
2018/09/15 22:14:42.336, 39.02 W
2018/09/15 22:14:42.539, 39.88 W
2018/09/15 22:14:42.740, 39.11 W
2018/09/15 22:14:42.940, 39.88 W
2018/09/15 22:14:43.141, 38.73 W
2018/09/15 22:14:43.342, 39.59 W
2018/09/15 22:14:43.542, 38.92 W
2018/09/15 22:14:43.744, 40.07 W
2018/09/15 22:14:43.945, 38.92 W
2018/09/15 22:14:44.146, 39.78 W
2018/09/15 22:14:44.346, 39.21 W
2018/09/15 22:14:44.547, 39.11 W
2018/09/15 22:14:44.748, 39.21 W
2018/09/15 22:14:44.950, 38.92 W
2018/09/15 22:14:45.151, 39.21 W
2018/09/15 22:14:45.352, 39.02 W
2018/09/15 22:14:45.552, 39.40 W
2018/09/15 22:14:45.753, 39.01 W
2018/09/15 22:14:45.956, 39.31 W
2018/09/15 22:14:46.157, 39.02 W
2018/09/15 22:14:46.358, 39.78 W
2018/09/15 22:14:46.558, 39.31 W
2018/09/15 22:14:46.759, 38.92 W
2018/09/15 22:14:46.959, 39.97 W
2018/09/15 22:14:47.163, 39.60 W
2018/09/15 22:14:47.363, 39.30 W
2018/09/15 22:14:47.564, 39.11 W
2018/09/15 22:14:47.765, 40.55 W
2018/09/15 22:14:47.965, 39.30 W
2018/09/15 22:14:48.166, 39.97 W
2018/09/15 22:14:48.369, 39.21 W
2018/09/15 22:14:48.569, 39.69 W
2018/09/15 22:14:48.770, 39.30 W
2018/09/15 22:14:48.970, 40.07 W
2018/09/15 22:14:49.171, 39.78 W
2018/09/15 22:14:49.372, 39.69 W
2018/09/15 22:14:49.574, 39.50 W
2018/09/15 22:14:49.775, 39.40 W
2018/09/15 22:14:49.975, 39.21 W
2018/09/15 22:14:50.176, 39.40 W
2018/09/15 22:14:50.376, 39.20 W
2018/09/15 22:14:50.580, 39.40 W
2018/09/15 22:14:50.781, 39.30 W
2018/09/15 22:14:50.981, 39.40 W
2018/09/15 22:14:51.182, 39.30 W
2018/09/15 22:14:51.382, 39.40 W
2018/09/15 22:14:51.583, 39.40 W
2018/09/15 22:14:51.785, 39.40 W
2018/09/15 22:14:51.986, 39.21 W
2018/09/15 22:14:52.186, 39.31 W
2018/09/15 22:14:52.387, 39.21 W
2018/09/15 22:14:52.587, 39.40 W
2018/09/15 22:14:52.791, 39.50 W
2018/09/15 22:14:52.992, 39.50 W
2018/09/15 22:14:53.192, 39.30 W
2018/09/15 22:14:53.393, 39.50 W
2018/09/15 22:14:53.593, 39.31 W
2018/09/15 22:14:53.797, 39.30 W
2018/09/15 22:14:53.998, 39.21 W
2018/09/15 22:14:54.198, 39.21 W
2018/09/15 22:14:54.399, 39.21 W
2018/09/15 22:14:54.599, 39.30 W
2018/09/15 22:14:54.800, 39.40 W
2018/09/15 22:14:55.002, 39.40 W
2018/09/15 22:14:55.202, 39.11 W
2018/09/15 22:14:55.403, 39.31 W
2018/09/15 22:14:55.603, 39.97 W
2018/09/15 22:14:55.804, 39.59 W
2018/09/15 22:14:56.004, 39.21 W
2018/09/15 22:14:56.207, 40.55 W
2018/09/15 22:14:56.407, 39.11 W
2018/09/15 22:14:56.608, 40.65 W
2018/09/15 22:14:56.808, 39.30 W
2018/09/15 22:14:57.009, 39.69 W
2018/09/15 22:14:57.210, 39.21 W
2018/09/15 22:14:57.412, 39.59 W
2018/09/15 22:14:57.613, 39.30 W
2018/09/15 22:14:57.813, 39.11 W
2018/09/15 22:14:58.014, 39.88 W
2018/09/15 22:14:58.215, 39.21 W
2018/09/15 22:14:58.419, 40.26 W
2018/09/15 22:14:58.619, 39.02 W
2018/09/15 22:14:58.820, 40.07 W
2018/09/15 22:14:59.021, 39.31 W
2018/09/15 22:14:59.221, 40.36 W
2018/09/15 22:14:59.422, 39.69 W
2018/09/15 22:14:59.624, 39.97 W
2018/09/15 22:14:59.825, 39.49 W
2018/09/15 22:15:00.025, 39.88 W
2018/09/15 22:15:00.226, 39.40 W
2018/09/15 22:15:00.426, 40.17 W
2018/09/15 22:15:00.631, 39.59 W
2018/09/15 22:15:00.832, 39.78 W
2018/09/15 22:15:01.032, 39.60 W
2018/09/15 22:15:01.233, 39.11 W
2018/09/15 22:15:01.433, 39.88 W
2018/09/15 22:15:01.634, 39.21 W
2018/09/15 22:15:01.836, 39.40 W
2018/09/15 22:15:02.037, 39.40 W
2018/09/15 22:15:02.237, 39.69 W
2018/09/15 22:15:02.438, 39.60 W
2018/09/15 22:15:02.638, 39.49 W
2018/09/15 22:15:02.842, 39.40 W
2018/09/15 22:15:03.043, 39.40 W
2018/09/15 22:15:03.244, 39.40 W
2018/09/15 22:15:03.444, 39.40 W
2018/09/15 22:15:03.645, 39.49 W
2018/09/15 22:15:03.845, 39.40 W
2018/09/15 22:15:04.048, 39.60 W
2018/09/15 22:15:04.248, 39.49 W
2018/09/15 22:15:04.449, 39.40 W
2018/09/15 22:15:04.649, 39.50 W
2018/09/15 22:15:04.850, 39.69 W
2018/09/15 22:15:05.050, 39.31 W
2018/09/15 22:15:05.252, 39.40 W
2018/09/15 22:15:05.453, 39.30 W
2018/09/15 22:15:05.653, 39.50 W
2018/09/15 22:15:05.854, 39.31 W
2018/09/15 22:15:06.054, 39.50 W
2018/09/15 22:15:06.259, 39.59 W
2018/09/15 22:15:06.459, 39.60 W
2018/09/15 22:15:06.660, 39.31 W
2018/09/15 22:15:06.860, 39.50 W
2018/09/15 22:15:07.061, 39.49 W
2018/09/15 22:15:07.264, 39.49 W
2018/09/15 22:15:07.465, 39.40 W
2018/09/15 22:15:07.666, 39.49 W
2018/09/15 22:15:07.866, 39.50 W
2018/09/15 22:15:08.067, 39.50 W
2018/09/15 22:15:08.270, 39.31 W
2018/09/15 22:15:08.471, 39.40 W
2018/09/15 22:15:08.672, 39.31 W
2018/09/15 22:15:08.872, 39.40 W
2018/09/15 22:15:09.073, 39.60 W
2018/09/15 22:15:09.273, 39.49 W
2018/09/15 22:15:09.475, 39.49 W
2018/09/15 22:15:09.676, 39.49 W
2018/09/15 22:15:09.876, 39.59 W
2018/09/15 22:15:10.077, 39.31 W
2018/09/15 22:15:10.277, 39.59 W
2018/09/15 22:15:10.478, 39.40 W
2018/09/15 22:15:10.680, 39.59 W
2018/09/15 22:15:10.881, 39.49 W
2018/09/15 22:15:11.081, 39.60 W
2018/09/15 22:15:11.282, 39.30 W
2018/09/15 22:15:11.483, 39.49 W
2018/09/15 22:15:11.686, 39.40 W
2018/09/15 22:15:11.887, 39.59 W
2018/09/15 22:15:12.087, 39.31 W
2018/09/15 22:15:12.288, 39.50 W
2018/09/15 22:15:12.488, 39.40 W
2018/09/15 22:15:12.691, 39.69 W
2018/09/15 22:15:12.892, 39.40 W
2018/09/15 22:15:13.092, 39.60 W
2018/09/15 22:15:13.293, 39.31 W
2018/09/15 22:15:13.494, 39.40 W
2018/09/15 22:15:13.694, 39.60 W
2018/09/15 22:15:13.896, 39.49 W
2018/09/15 22:15:14.097, 39.40 W
2018/09/15 22:15:14.297, 39.50 W
2018/09/15 22:15:14.498, 39.31 W
2018/09/15 22:15:14.698, 39.40 W
2018/09/15 22:15:14.902, 39.50 W
2018/09/15 22:15:15.102, 39.50 W
2018/09/15 22:15:15.303, 39.59 W
2018/09/15 22:15:15.504, 39.40 W
2018/09/15 22:15:15.704, 39.49 W
2018/09/15 22:15:15.908, 39.40 W
2018/09/15 22:15:16.109, 39.50 W
2018/09/15 22:15:16.309, 39.50 W
2018/09/15 22:15:16.510, 39.59 W
2018/09/15 22:15:16.710, 39.40 W
2018/09/15 22:15:16.914, 39.59 W
2018/09/15 22:15:17.115, 39.50 W
2018/09/15 22:15:17.315, 39.69 W
2018/09/15 22:15:17.516, 39.60 W
2018/09/15 22:15:17.716, 39.60 W
2018/09/15 22:15:17.920, 39.60 W
2018/09/15 22:15:18.121, 39.60 W
2018/09/15 22:15:18.321, 39.40 W
2018/09/15 22:15:18.522, 39.40 W
2018/09/15 22:15:18.722, 39.50 W
2018/09/15 22:15:18.926, 39.49 W
2018/09/15 22:15:19.126, 39.59 W
2018/09/15 22:15:19.327, 39.59 W
2018/09/15 22:15:19.527, 39.49 W
2018/09/15 22:15:19.728, 39.49 W
2018/09/15 22:15:19.929, 39.69 W
2018/09/15 22:15:20.131, 39.40 W
2018/09/15 22:15:20.332, 39.59 W
2018/09/15 22:15:20.532, 39.49 W
2018/09/15 22:15:20.733, 39.60 W
2018/09/15 22:15:20.934, 39.49 W
2018/09/15 22:15:21.134, 39.59 W
2018/09/15 22:15:21.336, 39.49 W
2018/09/15 22:15:21.537, 39.60 W
2018/09/15 22:15:21.737, 39.50 W
2018/09/15 22:15:21.938, 39.40 W
2018/09/15 22:15:22.138, 39.40 W
2018/09/15 22:15:22.339, 39.59 W
2018/09/15 22:15:22.541, 39.60 W
2018/09/15 22:15:22.742, 39.49 W
2018/09/15 22:15:22.943, 39.50 W
2018/09/15 22:15:23.143, 39.50 W
2018/09/15 22:15:23.344, 39.59 W
2018/09/15 22:15:23.547, 39.40 W
2018/09/15 22:15:23.747, 39.69 W
2018/09/15 22:15:23.948, 39.40 W
2018/09/15 22:15:24.148, 39.60 W
2018/09/15 22:15:24.349, 39.40 W
2018/09/15 22:15:24.553, 39.60 W
2018/09/15 22:15:24.754, 39.60 W
2018/09/15 22:15:24.954, 39.59 W
2018/09/15 22:15:25.155, 39.60 W
2018/09/15 22:15:25.355, 39.49 W
2018/09/15 22:15:25.559, 39.31 W
2018/09/15 22:15:25.760, 39.40 W
2018/09/15 22:15:25.960, 39.50 W
2018/09/15 22:15:26.161, 39.40 W
2018/09/15 22:15:26.362, 39.50 W
2018/09/15 22:15:26.565, 39.40 W
2018/09/15 22:15:26.766, 39.50 W
2018/09/15 22:15:26.967, 39.50 W
2018/09/15 22:15:27.167, 39.60 W
2018/09/15 22:15:27.368, 39.49 W
2018/09/15 22:15:27.571, 39.69 W
2018/09/15 22:15:27.772, 39.40 W
2018/09/15 22:15:27.972, 39.50 W
2018/09/15 22:15:28.173, 39.40 W
2018/09/15 22:15:28.373, 39.40 W
2018/09/15 22:15:28.578, 39.40 W
2018/09/15 22:15:28.778, 39.49 W
2018/09/15 22:15:28.979, 39.30 W
2018/09/15 22:15:29.179, 39.21 W
2018/09/15 22:15:29.380, 39.11 W
2018/09/15 22:15:29.583, 39.02 W
2018/09/15 22:15:29.784, 39.11 W
2018/09/15 22:15:29.984, 39.21 W
2018/09/15 22:15:30.185, 39.31 W
2018/09/15 22:15:30.385, 39.21 W
2018/09/15 22:15:30.588, 39.31 W
2018/09/15 22:15:30.789, 39.02 W
2018/09/15 22:15:30.989, 39.31 W
2018/09/15 22:15:31.190, 39.21 W
2018/09/15 22:15:31.391, 39.31 W
2018/09/15 22:15:31.593, 39.31 W
2018/09/15 22:15:31.794, 39.40 W
2018/09/15 22:15:31.995, 39.31 W
2018/09/15 22:15:32.195, 39.21 W
2018/09/15 22:15:32.396, 39.30 W
2018/09/15 22:15:32.600, 39.21 W
2018/09/15 22:15:32.801, 39.59 W
2018/09/15 22:15:33.001, 39.50 W
2018/09/15 22:15:33.202, 39.59 W
2018/09/15 22:15:33.402, 39.40 W
2018/09/15 22:15:33.606, 39.31 W
2018/09/15 22:15:33.806, 39.11 W
2018/09/15 22:15:34.007, 39.40 W
2018/09/15 22:15:34.207, 39.11 W
2018/09/15 22:15:34.408, 39.02 W
2018/09/15 22:15:34.612, 39.21 W
2018/09/15 22:15:34.813, 39.11 W
2018/09/15 22:15:35.013, 39.31 W
2018/09/15 22:15:35.214, 39.31 W
2018/09/15 22:15:35.414, 39.21 W
2018/09/15 22:15:35.618, 39.21 W
2018/09/15 22:15:35.819, 39.40 W
2018/09/15 22:15:36.019, 39.21 W
2018/09/15 22:15:36.220, 39.31 W
2018/09/15 22:15:36.421, 39.11 W
2018/09/15 22:15:36.625, 39.50 W
2018/09/15 22:15:36.825, 39.40 W
2018/09/15 22:15:37.026, 39.40 W
2018/09/15 22:15:37.226, 39.31 W
2018/09/15 22:15:37.427, 39.50 W
2018/09/15 22:15:37.631, 39.40 W
2018/09/15 22:15:37.832, 39.50 W
2018/09/15 22:15:38.032, 39.50 W
2018/09/15 22:15:38.233, 39.49 W
2018/09/15 22:15:38.433, 39.40 W
2018/09/15 22:15:38.637, 39.11 W
2018/09/15 22:15:38.837, 39.31 W
2018/09/15 22:15:39.038, 39.40 W
2018/09/15 22:15:39.238, 39.50 W
2018/09/15 22:15:39.439, 39.40 W
2018/09/15 22:15:39.642, 39.50 W
2018/09/15 22:15:39.843, 39.21 W
2018/09/15 22:15:40.043, 39.31 W
2018/09/15 22:15:40.244, 39.40 W
2018/09/15 22:15:40.444, 39.31 W
2018/09/15 22:15:40.648, 39.40 W
2018/09/15 22:15:40.848, 39.40 W
2018/09/15 22:15:41.049, 39.31 W
2018/09/15 22:15:41.250, 39.40 W
2018/09/15 22:15:41.450, 39.50 W
2018/09/15 22:15:41.654, 39.31 W
2018/09/15 22:15:41.855, 39.40 W
2018/09/15 22:15:42.055, 39.11 W
2018/09/15 22:15:42.256, 39.40 W
2018/09/15 22:15:42.456, 39.31 W
2018/09/15 22:15:42.657, 39.40 W
2018/09/15 22:15:42.858, 39.31 W
2018/09/15 22:15:43.059, 39.59 W
2018/09/15 22:15:43.259, 39.69 W
2018/09/15 22:15:43.460, 39.40 W
2018/09/15 22:15:43.660, 39.31 W
2018/09/15 22:15:43.861, 39.40 W
2018/09/15 22:15:44.063, 39.40 W
2018/09/15 22:15:44.264, 39.40 W
2018/09/15 22:15:44.464, 39.31 W
2018/09/15 22:15:44.665, 39.21 W
2018/09/15 22:15:44.866, 39.31 W
2018/09/15 22:15:45.069, 39.21 W
2018/09/15 22:15:45.269, 39.31 W
2018/09/15 22:15:45.470, 39.40 W
2018/09/15 22:15:45.670, 39.40 W
2018/09/15 22:15:45.871, 39.40 W
2018/09/15 22:15:46.075, 39.31 W
2018/09/15 22:15:46.275, 39.40 W
2018/09/15 22:15:46.476, 39.40 W
2018/09/15 22:15:46.676, 39.50 W
2018/09/15 22:15:46.877, 39.40 W
2018/09/15 22:15:47.077, 39.40 W
2018/09/15 22:15:47.279, 39.21 W
2018/09/15 22:15:47.480, 39.40 W
2018/09/15 22:15:47.680, 39.30 W
2018/09/15 22:15:47.881, 39.40 W
2018/09/15 22:15:48.081, 39.40 W
2018/09/15 22:15:48.285, 39.31 W
2018/09/15 22:15:48.486, 39.40 W
2018/09/15 22:15:48.686, 39.50 W
2018/09/15 22:15:48.887, 39.59 W
2018/09/15 22:15:49.087, 39.31 W
2018/09/15 22:15:49.291, 39.40 W
2018/09/15 22:15:49.492, 39.40 W
2018/09/15 22:15:49.692, 39.31 W
2018/09/15 22:15:49.893, 39.31 W
2018/09/15 22:15:50.093, 39.31 W
2018/09/15 22:15:50.298, 39.50 W
2018/09/15 22:15:50.498, 39.31 W
2018/09/15 22:15:50.699, 39.21 W
2018/09/15 22:15:50.899, 39.21 W
2018/09/15 22:15:51.100, 39.50 W
2018/09/15 22:15:51.302, 39.31 W
2018/09/15 22:15:51.503, 39.40 W
2018/09/15 22:15:51.703, 39.31 W
2018/09/15 22:15:51.904, 39.40 W
2018/09/15 22:15:52.104, 39.21 W
2018/09/15 22:15:52.308, 39.40 W
2018/09/15 22:15:52.509, 39.20 W
2018/09/15 22:15:52.709, 39.50 W
2018/09/15 22:15:52.910, 39.60 W
2018/09/15 22:15:53.111, 39.21 W
2018/09/15 22:15:53.314, 39.40 W
2018/09/15 22:15:53.514, 39.31 W
2018/09/15 22:15:53.715, 39.31 W
2018/09/15 22:15:53.915, 39.21 W
2018/09/15 22:15:54.116, 39.40 W
2018/09/15 22:15:54.317, 39.60 W
2018/09/15 22:15:54.519, 39.21 W
2018/09/15 22:15:54.719, 39.50 W
2018/09/15 22:15:54.920, 39.21 W
2018/09/15 22:15:55.120, 39.40 W
2018/09/15 22:15:55.321, 39.31 W
2018/09/15 22:15:55.525, 39.40 W
2018/09/15 22:15:55.725, 39.40 W
2018/09/15 22:15:55.926, 39.50 W
2018/09/15 22:15:56.126, 39.31 W
2018/09/15 22:15:56.327, 39.59 W
2018/09/15 22:15:56.531, 39.31 W
2018/09/15 22:15:56.731, 39.31 W
2018/09/15 22:15:56.932, 39.40 W
2018/09/15 22:15:57.133, 39.40 W
2018/09/15 22:15:57.333, 39.40 W
2018/09/15 22:15:57.537, 39.31 W
2018/09/15 22:15:57.738, 39.31 W
2018/09/15 22:15:57.938, 39.31 W
2018/09/15 22:15:58.139, 39.60 W
2018/09/15 22:15:58.339, 39.21 W
2018/09/15 22:15:58.543, 39.21 W
2018/09/15 22:15:58.743, 39.31 W
2018/09/15 22:15:58.944, 39.40 W
2018/09/15 22:15:59.144, 39.50 W
2018/09/15 22:15:59.345, 39.31 W
2018/09/15 22:15:59.549, 39.60 W
2018/09/15 22:15:59.749, 39.31 W
2018/09/15 22:15:59.950, 39.40 W
2018/09/15 22:16:00.150, 39.40 W
2018/09/15 22:16:00.351, 39.40 W
2018/09/15 22:16:00.555, 39.31 W
2018/09/15 22:16:00.756, 39.31 W
2018/09/15 22:16:00.956, 39.40 W
2018/09/15 22:16:01.157, 39.21 W
2018/09/15 22:16:01.357, 39.40 W
2018/09/15 22:16:01.561, 39.31 W
2018/09/15 22:16:01.762, 39.50 W
2018/09/15 22:16:01.962, 39.50 W
2018/09/15 22:16:02.163, 39.50 W
2018/09/15 22:16:02.363, 39.40 W
2018/09/15 22:16:02.567, 39.31 W
2018/09/15 22:16:02.767, 39.40 W
2018/09/15 22:16:02.968, 39.21 W
2018/09/15 22:16:03.168, 39.40 W
2018/09/15 22:16:03.369, 39.21 W
2018/09/15 22:16:03.573, 39.31 W
2018/09/15 22:16:03.774, 39.31 W
2018/09/15 22:16:03.974, 39.40 W
2018/09/15 22:16:04.175, 39.40 W
2018/09/15 22:16:04.375, 39.21 W
2018/09/15 22:16:04.578, 39.21 W
2018/09/15 22:16:04.779, 39.40 W
2018/09/15 22:16:04.979, 39.40 W
2018/09/15 22:16:05.180, 39.31 W
2018/09/15 22:16:05.381, 39.49 W
2018/09/15 22:16:05.584, 39.30 W
2018/09/15 22:16:05.785, 39.40 W
2018/09/15 22:16:05.985, 39.40 W
2018/09/15 22:16:06.186, 39.40 W
2018/09/15 22:16:06.386, 39.50 W
2018/09/15 22:16:06.590, 39.40 W
2018/09/15 22:16:06.790, 39.50 W
2018/09/15 22:16:06.991, 39.60 W
2018/09/15 22:16:07.191, 39.69 W
2018/09/15 22:16:07.392, 39.50 W
2018/09/15 22:16:07.596, 39.50 W
2018/09/15 22:16:07.796, 39.59 W
2018/09/15 22:16:07.997, 39.69 W
2018/09/15 22:16:08.197, 39.69 W
2018/09/15 22:16:08.398, 39.69 W
2018/09/15 22:16:08.602, 39.79 W
2018/09/15 22:16:08.803, 39.60 W
2018/09/15 22:16:09.004, 39.78 W
2018/09/15 22:16:09.204, 39.69 W
2018/09/15 22:16:09.405, 39.69 W
2018/09/15 22:16:09.605, 39.69 W
2018/09/15 22:16:09.807, 39.31 W
2018/09/15 22:16:10.008, 39.69 W
2018/09/15 22:16:10.208, 39.69 W
2018/09/15 22:16:10.409, 39.79 W
2018/09/15 22:16:10.610, 39.69 W
2018/09/15 22:16:10.813, 39.79 W
2018/09/15 22:16:11.014, 39.69 W
2018/09/15 22:16:11.214, 39.69 W
2018/09/15 22:16:11.415, 39.79 W
2018/09/15 22:16:11.615, 39.69 W
2018/09/15 22:16:11.819, 39.40 W
2018/09/15 22:16:12.019, 39.21 W
2018/09/15 22:16:12.220, 39.31 W
2018/09/15 22:16:12.420, 39.31 W
2018/09/15 22:16:12.621, 39.50 W
2018/09/15 22:16:12.824, 39.31 W
2018/09/15 22:16:13.025, 39.40 W
2018/09/15 22:16:13.225, 39.31 W
2018/09/15 22:16:13.426, 39.40 W
2018/09/15 22:16:13.626, 39.40 W
2018/09/15 22:16:13.829, 39.21 W
2018/09/15 22:16:14.030, 39.40 W
2018/09/15 22:16:14.230, 39.31 W
2018/09/15 22:16:14.431, 39.40 W
2018/09/15 22:16:14.632, 39.21 W
2018/09/15 22:16:14.835, 39.31 W
2018/09/15 22:16:15.036, 39.31 W
2018/09/15 22:16:15.236, 39.31 W
2018/09/15 22:16:15.437, 39.31 W
2018/09/15 22:16:15.637, 39.21 W
2018/09/15 22:16:15.842, 39.40 W
2018/09/15 22:16:16.042, 39.31 W
2018/09/15 22:16:16.243, 39.50 W
2018/09/15 22:16:16.443, 39.31 W
2018/09/15 22:16:16.644, 39.40 W
2018/09/15 22:16:16.848, 39.50 W
2018/09/15 22:16:17.048, 39.40 W
2018/09/15 22:16:17.249, 39.40 W
2018/09/15 22:16:17.449, 39.40 W
2018/09/15 22:16:17.650, 39.40 W
2018/09/15 22:16:17.853, 39.21 W
2018/09/15 22:16:18.054, 39.31 W
2018/09/15 22:16:18.254, 39.31 W
2018/09/15 22:16:18.455, 39.21 W
2018/09/15 22:16:18.655, 39.40 W
2018/09/15 22:16:18.856, 39.21 W
2018/09/15 22:16:19.058, 39.31 W
2018/09/15 22:16:19.259, 39.31 W
2018/09/15 22:16:19.460, 39.40 W
2018/09/15 22:16:19.660, 39.31 W
2018/09/15 22:16:19.861, 39.31 W
2018/09/15 22:16:20.065, 39.40 W
2018/09/15 22:16:20.265, 39.49 W
2018/09/15 22:16:20.466, 39.60 W
2018/09/15 22:16:20.666, 39.40 W
2018/09/15 22:16:20.867, 39.50 W
2018/09/15 22:16:21.067, 39.40 W
2018/09/15 22:16:21.270, 39.59 W
2018/09/15 22:16:21.470, 39.31 W
2018/09/15 22:16:21.671, 39.31 W
2018/09/15 22:16:21.871, 39.50 W
2018/09/15 22:16:22.072, 39.40 W
2018/09/15 22:16:22.275, 39.40 W
2018/09/15 22:16:22.476, 39.50 W
2018/09/15 22:16:22.677, 39.50 W
2018/09/15 22:16:22.877, 39.31 W
2018/09/15 22:16:23.078, 39.50 W
2018/09/15 22:16:23.282, 39.60 W
2018/09/15 22:16:23.482, 39.50 W
2018/09/15 22:16:23.683, 39.50 W
2018/09/15 22:16:23.883, 39.50 W
2018/09/15 22:16:24.084, 39.50 W
2018/09/15 22:16:24.288, 39.40 W
2018/09/15 22:16:24.489, 39.40 W
2018/09/15 22:16:24.689, 39.40 W
2018/09/15 22:16:24.890, 39.40 W
2018/09/15 22:16:25.090, 39.50 W
2018/09/15 22:16:25.291, 39.31 W
2018/09/15 22:16:25.493, 39.50 W
2018/09/15 22:16:25.693, 39.40 W
2018/09/15 22:16:25.894, 39.69 W
2018/09/15 22:16:26.094, 39.50 W
