Time,Total Power (W),P_VDD,V_VDD,I_VDD,P_VDDM,V_VDDM,I_VDDM
2019-03-25_11:22:18.790061,0.030361115204009997,0.008896514853096,0.7513428,0.01184082,0.021464600350914,0.9017334,0.02380371
2019-03-25_11:22:19.116399,0.029879298617344,0.008723129695157998,0.7512207,0.01161194,0.021156168922186,0.9014893,0.02346802
2019-03-25_11:22:19.440079,0.029953274504299,0.008989690741272,0.7514648,0.01196289,0.020963583763027,0.9014893,0.02325439
2019-03-25_11:22:19.772275,0.03014089152462,0.009446813346671998,0.7513428,0.01257324,0.020694078177948,0.9017334,0.02294922
2019-03-25_11:22:20.102902,0.029537347261896,0.008598434624052,0.7513428,0.01144409,0.020938912637844,0.9016113,0.02322388
2019-03-25_11:22:20.436165,0.02930575937346,0.008449398266244,0.7513428,0.01124573,0.020856361107216,0.9016113,0.02313232
2019-03-25_11:22:20.770227,0.02975143019619,0.008895069088974,0.7512207,0.01184082,0.020856361107216,0.9016113,0.02313232
2019-03-25_11:22:21.109249,0.030330702122097,0.009034093233204,0.7513428,0.01202393,0.021296608888893,0.9016113,0.02362061
2019-03-25_11:22:21.439588,0.029423231227584,0.008564045664096,0.7513428,0.01139832,0.020859185563488,0.9017334,0.02313232
2019-03-25_11:22:21.767556,0.029963467494563998,0.008963843344059,0.7512207,0.01193237,0.020999624150505,0.9018555,0.02328491
2019-03-25_11:22:22.087248,0.030857035939002,0.009251915024351999,0.7513428,0.01231384,0.02160512091465,0.9018555,0.0239563
2019-03-25_11:22:22.411403,0.030037203597926998,0.008988231268692,0.7513428,0.01196289,0.021048972329235,0.9016113,0.02334595
2019-03-25_11:22:22.739262,0.029420409785838,0.008701616530776,0.7513428,0.01158142,0.020718793255062,0.9016113,0.02297974
2019-03-25_11:22:23.063371,0.029451093776330997,0.008677275183629998,0.7512207,0.0115509,0.020773818592701,0.9016113,0.02304077
2019-03-25_11:22:23.391243,0.030184525207944,0.009022627742076,0.7513428,0.01200867,0.021161897465868,0.9017334,0.02346802
2019-03-25_11:22:23.718381,0.029703815510664,0.00887214183321,0.7512207,0.0118103,0.020831673677454,0.9017334,0.02310181
2019-03-25_11:22:24.049251,0.029851470160575,0.008885049361968,0.7513428,0.01182556,0.020966420798607,0.9016113,0.02325439
2019-03-25_11:22:24.421176,0.029977586064081,0.009148733117628,0.7513428,0.01217651,0.020828852946453,0.9016113,0.02310181
2019-03-25_11:22:24.750654,0.029745076374588002,0.008940923600502,0.7512207,0.01190186,0.020804152774086003,0.9017334,0.02307129
2019-03-25_11:22:25.077037,0.029658873956256,0.008747478495288,0.7513428,0.01164246,0.020911395460968,0.9016113,0.02319336
2019-03-25_11:22:25.403007,0.029712182972598002,0.008495252717328,0.7513428,0.01130676,0.02121693025527,0.9017334,0.02352905
2019-03-25_11:22:25.739519,0.029661964770918,0.009135782737875,0.7512207,0.01216125,0.020526182033043,0.9016113,0.02276611
2019-03-25_11:22:26.072210,0.029188824875307,0.008139852546072,0.7513428,0.01083374,0.021048972329235,0.9016113,0.02334595
2019-03-25_11:22:26.406613,0.029923069733472002,0.009228991555524,0.7513428,0.01228333,0.020694078177948,0.9017334,0.02294922
2019-03-25_11:22:26.739221,0.029556591904707,0.008562653929224,0.7512207,0.01139832,0.020993937975483,0.9016113,0.02328491
2019-03-25_11:22:27.061845,0.029457440995798,0.009044081227026,0.7512207,0.01203918,0.020413359768772003,0.9014893,0.02264404
2019-03-25_11:22:27.390139,0.029413899430951997,0.008642891812191,0.7512207,0.01150513,0.020771007618761,0.9014893,0.02304077
2019-03-25_11:22:27.720254,0.030032896798649004,0.008978223388424002,0.7514648,0.01194763,0.021054673410225003,0.9018555,0.02334595
2019-03-25_11:22:28.052930,0.030276216990714002,0.009251915024351999,0.7513428,0.01231384,0.021024301966362003,0.9017334,0.02331543
2019-03-25_11:22:28.383421,0.029780130093441,0.008642891812191,0.7512207,0.01150513,0.02113723828125,0.9018555,0.0234375
2019-03-25_11:22:28.714907,0.029672625035844,0.008816263928627999,0.7513428,0.01173401,0.020856361107216,0.9016113,0.02313232
2019-03-25_11:22:29.041549,0.029224532594861997,0.008860678205328,0.7512207,0.01179504,0.020363854389534,0.9017334,0.02258301
2019-03-25_11:22:29.369079,0.030247298763828,0.008840630183544002,0.7514648,0.01176453,0.021406668580283998,0.9016113,0.02374268
2019-03-25_11:22:29.700943,0.02985117276495,0.009047019990864,0.7514648,0.01203918,0.020804152774086003,0.9017334,0.02307129
2019-03-25_11:22:30.025930,0.029549328501071996,0.008827729419755998,0.7513428,0.01174927,0.020721599081316,0.9017334,0.02297974
2019-03-25_11:22:30.357231,0.030227520215372998,0.00893091132648,0.7513428,0.0118866,0.021296608888893,0.9016113,0.02362061
2019-03-25_11:22:30.681978,0.030354272368884,0.008586969132924,0.7513428,0.01142883,0.02176730323596,0.9017334,0.0241394
