timestamp, power.draw [W]
2018/11/23 13:45:32.674, 37.09 W
2018/11/23 13:45:32.880, 37.28 W
2018/11/23 13:45:33.086, 37.18 W
2018/11/23 13:45:33.287, 37.37 W
2018/11/23 13:45:33.487, 37.28 W
2018/11/23 13:45:33.688, 37.38 W
2018/11/23 13:45:33.890, 37.09 W
2018/11/23 13:45:34.091, 37.28 W
2018/11/23 13:45:34.292, 37.19 W
2018/11/23 13:45:34.492, 37.18 W
2018/11/23 13:45:34.693, 37.28 W
2018/11/23 13:45:34.896, 37.09 W
2018/11/23 13:45:35.096, 37.18 W
2018/11/23 13:45:35.297, 37.18 W
2018/11/23 13:45:35.498, 37.28 W
2018/11/23 13:45:35.698, 37.28 W
2018/11/23 13:45:35.902, 37.47 W
2018/11/23 13:45:36.103, 37.18 W
2018/11/23 13:45:36.303, 37.28 W
2018/11/23 13:45:36.504, 37.18 W
2018/11/23 13:45:36.705, 37.28 W
2018/11/23 13:45:36.909, 37.18 W
2018/11/23 13:45:37.109, 37.18 W
2018/11/23 13:45:37.310, 37.18 W
2018/11/23 13:45:37.511, 37.18 W
2018/11/23 13:45:37.711, 37.19 W
2018/11/23 13:45:37.915, 37.18 W
2018/11/23 13:45:38.115, 37.18 W
2018/11/23 13:45:38.316, 37.28 W
2018/11/23 13:45:38.516, 37.28 W
2018/11/23 13:45:38.717, 37.28 W
2018/11/23 13:45:38.920, 37.28 W
2018/11/23 13:45:39.121, 37.28 W
2018/11/23 13:45:39.321, 37.28 W
2018/11/23 13:45:39.522, 37.28 W
2018/11/23 13:45:39.722, 37.37 W
2018/11/23 13:45:39.926, 37.38 W
2018/11/23 13:45:40.127, 37.37 W
2018/11/23 13:45:40.328, 37.28 W
2018/11/23 13:45:40.528, 37.37 W
2018/11/23 13:45:40.729, 37.37 W
2018/11/23 13:45:40.929, 37.37 W
2018/11/23 13:45:41.132, 37.18 W
2018/11/23 13:45:41.333, 37.28 W
2018/11/23 13:45:41.533, 37.28 W
2018/11/23 13:45:41.734, 37.28 W
2018/11/23 13:45:41.935, 37.28 W
2018/11/23 13:45:42.138, 37.28 W
2018/11/23 13:45:42.339, 37.28 W
2018/11/23 13:45:42.539, 37.18 W
2018/11/23 13:45:42.740, 37.37 W
2018/11/23 13:45:42.940, 37.38 W
2018/11/23 13:45:43.144, 37.37 W
2018/11/23 13:45:43.345, 37.28 W
2018/11/23 13:45:43.545, 37.28 W
2018/11/23 13:45:43.746, 37.18 W
2018/11/23 13:45:43.946, 37.38 W
2018/11/23 13:45:44.147, 37.28 W
2018/11/23 13:45:44.349, 37.18 W
2018/11/23 13:45:44.550, 37.18 W
2018/11/23 13:45:44.750, 37.18 W
2018/11/23 13:45:44.951, 37.18 W
2018/11/23 13:45:45.151, 37.28 W
2018/11/23 13:45:45.354, 37.28 W
2018/11/23 13:45:45.555, 37.37 W
2018/11/23 13:45:45.756, 37.38 W
2018/11/23 13:45:45.956, 37.37 W
2018/11/23 13:45:46.157, 37.37 W
2018/11/23 13:45:46.360, 37.28 W
2018/11/23 13:45:46.561, 37.28 W
2018/11/23 13:45:46.762, 37.28 W
2018/11/23 13:45:46.962, 37.28 W
2018/11/23 13:45:47.163, 37.28 W
2018/11/23 13:45:47.365, 37.37 W
2018/11/23 13:45:47.566, 37.37 W
2018/11/23 13:45:47.766, 37.28 W
2018/11/23 13:45:47.967, 37.28 W
2018/11/23 13:45:48.167, 37.37 W
2018/11/23 13:45:48.368, 37.28 W
2018/11/23 13:45:48.570, 37.37 W
2018/11/23 13:45:48.771, 37.37 W
2018/11/23 13:45:48.971, 37.28 W
2018/11/23 13:45:49.172, 37.37 W
2018/11/23 13:45:49.372, 37.28 W
2018/11/23 13:45:49.576, 37.47 W
2018/11/23 13:45:49.776, 37.37 W
2018/11/23 13:45:49.977, 37.47 W
2018/11/23 13:45:50.177, 37.37 W
2018/11/23 13:45:50.378, 37.28 W
2018/11/23 13:45:50.581, 37.28 W
2018/11/23 13:45:50.782, 37.37 W
2018/11/23 13:45:50.982, 37.28 W
2018/11/23 13:45:51.183, 37.47 W
2018/11/23 13:45:51.384, 37.37 W
2018/11/23 13:45:51.587, 37.37 W
2018/11/23 13:45:51.787, 37.47 W
2018/11/23 13:45:51.988, 37.28 W
2018/11/23 13:45:52.189, 37.38 W
2018/11/23 13:45:52.389, 37.37 W
2018/11/23 13:45:52.592, 37.28 W
2018/11/23 13:45:52.793, 37.37 W
2018/11/23 13:45:52.993, 37.38 W
2018/11/23 13:45:53.194, 37.37 W
2018/11/23 13:45:53.395, 37.28 W
2018/11/23 13:45:53.598, 37.28 W
2018/11/23 13:45:53.798, 37.38 W
2018/11/23 13:45:53.999, 37.38 W
2018/11/23 13:45:54.200, 37.37 W
2018/11/23 13:45:54.400, 37.38 W
2018/11/23 13:45:54.604, 37.28 W
2018/11/23 13:45:54.805, 37.28 W
2018/11/23 13:45:55.006, 37.37 W
2018/11/23 13:45:55.206, 37.37 W
2018/11/23 13:45:55.407, 37.28 W
2018/11/23 13:45:55.611, 37.37 W
2018/11/23 13:45:55.811, 37.28 W
2018/11/23 13:45:56.012, 37.47 W
2018/11/23 13:45:56.213, 37.37 W
2018/11/23 13:45:56.413, 37.37 W
2018/11/23 13:45:56.615, 37.37 W
2018/11/23 13:45:56.816, 37.28 W
2018/11/23 13:45:57.017, 37.38 W
2018/11/23 13:45:57.217, 37.28 W
2018/11/23 13:45:57.418, 37.37 W
2018/11/23 13:45:57.621, 37.37 W
2018/11/23 13:45:57.822, 37.38 W
2018/11/23 13:45:58.023, 37.37 W
2018/11/23 13:45:58.223, 37.47 W
2018/11/23 13:45:58.424, 37.28 W
2018/11/23 13:45:58.628, 37.28 W
2018/11/23 13:45:58.828, 37.28 W
2018/11/23 13:45:59.029, 37.37 W
2018/11/23 13:45:59.230, 37.28 W
2018/11/23 13:45:59.430, 37.38 W
2018/11/23 13:45:59.634, 37.37 W
2018/11/23 13:45:59.834, 37.47 W
2018/11/23 13:46:00.035, 37.37 W
2018/11/23 13:46:00.236, 37.28 W
2018/11/23 13:46:00.436, 37.38 W
2018/11/23 13:46:00.640, 37.38 W
2018/11/23 13:46:00.841, 37.47 W
2018/11/23 13:46:01.042, 37.37 W
2018/11/23 13:46:01.242, 37.28 W
2018/11/23 13:46:01.443, 37.38 W
2018/11/23 13:46:01.647, 37.28 W
2018/11/23 13:46:01.848, 37.38 W
2018/11/23 13:46:02.048, 37.28 W
2018/11/23 13:46:02.249, 37.37 W
2018/11/23 13:46:02.449, 37.38 W
2018/11/23 13:46:02.653, 37.47 W
2018/11/23 13:46:02.853, 37.38 W
2018/11/23 13:46:03.054, 37.37 W
2018/11/23 13:46:03.254, 37.38 W
2018/11/23 13:46:03.455, 37.37 W
2018/11/23 13:46:03.658, 37.37 W
2018/11/23 13:46:03.858, 37.37 W
2018/11/23 13:46:04.059, 37.47 W
2018/11/23 13:46:04.260, 37.47 W
2018/11/23 13:46:04.460, 37.38 W
2018/11/23 13:46:04.664, 37.38 W
2018/11/23 13:46:04.864, 37.47 W
2018/11/23 13:46:05.065, 37.37 W
2018/11/23 13:46:05.266, 37.47 W
2018/11/23 13:46:05.466, 37.38 W
2018/11/23 13:46:05.670, 37.57 W
2018/11/23 13:46:05.871, 37.66 W
2018/11/23 13:46:06.071, 37.47 W
2018/11/23 13:46:06.272, 37.47 W
2018/11/23 13:46:06.472, 37.47 W
2018/11/23 13:46:06.675, 37.37 W
2018/11/23 13:46:06.876, 37.47 W
2018/11/23 13:46:07.076, 37.47 W
2018/11/23 13:46:07.277, 37.37 W
2018/11/23 13:46:07.478, 37.57 W
2018/11/23 13:46:07.681, 37.37 W
2018/11/23 13:46:07.881, 37.47 W
2018/11/23 13:46:08.082, 37.38 W
2018/11/23 13:46:08.283, 37.47 W
2018/11/23 13:46:08.483, 37.47 W
2018/11/23 13:46:08.686, 37.47 W
2018/11/23 13:46:08.887, 37.47 W
2018/11/23 13:46:09.088, 37.47 W
2018/11/23 13:46:09.288, 37.47 W
2018/11/23 13:46:09.489, 37.47 W
2018/11/23 13:46:09.689, 37.47 W
2018/11/23 13:46:09.892, 37.38 W
2018/11/23 13:46:10.092, 37.57 W
2018/11/23 13:46:10.293, 37.47 W
2018/11/23 13:46:10.493, 37.57 W
2018/11/23 13:46:10.694, 37.37 W
2018/11/23 13:46:10.894, 37.47 W
2018/11/23 13:46:11.097, 37.37 W
2018/11/23 13:46:11.298, 37.37 W
2018/11/23 13:46:11.498, 37.47 W
2018/11/23 13:46:11.699, 37.37 W
2018/11/23 13:46:11.899, 37.47 W
2018/11/23 13:46:12.102, 37.47 W
2018/11/23 13:46:12.303, 37.47 W
2018/11/23 13:46:12.504, 37.37 W
2018/11/23 13:46:12.704, 37.47 W
2018/11/23 13:46:12.905, 37.38 W
2018/11/23 13:46:13.108, 37.47 W
2018/11/23 13:46:13.309, 37.38 W
2018/11/23 13:46:13.509, 37.38 W
2018/11/23 13:46:13.710, 37.47 W
2018/11/23 13:46:13.910, 37.47 W
2018/11/23 13:46:14.114, 37.48 W
2018/11/23 13:46:14.315, 37.47 W
2018/11/23 13:46:14.515, 37.47 W
2018/11/23 13:46:14.716, 37.47 W
2018/11/23 13:46:14.916, 37.47 W
2018/11/23 13:46:15.120, 37.38 W
2018/11/23 13:46:15.320, 37.47 W
2018/11/23 13:46:15.521, 37.47 W
2018/11/23 13:46:15.722, 37.37 W
2018/11/23 13:46:15.922, 37.37 W
2018/11/23 13:46:16.125, 37.48 W
2018/11/23 13:46:16.326, 37.38 W
2018/11/23 13:46:16.527, 37.48 W
2018/11/23 13:46:16.727, 37.57 W
2018/11/23 13:46:16.928, 37.47 W
2018/11/23 13:46:17.131, 37.57 W
2018/11/23 13:46:17.332, 37.47 W
2018/11/23 13:46:17.532, 37.47 W
2018/11/23 13:46:17.733, 37.47 W
2018/11/23 13:46:17.933, 37.47 W
2018/11/23 13:46:18.137, 37.57 W
2018/11/23 13:46:18.337, 37.47 W
2018/11/23 13:46:18.538, 37.57 W
2018/11/23 13:46:18.738, 37.38 W
2018/11/23 13:46:18.939, 37.57 W
2018/11/23 13:46:19.142, 37.38 W
2018/11/23 13:46:19.343, 37.47 W
2018/11/23 13:46:19.544, 37.48 W
2018/11/23 13:46:19.744, 37.48 W
2018/11/23 13:46:19.945, 37.47 W
2018/11/23 13:46:20.149, 37.47 W
2018/11/23 13:46:20.349, 37.57 W
2018/11/23 13:46:20.550, 37.47 W
2018/11/23 13:46:20.750, 37.48 W
2018/11/23 13:46:20.951, 37.47 W
2018/11/23 13:46:21.155, 37.57 W
2018/11/23 13:46:21.355, 37.48 W
2018/11/23 13:46:21.556, 37.48 W
2018/11/23 13:46:21.756, 37.37 W
2018/11/23 13:46:21.957, 37.47 W
2018/11/23 13:46:22.161, 37.47 W
2018/11/23 13:46:22.362, 37.47 W
2018/11/23 13:46:22.562, 37.57 W
2018/11/23 13:46:22.763, 37.48 W
2018/11/23 13:46:22.963, 37.57 W
2018/11/23 13:46:23.167, 37.47 W
2018/11/23 13:46:23.367, 37.57 W
2018/11/23 13:46:23.568, 37.57 W
2018/11/23 13:46:23.768, 37.66 W
2018/11/23 13:46:23.969, 37.57 W
2018/11/23 13:46:24.173, 37.47 W
2018/11/23 13:46:24.374, 37.57 W
2018/11/23 13:46:24.574, 37.66 W
2018/11/23 13:46:24.775, 37.57 W
2018/11/23 13:46:24.976, 37.47 W
2018/11/23 13:46:25.180, 37.57 W
2018/11/23 13:46:25.380, 37.66 W
2018/11/23 13:46:25.581, 37.67 W
2018/11/23 13:46:25.782, 37.66 W
2018/11/23 13:46:25.982, 37.57 W
2018/11/23 13:46:26.186, 37.57 W
2018/11/23 13:46:26.387, 37.57 W
2018/11/23 13:46:26.587, 37.47 W
2018/11/23 13:46:26.788, 37.48 W
2018/11/23 13:46:26.989, 37.57 W
2018/11/23 13:46:27.193, 37.47 W
2018/11/23 13:46:27.393, 37.37 W
2018/11/23 13:46:27.594, 37.57 W
2018/11/23 13:46:27.794, 37.37 W
2018/11/23 13:46:27.995, 37.47 W
2018/11/23 13:46:28.198, 37.47 W
2018/11/23 13:46:28.399, 37.57 W
2018/11/23 13:46:28.599, 37.47 W
2018/11/23 13:46:28.800, 37.47 W
2018/11/23 13:46:29.001, 37.47 W
2018/11/23 13:46:29.204, 37.57 W
2018/11/23 13:46:29.405, 37.47 W
2018/11/23 13:46:29.605, 37.47 W
2018/11/23 13:46:29.806, 37.47 W
2018/11/23 13:46:30.007, 37.38 W
2018/11/23 13:46:30.210, 37.57 W
2018/11/23 13:46:30.411, 37.47 W
2018/11/23 13:46:30.611, 37.47 W
2018/11/23 13:46:30.812, 37.47 W
2018/11/23 13:46:31.012, 37.57 W
2018/11/23 13:46:31.215, 37.67 W
2018/11/23 13:46:31.416, 37.57 W
2018/11/23 13:46:31.616, 37.67 W
2018/11/23 13:46:31.817, 37.47 W
2018/11/23 13:46:32.018, 37.57 W
2018/11/23 13:46:32.218, 37.47 W
2018/11/23 13:46:32.420, 37.47 W
2018/11/23 13:46:32.621, 37.47 W
2018/11/23 13:46:32.822, 37.57 W
2018/11/23 13:46:33.022, 37.57 W
2018/11/23 13:46:33.223, 37.57 W
2018/11/23 13:46:33.426, 37.67 W
2018/11/23 13:46:33.626, 37.47 W
2018/11/23 13:46:33.827, 37.57 W
2018/11/23 13:46:34.028, 37.47 W
2018/11/23 13:46:34.228, 37.57 W
2018/11/23 13:46:34.432, 37.57 W
2018/11/23 13:46:34.632, 37.47 W
2018/11/23 13:46:34.833, 37.57 W
2018/11/23 13:46:35.033, 37.47 W
2018/11/23 13:46:35.234, 37.67 W
2018/11/23 13:46:35.437, 37.47 W
2018/11/23 13:46:35.638, 37.47 W
2018/11/23 13:46:35.838, 37.85 W
2018/11/23 13:46:36.039, 37.57 W
2018/11/23 13:46:36.239, 37.57 W
2018/11/23 13:46:36.443, 37.57 W
2018/11/23 13:46:36.644, 37.67 W
2018/11/23 13:46:36.844, 37.47 W
2018/11/23 13:46:37.045, 37.67 W
2018/11/23 13:46:37.245, 37.57 W
2018/11/23 13:46:37.449, 37.57 W
2018/11/23 13:46:37.650, 37.57 W
2018/11/23 13:46:37.850, 37.57 W
2018/11/23 13:46:38.051, 37.57 W
2018/11/23 13:46:38.252, 37.57 W
2018/11/23 13:46:38.455, 37.57 W
2018/11/23 13:46:38.656, 37.57 W
2018/11/23 13:46:38.857, 37.67 W
2018/11/23 13:46:39.057, 37.57 W
2018/11/23 13:46:39.258, 37.57 W
2018/11/23 13:46:39.461, 37.57 W
2018/11/23 13:46:39.662, 37.66 W
2018/11/23 13:46:39.863, 37.67 W
2018/11/23 13:46:40.063, 37.57 W
2018/11/23 13:46:40.264, 37.67 W
2018/11/23 13:46:40.467, 37.57 W
2018/11/23 13:46:40.668, 37.66 W
2018/11/23 13:46:40.869, 37.57 W
2018/11/23 13:46:41.069, 37.47 W
2018/11/23 13:46:41.270, 37.47 W
2018/11/23 13:46:41.472, 37.57 W
2018/11/23 13:46:41.673, 37.57 W
2018/11/23 13:46:41.873, 37.47 W
2018/11/23 13:46:42.074, 37.57 W
2018/11/23 13:46:42.274, 37.57 W
2018/11/23 13:46:42.475, 37.66 W
2018/11/23 13:46:42.677, 37.57 W
2018/11/23 13:46:42.877, 37.67 W
2018/11/23 13:46:43.078, 37.57 W
2018/11/23 13:46:43.279, 37.57 W
2018/11/23 13:46:43.479, 37.57 W
2018/11/23 13:46:43.683, 37.47 W
2018/11/23 13:46:43.884, 37.57 W
2018/11/23 13:46:44.084, 37.57 W
2018/11/23 13:46:44.285, 37.57 W
2018/11/23 13:46:44.486, 37.67 W
2018/11/23 13:46:44.688, 37.57 W
2018/11/23 13:46:44.889, 37.67 W
2018/11/23 13:46:45.090, 37.66 W
2018/11/23 13:46:45.290, 37.67 W
2018/11/23 13:46:45.491, 37.57 W
2018/11/23 13:46:45.694, 37.57 W
2018/11/23 13:46:45.895, 37.57 W
2018/11/23 13:46:46.095, 37.57 W
2018/11/23 13:46:46.296, 37.47 W
2018/11/23 13:46:46.496, 37.57 W
2018/11/23 13:46:46.701, 37.67 W
2018/11/23 13:46:46.901, 37.47 W
2018/11/23 13:46:47.102, 37.57 W
2018/11/23 13:46:47.302, 37.66 W
2018/11/23 13:46:47.503, 37.57 W
2018/11/23 13:46:47.707, 37.57 W
2018/11/23 13:46:47.908, 37.57 W
2018/11/23 13:46:48.108, 37.66 W
2018/11/23 13:46:48.309, 37.66 W
2018/11/23 13:46:48.509, 37.57 W
2018/11/23 13:46:48.713, 37.47 W
2018/11/23 13:46:48.914, 37.57 W
2018/11/23 13:46:49.114, 37.57 W
2018/11/23 13:46:49.315, 37.66 W
2018/11/23 13:46:49.516, 37.57 W
2018/11/23 13:46:49.720, 37.67 W
2018/11/23 13:46:49.920, 37.66 W
2018/11/23 13:46:50.121, 37.48 W
2018/11/23 13:46:50.322, 37.66 W
2018/11/23 13:46:50.522, 37.57 W
2018/11/23 13:46:50.726, 37.57 W
2018/11/23 13:46:50.926, 37.66 W
2018/11/23 13:46:51.127, 37.57 W
2018/11/23 13:46:51.327, 37.57 W
2018/11/23 13:46:51.528, 37.57 W
2018/11/23 13:46:51.732, 37.66 W
2018/11/23 13:46:51.932, 37.57 W
2018/11/23 13:46:52.133, 37.57 W
2018/11/23 13:46:52.333, 37.66 W
2018/11/23 13:46:52.534, 37.57 W
2018/11/23 13:46:52.737, 37.66 W
2018/11/23 13:46:52.938, 37.57 W
2018/11/23 13:46:53.138, 37.57 W
2018/11/23 13:46:53.339, 37.57 W
2018/11/23 13:46:53.540, 37.57 W
2018/11/23 13:46:53.743, 37.66 W
2018/11/23 13:46:53.944, 37.57 W
2018/11/23 13:46:54.144, 37.57 W
2018/11/23 13:46:54.345, 37.57 W
2018/11/23 13:46:54.545, 37.57 W
2018/11/23 13:46:54.749, 37.66 W
2018/11/23 13:46:54.950, 37.57 W
2018/11/23 13:46:55.151, 37.67 W
2018/11/23 13:46:55.351, 37.57 W
2018/11/23 13:46:55.552, 37.67 W
2018/11/23 13:46:55.755, 37.57 W
2018/11/23 13:46:55.956, 37.67 W
2018/11/23 13:46:56.156, 37.57 W
2018/11/23 13:46:56.357, 37.66 W
2018/11/23 13:46:56.557, 37.67 W
2018/11/23 13:46:56.761, 37.66 W
2018/11/23 13:46:56.962, 37.76 W
2018/11/23 13:46:57.162, 37.67 W
2018/11/23 13:46:57.363, 37.66 W
2018/11/23 13:46:57.563, 37.57 W
2018/11/23 13:46:57.767, 37.66 W
2018/11/23 13:46:57.967, 37.57 W
2018/11/23 13:46:58.168, 37.66 W
2018/11/23 13:46:58.369, 37.76 W
2018/11/23 13:46:58.569, 37.66 W
2018/11/23 13:46:58.773, 37.66 W
2018/11/23 13:46:58.973, 37.76 W
2018/11/23 13:46:59.174, 37.67 W
2018/11/23 13:46:59.374, 37.67 W
2018/11/23 13:46:59.575, 37.66 W
2018/11/23 13:46:59.778, 37.67 W
2018/11/23 13:46:59.979, 37.66 W
2018/11/23 13:47:00.179, 37.76 W
2018/11/23 13:47:00.380, 37.66 W
2018/11/23 13:47:00.580, 37.66 W
2018/11/23 13:47:00.784, 37.66 W
2018/11/23 13:47:00.985, 37.67 W
2018/11/23 13:47:01.185, 37.66 W
2018/11/23 13:47:01.386, 37.57 W
2018/11/23 13:47:01.586, 37.57 W
2018/11/23 13:47:01.790, 37.57 W
2018/11/23 13:47:01.990, 37.57 W
2018/11/23 13:47:02.191, 37.67 W
2018/11/23 13:47:02.391, 37.67 W
2018/11/23 13:47:02.592, 37.66 W
2018/11/23 13:47:02.795, 37.67 W
2018/11/23 13:47:02.996, 37.67 W
2018/11/23 13:47:03.196, 37.66 W
2018/11/23 13:47:03.397, 37.66 W
2018/11/23 13:47:03.597, 37.67 W
2018/11/23 13:47:03.800, 37.57 W
2018/11/23 13:47:04.001, 37.76 W
2018/11/23 13:47:04.202, 37.67 W
2018/11/23 13:47:04.402, 37.67 W
2018/11/23 13:47:04.603, 37.66 W
2018/11/23 13:47:04.806, 37.67 W
2018/11/23 13:47:05.006, 37.67 W
2018/11/23 13:47:05.207, 37.67 W
2018/11/23 13:47:05.407, 37.76 W
2018/11/23 13:47:05.608, 37.67 W
2018/11/23 13:47:05.811, 37.66 W
2018/11/23 13:47:06.012, 37.76 W
2018/11/23 13:47:06.212, 37.66 W
2018/11/23 13:47:06.413, 37.66 W
2018/11/23 13:47:06.613, 37.66 W
2018/11/23 13:47:06.816, 37.76 W
2018/11/23 13:47:07.017, 37.66 W
2018/11/23 13:47:07.218, 37.66 W
2018/11/23 13:47:07.418, 37.67 W
2018/11/23 13:47:07.619, 37.67 W
2018/11/23 13:47:07.819, 37.66 W
2018/11/23 13:47:08.021, 37.66 W
2018/11/23 13:47:08.222, 37.76 W
2018/11/23 13:47:08.422, 37.67 W
2018/11/23 13:47:08.623, 37.76 W
2018/11/23 13:47:08.824, 37.57 W
2018/11/23 13:47:09.027, 37.66 W
2018/11/23 13:47:09.227, 37.76 W
2018/11/23 13:47:09.428, 37.66 W
2018/11/23 13:47:09.628, 37.76 W
2018/11/23 13:47:09.829, 37.57 W
2018/11/23 13:47:10.033, 37.66 W
2018/11/23 13:47:10.233, 37.66 W
2018/11/23 13:47:10.434, 37.76 W
2018/11/23 13:47:10.634, 37.76 W
2018/11/23 13:47:10.835, 37.67 W
2018/11/23 13:47:11.039, 37.76 W
2018/11/23 13:47:11.239, 37.67 W
2018/11/23 13:47:11.440, 37.76 W
2018/11/23 13:47:11.641, 37.76 W
2018/11/23 13:47:11.841, 37.67 W
2018/11/23 13:47:12.045, 37.66 W
2018/11/23 13:47:12.245, 37.57 W
2018/11/23 13:47:12.446, 37.67 W
2018/11/23 13:47:12.647, 37.67 W
2018/11/23 13:47:12.847, 37.76 W
2018/11/23 13:47:13.051, 37.76 W
2018/11/23 13:47:13.252, 37.76 W
2018/11/23 13:47:13.452, 37.76 W
2018/11/23 13:47:13.653, 37.66 W
2018/11/23 13:47:13.854, 37.66 W
2018/11/23 13:47:14.057, 37.57 W
2018/11/23 13:47:14.257, 37.76 W
2018/11/23 13:47:14.458, 37.76 W
2018/11/23 13:47:14.658, 37.67 W
2018/11/23 13:47:14.859, 37.85 W
2018/11/23 13:47:15.063, 37.57 W
2018/11/23 13:47:15.263, 37.67 W
2018/11/23 13:47:15.464, 37.66 W
2018/11/23 13:47:15.664, 37.66 W
2018/11/23 13:47:15.865, 37.76 W
2018/11/23 13:47:16.069, 37.66 W
2018/11/23 13:47:16.269, 37.76 W
2018/11/23 13:47:16.470, 37.67 W
2018/11/23 13:47:16.670, 37.76 W
2018/11/23 13:47:16.871, 37.67 W
2018/11/23 13:47:17.074, 37.67 W
2018/11/23 13:47:17.274, 37.76 W
2018/11/23 13:47:17.475, 37.76 W
2018/11/23 13:47:17.676, 37.76 W
2018/11/23 13:47:17.876, 37.66 W
2018/11/23 13:47:18.079, 37.76 W
2018/11/23 13:47:18.279, 37.76 W
2018/11/23 13:47:18.480, 37.66 W
2018/11/23 13:47:18.680, 37.66 W
2018/11/23 13:47:18.881, 37.66 W
2018/11/23 13:47:19.085, 37.76 W
2018/11/23 13:47:19.285, 37.76 W
2018/11/23 13:47:19.486, 37.66 W
2018/11/23 13:47:19.686, 37.76 W
2018/11/23 13:47:19.887, 37.57 W
2018/11/23 13:47:20.091, 37.76 W
2018/11/23 13:47:20.291, 37.57 W
2018/11/23 13:47:20.492, 37.76 W
2018/11/23 13:47:20.692, 37.66 W
2018/11/23 13:47:20.893, 37.85 W
2018/11/23 13:47:21.097, 37.86 W
2018/11/23 13:47:21.298, 37.76 W
2018/11/23 13:47:21.498, 37.76 W
2018/11/23 13:47:21.699, 37.67 W
2018/11/23 13:47:21.899, 37.76 W
2018/11/23 13:47:22.102, 37.76 W
2018/11/23 13:47:22.303, 37.76 W
2018/11/23 13:47:22.504, 37.85 W
2018/11/23 13:47:22.704, 37.76 W
2018/11/23 13:47:22.905, 37.76 W
2018/11/23 13:47:23.109, 37.66 W
2018/11/23 13:47:23.309, 37.67 W
2018/11/23 13:47:23.510, 37.66 W
2018/11/23 13:47:23.711, 37.66 W
2018/11/23 13:47:23.911, 37.76 W
2018/11/23 13:47:24.114, 37.66 W
2018/11/23 13:47:24.314, 37.76 W
2018/11/23 13:47:24.515, 37.66 W
2018/11/23 13:47:24.716, 37.66 W
2018/11/23 13:47:24.916, 37.76 W
2018/11/23 13:47:25.120, 37.66 W
2018/11/23 13:47:25.321, 37.76 W
2018/11/23 13:47:25.521, 37.67 W
2018/11/23 13:47:25.722, 37.76 W
2018/11/23 13:47:25.922, 37.66 W
