timestamp, power.draw [W]
2018/09/15 20:05:42.031, 37.86 W
2018/09/15 20:05:42.231, 37.76 W
2018/09/15 20:05:42.432, 37.86 W
2018/09/15 20:05:42.632, 38.05 W
2018/09/15 20:05:42.836, 37.86 W
2018/09/15 20:05:43.036, 37.86 W
2018/09/15 20:05:43.237, 37.76 W
2018/09/15 20:05:43.437, 37.76 W
2018/09/15 20:05:43.638, 37.86 W
2018/09/15 20:05:43.841, 37.76 W
2018/09/15 20:05:44.042, 37.86 W
2018/09/15 20:05:44.243, 37.67 W
2018/09/15 20:05:44.443, 37.88 W
2018/09/15 20:05:44.644, 37.86 W
2018/09/15 20:05:44.847, 37.86 W
2018/09/15 20:05:45.047, 37.86 W
2018/09/15 20:05:45.248, 37.76 W
2018/09/15 20:05:45.448, 37.86 W
2018/09/15 20:05:45.649, 37.96 W
2018/09/15 20:05:45.852, 37.96 W
2018/09/15 20:05:46.053, 37.86 W
2018/09/15 20:05:46.254, 37.76 W
2018/09/15 20:05:46.454, 37.96 W
2018/09/15 20:05:46.655, 37.76 W
2018/09/15 20:05:46.859, 37.86 W
2018/09/15 20:05:47.059, 37.76 W
2018/09/15 20:05:47.260, 37.86 W
2018/09/15 20:05:47.460, 37.86 W
2018/09/15 20:05:47.661, 37.76 W
2018/09/15 20:05:47.864, 37.96 W
2018/09/15 20:05:48.065, 37.76 W
2018/09/15 20:05:48.265, 37.86 W
2018/09/15 20:05:48.466, 37.86 W
2018/09/15 20:05:48.667, 37.86 W
2018/09/15 20:05:48.870, 37.86 W
2018/09/15 20:05:49.071, 37.86 W
2018/09/15 20:05:49.271, 37.86 W
2018/09/15 20:05:49.472, 37.86 W
2018/09/15 20:05:49.673, 37.88 W
2018/09/15 20:05:49.873, 37.86 W
2018/09/15 20:05:50.075, 37.86 W
2018/09/15 20:05:50.276, 37.86 W
2018/09/15 20:05:50.476, 37.76 W
2018/09/15 20:05:50.677, 37.86 W
2018/09/15 20:05:50.877, 37.96 W
2018/09/15 20:05:51.080, 37.86 W
2018/09/15 20:05:51.281, 37.86 W
2018/09/15 20:05:51.481, 37.86 W
2018/09/15 20:05:51.682, 38.25 W
2018/09/15 20:05:51.882, 37.86 W
2018/09/15 20:05:52.086, 37.96 W
2018/09/15 20:05:52.287, 37.96 W
2018/09/15 20:05:52.487, 37.96 W
2018/09/15 20:05:52.688, 38.05 W
2018/09/15 20:05:52.888, 37.86 W
2018/09/15 20:05:53.092, 37.86 W
2018/09/15 20:05:53.292, 37.86 W
2018/09/15 20:05:53.493, 38.15 W
2018/09/15 20:05:53.693, 37.96 W
2018/09/15 20:05:53.894, 37.86 W
2018/09/15 20:05:54.098, 37.86 W
2018/09/15 20:05:54.298, 37.86 W
2018/09/15 20:05:54.499, 37.96 W
2018/09/15 20:05:54.699, 37.86 W
2018/09/15 20:05:54.900, 37.76 W
2018/09/15 20:05:55.103, 37.96 W
2018/09/15 20:05:55.304, 37.76 W
2018/09/15 20:05:55.504, 38.05 W
2018/09/15 20:05:55.705, 37.96 W
2018/09/15 20:05:55.905, 37.86 W
2018/09/15 20:05:56.108, 37.96 W
2018/09/15 20:05:56.309, 37.86 W
2018/09/15 20:05:56.510, 37.96 W
2018/09/15 20:05:56.710, 37.76 W
2018/09/15 20:05:56.911, 37.86 W
2018/09/15 20:05:57.114, 37.96 W
2018/09/15 20:05:57.314, 37.76 W
2018/09/15 20:05:57.515, 37.96 W
2018/09/15 20:05:57.715, 37.86 W
2018/09/15 20:05:57.916, 37.96 W
2018/09/15 20:05:58.120, 37.96 W
2018/09/15 20:05:58.320, 37.86 W
2018/09/15 20:05:58.521, 37.96 W
2018/09/15 20:05:58.721, 37.86 W
2018/09/15 20:05:58.922, 37.96 W
2018/09/15 20:05:59.126, 37.86 W
2018/09/15 20:05:59.326, 37.76 W
2018/09/15 20:05:59.527, 38.05 W
2018/09/15 20:05:59.727, 37.86 W
2018/09/15 20:05:59.928, 37.96 W
2018/09/15 20:06:00.132, 38.05 W
2018/09/15 20:06:00.333, 37.86 W
2018/09/15 20:06:00.533, 37.86 W
2018/09/15 20:06:00.734, 37.86 W
2018/09/15 20:06:00.934, 38.05 W
2018/09/15 20:06:01.139, 37.96 W
2018/09/15 20:06:01.339, 37.96 W
2018/09/15 20:06:01.540, 37.96 W
2018/09/15 20:06:01.740, 38.05 W
2018/09/15 20:06:01.941, 37.96 W
2018/09/15 20:06:02.145, 37.96 W
2018/09/15 20:06:02.345, 38.05 W
2018/09/15 20:06:02.546, 37.96 W
2018/09/15 20:06:02.747, 37.96 W
2018/09/15 20:06:02.947, 37.96 W
2018/09/15 20:06:03.151, 37.96 W
2018/09/15 20:06:03.351, 38.05 W
2018/09/15 20:06:03.552, 37.96 W
2018/09/15 20:06:03.753, 37.96 W
2018/09/15 20:06:03.953, 38.25 W
2018/09/15 20:06:04.157, 38.06 W
2018/09/15 20:06:04.357, 38.25 W
2018/09/15 20:06:04.558, 37.96 W
2018/09/15 20:06:04.758, 38.05 W
2018/09/15 20:06:04.959, 37.96 W
2018/09/15 20:06:05.163, 38.06 W
2018/09/15 20:06:05.363, 38.05 W
2018/09/15 20:06:05.564, 37.96 W
2018/09/15 20:06:05.765, 38.15 W
2018/09/15 20:06:05.965, 38.15 W
2018/09/15 20:06:06.169, 38.07 W
2018/09/15 20:06:06.370, 37.96 W
2018/09/15 20:06:06.570, 37.86 W
2018/09/15 20:06:06.771, 38.05 W
2018/09/15 20:06:06.971, 37.96 W
2018/09/15 20:06:07.175, 37.98 W
2018/09/15 20:06:07.376, 38.05 W
2018/09/15 20:06:07.576, 38.15 W
2018/09/15 20:06:07.777, 38.15 W
2018/09/15 20:06:07.977, 38.05 W
2018/09/15 20:06:08.178, 38.05 W
2018/09/15 20:06:08.380, 37.96 W
2018/09/15 20:06:08.581, 38.05 W
2018/09/15 20:06:08.781, 38.05 W
2018/09/15 20:06:08.982, 38.05 W
2018/09/15 20:06:09.182, 38.05 W
2018/09/15 20:06:09.386, 37.96 W
2018/09/15 20:06:09.587, 37.96 W
2018/09/15 20:06:09.787, 38.05 W
2018/09/15 20:06:09.988, 38.05 W
2018/09/15 20:06:10.188, 38.15 W
2018/09/15 20:06:10.392, 38.05 W
2018/09/15 20:06:10.593, 38.15 W
2018/09/15 20:06:10.793, 38.05 W
2018/09/15 20:06:10.994, 38.05 W
2018/09/15 20:06:11.194, 38.15 W
2018/09/15 20:06:11.398, 37.96 W
2018/09/15 20:06:11.598, 38.05 W
2018/09/15 20:06:11.799, 37.96 W
2018/09/15 20:06:12.000, 38.05 W
2018/09/15 20:06:12.200, 38.05 W
2018/09/15 20:06:12.403, 37.96 W
2018/09/15 20:06:12.604, 38.05 W
2018/09/15 20:06:12.804, 37.96 W
2018/09/15 20:06:13.005, 37.96 W
2018/09/15 20:06:13.205, 38.15 W
2018/09/15 20:06:13.408, 37.96 W
2018/09/15 20:06:13.609, 37.96 W
2018/09/15 20:06:13.810, 37.96 W
2018/09/15 20:06:14.010, 37.96 W
2018/09/15 20:06:14.211, 38.05 W
2018/09/15 20:06:14.414, 37.86 W
2018/09/15 20:06:14.615, 38.05 W
2018/09/15 20:06:14.815, 37.96 W
2018/09/15 20:06:15.016, 38.05 W
2018/09/15 20:06:15.216, 38.05 W
2018/09/15 20:06:15.420, 37.96 W
2018/09/15 20:06:15.621, 38.15 W
2018/09/15 20:06:15.821, 38.05 W
2018/09/15 20:06:16.022, 38.05 W
2018/09/15 20:06:16.222, 37.96 W
2018/09/15 20:06:16.425, 38.05 W
2018/09/15 20:06:16.626, 38.05 W
2018/09/15 20:06:16.827, 38.05 W
2018/09/15 20:06:17.027, 38.05 W
2018/09/15 20:06:17.228, 37.96 W
2018/09/15 20:06:17.431, 37.96 W
2018/09/15 20:06:17.631, 38.05 W
2018/09/15 20:06:17.832, 37.96 W
2018/09/15 20:06:18.033, 38.05 W
2018/09/15 20:06:18.233, 37.96 W
2018/09/15 20:06:18.434, 37.96 W
2018/09/15 20:06:18.636, 38.15 W
2018/09/15 20:06:18.836, 38.05 W
2018/09/15 20:06:19.037, 37.96 W
2018/09/15 20:06:19.237, 37.96 W
2018/09/15 20:06:19.438, 37.96 W
2018/09/15 20:06:19.638, 38.05 W
2018/09/15 20:06:19.840, 37.96 W
2018/09/15 20:06:20.041, 38.05 W
2018/09/15 20:06:20.241, 37.96 W
2018/09/15 20:06:20.442, 38.05 W
2018/09/15 20:06:20.642, 38.05 W
2018/09/15 20:06:20.846, 37.96 W
2018/09/15 20:06:21.047, 38.15 W
2018/09/15 20:06:21.247, 37.96 W
2018/09/15 20:06:21.448, 37.96 W
2018/09/15 20:06:21.648, 38.05 W
2018/09/15 20:06:21.852, 38.05 W
2018/09/15 20:06:22.053, 38.15 W
2018/09/15 20:06:22.253, 37.86 W
2018/09/15 20:06:22.454, 37.96 W
2018/09/15 20:06:22.654, 38.05 W
2018/09/15 20:06:22.858, 37.96 W
2018/09/15 20:06:23.059, 38.05 W
2018/09/15 20:06:23.259, 37.96 W
2018/09/15 20:06:23.460, 38.15 W
2018/09/15 20:06:23.661, 38.15 W
2018/09/15 20:06:23.861, 38.05 W
2018/09/15 20:06:24.063, 38.15 W
2018/09/15 20:06:24.264, 38.15 W
2018/09/15 20:06:24.464, 38.15 W
2018/09/15 20:06:24.665, 37.96 W
2018/09/15 20:06:24.865, 38.15 W
2018/09/15 20:06:25.066, 38.15 W
2018/09/15 20:06:25.268, 37.96 W
2018/09/15 20:06:25.469, 38.15 W
2018/09/15 20:06:25.669, 38.05 W
2018/09/15 20:06:25.870, 38.15 W
2018/09/15 20:06:26.070, 38.25 W
2018/09/15 20:06:26.275, 38.05 W
2018/09/15 20:06:26.475, 38.15 W
2018/09/15 20:06:26.676, 38.05 W
2018/09/15 20:06:26.876, 38.15 W
2018/09/15 20:06:27.077, 38.25 W
2018/09/15 20:06:27.277, 38.15 W
2018/09/15 20:06:27.480, 38.34 W
2018/09/15 20:06:27.680, 38.05 W
2018/09/15 20:06:27.881, 38.05 W
2018/09/15 20:06:28.081, 38.15 W
2018/09/15 20:06:28.282, 38.05 W
2018/09/15 20:06:28.485, 38.05 W
2018/09/15 20:06:28.686, 38.05 W
2018/09/15 20:06:28.887, 38.15 W
2018/09/15 20:06:29.087, 38.15 W
2018/09/15 20:06:29.288, 38.05 W
2018/09/15 20:06:29.492, 38.15 W
2018/09/15 20:06:29.692, 37.96 W
2018/09/15 20:06:29.893, 38.07 W
2018/09/15 20:06:30.093, 38.05 W
2018/09/15 20:06:30.294, 38.05 W
2018/09/15 20:06:30.497, 38.15 W
2018/09/15 20:06:30.697, 37.96 W
2018/09/15 20:06:30.898, 38.05 W
2018/09/15 20:06:31.099, 37.96 W
2018/09/15 20:06:31.299, 38.05 W
2018/09/15 20:06:31.503, 38.05 W
2018/09/15 20:06:31.704, 37.96 W
2018/09/15 20:06:31.904, 38.15 W
2018/09/15 20:06:32.105, 38.05 W
2018/09/15 20:06:32.305, 38.05 W
2018/09/15 20:06:32.509, 38.15 W
2018/09/15 20:06:32.710, 38.05 W
2018/09/15 20:06:32.910, 38.15 W
2018/09/15 20:06:33.111, 38.05 W
2018/09/15 20:06:33.311, 38.05 W
2018/09/15 20:06:33.515, 38.05 W
2018/09/15 20:06:33.716, 38.15 W
2018/09/15 20:06:33.916, 38.05 W
2018/09/15 20:06:34.117, 38.05 W
2018/09/15 20:06:34.317, 38.05 W
2018/09/15 20:06:34.522, 38.15 W
2018/09/15 20:06:34.722, 37.96 W
2018/09/15 20:06:34.923, 38.15 W
2018/09/15 20:06:35.123, 38.05 W
2018/09/15 20:06:35.324, 37.96 W
2018/09/15 20:06:35.527, 38.05 W
2018/09/15 20:06:35.728, 38.15 W
2018/09/15 20:06:35.928, 38.26 W
2018/09/15 20:06:36.129, 38.15 W
2018/09/15 20:06:36.329, 38.05 W
2018/09/15 20:06:36.530, 38.05 W
2018/09/15 20:06:36.732, 37.96 W
2018/09/15 20:06:36.933, 38.15 W
2018/09/15 20:06:37.133, 38.05 W
2018/09/15 20:06:37.334, 38.07 W
2018/09/15 20:06:37.534, 38.25 W
2018/09/15 20:06:37.738, 38.05 W
2018/09/15 20:06:37.938, 38.15 W
2018/09/15 20:06:38.139, 38.05 W
2018/09/15 20:06:38.340, 38.07 W
2018/09/15 20:06:38.540, 38.05 W
2018/09/15 20:06:38.744, 37.98 W
2018/09/15 20:06:38.945, 38.05 W
2018/09/15 20:06:39.145, 38.05 W
2018/09/15 20:06:39.346, 38.15 W
2018/09/15 20:06:39.546, 38.15 W
2018/09/15 20:06:39.750, 38.05 W
2018/09/15 20:06:39.950, 38.15 W
2018/09/15 20:06:40.151, 38.25 W
2018/09/15 20:06:40.352, 38.15 W
2018/09/15 20:06:40.552, 38.15 W
2018/09/15 20:06:40.756, 37.96 W
2018/09/15 20:06:40.956, 38.25 W
2018/09/15 20:06:41.157, 38.15 W
2018/09/15 20:06:41.357, 38.25 W
2018/09/15 20:06:41.558, 38.34 W
2018/09/15 20:06:41.762, 38.25 W
2018/09/15 20:06:41.962, 38.36 W
2018/09/15 20:06:42.163, 38.15 W
2018/09/15 20:06:42.363, 38.15 W
2018/09/15 20:06:42.564, 38.25 W
2018/09/15 20:06:42.764, 38.15 W
2018/09/15 20:06:42.967, 38.25 W
2018/09/15 20:06:43.167, 38.25 W
2018/09/15 20:06:43.368, 38.15 W
2018/09/15 20:06:43.568, 38.15 W
2018/09/15 20:06:43.769, 38.25 W
2018/09/15 20:06:43.973, 38.25 W
2018/09/15 20:06:44.173, 38.17 W
2018/09/15 20:06:44.374, 38.15 W
2018/09/15 20:06:44.575, 38.15 W
2018/09/15 20:06:44.775, 38.05 W
2018/09/15 20:06:44.979, 38.15 W
2018/09/15 20:06:45.180, 38.15 W
2018/09/15 20:06:45.380, 38.15 W
2018/09/15 20:06:45.581, 38.25 W
2018/09/15 20:06:45.782, 38.15 W
2018/09/15 20:06:45.986, 38.25 W
2018/09/15 20:06:46.186, 38.15 W
2018/09/15 20:06:46.387, 38.15 W
2018/09/15 20:06:46.588, 38.25 W
2018/09/15 20:06:46.788, 38.05 W
2018/09/15 20:06:46.992, 38.15 W
2018/09/15 20:06:47.193, 38.15 W
2018/09/15 20:06:47.393, 38.17 W
2018/09/15 20:06:47.594, 38.15 W
2018/09/15 20:06:47.795, 38.05 W
2018/09/15 20:06:47.995, 38.25 W
2018/09/15 20:06:48.198, 38.15 W
2018/09/15 20:06:48.398, 38.15 W
2018/09/15 20:06:48.599, 38.44 W
2018/09/15 20:06:48.799, 38.34 W
2018/09/15 20:06:49.000, 38.34 W
2018/09/15 20:06:49.200, 38.25 W
2018/09/15 20:06:49.403, 38.15 W
2018/09/15 20:06:49.603, 38.25 W
2018/09/15 20:06:49.804, 38.25 W
2018/09/15 20:06:50.004, 38.34 W
2018/09/15 20:06:50.205, 38.15 W
2018/09/15 20:06:50.409, 38.25 W
2018/09/15 20:06:50.609, 38.34 W
2018/09/15 20:06:50.810, 38.15 W
2018/09/15 20:06:51.010, 38.25 W
2018/09/15 20:06:51.211, 38.25 W
2018/09/15 20:06:51.412, 38.05 W
2018/09/15 20:06:51.614, 38.34 W
2018/09/15 20:06:51.815, 38.15 W
2018/09/15 20:06:52.015, 38.15 W
2018/09/15 20:06:52.216, 38.15 W
2018/09/15 20:06:52.416, 38.17 W
2018/09/15 20:06:52.620, 38.34 W
2018/09/15 20:06:52.821, 38.15 W
2018/09/15 20:06:53.022, 38.25 W
2018/09/15 20:06:53.222, 38.25 W
2018/09/15 20:06:53.423, 38.15 W
2018/09/15 20:06:53.625, 38.25 W
2018/09/15 20:06:53.826, 38.05 W
2018/09/15 20:06:54.026, 38.15 W
2018/09/15 20:06:54.227, 38.15 W
2018/09/15 20:06:54.428, 37.96 W
2018/09/15 20:06:54.630, 38.15 W
2018/09/15 20:06:54.831, 38.05 W
2018/09/15 20:06:55.031, 38.15 W
2018/09/15 20:06:55.232, 38.15 W
2018/09/15 20:06:55.432, 38.15 W
2018/09/15 20:06:55.636, 38.34 W
2018/09/15 20:06:55.836, 38.05 W
2018/09/15 20:06:56.037, 38.15 W
2018/09/15 20:06:56.238, 38.15 W
2018/09/15 20:06:56.438, 38.15 W
2018/09/15 20:06:56.642, 38.25 W
2018/09/15 20:06:56.843, 38.15 W
2018/09/15 20:06:57.044, 38.15 W
2018/09/15 20:06:57.244, 38.15 W
2018/09/15 20:06:57.445, 38.15 W
2018/09/15 20:06:57.648, 38.25 W
2018/09/15 20:06:57.849, 38.15 W
2018/09/15 20:06:58.050, 38.05 W
2018/09/15 20:06:58.250, 38.15 W
2018/09/15 20:06:58.451, 38.05 W
2018/09/15 20:06:58.654, 38.25 W
2018/09/15 20:06:58.855, 38.05 W
2018/09/15 20:06:59.055, 38.15 W
2018/09/15 20:06:59.256, 38.25 W
2018/09/15 20:06:59.456, 38.05 W
2018/09/15 20:06:59.660, 38.25 W
2018/09/15 20:06:59.860, 38.05 W
2018/09/15 20:07:00.061, 37.96 W
2018/09/15 20:07:00.262, 38.15 W
2018/09/15 20:07:00.462, 38.05 W
2018/09/15 20:07:00.666, 38.25 W
2018/09/15 20:07:00.867, 38.15 W
2018/09/15 20:07:01.067, 38.15 W
2018/09/15 20:07:01.268, 38.25 W
2018/09/15 20:07:01.468, 38.05 W
2018/09/15 20:07:01.672, 38.15 W
2018/09/15 20:07:01.872, 38.15 W
2018/09/15 20:07:02.073, 38.05 W
2018/09/15 20:07:02.274, 38.25 W
2018/09/15 20:07:02.474, 38.15 W
2018/09/15 20:07:02.678, 38.15 W
2018/09/15 20:07:02.879, 38.25 W
2018/09/15 20:07:03.079, 38.05 W
2018/09/15 20:07:03.280, 38.25 W
2018/09/15 20:07:03.480, 37.96 W
2018/09/15 20:07:03.684, 38.25 W
2018/09/15 20:07:03.884, 38.25 W
2018/09/15 20:07:04.085, 38.15 W
2018/09/15 20:07:04.286, 38.15 W
2018/09/15 20:07:04.486, 38.15 W
2018/09/15 20:07:04.690, 38.05 W
2018/09/15 20:07:04.890, 38.15 W
2018/09/15 20:07:05.091, 38.15 W
2018/09/15 20:07:05.292, 38.25 W
2018/09/15 20:07:05.492, 38.05 W
2018/09/15 20:07:05.693, 38.17 W
2018/09/15 20:07:05.895, 38.15 W
2018/09/15 20:07:06.096, 38.05 W
2018/09/15 20:07:06.296, 38.25 W
2018/09/15 20:07:06.497, 38.15 W
2018/09/15 20:07:06.697, 38.34 W
2018/09/15 20:07:06.901, 38.34 W
2018/09/15 20:07:07.101, 38.15 W
2018/09/15 20:07:07.302, 38.25 W
2018/09/15 20:07:07.502, 38.15 W
2018/09/15 20:07:07.703, 38.15 W
2018/09/15 20:07:07.906, 38.34 W
2018/09/15 20:07:08.107, 38.15 W
2018/09/15 20:07:08.307, 38.15 W
2018/09/15 20:07:08.508, 38.25 W
2018/09/15 20:07:08.709, 38.17 W
2018/09/15 20:07:08.912, 38.25 W
2018/09/15 20:07:09.113, 38.15 W
2018/09/15 20:07:09.314, 38.15 W
2018/09/15 20:07:09.514, 38.34 W
2018/09/15 20:07:09.715, 38.25 W
2018/09/15 20:07:09.919, 38.25 W
2018/09/15 20:07:10.120, 38.15 W
2018/09/15 20:07:10.320, 38.15 W
2018/09/15 20:07:10.521, 38.25 W
2018/09/15 20:07:10.721, 38.25 W
2018/09/15 20:07:10.925, 38.25 W
2018/09/15 20:07:11.125, 38.15 W
2018/09/15 20:07:11.326, 38.15 W
2018/09/15 20:07:11.526, 38.25 W
2018/09/15 20:07:11.727, 38.15 W
2018/09/15 20:07:11.927, 38.25 W
2018/09/15 20:07:12.130, 38.15 W
2018/09/15 20:07:12.330, 38.25 W
2018/09/15 20:07:12.531, 38.34 W
2018/09/15 20:07:12.732, 38.34 W
2018/09/15 20:07:12.932, 38.25 W
2018/09/15 20:07:13.133, 38.34 W
2018/09/15 20:07:13.335, 38.25 W
2018/09/15 20:07:13.535, 38.34 W
2018/09/15 20:07:13.736, 38.25 W
2018/09/15 20:07:13.936, 38.25 W
2018/09/15 20:07:14.137, 38.34 W
2018/09/15 20:07:14.341, 38.34 W
2018/09/15 20:07:14.542, 38.34 W
2018/09/15 20:07:14.742, 38.25 W
2018/09/15 20:07:14.943, 38.25 W
2018/09/15 20:07:15.143, 38.34 W
2018/09/15 20:07:15.348, 38.15 W
2018/09/15 20:07:15.549, 38.34 W
2018/09/15 20:07:15.749, 38.34 W
2018/09/15 20:07:15.950, 38.25 W
2018/09/15 20:07:16.150, 38.25 W
2018/09/15 20:07:16.354, 38.15 W
2018/09/15 20:07:16.555, 38.44 W
2018/09/15 20:07:16.755, 38.34 W
2018/09/15 20:07:16.956, 38.25 W
2018/09/15 20:07:17.156, 38.34 W
2018/09/15 20:07:17.360, 38.15 W
2018/09/15 20:07:17.561, 38.34 W
2018/09/15 20:07:17.761, 38.34 W
2018/09/15 20:07:17.962, 38.25 W
2018/09/15 20:07:18.163, 38.34 W
2018/09/15 20:07:18.367, 38.25 W
2018/09/15 20:07:18.567, 38.25 W
2018/09/15 20:07:18.768, 38.34 W
2018/09/15 20:07:18.968, 38.34 W
2018/09/15 20:07:19.169, 38.34 W
2018/09/15 20:07:19.373, 38.34 W
2018/09/15 20:07:19.574, 38.25 W
2018/09/15 20:07:19.774, 38.34 W
2018/09/15 20:07:19.975, 38.15 W
2018/09/15 20:07:20.175, 38.34 W
2018/09/15 20:07:20.380, 38.25 W
2018/09/15 20:07:20.580, 38.25 W
2018/09/15 20:07:20.781, 38.44 W
2018/09/15 20:07:20.981, 38.25 W
2018/09/15 20:07:21.182, 38.34 W
2018/09/15 20:07:21.385, 38.34 W
2018/09/15 20:07:21.586, 38.34 W
2018/09/15 20:07:21.786, 38.44 W
2018/09/15 20:07:21.987, 38.34 W
2018/09/15 20:07:22.187, 38.34 W
2018/09/15 20:07:22.391, 38.34 W
2018/09/15 20:07:22.592, 38.25 W
2018/09/15 20:07:22.793, 38.34 W
2018/09/15 20:07:22.993, 38.25 W
2018/09/15 20:07:23.194, 38.34 W
2018/09/15 20:07:23.398, 38.34 W
2018/09/15 20:07:23.599, 38.34 W
2018/09/15 20:07:23.800, 38.25 W
2018/09/15 20:07:24.000, 38.34 W
2018/09/15 20:07:24.201, 38.25 W
2018/09/15 20:07:24.405, 38.34 W
2018/09/15 20:07:24.605, 38.15 W
2018/09/15 20:07:24.806, 38.34 W
2018/09/15 20:07:25.006, 38.44 W
2018/09/15 20:07:25.207, 38.34 W
2018/09/15 20:07:25.408, 38.44 W
2018/09/15 20:07:25.610, 38.34 W
2018/09/15 20:07:25.811, 38.34 W
2018/09/15 20:07:26.012, 38.44 W
2018/09/15 20:07:26.212, 38.44 W
2018/09/15 20:07:26.413, 38.44 W
2018/09/15 20:07:26.617, 38.25 W
2018/09/15 20:07:26.817, 38.25 W
2018/09/15 20:07:27.018, 38.34 W
2018/09/15 20:07:27.218, 38.25 W
2018/09/15 20:07:27.419, 38.25 W
2018/09/15 20:07:27.622, 38.44 W
2018/09/15 20:07:27.823, 38.25 W
2018/09/15 20:07:28.024, 38.25 W
2018/09/15 20:07:28.224, 38.25 W
2018/09/15 20:07:28.425, 38.25 W
2018/09/15 20:07:28.628, 38.25 W
2018/09/15 20:07:28.829, 38.15 W
2018/09/15 20:07:29.029, 38.25 W
2018/09/15 20:07:29.230, 38.15 W
2018/09/15 20:07:29.430, 38.25 W
2018/09/15 20:07:29.634, 38.25 W
2018/09/15 20:07:29.835, 38.25 W
2018/09/15 20:07:30.035, 38.25 W
2018/09/15 20:07:30.236, 38.25 W
2018/09/15 20:07:30.436, 38.34 W
2018/09/15 20:07:30.640, 38.34 W
2018/09/15 20:07:30.841, 38.34 W
2018/09/15 20:07:31.041, 38.44 W
2018/09/15 20:07:31.242, 38.34 W
2018/09/15 20:07:31.443, 38.25 W
2018/09/15 20:07:31.647, 38.34 W
2018/09/15 20:07:31.847, 38.25 W
2018/09/15 20:07:32.048, 38.34 W
2018/09/15 20:07:32.249, 38.34 W
2018/09/15 20:07:32.449, 38.25 W
2018/09/15 20:07:32.653, 38.25 W
2018/09/15 20:07:32.854, 38.34 W
2018/09/15 20:07:33.054, 38.25 W
