Time,Total Power (W),P_VDD,V_VDD,I_VDD,P_VDDM,V_VDDM,I_VDDM
2019-03-25_01:10:01.395217,0.029700684746579997,0.008758936472988,0.7513428,0.01165771,0.020941748273592,0.9017334,0.02322388
2019-03-25_01:10:01.779328,0.028959577056713003,0.008427835539608,0.7514648,0.01121521,0.020531741517105,0.9018555,0.02276611
2019-03-25_01:10:02.160263,0.029681792935338,0.009045551210904,0.7513428,0.01203918,0.020636241724434002,0.9016113,0.02288818
2019-03-25_01:10:02.521784,0.030060715087265998,0.008816263928627999,0.7513428,0.01173401,0.021244451158638,0.9017334,0.02355957
2019-03-25_01:10:02.883247,0.029630400618639,0.008963843344059,0.7512207,0.01193237,0.02066655727458,0.9017334,0.0229187
2019-03-25_01:10:03.269763,0.029828855678233998,0.008837758461771,0.7512207,0.01176453,0.020991097216463,0.9014893,0.02328491
2019-03-25_01:10:03.647684,0.029019641690688,0.008380605319475999,0.7513428,0.01115417,0.020639036371212,0.9017334,0.02288818
2019-03-25_01:10:04.035993,0.029779256673894,0.008586969132924,0.7513428,0.01142883,0.02119228754097,0.9018555,0.02349854
2019-03-25_01:10:04.420749,0.030167774843874,0.008562653929224,0.7512207,0.01139832,0.02160512091465,0.9018555,0.0239563
2019-03-25_01:10:04.798291,0.029360938684883004,0.008553968906288002,0.7514648,0.01138306,0.020806969778595003,0.9018555,0.02307129
2019-03-25_01:10:05.184503,0.029341133602209,0.008781867455244001,0.7513428,0.01168823,0.020559266146965,0.9018555,0.02279663
2019-03-25_01:10:05.560814,0.029363642755866,0.008311819886136,0.7513428,0.01106262,0.02105182286973,0.9017334,0.02334595
2019-03-25_01:10:05.952773,0.029079697811823,0.008333396395998,0.7512207,0.01109314,0.020746301415825,0.9016113,0.02301025
2019-03-25_01:10:06.322734,0.029734102763157,0.009009697855587,0.7512207,0.01199341,0.02072440490757,0.9018555,0.02297974
2019-03-25_01:10:06.695158,0.029700667627182,0.008896514853096,0.7513428,0.01184082,0.020804152774086003,0.9017334,0.02307129
2019-03-25_01:10:07.083622,0.030079933287735,0.008780440322361,0.7512207,0.01168823,0.021299492965374,0.9017334,0.02362061
2019-03-25_01:10:07.480616,0.028976520843315,0.008367787279644,0.7512207,0.01113892,0.020608733563671,0.9016113,0.02285767
2019-03-25_01:10:07.874603,0.029971301439972002,0.008644296588564,0.7513428,0.01150513,0.021327004851408,0.9017334,0.02365112
2019-03-25_01:10:08.274211,0.029832819828844,0.008725964169712,0.7514648,0.01161194,0.021106855659132,0.9017334,0.02340698
2019-03-25_01:10:08.649241,0.029935164875226,0.008770401964116,0.7513428,0.01167297,0.02116476291111,0.9018555,0.02346802
2019-03-25_01:10:09.025798,0.029477729728049996,0.008758936472988,0.7513428,0.01165771,0.020718793255062,0.9016113,0.02297974
2019-03-25_01:10:09.387760,0.029846588861904,0.00893236149168,0.7514648,0.0118866,0.020914227370224,0.9017334,0.02319336
2019-03-25_01:10:09.784694,0.029264991898632,0.008598434624052,0.7513428,0.01144409,0.02066655727458,0.9017334,0.0229187
2019-03-25_01:10:10.163902,0.029030670182228,0.008553968906288002,0.7514648,0.01138306,0.02047670127594,0.9018555,0.02270508
2019-03-25_01:10:10.557624,0.100331186850891,0.04199939713974,0.7512207,0.0559082,0.058331789711151,0.9016113,0.06469727
2019-03-25_01:10:10.934698,0.094994211988144,0.037747527231064004,0.7514648,0.05023193,0.05724668475708,0.9018555,0.06347656
2019-03-25_01:10:11.314665,0.096558028441944,0.038108264597988,0.7513428,0.05072021,0.058449763843956004,0.9017334,0.06481934
2019-03-25_01:10:11.686170,0.09630545101177199,0.038193780683403,0.7512207,0.05084229,0.058111670328368996,0.9016113,0.06445313
2019-03-25_01:10:12.075878,0.11001339823143,0.047600939909171996,0.7513428,0.06335449,0.062412458322257995,0.9017334,0.06921387
2019-03-25_01:10:12.444952,0.111077427831726,0.047784372740364,0.7513428,0.06359863,0.063293055091362,0.9017334,0.07019043
2019-03-25_01:10:12.825826,0.110613088029213,0.047768841954918,0.7510986,0.06359863,0.06284424607429501,0.9016113,0.06970215
2019-03-25_01:10:13.221163,0.110059977045288,0.047325790662383994,0.7513428,0.06298828,0.062734186382904,0.9016113,0.06958008
2019-03-25_01:10:13.616658,0.11043449745613101,0.047150012616272004,0.7514648,0.06274414,0.063284484839859,0.9016113,0.07019043
2019-03-25_01:10:14.017691,0.11060904291995999,0.047417507077979995,0.7513428,0.06311035,0.06319153584197999,0.9018555,0.07006836
2019-03-25_01:10:14.413239,0.110361183923111,0.047516937848816,0.7514648,0.06323242,0.06284424607429501,0.9016113,0.06970215
2019-03-25_01:10:14.800891,0.110057814055214,0.04742520654068,0.7514648,0.06311035,0.062632607514534,0.9017334,0.06945801
2019-03-25_01:10:15.183245,0.109655620631714,0.047150012616272004,0.7514648,0.06274414,0.062505608015442,0.9014893,0.06933594
2019-03-25_01:10:15.556030,0.11064696209045399,0.047692656324768,0.7513428,0.06347656,0.062954305765686,0.9016113,0.06982422
2019-03-25_01:10:15.937816,0.10977578510925301,0.047134696771698,0.7512207,0.06274414,0.06264108833755501,0.9018555,0.06945801
2019-03-25_01:10:16.331157,0.11114501340087901,0.04786052856102,0.7510986,0.0637207,0.063284484839859,0.9016113,0.07019043
2019-03-25_01:10:16.736634,0.11036198020038601,0.047509223493575996,0.7513428,0.06323242,0.06285275670681001,0.9017334,0.06970215
2019-03-25_01:10:17.104615,0.10558577344554901,0.042733016738739,0.7512207,0.05688477,0.06285275670681001,0.9017334,0.06970215
2019-03-25_01:10:17.487634,0.110093141840744,0.047333475232544,0.7514648,0.06298828,0.0627596666082,0.9019775,0.06958008
2019-03-25_01:10:17.865936,0.11067175730529802,0.04770040046508801,0.7514648,0.06347656,0.06297135684021,0.9018555,0.06982422
