timestamp, power.draw [W]
2018/11/23 13:20:41.808, 13.76 W
2018/11/23 13:20:42.009, 13.76 W
2018/11/23 13:20:42.209, 13.76 W
2018/11/23 13:20:42.410, 26.54 W
2018/11/23 13:20:42.611, 36.22 W
2018/11/23 13:20:42.811, 36.51 W
2018/11/23 13:20:43.012, 36.99 W
2018/11/23 13:20:43.212, 37.28 W
2018/11/23 13:20:43.413, 37.57 W
2018/11/23 13:20:43.613, 37.19 W
2018/11/23 13:20:43.814, 37.47 W
2018/11/23 13:20:44.014, 36.90 W
2018/11/23 13:20:44.216, 37.18 W
2018/11/23 13:20:44.416, 36.32 W
2018/11/23 13:20:44.619, 36.42 W
2018/11/23 13:20:44.820, 36.99 W
2018/11/23 13:20:45.021, 36.90 W
2018/11/23 13:20:45.222, 36.80 W
2018/11/23 13:20:45.422, 36.42 W
2018/11/23 13:20:45.627, 36.61 W
2018/11/23 13:20:45.827, 36.22 W
2018/11/23 13:20:46.028, 36.71 W
2018/11/23 13:20:46.228, 36.22 W
2018/11/23 13:20:46.429, 36.22 W
2018/11/23 13:20:46.630, 36.32 W
2018/11/23 13:20:46.833, 36.22 W
2018/11/23 13:20:47.034, 36.32 W
2018/11/23 13:20:47.234, 36.32 W
2018/11/23 13:20:47.435, 36.32 W
2018/11/23 13:20:47.636, 36.22 W
2018/11/23 13:20:47.836, 36.32 W
2018/11/23 13:20:48.039, 36.32 W
2018/11/23 13:20:48.240, 36.22 W
2018/11/23 13:20:48.440, 36.42 W
2018/11/23 13:20:48.641, 36.22 W
2018/11/23 13:20:48.842, 36.32 W
2018/11/23 13:20:49.042, 36.61 W
2018/11/23 13:20:49.245, 36.22 W
2018/11/23 13:20:49.446, 36.32 W
2018/11/23 13:20:49.647, 36.32 W
2018/11/23 13:20:49.847, 36.42 W
2018/11/23 13:20:50.048, 36.90 W
2018/11/23 13:20:50.248, 36.80 W
2018/11/23 13:20:50.452, 36.90 W
2018/11/23 13:20:50.652, 37.28 W
2018/11/23 13:20:50.853, 37.47 W
2018/11/23 13:20:51.054, 37.28 W
2018/11/23 13:20:51.255, 37.47 W
2018/11/23 13:20:51.455, 37.09 W
2018/11/23 13:20:51.656, 37.09 W
2018/11/23 13:20:51.856, 37.28 W
2018/11/23 13:20:52.057, 36.99 W
2018/11/23 13:20:52.257, 36.42 W
2018/11/23 13:20:52.458, 36.99 W
2018/11/23 13:20:52.658, 39.20 W
2018/11/23 13:20:52.859, 40.43 W
2018/11/23 13:20:53.059, 39.88 W
2018/11/23 13:20:53.260, 39.97 W
2018/11/23 13:20:53.461, 40.05 W
2018/11/23 13:20:53.663, 40.16 W
2018/11/23 13:20:53.864, 40.07 W
2018/11/23 13:20:54.064, 39.88 W
2018/11/23 13:20:54.265, 40.16 W
2018/11/23 13:20:54.465, 40.36 W
2018/11/23 13:20:54.669, 40.36 W
2018/11/23 13:20:54.870, 40.45 W
2018/11/23 13:20:55.070, 39.97 W
2018/11/23 13:20:55.271, 40.07 W
2018/11/23 13:20:55.471, 39.88 W
2018/11/23 13:20:55.674, 39.97 W
2018/11/23 13:20:55.875, 40.36 W
2018/11/23 13:20:56.075, 40.07 W
2018/11/23 13:20:56.276, 39.78 W
2018/11/23 13:20:56.476, 40.07 W
2018/11/23 13:20:56.680, 40.16 W
2018/11/23 13:20:56.880, 40.07 W
2018/11/23 13:20:57.081, 40.07 W
2018/11/23 13:20:57.281, 39.88 W
2018/11/23 13:20:57.482, 39.97 W
2018/11/23 13:20:57.685, 40.07 W
2018/11/23 13:20:57.885, 40.15 W
2018/11/23 13:20:58.086, 40.07 W
2018/11/23 13:20:58.286, 40.36 W
2018/11/23 13:20:58.487, 40.16 W
2018/11/23 13:20:58.690, 40.07 W
2018/11/23 13:20:58.891, 39.78 W
2018/11/23 13:20:59.091, 39.97 W
2018/11/23 13:20:59.292, 40.07 W
2018/11/23 13:20:59.492, 39.97 W
2018/11/23 13:20:59.696, 39.78 W
2018/11/23 13:20:59.897, 39.97 W
2018/11/23 13:21:00.098, 39.97 W
2018/11/23 13:21:00.298, 40.26 W
2018/11/23 13:21:00.499, 40.07 W
2018/11/23 13:21:00.702, 39.97 W
2018/11/23 13:21:00.903, 39.78 W
2018/11/23 13:21:01.103, 40.26 W
2018/11/23 13:21:01.304, 39.78 W
2018/11/23 13:21:01.504, 40.07 W
2018/11/23 13:21:01.707, 40.07 W
2018/11/23 13:21:01.908, 40.07 W
2018/11/23 13:21:02.108, 40.26 W
2018/11/23 13:21:02.309, 40.16 W
2018/11/23 13:21:02.509, 40.07 W
2018/11/23 13:21:02.712, 40.36 W
2018/11/23 13:21:02.913, 40.16 W
2018/11/23 13:21:03.113, 40.16 W
2018/11/23 13:21:03.314, 40.36 W
2018/11/23 13:21:03.514, 40.16 W
2018/11/23 13:21:03.718, 40.26 W
2018/11/23 13:21:03.919, 40.26 W
2018/11/23 13:21:04.119, 39.95 W
2018/11/23 13:21:04.320, 40.26 W
2018/11/23 13:21:04.520, 40.55 W
2018/11/23 13:21:04.722, 40.45 W
2018/11/23 13:21:04.923, 40.16 W
2018/11/23 13:21:05.123, 39.88 W
2018/11/23 13:21:05.324, 40.16 W
2018/11/23 13:21:05.525, 40.07 W
2018/11/23 13:21:05.727, 40.26 W
2018/11/23 13:21:05.928, 40.36 W
2018/11/23 13:21:06.128, 39.88 W
2018/11/23 13:21:06.329, 40.24 W
2018/11/23 13:21:06.529, 40.36 W
2018/11/23 13:21:06.733, 40.26 W
2018/11/23 13:21:06.933, 40.07 W
2018/11/23 13:21:07.134, 39.88 W
2018/11/23 13:21:07.334, 39.97 W
2018/11/23 13:21:07.535, 40.07 W
2018/11/23 13:21:07.737, 39.97 W
2018/11/23 13:21:07.938, 40.07 W
2018/11/23 13:21:08.138, 39.78 W
2018/11/23 13:21:08.339, 39.88 W
2018/11/23 13:21:08.539, 40.55 W
2018/11/23 13:21:08.743, 40.07 W
2018/11/23 13:21:08.944, 40.26 W
2018/11/23 13:21:09.144, 39.97 W
2018/11/23 13:21:09.345, 39.88 W
2018/11/23 13:21:09.545, 39.78 W
2018/11/23 13:21:09.748, 39.68 W
2018/11/23 13:21:09.948, 39.97 W
2018/11/23 13:21:10.149, 40.07 W
2018/11/23 13:21:10.350, 39.97 W
2018/11/23 13:21:10.550, 39.97 W
2018/11/23 13:21:10.754, 40.16 W
2018/11/23 13:21:10.954, 40.26 W
2018/11/23 13:21:11.155, 40.16 W
2018/11/23 13:21:11.355, 40.16 W
2018/11/23 13:21:11.556, 40.45 W
2018/11/23 13:21:11.759, 40.16 W
2018/11/23 13:21:11.959, 40.62 W
2018/11/23 13:21:12.160, 40.26 W
2018/11/23 13:21:12.360, 40.07 W
2018/11/23 13:21:12.561, 40.16 W
2018/11/23 13:21:12.764, 40.16 W
2018/11/23 13:21:12.964, 40.36 W
2018/11/23 13:21:13.165, 40.26 W
2018/11/23 13:21:13.365, 40.07 W
2018/11/23 13:21:13.566, 40.34 W
2018/11/23 13:21:13.769, 40.15 W
2018/11/23 13:21:13.969, 39.97 W
2018/11/23 13:21:14.170, 40.26 W
2018/11/23 13:21:14.370, 40.36 W
2018/11/23 13:21:14.571, 40.45 W
2018/11/23 13:21:14.773, 39.88 W
2018/11/23 13:21:14.974, 40.26 W
2018/11/23 13:21:15.174, 40.07 W
2018/11/23 13:21:15.374, 40.07 W
2018/11/23 13:21:15.575, 39.97 W
2018/11/23 13:21:15.778, 40.36 W
2018/11/23 13:21:15.979, 40.07 W
2018/11/23 13:21:16.179, 40.16 W
2018/11/23 13:21:16.380, 40.26 W
2018/11/23 13:21:16.580, 39.88 W
2018/11/23 13:21:16.784, 40.26 W
2018/11/23 13:21:16.984, 39.97 W
2018/11/23 13:21:17.185, 40.07 W
2018/11/23 13:21:17.385, 40.16 W
2018/11/23 13:21:17.586, 40.07 W
2018/11/23 13:21:17.789, 40.16 W
2018/11/23 13:21:17.990, 40.36 W
2018/11/23 13:21:18.190, 40.07 W
2018/11/23 13:21:18.391, 40.45 W
2018/11/23 13:21:18.591, 40.36 W
2018/11/23 13:21:18.794, 40.45 W
2018/11/23 13:21:18.995, 39.97 W
2018/11/23 13:21:19.195, 40.07 W
2018/11/23 13:21:19.396, 40.26 W
2018/11/23 13:21:19.596, 40.07 W
2018/11/23 13:21:19.799, 39.97 W
2018/11/23 13:21:19.999, 40.07 W
2018/11/23 13:21:20.200, 39.97 W
2018/11/23 13:21:20.401, 40.16 W
2018/11/23 13:21:20.601, 40.34 W
2018/11/23 13:21:20.803, 40.65 W
2018/11/23 13:21:21.004, 39.97 W
2018/11/23 13:21:21.204, 40.16 W
2018/11/23 13:21:21.405, 40.07 W
2018/11/23 13:21:21.606, 39.97 W
2018/11/23 13:21:21.809, 39.97 W
2018/11/23 13:21:22.009, 40.16 W
2018/11/23 13:21:22.210, 39.97 W
2018/11/23 13:21:22.410, 40.16 W
2018/11/23 13:21:22.611, 40.16 W
2018/11/23 13:21:22.814, 40.26 W
2018/11/23 13:21:23.015, 40.36 W
2018/11/23 13:21:23.215, 39.97 W
2018/11/23 13:21:23.416, 39.97 W
2018/11/23 13:21:23.616, 40.26 W
2018/11/23 13:21:23.819, 39.97 W
2018/11/23 13:21:24.020, 40.34 W
2018/11/23 13:21:24.220, 40.36 W
2018/11/23 13:21:24.421, 40.07 W
2018/11/23 13:21:24.621, 40.16 W
2018/11/23 13:21:24.825, 40.55 W
2018/11/23 13:21:25.026, 40.62 W
2018/11/23 13:21:25.226, 40.07 W
2018/11/23 13:21:25.427, 40.16 W
2018/11/23 13:21:25.627, 40.07 W
2018/11/23 13:21:25.830, 40.16 W
2018/11/23 13:21:26.031, 40.36 W
2018/11/23 13:21:26.232, 40.16 W
2018/11/23 13:21:26.432, 40.62 W
2018/11/23 13:21:26.633, 39.97 W
2018/11/23 13:21:26.837, 40.36 W
2018/11/23 13:21:27.037, 39.97 W
2018/11/23 13:21:27.238, 40.36 W
2018/11/23 13:21:27.439, 40.45 W
2018/11/23 13:21:27.639, 40.65 W
2018/11/23 13:21:27.842, 40.26 W
2018/11/23 13:21:28.043, 39.97 W
2018/11/23 13:21:28.243, 39.97 W
2018/11/23 13:21:28.444, 40.45 W
2018/11/23 13:21:28.644, 40.16 W
2018/11/23 13:21:28.847, 40.43 W
2018/11/23 13:21:29.047, 40.07 W
2018/11/23 13:21:29.248, 40.26 W
2018/11/23 13:21:29.449, 40.26 W
2018/11/23 13:21:29.649, 40.45 W
2018/11/23 13:21:29.851, 40.07 W
2018/11/23 13:21:30.052, 40.07 W
2018/11/23 13:21:30.253, 40.36 W
2018/11/23 13:21:30.453, 40.07 W
2018/11/23 13:21:30.654, 40.36 W
2018/11/23 13:21:30.856, 40.45 W
2018/11/23 13:21:31.057, 40.55 W
2018/11/23 13:21:31.257, 40.36 W
2018/11/23 13:21:31.458, 40.26 W
2018/11/23 13:21:31.659, 40.26 W
2018/11/23 13:21:31.861, 40.36 W
2018/11/23 13:21:32.062, 40.26 W
2018/11/23 13:21:32.262, 40.07 W
2018/11/23 13:21:32.463, 40.16 W
2018/11/23 13:21:32.663, 40.16 W
2018/11/23 13:21:32.866, 40.26 W
2018/11/23 13:21:33.066, 40.16 W
2018/11/23 13:21:33.267, 40.26 W
2018/11/23 13:21:33.467, 40.26 W
2018/11/23 13:21:33.668, 40.45 W
2018/11/23 13:21:33.871, 40.84 W
2018/11/23 13:21:34.072, 40.45 W
2018/11/23 13:21:34.272, 40.26 W
2018/11/23 13:21:34.473, 40.16 W
2018/11/23 13:21:34.673, 40.36 W
2018/11/23 13:21:34.875, 40.07 W
2018/11/23 13:21:35.076, 40.55 W
2018/11/23 13:21:35.277, 40.26 W
2018/11/23 13:21:35.477, 40.07 W
2018/11/23 13:21:35.678, 40.16 W
2018/11/23 13:21:35.881, 40.34 W
2018/11/23 13:21:36.082, 40.16 W
2018/11/23 13:21:36.282, 40.63 W
2018/11/23 13:21:36.483, 40.07 W
2018/11/23 13:21:36.683, 39.97 W
2018/11/23 13:21:36.886, 40.55 W
2018/11/23 13:21:37.087, 40.45 W
2018/11/23 13:21:37.287, 40.93 W
2018/11/23 13:21:37.488, 40.55 W
2018/11/23 13:21:37.688, 40.16 W
2018/11/23 13:21:37.891, 40.55 W
2018/11/23 13:21:38.092, 40.26 W
2018/11/23 13:21:38.293, 40.26 W
2018/11/23 13:21:38.493, 40.15 W
2018/11/23 13:21:38.693, 40.16 W
2018/11/23 13:21:38.896, 40.07 W
2018/11/23 13:21:39.096, 40.26 W
2018/11/23 13:21:39.297, 39.97 W
2018/11/23 13:21:39.497, 40.45 W
2018/11/23 13:21:39.698, 40.65 W
2018/11/23 13:21:39.900, 40.26 W
2018/11/23 13:21:40.101, 39.97 W
2018/11/23 13:21:40.301, 40.16 W
2018/11/23 13:21:40.502, 40.07 W
2018/11/23 13:21:40.702, 40.36 W
2018/11/23 13:21:40.906, 40.72 W
2018/11/23 13:21:41.106, 40.45 W
2018/11/23 13:21:41.306, 40.16 W
2018/11/23 13:21:41.507, 40.17 W
2018/11/23 13:21:41.707, 40.36 W
2018/11/23 13:21:41.911, 40.45 W
2018/11/23 13:21:42.112, 40.45 W
2018/11/23 13:21:42.312, 40.36 W
2018/11/23 13:21:42.513, 40.36 W
2018/11/23 13:21:42.713, 40.16 W
2018/11/23 13:21:42.916, 40.74 W
2018/11/23 13:21:43.117, 40.45 W
2018/11/23 13:21:43.317, 40.36 W
2018/11/23 13:21:43.518, 40.16 W
2018/11/23 13:21:43.718, 40.07 W
2018/11/23 13:21:43.922, 40.16 W
2018/11/23 13:21:44.122, 39.88 W
2018/11/23 13:21:44.323, 40.26 W
2018/11/23 13:21:44.523, 40.36 W
2018/11/23 13:21:44.724, 40.36 W
2018/11/23 13:21:44.927, 40.07 W
2018/11/23 13:21:45.128, 40.26 W
2018/11/23 13:21:45.328, 40.26 W
2018/11/23 13:21:45.529, 40.17 W
2018/11/23 13:21:45.730, 40.26 W
2018/11/23 13:21:45.933, 40.16 W
2018/11/23 13:21:46.133, 40.17 W
2018/11/23 13:21:46.334, 40.36 W
2018/11/23 13:21:46.534, 40.36 W
2018/11/23 13:21:46.735, 40.45 W
2018/11/23 13:21:46.938, 40.45 W
2018/11/23 13:21:47.139, 39.88 W
2018/11/23 13:21:47.339, 40.16 W
2018/11/23 13:21:47.540, 40.17 W
2018/11/23 13:21:47.740, 40.45 W
2018/11/23 13:21:47.943, 40.45 W
2018/11/23 13:21:48.144, 40.26 W
2018/11/23 13:21:48.344, 40.26 W
2018/11/23 13:21:48.545, 40.55 W
2018/11/23 13:21:48.745, 40.17 W
2018/11/23 13:21:48.948, 40.26 W
2018/11/23 13:21:49.148, 40.26 W
2018/11/23 13:21:49.349, 40.45 W
2018/11/23 13:21:49.549, 40.26 W
2018/11/23 13:21:49.750, 40.26 W
2018/11/23 13:21:49.953, 40.45 W
2018/11/23 13:21:50.154, 40.26 W
2018/11/23 13:21:50.354, 40.16 W
2018/11/23 13:21:50.555, 40.17 W
2018/11/23 13:21:50.756, 40.45 W
2018/11/23 13:21:50.959, 40.26 W
2018/11/23 13:21:51.160, 40.45 W
2018/11/23 13:21:51.360, 40.17 W
2018/11/23 13:21:51.561, 40.36 W
2018/11/23 13:21:51.761, 40.17 W
2018/11/23 13:21:51.964, 40.45 W
2018/11/23 13:21:52.165, 40.36 W
2018/11/23 13:21:52.365, 40.17 W
2018/11/23 13:21:52.566, 40.26 W
2018/11/23 13:21:52.766, 40.26 W
2018/11/23 13:21:52.969, 40.17 W
2018/11/23 13:21:53.170, 40.26 W
2018/11/23 13:21:53.370, 39.97 W
2018/11/23 13:21:53.571, 40.07 W
2018/11/23 13:21:53.772, 39.88 W
2018/11/23 13:21:53.975, 40.07 W
2018/11/23 13:21:54.175, 39.97 W
2018/11/23 13:21:54.376, 40.07 W
2018/11/23 13:21:54.576, 40.17 W
2018/11/23 13:21:54.777, 40.17 W
2018/11/23 13:21:54.980, 40.07 W
2018/11/23 13:21:55.180, 40.17 W
2018/11/23 13:21:55.381, 39.97 W
2018/11/23 13:21:55.582, 40.17 W
2018/11/23 13:21:55.782, 40.36 W
2018/11/23 13:21:55.985, 39.97 W
2018/11/23 13:21:56.185, 40.17 W
2018/11/23 13:21:56.386, 40.07 W
2018/11/23 13:21:56.586, 40.36 W
2018/11/23 13:21:56.787, 40.45 W
2018/11/23 13:21:56.990, 40.26 W
2018/11/23 13:21:57.190, 40.36 W
2018/11/23 13:21:57.391, 40.36 W
2018/11/23 13:21:57.591, 40.55 W
2018/11/23 13:21:57.792, 40.26 W
2018/11/23 13:21:57.996, 40.45 W
2018/11/23 13:21:58.196, 40.45 W
2018/11/23 13:21:58.397, 39.88 W
2018/11/23 13:21:58.597, 40.26 W
2018/11/23 13:21:58.798, 40.17 W
2018/11/23 13:21:59.001, 40.45 W
2018/11/23 13:21:59.201, 40.36 W
2018/11/23 13:21:59.401, 40.45 W
2018/11/23 13:21:59.602, 40.07 W
2018/11/23 13:21:59.803, 40.45 W
2018/11/23 13:22:00.006, 40.45 W
2018/11/23 13:22:00.206, 40.45 W
2018/11/23 13:22:00.407, 40.07 W
2018/11/23 13:22:00.607, 40.07 W
2018/11/23 13:22:00.808, 40.36 W
2018/11/23 13:22:01.011, 40.45 W
2018/11/23 13:22:01.212, 40.45 W
2018/11/23 13:22:01.412, 40.55 W
2018/11/23 13:22:01.613, 40.07 W
2018/11/23 13:22:01.813, 40.26 W
2018/11/23 13:22:02.015, 40.36 W
2018/11/23 13:22:02.216, 40.84 W
2018/11/23 13:22:02.417, 40.36 W
2018/11/23 13:22:02.617, 40.45 W
2018/11/23 13:22:02.818, 40.07 W
2018/11/23 13:22:03.021, 40.16 W
2018/11/23 13:22:03.221, 40.26 W
2018/11/23 13:22:03.422, 40.26 W
2018/11/23 13:22:03.622, 40.16 W
2018/11/23 13:22:03.823, 40.55 W
2018/11/23 13:22:04.026, 40.26 W
2018/11/23 13:22:04.227, 40.36 W
2018/11/23 13:22:04.427, 40.65 W
2018/11/23 13:22:04.628, 40.65 W
2018/11/23 13:22:04.829, 40.16 W
2018/11/23 13:22:05.031, 40.16 W
2018/11/23 13:22:05.231, 40.26 W
2018/11/23 13:22:05.432, 40.45 W
2018/11/23 13:22:05.632, 40.07 W
2018/11/23 13:22:05.833, 40.93 W
2018/11/23 13:22:06.035, 40.55 W
2018/11/23 13:22:06.236, 40.26 W
2018/11/23 13:22:06.436, 40.36 W
2018/11/23 13:22:06.637, 40.45 W
2018/11/23 13:22:06.837, 40.07 W
2018/11/23 13:22:07.040, 40.36 W
2018/11/23 13:22:07.240, 40.16 W
2018/11/23 13:22:07.441, 40.74 W
2018/11/23 13:22:07.641, 40.45 W
2018/11/23 13:22:07.842, 40.26 W
2018/11/23 13:22:08.045, 40.91 W
2018/11/23 13:22:08.245, 40.45 W
2018/11/23 13:22:08.446, 40.55 W
2018/11/23 13:22:08.646, 40.84 W
2018/11/23 13:22:08.847, 40.26 W
2018/11/23 13:22:09.049, 40.45 W
2018/11/23 13:22:09.250, 40.26 W
2018/11/23 13:22:09.451, 40.26 W
2018/11/23 13:22:09.651, 40.26 W
2018/11/23 13:22:09.852, 40.36 W
2018/11/23 13:22:10.054, 40.45 W
2018/11/23 13:22:10.255, 40.17 W
2018/11/23 13:22:10.455, 40.45 W
2018/11/23 13:22:10.656, 40.65 W
2018/11/23 13:22:10.856, 40.16 W
2018/11/23 13:22:11.059, 40.55 W
2018/11/23 13:22:11.260, 40.16 W
2018/11/23 13:22:11.460, 40.26 W
2018/11/23 13:22:11.661, 40.55 W
2018/11/23 13:22:11.861, 40.91 W
2018/11/23 13:22:12.064, 40.16 W
2018/11/23 13:22:12.265, 40.07 W
2018/11/23 13:22:12.465, 40.26 W
2018/11/23 13:22:12.666, 40.36 W
2018/11/23 13:22:12.866, 40.16 W
2018/11/23 13:22:13.070, 40.16 W
2018/11/23 13:22:13.271, 40.36 W
2018/11/23 13:22:13.471, 40.45 W
2018/11/23 13:22:13.672, 40.07 W
2018/11/23 13:22:13.872, 40.26 W
2018/11/23 13:22:14.075, 40.26 W
2018/11/23 13:22:14.276, 40.45 W
2018/11/23 13:22:14.476, 40.26 W
2018/11/23 13:22:14.677, 40.36 W
2018/11/23 13:22:14.877, 40.26 W
2018/11/23 13:22:15.080, 40.36 W
2018/11/23 13:22:15.280, 40.45 W
2018/11/23 13:22:15.481, 40.07 W
2018/11/23 13:22:15.682, 40.36 W
2018/11/23 13:22:15.882, 40.17 W
2018/11/23 13:22:16.085, 40.36 W
2018/11/23 13:22:16.285, 40.26 W
2018/11/23 13:22:16.486, 40.07 W
2018/11/23 13:22:16.686, 40.36 W
2018/11/23 13:22:16.887, 40.36 W
2018/11/23 13:22:17.090, 40.36 W
2018/11/23 13:22:17.290, 40.26 W
2018/11/23 13:22:17.491, 40.84 W
2018/11/23 13:22:17.691, 40.45 W
2018/11/23 13:22:17.892, 40.36 W
2018/11/23 13:22:18.095, 40.26 W
2018/11/23 13:22:18.296, 40.07 W
2018/11/23 13:22:18.496, 40.26 W
2018/11/23 13:22:18.697, 40.74 W
2018/11/23 13:22:18.898, 40.45 W
2018/11/23 13:22:19.100, 40.26 W
2018/11/23 13:22:19.301, 40.16 W
2018/11/23 13:22:19.501, 40.27 W
2018/11/23 13:22:19.702, 40.26 W
2018/11/23 13:22:19.902, 40.26 W
2018/11/23 13:22:20.106, 40.36 W
2018/11/23 13:22:20.306, 40.36 W
2018/11/23 13:22:20.507, 40.45 W
2018/11/23 13:22:20.707, 40.26 W
2018/11/23 13:22:20.908, 40.65 W
2018/11/23 13:22:21.111, 40.45 W
2018/11/23 13:22:21.311, 40.45 W
2018/11/23 13:22:21.512, 40.36 W
2018/11/23 13:22:21.712, 40.36 W
2018/11/23 13:22:21.913, 40.55 W
2018/11/23 13:22:22.116, 40.65 W
2018/11/23 13:22:22.316, 40.36 W
2018/11/23 13:22:22.517, 40.65 W
2018/11/23 13:22:22.717, 40.55 W
2018/11/23 13:22:22.918, 40.36 W
2018/11/23 13:22:23.121, 40.36 W
2018/11/23 13:22:23.322, 40.36 W
2018/11/23 13:22:23.522, 40.45 W
2018/11/23 13:22:23.723, 40.36 W
2018/11/23 13:22:23.924, 40.16 W
2018/11/23 13:22:24.127, 40.65 W
2018/11/23 13:22:24.328, 40.45 W
2018/11/23 13:22:24.528, 40.55 W
2018/11/23 13:22:24.729, 40.55 W
2018/11/23 13:22:24.929, 40.74 W
2018/11/23 13:22:25.132, 40.65 W
2018/11/23 13:22:25.332, 40.55 W
2018/11/23 13:22:25.533, 40.16 W
2018/11/23 13:22:25.734, 40.45 W
2018/11/23 13:22:25.934, 40.45 W
2018/11/23 13:22:26.137, 40.65 W
2018/11/23 13:22:26.338, 40.55 W
2018/11/23 13:22:26.538, 40.45 W
2018/11/23 13:22:26.739, 40.45 W
2018/11/23 13:22:26.939, 40.74 W
2018/11/23 13:22:27.142, 40.07 W
2018/11/23 13:22:27.343, 41.13 W
2018/11/23 13:22:27.543, 40.45 W
2018/11/23 13:22:27.744, 40.65 W
2018/11/23 13:22:27.944, 40.26 W
2018/11/23 13:22:28.148, 40.26 W
2018/11/23 13:22:28.348, 40.65 W
2018/11/23 13:22:28.549, 40.45 W
2018/11/23 13:22:28.749, 40.26 W
2018/11/23 13:22:28.950, 40.36 W
2018/11/23 13:22:29.154, 40.36 W
2018/11/23 13:22:29.354, 40.55 W
2018/11/23 13:22:29.555, 40.55 W
2018/11/23 13:22:29.755, 40.16 W
2018/11/23 13:22:29.956, 40.26 W
2018/11/23 13:22:30.158, 40.45 W
2018/11/23 13:22:30.359, 40.55 W
2018/11/23 13:22:30.559, 40.55 W
2018/11/23 13:22:30.760, 40.55 W
2018/11/23 13:22:30.961, 40.45 W
2018/11/23 13:22:31.164, 40.26 W
2018/11/23 13:22:31.364, 40.36 W
2018/11/23 13:22:31.565, 40.65 W
2018/11/23 13:22:31.765, 40.16 W
2018/11/23 13:22:31.966, 40.45 W
2018/11/23 13:22:32.168, 40.36 W
2018/11/23 13:22:32.369, 40.26 W
2018/11/23 13:22:32.569, 40.74 W
2018/11/23 13:22:32.770, 40.55 W
2018/11/23 13:22:32.970, 40.36 W
2018/11/23 13:22:33.173, 40.36 W
2018/11/23 13:22:33.373, 40.26 W
2018/11/23 13:22:33.574, 40.45 W
2018/11/23 13:22:33.774, 40.65 W
2018/11/23 13:22:33.975, 40.65 W
2018/11/23 13:22:34.177, 40.36 W
2018/11/23 13:22:34.378, 40.55 W
2018/11/23 13:22:34.578, 40.36 W
2018/11/23 13:22:34.779, 40.16 W
2018/11/23 13:22:34.983, 40.26 W
2018/11/23 13:22:35.184, 40.45 W
2018/11/23 13:22:35.384, 40.84 W
2018/11/23 13:22:35.585, 40.45 W
2018/11/23 13:22:35.785, 40.74 W
2018/11/23 13:22:35.989, 40.26 W
2018/11/23 13:22:36.189, 40.17 W
2018/11/23 13:22:36.390, 40.26 W
2018/11/23 13:22:36.590, 40.16 W
2018/11/23 13:22:36.791, 40.55 W
2018/11/23 13:22:36.994, 40.45 W
2018/11/23 13:22:37.194, 40.55 W
2018/11/23 13:22:37.395, 40.55 W
2018/11/23 13:22:37.595, 40.36 W
2018/11/23 13:22:37.796, 40.55 W
2018/11/23 13:22:37.999, 40.36 W
2018/11/23 13:22:38.200, 40.26 W
2018/11/23 13:22:38.400, 40.26 W
2018/11/23 13:22:38.601, 40.45 W
2018/11/23 13:22:38.801, 40.36 W
2018/11/23 13:22:39.005, 40.55 W
2018/11/23 13:22:39.205, 40.45 W
