Time,Total Power (W),P_VDD,V_VDD,I_VDD,P_VDDM,V_VDDM,I_VDDM
2019-03-25_00:22:33.281862,0.029795739478531,0.008548411696396,0.7509766,0.01138306,0.021247327782135,0.9018555,0.02355957
2019-03-25_00:22:33.656683,0.029352815293808003,0.008903638647728,0.7509766,0.01185608,0.02044917664608,0.9018555,0.02267456
2019-03-25_00:22:34.019095,0.029577599119606002,0.008880718841896,0.7509766,0.01182556,0.02069688027771,0.9018555,0.02294922
2019-03-25_00:22:34.391153,0.029494113813305,0.008720295220604,0.7509766,0.01161194,0.020773818592701,0.9016113,0.02304077
2019-03-25_00:22:34.768397,0.029271362936696996,0.008965300286435999,0.7513428,0.01193237,0.020306062650260998,0.9016113,0.02252197
2019-03-25_00:22:35.153622,0.029439687615819,0.009045551210904,0.7513428,0.01203918,0.020394136404915,0.9018555,0.02261353
2019-03-25_00:22:35.545562,0.029405744245224,0.008711666067275999,0.7512207,0.01159668,0.020694078177948,0.9017334,0.02294922
2019-03-25_00:22:35.945432,0.030045787228446,0.008859238030944,0.7510986,0.01179504,0.021186549197502,0.9016113,0.02349854
2019-03-25_00:22:36.324498,0.029249332574091,0.008585573672780998,0.7512207,0.01142883,0.02066375890131,0.9016113,0.0229187
2019-03-25_00:22:36.694668,0.029704729919181,0.00893091132648,0.7513428,0.0118866,0.020773818592701,0.9016113,0.02304077
2019-03-25_00:22:37.111727,0.030186490828972,0.009250411504488,0.7512207,0.01231384,0.020936079324484,0.9014893,0.02322388
2019-03-25_00:22:37.504820,0.029641911235857,0.008837758461771,0.7512207,0.01176453,0.020804152774086003,0.9017334,0.02307129
2019-03-25_00:22:37.891195,0.030007283046012,0.00906553477242,0.7510986,0.0120697,0.020941748273592,0.9017334,0.02322388
2019-03-25_00:22:38.269170,0.029739491520858002,0.009042611243147999,0.7510986,0.01203918,0.02069688027771,0.9018555,0.02294922
