Time,Top Freq,Cur Freq,Perf Lost,Utilization,Cur Temp,Max Temp,Cur Power,Max Power,Fan
2018-09-15_21:58:31,2800 MHz,1845.0 MHz,0 (N/A) run sudo,1.1 %,41.0 C,43.0 C,17.3 W,32.0 W,952.0 RPM
2018-09-15_21:58:31,2800 MHz,1965.0 MHz,0 (N/A) run sudo,6.2 %,41.0 C,43.0 C,17.6 W,32.0 W,943.0 RPM
2018-09-15_21:58:32,2800 MHz,2218.0 MHz,0 (N/A) run sudo,5.3 %,41.0 C,43.0 C,17.6 W,32.0 W,936.0 RPM
2018-09-15_21:58:32,2800 MHz,2105.0 MHz,0 (N/A) run sudo,7.8 %,41.0 C,43.0 C,17.6 W,32.0 W,933.0 RPM
2018-09-15_21:58:32,2800 MHz,2110.0 MHz,0 (N/A) run sudo,7.6 %,41.0 C,43.0 C,17.5 W,32.0 W,930.0 RPM
2018-09-15_21:58:32,2800 MHz,1982.0 MHz,0 (N/A) run sudo,6.3 %,42.0 C,43.0 C,24.9 W,32.0 W,929.0 RPM
2018-09-15_21:58:32,2800 MHz,1928.0 MHz,0 (N/A) run sudo,6.6 %,42.0 C,43.0 C,26.4 W,32.0 W,928.0 RPM
2018-09-15_21:58:33,2800 MHz,1922.0 MHz,0 (N/A) run sudo,6.5 %,42.0 C,43.0 C,26.6 W,32.0 W,954.0 RPM
2018-09-15_21:58:33,2800 MHz,1916.0 MHz,0 (N/A) run sudo,6.9 %,42.0 C,43.0 C,26.0 W,32.0 W,988.0 RPM
2018-09-15_21:58:33,2800 MHz,1973.0 MHz,0 (N/A) run sudo,7.0 %,42.0 C,43.0 C,27.2 W,32.0 W,1001.0 RPM
2018-09-15_21:58:33,2800 MHz,2023.0 MHz,0 (N/A) run sudo,3.0 %,42.0 C,43.0 C,19.1 W,32.0 W,1011.0 RPM
2018-09-15_21:58:34,2800 MHz,2129.0 MHz,0 (N/A) run sudo,1.7 %,42.0 C,43.0 C,18.2 W,32.0 W,1017.0 RPM
2018-09-15_21:58:34,2800 MHz,2112.0 MHz,0 (N/A) run sudo,1.3 %,42.0 C,43.0 C,17.9 W,32.0 W,1020.0 RPM
2018-09-15_21:58:34,2800 MHz,1830.0 MHz,0 (N/A) run sudo,2.3 %,42.0 C,43.0 C,17.9 W,32.0 W,1022.0 RPM
2018-09-15_21:58:34,2800 MHz,1742.0 MHz,0 (N/A) run sudo,2.7 %,42.0 C,43.0 C,17.7 W,32.0 W,1022.0 RPM
2018-09-15_21:58:34,2800 MHz,2102.0 MHz,0 (N/A) run sudo,2.6 %,42.0 C,43.0 C,18.8 W,32.0 W,1022.0 RPM
2018-09-15_21:58:35,2800 MHz,1861.0 MHz,0 (N/A) run sudo,2.6 %,42.0 C,43.0 C,17.9 W,32.0 W,1009.0 RPM
2018-09-15_21:58:35,2800 MHz,1853.0 MHz,0 (N/A) run sudo,3.2 %,42.0 C,43.0 C,17.8 W,32.0 W,971.0 RPM
2018-09-15_21:58:35,2800 MHz,1720.0 MHz,0 (N/A) run sudo,1.3 %,42.0 C,43.0 C,17.9 W,32.0 W,956.0 RPM
2018-09-15_21:58:35,2800 MHz,1741.0 MHz,0 (N/A) run sudo,1.7 %,42.0 C,43.0 C,17.7 W,32.0 W,945.0 RPM
2018-09-15_21:58:36,2800 MHz,1730.0 MHz,0 (N/A) run sudo,1.5 %,42.0 C,43.0 C,17.4 W,32.0 W,936.0 RPM
2018-09-15_21:58:36,2800 MHz,1689.0 MHz,0 (N/A) run sudo,1.7 %,42.0 C,43.0 C,17.9 W,32.0 W,933.0 RPM
2018-09-15_21:58:36,2800 MHz,1939.0 MHz,0 (N/A) run sudo,1.5 %,42.0 C,43.0 C,18.3 W,32.0 W,931.0 RPM
2018-09-15_21:58:36,2800 MHz,1976.0 MHz,0 (N/A) run sudo,1.7 %,42.0 C,43.0 C,17.3 W,32.0 W,930.0 RPM
2018-09-15_21:58:36,2800 MHz,1725.0 MHz,0 (N/A) run sudo,1.3 %,42.0 C,43.0 C,17.5 W,32.0 W,929.0 RPM
2018-09-15_21:58:37,2800 MHz,1706.0 MHz,0 (N/A) run sudo,1.7 %,42.0 C,43.0 C,17.6 W,32.0 W,944.0 RPM
2018-09-15_21:58:37,2800 MHz,1685.0 MHz,0 (N/A) run sudo,2.1 %,42.0 C,43.0 C,20.2 W,32.0 W,984.0 RPM
2018-09-15_21:58:37,2800 MHz,2154.0 MHz,0 (N/A) run sudo,1.8 %,42.0 C,43.0 C,18.1 W,32.0 W,1007.0 RPM
2018-09-15_21:58:37,2800 MHz,1676.0 MHz,0 (N/A) run sudo,1.5 %,42.0 C,43.0 C,17.8 W,32.0 W,1014.0 RPM
2018-09-15_21:58:38,2800 MHz,1764.0 MHz,0 (N/A) run sudo,1.5 %,42.0 C,43.0 C,17.7 W,32.0 W,1018.0 RPM
2018-09-15_21:58:38,2800 MHz,1665.0 MHz,0 (N/A) run sudo,3.6 %,42.0 C,43.0 C,17.7 W,32.0 W,1020.0 RPM
2018-09-15_21:58:38,2800 MHz,1991.0 MHz,0 (N/A) run sudo,1.7 %,42.0 C,43.0 C,18.0 W,32.0 W,1022.0 RPM
2018-09-15_21:58:38,2800 MHz,1775.0 MHz,0 (N/A) run sudo,4.8 %,42.0 C,43.0 C,20.8 W,32.0 W,1023.0 RPM
2018-09-15_21:58:38,2800 MHz,1537.0 MHz,0 (N/A) run sudo,17.5 %,42.0 C,43.0 C,26.3 W,32.0 W,1022.0 RPM
2018-09-15_21:58:39,2800 MHz,1494.0 MHz,0 (N/A) run sudo,18.4 %,42.0 C,43.0 C,25.1 W,32.0 W,1008.0 RPM
2018-09-15_21:58:39,2800 MHz,1517.0 MHz,0 (N/A) run sudo,19.8 %,42.0 C,43.0 C,25.5 W,32.0 W,938.0 RPM
2018-09-15_21:58:39,2800 MHz,1564.0 MHz,0 (N/A) run sudo,20.7 %,42.0 C,43.0 C,26.5 W,32.0 W,961.0 RPM
2018-09-15_21:58:39,2800 MHz,1550.0 MHz,0 (N/A) run sudo,19.3 %,42.0 C,43.0 C,26.7 W,32.0 W,946.0 RPM
2018-09-15_21:58:40,2800 MHz,1555.0 MHz,0 (N/A) run sudo,19.7 %,42.0 C,43.0 C,26.6 W,32.0 W,903.0 RPM
2018-09-15_21:58:40,2800 MHz,1480.0 MHz,0 (N/A) run sudo,22.6 %,42.0 C,43.0 C,25.3 W,32.0 W,933.0 RPM
2018-09-15_21:58:40,2800 MHz,1510.0 MHz,0 (N/A) run sudo,20.2 %,42.0 C,43.0 C,25.3 W,32.0 W,930.0 RPM
2018-09-15_21:58:40,2800 MHz,1531.0 MHz,0 (N/A) run sudo,19.3 %,42.0 C,43.0 C,26.2 W,32.0 W,929.0 RPM
2018-09-15_21:58:40,2800 MHz,1537.0 MHz,0 (N/A) run sudo,20.0 %,42.0 C,43.0 C,25.4 W,32.0 W,928.0 RPM
2018-09-15_21:58:41,2800 MHz,1570.0 MHz,0 (N/A) run sudo,20.7 %,42.0 C,43.0 C,26.1 W,32.0 W,943.0 RPM
2018-09-15_21:58:41,2800 MHz,1716.0 MHz,0 (N/A) run sudo,23.6 %,42.0 C,43.0 C,26.8 W,32.0 W,982.0 RPM
2018-09-15_21:58:41,2800 MHz,1591.0 MHz,0 (N/A) run sudo,21.3 %,44.0 C,44.0 C,28.0 W,32.0 W,1001.0 RPM
2018-09-15_21:58:41,2800 MHz,1701.0 MHz,0 (N/A) run sudo,17.8 %,44.0 C,44.0 C,25.8 W,32.0 W,1011.0 RPM
2018-09-15_21:58:42,2800 MHz,1562.0 MHz,0 (N/A) run sudo,21.4 %,44.0 C,44.0 C,27.3 W,32.0 W,1016.0 RPM
2018-09-15_21:58:42,2800 MHz,1564.0 MHz,0 (N/A) run sudo,18.4 %,44.0 C,44.0 C,26.6 W,32.0 W,1019.0 RPM
2018-09-15_21:58:42,2800 MHz,1513.0 MHz,0 (N/A) run sudo,21.2 %,44.0 C,44.0 C,26.2 W,32.0 W,1020.0 RPM
2018-09-15_21:58:42,2800 MHz,1536.0 MHz,0 (N/A) run sudo,22.1 %,42.0 C,44.0 C,24.7 W,32.0 W,1021.0 RPM
2018-09-15_21:58:42,2800 MHz,1549.0 MHz,0 (N/A) run sudo,21.3 %,42.0 C,44.0 C,24.7 W,32.0 W,1021.0 RPM
2018-09-15_21:58:43,2800 MHz,1583.0 MHz,0 (N/A) run sudo,20.4 %,42.0 C,44.0 C,25.6 W,32.0 W,1006.0 RPM
2018-09-15_21:58:43,2800 MHz,1698.0 MHz,0 (N/A) run sudo,18.9 %,42.0 C,44.0 C,25.2 W,32.0 W,975.0 RPM
2018-09-15_21:58:43,2800 MHz,1562.0 MHz,0 (N/A) run sudo,17.3 %,42.0 C,44.0 C,25.2 W,32.0 W,954.0 RPM
2018-09-15_21:58:43,2800 MHz,1573.0 MHz,0 (N/A) run sudo,19.8 %,43.0 C,44.0 C,25.5 W,32.0 W,944.0 RPM
2018-09-15_21:58:44,2800 MHz,1567.0 MHz,0 (N/A) run sudo,17.5 %,43.0 C,44.0 C,24.0 W,32.0 W,902.0 RPM
2018-09-15_21:58:44,2800 MHz,1686.0 MHz,0 (N/A) run sudo,17.2 %,43.0 C,44.0 C,24.7 W,32.0 W,932.0 RPM
2018-09-15_21:58:44,2800 MHz,1617.0 MHz,0 (N/A) run sudo,19.8 %,43.0 C,44.0 C,25.2 W,32.0 W,930.0 RPM
2018-09-15_21:58:44,2800 MHz,1604.0 MHz,0 (N/A) run sudo,20.9 %,43.0 C,44.0 C,25.0 W,32.0 W,928.0 RPM
2018-09-15_21:58:44,2800 MHz,1585.0 MHz,0 (N/A) run sudo,18.5 %,43.0 C,44.0 C,25.5 W,32.0 W,928.0 RPM
2018-09-15_21:58:45,2800 MHz,1591.0 MHz,0 (N/A) run sudo,22.2 %,43.0 C,44.0 C,24.0 W,32.0 W,958.0 RPM
2018-09-15_21:58:45,2800 MHz,1542.0 MHz,0 (N/A) run sudo,20.8 %,43.0 C,44.0 C,25.1 W,32.0 W,985.0 RPM
2018-09-15_21:58:45,2800 MHz,1628.0 MHz,0 (N/A) run sudo,22.2 %,43.0 C,44.0 C,26.7 W,32.0 W,1004.0 RPM
2018-09-15_21:58:45,2800 MHz,1553.0 MHz,0 (N/A) run sudo,20.9 %,43.0 C,44.0 C,26.2 W,32.0 W,1012.0 RPM
2018-09-15_21:58:46,2800 MHz,1526.0 MHz,0 (N/A) run sudo,17.4 %,43.0 C,44.0 C,26.9 W,32.0 W,1018.0 RPM
2018-09-15_21:58:46,2800 MHz,1535.0 MHz,0 (N/A) run sudo,20.3 %,43.0 C,44.0 C,24.4 W,32.0 W,1020.0 RPM
2018-09-15_21:58:46,2800 MHz,1555.0 MHz,0 (N/A) run sudo,19.4 %,43.0 C,44.0 C,24.6 W,32.0 W,1021.0 RPM
2018-09-15_21:58:46,2800 MHz,1573.0 MHz,0 (N/A) run sudo,18.7 %,43.0 C,44.0 C,24.9 W,32.0 W,1022.0 RPM
2018-09-15_21:58:46,2800 MHz,1571.0 MHz,0 (N/A) run sudo,22.5 %,43.0 C,44.0 C,25.3 W,32.0 W,1021.0 RPM
2018-09-15_21:58:47,2800 MHz,1607.0 MHz,0 (N/A) run sudo,22.4 %,42.0 C,44.0 C,25.2 W,32.0 W,1005.0 RPM
2018-09-15_21:58:47,2800 MHz,1757.0 MHz,0 (N/A) run sudo,23.8 %,42.0 C,44.0 C,26.8 W,32.0 W,974.0 RPM
2018-09-15_21:58:47,2800 MHz,1729.0 MHz,0 (N/A) run sudo,18.5 %,42.0 C,44.0 C,25.1 W,32.0 W,958.0 RPM
2018-09-15_21:58:47,2800 MHz,1557.0 MHz,0 (N/A) run sudo,22.9 %,42.0 C,44.0 C,24.5 W,32.0 W,941.0 RPM
2018-09-15_21:58:48,2800 MHz,1605.0 MHz,0 (N/A) run sudo,18.1 %,42.0 C,44.0 C,27.4 W,32.0 W,936.0 RPM
2018-09-15_21:58:48,2800 MHz,1589.0 MHz,0 (N/A) run sudo,22.2 %,44.0 C,44.0 C,27.2 W,32.0 W,932.0 RPM
2018-09-15_21:58:48,2800 MHz,1615.0 MHz,0 (N/A) run sudo,17.5 %,44.0 C,44.0 C,25.1 W,32.0 W,930.0 RPM
2018-09-15_21:58:48,2800 MHz,1594.0 MHz,0 (N/A) run sudo,19.6 %,44.0 C,44.0 C,25.1 W,32.0 W,929.0 RPM
2018-09-15_21:58:48,2800 MHz,1581.0 MHz,0 (N/A) run sudo,18.0 %,44.0 C,44.0 C,25.1 W,32.0 W,928.0 RPM
2018-09-15_21:58:49,2800 MHz,1748.0 MHz,0 (N/A) run sudo,21.9 %,44.0 C,44.0 C,26.4 W,32.0 W,959.0 RPM
2018-09-15_21:58:49,2800 MHz,1605.0 MHz,0 (N/A) run sudo,20.6 %,43.0 C,44.0 C,25.2 W,32.0 W,985.0 RPM
2018-09-15_21:58:49,2800 MHz,1594.0 MHz,0 (N/A) run sudo,20.3 %,43.0 C,44.0 C,25.5 W,32.0 W,1006.0 RPM
2018-09-15_21:58:49,2800 MHz,1596.0 MHz,0 (N/A) run sudo,17.0 %,43.0 C,44.0 C,25.7 W,32.0 W,1012.0 RPM
2018-09-15_21:58:50,2800 MHz,1566.0 MHz,0 (N/A) run sudo,20.7 %,43.0 C,44.0 C,25.8 W,32.0 W,1017.0 RPM
2018-09-15_21:58:50,2800 MHz,1762.0 MHz,0 (N/A) run sudo,22.7 %,43.0 C,44.0 C,26.8 W,32.0 W,1019.0 RPM
2018-09-15_21:58:50,2800 MHz,1575.0 MHz,0 (N/A) run sudo,20.0 %,43.0 C,44.0 C,25.7 W,32.0 W,1021.0 RPM
2018-09-15_21:58:50,2800 MHz,1587.0 MHz,0 (N/A) run sudo,17.9 %,43.0 C,44.0 C,24.8 W,32.0 W,1021.0 RPM
2018-09-15_21:58:50,2800 MHz,1629.0 MHz,0 (N/A) run sudo,18.9 %,43.0 C,44.0 C,25.0 W,32.0 W,1022.0 RPM
2018-09-15_21:58:51,2800 MHz,1624.0 MHz,0 (N/A) run sudo,20.4 %,43.0 C,44.0 C,25.1 W,32.0 W,996.0 RPM
2018-09-15_21:58:51,2800 MHz,1600.0 MHz,0 (N/A) run sudo,19.0 %,43.0 C,44.0 C,25.3 W,32.0 W,969.0 RPM
2018-09-15_21:58:51,2800 MHz,1641.0 MHz,0 (N/A) run sudo,15.9 %,42.0 C,44.0 C,25.3 W,32.0 W,955.0 RPM
2018-09-15_21:58:51,2800 MHz,1584.0 MHz,0 (N/A) run sudo,21.7 %,42.0 C,44.0 C,25.6 W,32.0 W,943.0 RPM
2018-09-15_21:58:52,2800 MHz,1601.0 MHz,0 (N/A) run sudo,19.0 %,42.0 C,44.0 C,25.5 W,32.0 W,937.0 RPM
2018-09-15_21:58:52,2800 MHz,1618.0 MHz,0 (N/A) run sudo,18.2 %,42.0 C,44.0 C,25.1 W,32.0 W,933.0 RPM
2018-09-15_21:58:52,2800 MHz,1636.0 MHz,0 (N/A) run sudo,17.9 %,42.0 C,44.0 C,25.9 W,32.0 W,931.0 RPM
2018-09-15_21:58:52,2800 MHz,1617.0 MHz,0 (N/A) run sudo,20.7 %,43.0 C,44.0 C,25.6 W,32.0 W,930.0 RPM
2018-09-15_21:58:52,2800 MHz,1624.0 MHz,0 (N/A) run sudo,20.3 %,43.0 C,44.0 C,25.7 W,32.0 W,929.0 RPM
2018-09-15_21:58:53,2800 MHz,1702.0 MHz,0 (N/A) run sudo,22.0 %,43.0 C,44.0 C,28.7 W,32.0 W,960.0 RPM
2018-09-15_21:58:53,2800 MHz,1801.0 MHz,0 (N/A) run sudo,24.0 %,43.0 C,44.0 C,27.7 W,32.0 W,985.0 RPM
2018-09-15_21:58:53,2800 MHz,1656.0 MHz,0 (N/A) run sudo,18.5 %,43.0 C,44.0 C,27.5 W,32.0 W,1003.0 RPM
2018-09-15_21:58:53,2800 MHz,1565.0 MHz,0 (N/A) run sudo,20.9 %,42.0 C,44.0 C,26.7 W,32.0 W,1012.0 RPM
2018-09-15_21:58:54,2800 MHz,1583.0 MHz,0 (N/A) run sudo,21.4 %,42.0 C,44.0 C,26.3 W,32.0 W,1016.0 RPM
2018-09-15_21:58:54,2800 MHz,1606.0 MHz,0 (N/A) run sudo,20.9 %,42.0 C,44.0 C,27.9 W,32.0 W,1019.0 RPM
2018-09-15_21:58:54,2800 MHz,1598.0 MHz,0 (N/A) run sudo,19.1 %,42.0 C,44.0 C,28.0 W,32.0 W,1020.0 RPM
2018-09-15_21:58:54,2800 MHz,1627.0 MHz,0 (N/A) run sudo,21.4 %,42.0 C,44.0 C,27.8 W,32.0 W,1021.0 RPM
2018-09-15_21:58:55,2800 MHz,1705.0 MHz,0 (N/A) run sudo,18.5 %,43.0 C,44.0 C,28.1 W,32.0 W,1021.0 RPM
2018-09-15_21:58:55,2800 MHz,1614.0 MHz,0 (N/A) run sudo,18.4 %,43.0 C,44.0 C,26.9 W,32.0 W,996.0 RPM
2018-09-15_21:58:55,2800 MHz,1651.0 MHz,0 (N/A) run sudo,21.9 %,43.0 C,44.0 C,26.2 W,32.0 W,968.0 RPM
2018-09-15_21:58:55,2800 MHz,1707.0 MHz,0 (N/A) run sudo,19.7 %,43.0 C,44.0 C,26.3 W,32.0 W,953.0 RPM
2018-09-15_21:58:55,2800 MHz,1664.0 MHz,0 (N/A) run sudo,19.4 %,43.0 C,44.0 C,26.4 W,32.0 W,944.0 RPM
2018-09-15_21:58:56,2800 MHz,1634.0 MHz,0 (N/A) run sudo,23.4 %,44.0 C,44.0 C,26.1 W,32.0 W,936.0 RPM
2018-09-15_21:58:56,2800 MHz,1844.0 MHz,0 (N/A) run sudo,23.2 %,44.0 C,44.0 C,28.9 W,32.0 W,932.0 RPM
2018-09-15_21:58:56,2800 MHz,1668.0 MHz,0 (N/A) run sudo,20.0 %,44.0 C,44.0 C,26.3 W,32.0 W,930.0 RPM
2018-09-15_21:58:56,2800 MHz,1642.0 MHz,0 (N/A) run sudo,21.0 %,44.0 C,44.0 C,26.0 W,32.0 W,928.0 RPM
2018-09-15_21:58:57,2800 MHz,1625.0 MHz,0 (N/A) run sudo,22.9 %,44.0 C,44.0 C,25.2 W,32.0 W,928.0 RPM
2018-09-15_21:58:57,2800 MHz,1600.0 MHz,0 (N/A) run sudo,16.3 %,43.0 C,44.0 C,26.0 W,32.0 W,962.0 RPM
2018-09-15_21:58:57,2800 MHz,1639.0 MHz,0 (N/A) run sudo,20.9 %,43.0 C,44.0 C,26.6 W,32.0 W,987.0 RPM
2018-09-15_21:58:57,2800 MHz,1649.0 MHz,0 (N/A) run sudo,19.6 %,43.0 C,44.0 C,27.2 W,32.0 W,1005.0 RPM
2018-09-15_21:58:57,2800 MHz,1655.0 MHz,0 (N/A) run sudo,21.7 %,43.0 C,44.0 C,26.7 W,32.0 W,1013.0 RPM
2018-09-15_21:58:58,2800 MHz,1664.0 MHz,0 (N/A) run sudo,19.4 %,43.0 C,44.0 C,26.2 W,32.0 W,1065.0 RPM
2018-09-15_21:58:58,2800 MHz,1611.0 MHz,0 (N/A) run sudo,20.3 %,43.0 C,44.0 C,26.2 W,32.0 W,1020.0 RPM
2018-09-15_21:58:58,2800 MHz,1717.0 MHz,0 (N/A) run sudo,21.5 %,43.0 C,44.0 C,27.0 W,32.0 W,1021.0 RPM
2018-09-15_21:58:58,2800 MHz,1652.0 MHz,0 (N/A) run sudo,16.7 %,43.0 C,44.0 C,26.2 W,32.0 W,1021.0 RPM
2018-09-15_21:58:59,2800 MHz,1687.0 MHz,0 (N/A) run sudo,21.9 %,43.0 C,44.0 C,28.2 W,32.0 W,1022.0 RPM
2018-09-15_21:58:59,2800 MHz,1839.0 MHz,0 (N/A) run sudo,20.8 %,43.0 C,44.0 C,29.9 W,32.0 W,994.0 RPM
2018-09-15_21:58:59,2800 MHz,1757.0 MHz,0 (N/A) run sudo,21.4 %,43.0 C,44.0 C,28.6 W,32.0 W,973.0 RPM
2018-09-15_21:58:59,2800 MHz,1582.0 MHz,0 (N/A) run sudo,20.7 %,43.0 C,44.0 C,27.9 W,32.0 W,954.0 RPM
2018-09-15_21:58:59,2800 MHz,1667.0 MHz,0 (N/A) run sudo,19.0 %,43.0 C,44.0 C,28.6 W,32.0 W,944.0 RPM
2018-09-15_21:59:00,2800 MHz,1655.0 MHz,0 (N/A) run sudo,22.4 %,43.0 C,44.0 C,28.3 W,32.0 W,936.0 RPM
2018-09-15_21:59:00,2800 MHz,1678.0 MHz,0 (N/A) run sudo,21.3 %,43.0 C,44.0 C,28.1 W,32.0 W,933.0 RPM
2018-09-15_21:59:00,2800 MHz,1676.0 MHz,0 (N/A) run sudo,21.2 %,43.0 C,44.0 C,28.1 W,32.0 W,931.0 RPM
2018-09-15_21:59:00,2800 MHz,1833.0 MHz,0 (N/A) run sudo,21.4 %,43.0 C,44.0 C,26.5 W,32.0 W,930.0 RPM
2018-09-15_21:59:01,2800 MHz,1632.0 MHz,0 (N/A) run sudo,21.8 %,43.0 C,44.0 C,26.6 W,32.0 W,928.0 RPM
2018-09-15_21:59:01,2800 MHz,1665.0 MHz,0 (N/A) run sudo,20.4 %,43.0 C,44.0 C,26.9 W,32.0 W,962.0 RPM
2018-09-15_21:59:01,2800 MHz,1708.0 MHz,0 (N/A) run sudo,21.4 %,43.0 C,44.0 C,27.4 W,32.0 W,992.0 RPM
2018-09-15_21:59:01,2800 MHz,1636.0 MHz,0 (N/A) run sudo,20.3 %,43.0 C,44.0 C,28.8 W,32.0 W,1007.0 RPM
