Time,Top Freq,Cur Freq,Perf Lost,Utilization,Cur Temp,Max Temp,Cur Power,Max Power,Fan
2018-11-23_14:20:55,2800 MHz,2030.0 MHz,0 (N/A) run sudo,4.3 %,46.0 C,46.0 C,21.6 W,36.0 W,1004.0 RPM
2018-11-23_14:20:55,2800 MHz,1821.0 MHz,0 (N/A) run sudo,4.1 %,46.0 C,46.0 C,21.4 W,36.0 W,985.0 RPM
2018-11-23_14:20:55,2800 MHz,1720.0 MHz,0 (N/A) run sudo,4.5 %,46.0 C,46.0 C,21.2 W,36.0 W,967.0 RPM
2018-11-23_14:20:55,2800 MHz,1744.0 MHz,0 (N/A) run sudo,4.2 %,46.0 C,46.0 C,20.9 W,36.0 W,956.0 RPM
2018-11-23_14:20:55,2800 MHz,1668.0 MHz,0 (N/A) run sudo,4.0 %,46.0 C,46.0 C,21.4 W,36.0 W,952.0 RPM
2018-11-23_14:20:56,2800 MHz,1622.0 MHz,0 (N/A) run sudo,4.5 %,46.0 C,46.0 C,20.8 W,36.0 W,949.0 RPM
2018-11-23_14:20:56,2800 MHz,1622.0 MHz,0 (N/A) run sudo,4.7 %,46.0 C,46.0 C,21.2 W,36.0 W,947.0 RPM
2018-11-23_14:20:56,2800 MHz,1674.0 MHz,0 (N/A) run sudo,4.5 %,46.0 C,46.0 C,21.2 W,36.0 W,946.0 RPM
2018-11-23_14:20:56,2800 MHz,2100.0 MHz,0 (N/A) run sudo,4.8 %,46.0 C,46.0 C,21.0 W,36.0 W,957.0 RPM
2018-11-23_14:20:57,2800 MHz,2063.0 MHz,0 (N/A) run sudo,4.3 %,46.0 C,46.0 C,20.6 W,36.0 W,992.0 RPM
2018-11-23_14:20:57,2800 MHz,2010.0 MHz,0 (N/A) run sudo,4.2 %,46.0 C,46.0 C,20.6 W,36.0 W,1063.0 RPM
2018-11-23_14:20:57,2800 MHz,1736.0 MHz,0 (N/A) run sudo,4.4 %,45.0 C,46.0 C,21.1 W,36.0 W,1029.0 RPM
2018-11-23_14:20:57,2800 MHz,1667.0 MHz,0 (N/A) run sudo,4.7 %,45.0 C,46.0 C,20.9 W,36.0 W,1035.0 RPM
2018-11-23_14:20:57,2800 MHz,1558.0 MHz,0 (N/A) run sudo,4.5 %,45.0 C,46.0 C,21.1 W,36.0 W,1038.0 RPM
2018-11-23_14:20:58,2800 MHz,1719.0 MHz,0 (N/A) run sudo,4.3 %,45.0 C,46.0 C,20.7 W,36.0 W,1040.0 RPM
2018-11-23_14:20:58,2800 MHz,1635.0 MHz,0 (N/A) run sudo,4.9 %,45.0 C,46.0 C,20.7 W,36.0 W,1042.0 RPM
2018-11-23_14:20:58,2800 MHz,1708.0 MHz,0 (N/A) run sudo,4.0 %,45.0 C,46.0 C,20.9 W,36.0 W,1043.0 RPM
2018-11-23_14:20:58,2800 MHz,1673.0 MHz,0 (N/A) run sudo,5.1 %,45.0 C,46.0 C,20.9 W,36.0 W,1041.0 RPM
2018-11-23_14:20:59,2800 MHz,1991.0 MHz,0 (N/A) run sudo,4.3 %,45.0 C,46.0 C,21.2 W,36.0 W,1007.0 RPM
2018-11-23_14:20:59,2800 MHz,1802.0 MHz,0 (N/A) run sudo,5.0 %,45.0 C,46.0 C,21.4 W,36.0 W,976.0 RPM
2018-11-23_14:20:59,2800 MHz,1770.0 MHz,0 (N/A) run sudo,5.3 %,45.0 C,46.0 C,21.7 W,36.0 W,965.0 RPM
2018-11-23_14:20:59,2800 MHz,1601.0 MHz,0 (N/A) run sudo,4.5 %,45.0 C,46.0 C,21.8 W,36.0 W,958.0 RPM
2018-11-23_14:20:59,2800 MHz,1659.0 MHz,0 (N/A) run sudo,4.3 %,45.0 C,46.0 C,21.1 W,36.0 W,953.0 RPM
2018-11-23_14:21:00,2800 MHz,1627.0 MHz,0 (N/A) run sudo,4.2 %,45.0 C,46.0 C,21.3 W,36.0 W,948.0 RPM
2018-11-23_14:21:00,2800 MHz,1663.0 MHz,0 (N/A) run sudo,5.1 %,45.0 C,46.0 C,22.5 W,36.0 W,947.0 RPM
2018-11-23_14:21:00,2800 MHz,1650.0 MHz,0 (N/A) run sudo,4.5 %,45.0 C,46.0 C,21.3 W,36.0 W,944.0 RPM
2018-11-23_14:21:00,2800 MHz,1592.0 MHz,0 (N/A) run sudo,4.2 %,45.0 C,46.0 C,21.0 W,36.0 W,949.0 RPM
2018-11-23_14:21:00,2800 MHz,2011.0 MHz,0 (N/A) run sudo,4.3 %,45.0 C,46.0 C,20.7 W,36.0 W,996.0 RPM
2018-11-23_14:21:01,2800 MHz,2013.0 MHz,0 (N/A) run sudo,4.3 %,45.0 C,46.0 C,21.2 W,36.0 W,1014.0 RPM
2018-11-23_14:21:01,2800 MHz,1768.0 MHz,0 (N/A) run sudo,4.8 %,45.0 C,46.0 C,20.3 W,36.0 W,1028.0 RPM
2018-11-23_14:21:01,2800 MHz,1846.0 MHz,0 (N/A) run sudo,5.2 %,45.0 C,46.0 C,19.7 W,36.0 W,1036.0 RPM
2018-11-23_14:21:01,2800 MHz,1894.0 MHz,0 (N/A) run sudo,4.5 %,45.0 C,46.0 C,20.5 W,36.0 W,1040.0 RPM
2018-11-23_14:21:02,2800 MHz,1937.0 MHz,0 (N/A) run sudo,4.9 %,45.0 C,46.0 C,20.2 W,36.0 W,1041.0 RPM
2018-11-23_14:21:02,2800 MHz,1879.0 MHz,0 (N/A) run sudo,4.1 %,45.0 C,46.0 C,20.3 W,36.0 W,1042.0 RPM
2018-11-23_14:21:02,2800 MHz,1955.0 MHz,0 (N/A) run sudo,4.9 %,45.0 C,46.0 C,20.4 W,36.0 W,1043.0 RPM
2018-11-23_14:21:02,2800 MHz,2000.0 MHz,0 (N/A) run sudo,4.5 %,45.0 C,46.0 C,20.0 W,36.0 W,1036.0 RPM
2018-11-23_14:21:03,2800 MHz,2138.0 MHz,0 (N/A) run sudo,4.3 %,45.0 C,46.0 C,21.6 W,36.0 W,1003.0 RPM
2018-11-23_14:21:03,2800 MHz,1979.0 MHz,0 (N/A) run sudo,4.3 %,45.0 C,46.0 C,20.2 W,36.0 W,940.0 RPM
2018-11-23_14:21:03,2800 MHz,1821.0 MHz,0 (N/A) run sudo,4.3 %,45.0 C,46.0 C,20.1 W,36.0 W,967.0 RPM
2018-11-23_14:21:03,2800 MHz,1902.0 MHz,0 (N/A) run sudo,4.7 %,45.0 C,46.0 C,20.1 W,36.0 W,956.0 RPM
2018-11-23_14:21:03,2800 MHz,2034.0 MHz,0 (N/A) run sudo,4.3 %,45.0 C,46.0 C,20.3 W,36.0 W,952.0 RPM
2018-11-23_14:21:04,2800 MHz,1852.0 MHz,0 (N/A) run sudo,7.6 %,45.0 C,46.0 C,21.6 W,36.0 W,949.0 RPM
2018-11-23_14:21:04,2800 MHz,2183.0 MHz,0 (N/A) run sudo,8.6 %,45.0 C,46.0 C,20.1 W,36.0 W,945.0 RPM
2018-11-23_14:21:04,2800 MHz,1966.0 MHz,0 (N/A) run sudo,8.9 %,45.0 C,46.0 C,20.4 W,36.0 W,944.0 RPM
2018-11-23_14:21:04,2800 MHz,2119.0 MHz,0 (N/A) run sudo,9.0 %,45.0 C,46.0 C,20.3 W,36.0 W,959.0 RPM
2018-11-23_14:21:04,2800 MHz,2048.0 MHz,0 (N/A) run sudo,8.0 %,45.0 C,46.0 C,23.9 W,36.0 W,993.0 RPM
2018-11-23_14:21:05,2800 MHz,2130.0 MHz,0 (N/A) run sudo,7.4 %,46.0 C,46.0 C,29.0 W,36.0 W,1063.0 RPM
2018-11-23_14:21:05,2800 MHz,2097.0 MHz,0 (N/A) run sudo,7.5 %,46.0 C,46.0 C,28.9 W,36.0 W,1030.0 RPM
2018-11-23_14:21:05,2800 MHz,2099.0 MHz,0 (N/A) run sudo,7.8 %,46.0 C,46.0 C,28.6 W,36.0 W,1035.0 RPM
2018-11-23_14:21:05,2800 MHz,2165.0 MHz,0 (N/A) run sudo,8.1 %,46.0 C,46.0 C,28.6 W,36.0 W,1038.0 RPM
2018-11-23_14:21:06,2800 MHz,2017.0 MHz,0 (N/A) run sudo,8.7 %,46.0 C,46.0 C,28.7 W,36.0 W,1041.0 RPM
2018-11-23_14:21:06,2800 MHz,1946.0 MHz,0 (N/A) run sudo,9.5 %,46.0 C,46.0 C,26.8 W,36.0 W,1041.0 RPM
2018-11-23_14:21:06,2800 MHz,2079.0 MHz,0 (N/A) run sudo,10.8 %,46.0 C,46.0 C,22.0 W,36.0 W,1042.0 RPM
2018-11-23_14:21:06,2800 MHz,2104.0 MHz,0 (N/A) run sudo,11.5 %,46.0 C,46.0 C,21.5 W,36.0 W,1039.0 RPM
2018-11-23_14:21:06,2800 MHz,2040.0 MHz,0 (N/A) run sudo,8.1 %,46.0 C,46.0 C,21.6 W,36.0 W,1005.0 RPM
2018-11-23_14:21:07,2800 MHz,2143.0 MHz,0 (N/A) run sudo,5.3 %,46.0 C,46.0 C,21.5 W,36.0 W,941.0 RPM
2018-11-23_14:21:07,2800 MHz,1951.0 MHz,0 (N/A) run sudo,4.4 %,45.0 C,46.0 C,20.0 W,36.0 W,967.0 RPM
2018-11-23_14:21:07,2800 MHz,1990.0 MHz,0 (N/A) run sudo,4.4 %,45.0 C,46.0 C,20.3 W,36.0 W,956.0 RPM
2018-11-23_14:21:07,2800 MHz,1784.0 MHz,0 (N/A) run sudo,4.4 %,45.0 C,46.0 C,20.1 W,36.0 W,951.0 RPM
2018-11-23_14:21:08,2800 MHz,1959.0 MHz,0 (N/A) run sudo,4.8 %,45.0 C,46.0 C,20.6 W,36.0 W,948.0 RPM
2018-11-23_14:21:08,2800 MHz,1981.0 MHz,0 (N/A) run sudo,4.7 %,45.0 C,46.0 C,20.0 W,36.0 W,947.0 RPM
2018-11-23_14:21:08,2800 MHz,1945.0 MHz,0 (N/A) run sudo,4.3 %,45.0 C,46.0 C,20.6 W,36.0 W,945.0 RPM
2018-11-23_14:21:08,2800 MHz,1910.0 MHz,0 (N/A) run sudo,4.1 %,45.0 C,46.0 C,20.0 W,36.0 W,955.0 RPM
2018-11-23_14:21:08,2800 MHz,2074.0 MHz,0 (N/A) run sudo,4.2 %,45.0 C,46.0 C,20.4 W,36.0 W,1005.0 RPM
2018-11-23_14:21:09,2800 MHz,2041.0 MHz,0 (N/A) run sudo,4.5 %,45.0 C,46.0 C,20.3 W,36.0 W,1020.0 RPM
2018-11-23_14:21:09,2800 MHz,1902.0 MHz,0 (N/A) run sudo,4.5 %,45.0 C,46.0 C,20.4 W,36.0 W,1028.0 RPM
2018-11-23_14:21:09,2800 MHz,1962.0 MHz,0 (N/A) run sudo,4.7 %,45.0 C,46.0 C,20.3 W,36.0 W,1036.0 RPM
2018-11-23_14:21:09,2800 MHz,1997.0 MHz,0 (N/A) run sudo,4.3 %,45.0 C,46.0 C,20.0 W,36.0 W,1038.0 RPM
2018-11-23_14:21:10,2800 MHz,1852.0 MHz,0 (N/A) run sudo,4.6 %,45.0 C,46.0 C,20.0 W,36.0 W,1041.0 RPM
2018-11-23_14:21:10,2800 MHz,1915.0 MHz,0 (N/A) run sudo,4.2 %,45.0 C,46.0 C,19.9 W,36.0 W,1043.0 RPM
2018-11-23_14:21:10,2800 MHz,1866.0 MHz,0 (N/A) run sudo,4.3 %,45.0 C,46.0 C,19.7 W,36.0 W,1043.0 RPM
2018-11-23_14:21:10,2800 MHz,1926.0 MHz,0 (N/A) run sudo,4.7 %,45.0 C,46.0 C,20.1 W,36.0 W,1034.0 RPM
2018-11-23_14:21:10,2800 MHz,1954.0 MHz,0 (N/A) run sudo,4.5 %,45.0 C,46.0 C,19.9 W,36.0 W,1000.0 RPM
2018-11-23_14:21:11,2800 MHz,1809.0 MHz,0 (N/A) run sudo,4.1 %,45.0 C,46.0 C,20.1 W,36.0 W,982.0 RPM
2018-11-23_14:21:11,2800 MHz,1881.0 MHz,0 (N/A) run sudo,4.5 %,45.0 C,46.0 C,20.4 W,36.0 W,965.0 RPM
2018-11-23_14:21:11,2800 MHz,1933.0 MHz,0 (N/A) run sudo,4.3 %,45.0 C,46.0 C,20.1 W,36.0 W,955.0 RPM
2018-11-23_14:21:11,2800 MHz,1965.0 MHz,0 (N/A) run sudo,4.7 %,45.0 C,46.0 C,20.0 W,36.0 W,949.0 RPM
2018-11-23_14:21:12,2800 MHz,1847.0 MHz,0 (N/A) run sudo,8.4 %,45.0 C,46.0 C,22.4 W,36.0 W,947.0 RPM
2018-11-23_14:21:12,2800 MHz,2043.0 MHz,0 (N/A) run sudo,8.8 %,45.0 C,46.0 C,22.2 W,36.0 W,945.0 RPM
2018-11-23_14:21:12,2800 MHz,1732.0 MHz,0 (N/A) run sudo,14.0 %,45.0 C,46.0 C,20.5 W,36.0 W,944.0 RPM
2018-11-23_14:21:12,2800 MHz,1614.0 MHz,0 (N/A) run sudo,14.3 %,45.0 C,46.0 C,26.6 W,36.0 W,975.0 RPM
2018-11-23_14:21:12,2800 MHz,1813.0 MHz,0 (N/A) run sudo,13.4 %,45.0 C,46.0 C,25.2 W,36.0 W,1008.0 RPM
2018-11-23_14:21:13,2800 MHz,1594.0 MHz,0 (N/A) run sudo,14.0 %,45.0 C,46.0 C,25.6 W,36.0 W,1021.0 RPM
2018-11-23_14:21:13,2800 MHz,1614.0 MHz,0 (N/A) run sudo,12.5 %,45.0 C,46.0 C,25.8 W,36.0 W,1029.0 RPM
2018-11-23_14:21:13,2800 MHz,1595.0 MHz,0 (N/A) run sudo,13.6 %,45.0 C,46.0 C,24.7 W,36.0 W,1036.0 RPM
2018-11-23_14:21:13,2800 MHz,1618.0 MHz,0 (N/A) run sudo,11.5 %,45.0 C,46.0 C,23.5 W,36.0 W,1039.0 RPM
2018-11-23_14:21:14,2800 MHz,1554.0 MHz,0 (N/A) run sudo,12.6 %,45.0 C,46.0 C,23.6 W,36.0 W,1040.0 RPM
2018-11-23_14:21:14,2800 MHz,1622.0 MHz,0 (N/A) run sudo,14.3 %,45.0 C,46.0 C,23.9 W,36.0 W,1041.0 RPM
2018-11-23_14:21:14,2800 MHz,1630.0 MHz,0 (N/A) run sudo,11.7 %,45.0 C,46.0 C,23.5 W,36.0 W,1042.0 RPM
2018-11-23_14:21:14,2800 MHz,1617.0 MHz,0 (N/A) run sudo,13.1 %,45.0 C,46.0 C,23.6 W,36.0 W,984.0 RPM
2018-11-23_14:21:14,2800 MHz,1579.0 MHz,0 (N/A) run sudo,12.0 %,45.0 C,46.0 C,23.4 W,36.0 W,990.0 RPM
2018-11-23_14:21:15,2800 MHz,1584.0 MHz,0 (N/A) run sudo,14.5 %,45.0 C,46.0 C,24.2 W,36.0 W,975.0 RPM
2018-11-23_14:21:15,2800 MHz,1643.0 MHz,0 (N/A) run sudo,13.1 %,45.0 C,46.0 C,24.2 W,36.0 W,960.0 RPM
2018-11-23_14:21:15,2800 MHz,1619.0 MHz,0 (N/A) run sudo,14.2 %,45.0 C,46.0 C,23.6 W,36.0 W,954.0 RPM
2018-11-23_14:21:15,2800 MHz,1612.0 MHz,0 (N/A) run sudo,14.2 %,45.0 C,46.0 C,24.4 W,36.0 W,950.0 RPM
2018-11-23_14:21:16,2800 MHz,1661.0 MHz,0 (N/A) run sudo,14.5 %,45.0 C,46.0 C,23.6 W,36.0 W,946.0 RPM
2018-11-23_14:21:16,2800 MHz,1557.0 MHz,0 (N/A) run sudo,13.7 %,46.0 C,46.0 C,24.9 W,36.0 W,944.0 RPM
2018-11-23_14:21:16,2800 MHz,1640.0 MHz,0 (N/A) run sudo,14.4 %,46.0 C,46.0 C,24.7 W,36.0 W,944.0 RPM
2018-11-23_14:21:16,2800 MHz,1641.0 MHz,0 (N/A) run sudo,14.0 %,46.0 C,46.0 C,24.1 W,36.0 W,1014.0 RPM
2018-11-23_14:21:17,2800 MHz,1603.0 MHz,0 (N/A) run sudo,14.7 %,46.0 C,46.0 C,24.3 W,36.0 W,1006.0 RPM
2018-11-23_14:21:17,2800 MHz,1648.0 MHz,0 (N/A) run sudo,12.9 %,46.0 C,46.0 C,24.8 W,36.0 W,1023.0 RPM
2018-11-23_14:21:17,2800 MHz,1611.0 MHz,0 (N/A) run sudo,14.2 %,46.0 C,46.0 C,24.4 W,36.0 W,1031.0 RPM
2018-11-23_14:21:17,2800 MHz,1810.0 MHz,0 (N/A) run sudo,15.6 %,46.0 C,46.0 C,24.9 W,36.0 W,1036.0 RPM
2018-11-23_14:21:17,2800 MHz,1608.0 MHz,0 (N/A) run sudo,13.8 %,46.0 C,46.0 C,23.9 W,36.0 W,1039.0 RPM
2018-11-23_14:21:18,2800 MHz,1581.0 MHz,0 (N/A) run sudo,15.8 %,46.0 C,46.0 C,24.5 W,36.0 W,1040.0 RPM
2018-11-23_14:21:18,2800 MHz,1594.0 MHz,0 (N/A) run sudo,13.7 %,46.0 C,46.0 C,24.2 W,36.0 W,1041.0 RPM
2018-11-23_14:21:18,2800 MHz,1607.0 MHz,0 (N/A) run sudo,12.7 %,45.0 C,46.0 C,23.6 W,36.0 W,1041.0 RPM
2018-11-23_14:21:18,2800 MHz,1576.0 MHz,0 (N/A) run sudo,13.9 %,45.0 C,46.0 C,24.9 W,36.0 W,1004.0 RPM
2018-11-23_14:21:19,2800 MHz,1594.0 MHz,0 (N/A) run sudo,14.1 %,45.0 C,46.0 C,24.9 W,36.0 W,985.0 RPM
2018-11-23_14:21:19,2800 MHz,1771.0 MHz,0 (N/A) run sudo,12.4 %,45.0 C,46.0 C,23.9 W,36.0 W,970.0 RPM
2018-11-23_14:21:19,2800 MHz,1623.0 MHz,0 (N/A) run sudo,14.8 %,45.0 C,46.0 C,25.3 W,36.0 W,958.0 RPM
2018-11-23_14:21:19,2800 MHz,1643.0 MHz,0 (N/A) run sudo,13.4 %,45.0 C,46.0 C,24.0 W,36.0 W,952.0 RPM
2018-11-23_14:21:19,2800 MHz,1615.0 MHz,0 (N/A) run sudo,12.9 %,45.0 C,46.0 C,24.3 W,36.0 W,948.0 RPM
2018-11-23_14:21:20,2800 MHz,1643.0 MHz,0 (N/A) run sudo,15.9 %,45.0 C,46.0 C,23.6 W,36.0 W,945.0 RPM
2018-11-23_14:21:20,2800 MHz,1671.0 MHz,0 (N/A) run sudo,11.8 %,45.0 C,46.0 C,24.4 W,36.0 W,944.0 RPM
2018-11-23_14:21:20,2800 MHz,1608.0 MHz,0 (N/A) run sudo,14.9 %,45.0 C,46.0 C,24.1 W,36.0 W,944.0 RPM
2018-11-23_14:21:20,2800 MHz,1603.0 MHz,0 (N/A) run sudo,14.1 %,45.0 C,46.0 C,23.9 W,36.0 W,998.0 RPM
2018-11-23_14:21:21,2800 MHz,1672.0 MHz,0 (N/A) run sudo,14.6 %,45.0 C,46.0 C,23.7 W,36.0 W,1015.0 RPM
2018-11-23_14:21:21,2800 MHz,1615.0 MHz,0 (N/A) run sudo,12.9 %,45.0 C,46.0 C,24.6 W,36.0 W,1027.0 RPM
2018-11-23_14:21:21,2800 MHz,1610.0 MHz,0 (N/A) run sudo,13.3 %,45.0 C,46.0 C,24.1 W,36.0 W,1033.0 RPM
2018-11-23_14:21:21,2800 MHz,1609.0 MHz,0 (N/A) run sudo,13.5 %,45.0 C,46.0 C,24.2 W,36.0 W,1037.0 RPM
2018-11-23_14:21:21,2800 MHz,1629.0 MHz,0 (N/A) run sudo,13.7 %,45.0 C,46.0 C,23.9 W,36.0 W,1040.0 RPM
2018-11-23_14:21:22,2800 MHz,1602.0 MHz,0 (N/A) run sudo,16.2 %,45.0 C,46.0 C,24.4 W,36.0 W,1041.0 RPM
2018-11-23_14:21:22,2800 MHz,1675.0 MHz,0 (N/A) run sudo,12.2 %,45.0 C,46.0 C,24.1 W,36.0 W,1041.0 RPM
2018-11-23_14:21:22,2800 MHz,1614.0 MHz,0 (N/A) run sudo,13.6 %,45.0 C,46.0 C,23.2 W,36.0 W,1040.0 RPM
2018-11-23_14:21:22,2800 MHz,1590.0 MHz,0 (N/A) run sudo,13.3 %,45.0 C,46.0 C,24.0 W,36.0 W,1006.0 RPM
2018-11-23_14:21:23,2800 MHz,1645.0 MHz,0 (N/A) run sudo,12.9 %,45.0 C,46.0 C,23.9 W,36.0 W,941.0 RPM
2018-11-23_14:21:23,2800 MHz,1609.0 MHz,0 (N/A) run sudo,12.5 %,45.0 C,46.0 C,23.3 W,36.0 W,968.0 RPM
2018-11-23_14:21:23,2800 MHz,1599.0 MHz,0 (N/A) run sudo,14.0 %,45.0 C,46.0 C,23.4 W,36.0 W,957.0 RPM
2018-11-23_14:21:23,2800 MHz,1612.0 MHz,0 (N/A) run sudo,15.5 %,45.0 C,46.0 C,24.3 W,36.0 W,951.0 RPM
2018-11-23_14:21:23,2800 MHz,1677.0 MHz,0 (N/A) run sudo,12.5 %,45.0 C,46.0 C,24.3 W,36.0 W,947.0 RPM
2018-11-23_14:21:24,2800 MHz,1629.0 MHz,0 (N/A) run sudo,14.0 %,45.0 C,46.0 C,23.9 W,36.0 W,946.0 RPM
2018-11-23_14:21:24,2800 MHz,1580.0 MHz,0 (N/A) run sudo,14.1 %,45.0 C,46.0 C,23.9 W,36.0 W,945.0 RPM
2018-11-23_14:21:24,2800 MHz,1648.0 MHz,0 (N/A) run sudo,13.7 %,45.0 C,46.0 C,23.6 W,36.0 W,964.0 RPM
2018-11-23_14:21:24,2800 MHz,1612.0 MHz,0 (N/A) run sudo,15.7 %,45.0 C,46.0 C,24.5 W,36.0 W,996.0 RPM
2018-11-23_14:21:25,2800 MHz,1644.0 MHz,0 (N/A) run sudo,13.3 %,45.0 C,46.0 C,24.4 W,36.0 W,1064.0 RPM
2018-11-23_14:21:25,2800 MHz,1591.0 MHz,0 (N/A) run sudo,15.1 %,45.0 C,46.0 C,24.2 W,36.0 W,1027.0 RPM
2018-11-23_14:21:25,2800 MHz,1595.0 MHz,0 (N/A) run sudo,14.4 %,45.0 C,46.0 C,23.4 W,36.0 W,1035.0 RPM
2018-11-23_14:21:25,2800 MHz,1654.0 MHz,0 (N/A) run sudo,13.3 %,45.0 C,46.0 C,23.4 W,36.0 W,1038.0 RPM
2018-11-23_14:21:25,2800 MHz,1605.0 MHz,0 (N/A) run sudo,12.6 %,45.0 C,46.0 C,24.5 W,36.0 W,1040.0 RPM
2018-11-23_14:21:26,2800 MHz,1605.0 MHz,0 (N/A) run sudo,14.5 %,45.0 C,46.0 C,24.5 W,36.0 W,1041.0 RPM
2018-11-23_14:21:26,2800 MHz,1651.0 MHz,0 (N/A) run sudo,14.4 %,45.0 C,46.0 C,24.0 W,36.0 W,1042.0 RPM
2018-11-23_14:21:26,2800 MHz,1639.0 MHz,0 (N/A) run sudo,14.5 %,45.0 C,46.0 C,24.3 W,36.0 W,1036.0 RPM
2018-11-23_14:21:26,2800 MHz,1654.0 MHz,0 (N/A) run sudo,12.6 %,45.0 C,46.0 C,24.2 W,36.0 W,1002.0 RPM
2018-11-23_14:21:27,2800 MHz,1581.0 MHz,0 (N/A) run sudo,13.0 %,45.0 C,46.0 C,24.0 W,36.0 W,938.0 RPM
2018-11-23_14:21:27,2800 MHz,1631.0 MHz,0 (N/A) run sudo,14.8 %,45.0 C,46.0 C,23.9 W,36.0 W,962.0 RPM
2018-11-23_14:21:27,2800 MHz,1594.0 MHz,0 (N/A) run sudo,15.1 %,45.0 C,46.0 C,23.5 W,36.0 W,955.0 RPM
2018-11-23_14:21:27,2800 MHz,1620.0 MHz,0 (N/A) run sudo,13.4 %,45.0 C,46.0 C,24.0 W,36.0 W,950.0 RPM
2018-11-23_14:21:27,2800 MHz,1555.0 MHz,0 (N/A) run sudo,13.2 %,45.0 C,46.0 C,24.0 W,36.0 W,947.0 RPM
2018-11-23_14:21:28,2800 MHz,1631.0 MHz,0 (N/A) run sudo,13.9 %,45.0 C,46.0 C,23.8 W,36.0 W,946.0 RPM
2018-11-23_14:21:28,2800 MHz,1624.0 MHz,0 (N/A) run sudo,14.3 %,45.0 C,46.0 C,23.4 W,36.0 W,945.0 RPM
2018-11-23_14:21:28,2800 MHz,1599.0 MHz,0 (N/A) run sudo,12.2 %,45.0 C,46.0 C,23.8 W,36.0 W,973.0 RPM
2018-11-23_14:21:28,2800 MHz,1591.0 MHz,0 (N/A) run sudo,13.8 %,45.0 C,46.0 C,24.1 W,36.0 W,1002.0 RPM
2018-11-23_14:21:29,2800 MHz,1656.0 MHz,0 (N/A) run sudo,15.7 %,45.0 C,46.0 C,23.8 W,36.0 W,1022.0 RPM
2018-11-23_14:21:29,2800 MHz,1586.0 MHz,0 (N/A) run sudo,13.2 %,45.0 C,46.0 C,23.9 W,36.0 W,1031.0 RPM
2018-11-23_14:21:29,2800 MHz,1605.0 MHz,0 (N/A) run sudo,14.2 %,45.0 C,46.0 C,23.7 W,36.0 W,1038.0 RPM
2018-11-23_14:21:29,2800 MHz,1593.0 MHz,0 (N/A) run sudo,14.5 %,45.0 C,46.0 C,24.0 W,36.0 W,1041.0 RPM
2018-11-23_14:21:29,2800 MHz,1596.0 MHz,0 (N/A) run sudo,11.8 %,45.0 C,46.0 C,24.5 W,36.0 W,1043.0 RPM
2018-11-23_14:21:30,2800 MHz,1629.0 MHz,0 (N/A) run sudo,12.6 %,45.0 C,46.0 C,23.9 W,36.0 W,1044.0 RPM
2018-11-23_14:21:30,2800 MHz,1601.0 MHz,0 (N/A) run sudo,14.4 %,45.0 C,46.0 C,23.2 W,36.0 W,1045.0 RPM
2018-11-23_14:21:30,2800 MHz,1642.0 MHz,0 (N/A) run sudo,14.8 %,45.0 C,46.0 C,23.1 W,36.0 W,1032.0 RPM
2018-11-23_14:21:30,2800 MHz,1565.0 MHz,0 (N/A) run sudo,17.0 %,45.0 C,46.0 C,23.9 W,36.0 W,1000.0 RPM
