Time,Total Power (W),P_VDD,V_VDD,I_VDD,P_VDDM,V_VDDM,I_VDDM
2019-03-25_11:40:15.416393,0.029565060409641,0.008565436259136,0.7514648,0.01139832,0.020999624150505,0.9018555,0.02328491
2019-03-25_11:40:15.800306,0.030062735755462998,0.008760358713608,0.7514648,0.01165771,0.021302377041855,0.9018555,0.02362061
2019-03-25_11:40:16.191776,0.029365533001709,0.008393433481064,0.7514648,0.01116943,0.020972099520645,0.9018555,0.02325439
2019-03-25_11:40:16.553908,0.030469517490282004,0.008919445835352,0.7513428,0.01187134,0.021550071654930003,0.9018555,0.02389526
2019-03-25_11:40:16.904947,0.030081318668394003,0.009057016702032,0.7513428,0.01205444,0.021024301966362003,0.9017334,0.02331543
2019-03-25_11:40:17.240673,0.030226443256893,0.008758936472988,0.7513428,0.01165771,0.021467506783905,0.9018555,0.02380371
2019-03-25_11:40:17.594243,0.029701283945346,0.008564045664096,0.7513428,0.01139832,0.02113723828125,0.9018555,0.0234375
2019-03-25_11:40:17.964513,0.029716681287197996,0.009160198608756,0.7513428,0.01219177,0.020556482678441998,0.9017334,0.02279663
2019-03-25_11:40:18.356633,0.02949013420938,0.00906848219316,0.7513428,0.0120697,0.020421652016220003,0.9018555,0.02264404
2019-03-25_11:40:18.735773,0.029560860965886,0.00828888890388,0.7513428,0.0110321,0.021271972062006,0.9017334,0.02359009
2019-03-25_11:40:19.128291,0.029469560437745998,0.008827729419755998,0.7513428,0.01174927,0.02064183101799,0.9018555,0.02288818
2019-03-25_11:40:19.520808,0.029467431252675,0.00822010347054,0.7513428,0.01094055,0.021247327782135,0.9018555,0.02355957
2019-03-25_11:40:19.917341,0.029273749552612003,0.008852097536392,0.7514648,0.01177979,0.020421652016220003,0.9018555,0.02264404
2019-03-25_11:40:20.292257,0.029202182892865997,0.008645700214424,0.7514648,0.01150513,0.020556482678441998,0.9017334,0.02279663
2019-03-25_11:40:20.684298,0.029173275483036,0.008506718208456,0.7513428,0.01132202,0.02066655727458,0.9017334,0.0229187
2019-03-25_11:40:21.057766,0.029302539629363997,0.008746056950922,0.7512207,0.01164246,0.020556482678441998,0.9017334,0.02279663
2019-03-25_11:40:21.440117,0.028980638608941997,0.008509481913538,0.7515869,0.01132202,0.020471156695404,0.9016113,0.02270508
2019-03-25_11:40:21.815962,0.029013634397582998,0.008404900833912,0.7514648,0.01118469,0.020608733563671,0.9016113,0.02285767
2019-03-25_11:40:22.176884,0.029607540043315998,0.008668627405472,0.7514648,0.01153564,0.020938912637844,0.9016113,0.02322388
2019-03-25_11:40:22.589283,0.029307663776684,0.008668627405472,0.7514648,0.01153564,0.020639036371212,0.9017334,0.02288818
2019-03-25_11:40:22.957284,0.028854567040038,0.008105456072687998,0.7513428,0.01078796,0.02074911096735,0.9017334,0.02301025
2019-03-25_11:40:23.369087,0.029703029267106,0.008403536301732,0.7513428,0.01118469,0.021299492965374,0.9017334,0.02362061
2019-03-25_11:40:23.740039,0.029764937626523998,0.008437932775116,0.7513428,0.01123047,0.021327004851408,0.9017334,0.02365112
2019-03-25_11:40:24.099294,0.029084251693926,0.008827729419755998,0.7513428,0.01174927,0.020256522274169998,0.9018555,0.02246094
2019-03-25_11:40:24.499430,0.029508072073164,0.008621365606308,0.7513428,0.01147461,0.020886706466856,0.9017334,0.02316284
2019-03-25_11:40:24.844686,0.029971796280465,0.00899969675982,0.7513428,0.01197815,0.020972099520645,0.9018555,0.02325439
2019-03-25_11:40:25.236522,0.029584640085783,0.008642891812191,0.7512207,0.01150513,0.020941748273592,0.9017334,0.02322388
2019-03-25_11:40:25.630239,0.029506554097023,0.009032625111351,0.7512207,0.01202393,0.020473928985672,0.9017334,0.02270508
2019-03-25_11:40:26.021232,0.029682655941105,0.008826294833889,0.7512207,0.01174927,0.020856361107216,0.9016113,0.02313232
2019-03-25_11:40:26.397008,0.028821954759798,0.008598434624052,0.7513428,0.01144409,0.020223520135746,0.9016113,0.02243042
2019-03-25_11:40:26.820702,0.029408027603016,0.008496632142048,0.7514648,0.01130676,0.020911395460968,0.9016113,0.02319336
2019-03-25_11:40:27.219483,0.029621269618778,0.008462237598152001,0.7514648,0.01126099,0.021159032020626,0.9016113,0.02346802
2019-03-25_11:40:27.609560,0.029918514051156,0.008976765777564,0.7513428,0.01194763,0.020941748273592,0.9017334,0.02322388
2019-03-25_11:40:28.018164,0.030103434278288,0.009161686004696,0.7514648,0.01219177,0.020941748273592,0.9017334,0.02322388
2019-03-25_11:40:28.441361,0.028846736955900003,0.008565436259136,0.7514648,0.01139832,0.020281300696764003,0.9017334,0.02249146
2019-03-25_11:40:28.847864,0.029636969880843,0.008885049361968,0.7513428,0.01182556,0.020751920518875,0.9018555,0.02301025
2019-03-25_11:40:29.259169,0.029475050214032995,0.008723129695157998,0.7512207,0.01161194,0.020751920518875,0.9018555,0.02301025
2019-03-25_11:40:29.666794,0.029503949397702,0.008862118379712,0.7513428,0.01179504,0.02064183101799,0.9018555,0.02288818
2019-03-25_11:40:30.053162,0.029596964832363,0.008988231268692,0.7513428,0.01196289,0.020608733563671,0.9016113,0.02285767
2019-03-25_11:40:30.459681,0.029724207414174003,0.008586969132924,0.7513428,0.01142883,0.02113723828125,0.9018555,0.0234375
2019-03-25_11:40:30.842197,0.030203113247652,0.009044081227026,0.7512207,0.01203918,0.021159032020626,0.9016113,0.02346802
2019-03-25_11:40:31.269786,0.029161777257018,0.008770401964116,0.7513428,0.01167297,0.020391375292902,0.9017334,0.02261353
2019-03-25_11:40:31.660318,0.029966122048172998,0.008724547513032,0.7513428,0.01161194,0.021241574535141,0.9016113,0.02355957
2019-03-25_11:40:32.068573,0.029791863118062,0.008632831097435999,0.7513428,0.01148987,0.021159032020626,0.9016113,0.02346802
