Time,Total Power (W),P_VDD,V_VDD,I_VDD,P_VDDM,V_VDDM,I_VDDM
2018-11-25_23:33:24.456971,0.031242544046793,0.008952379716177,0.7512207,0.01191711,0.022290164330616,0.9017334,0.02471924
2018-11-25_23:33:24.866917,0.032064141057892,0.009058487343712,0.7514648,0.01205444,0.02300565371418,0.9017334,0.0255127
2018-11-25_23:33:25.258811,0.031571161529355,0.009641711668992,0.7513428,0.01283264,0.021929449860363,0.9016113,0.02432251
2018-11-25_23:33:25.670994,0.031581876176157,0.009181637249403,0.7512207,0.01222229,0.022400238926754,0.9017334,0.02484131
2018-11-25_23:33:26.097601,0.031402245191307,0.009445278154068,0.7512207,0.01257324,0.021956967037239,0.9016113,0.02435303
2018-11-25_23:33:26.479968,0.031358763857297994,0.008906532716856,0.7512207,0.01185608,0.022452231140441998,0.9016113,0.02490234
2018-11-25_23:33:26.890128,0.031240188759861003,0.009170173621521,0.7512207,0.01220703,0.02207001513834,0.9017334,0.0244751
2018-11-25_23:33:27.281709,0.031659031731186,0.009536979664917,0.7512207,0.01269531,0.022122052066269,0.9016113,0.02453613
2018-11-25_23:33:27.682365,0.031948709407134,0.009435347855544,0.7513428,0.01255798,0.022513361551590002,0.9018555,0.02496338
2018-11-25_23:33:28.111014,0.031684247656188,0.009366562422204,0.7513428,0.01246643,0.022317685233984,0.9017334,0.02474976
2018-11-25_23:33:28.532702,0.031668937050066,0.009433814526186,0.7512207,0.01255798,0.02223512252388,0.9017334,0.0246582
2018-11-25_23:33:28.915372,0.031976114041257005,0.009799027621236,0.7510986,0.01304626,0.022177086420021003,0.9016113,0.02459717
2018-11-25_23:33:29.331272,0.031659714404769,0.009730264544405998,0.7510986,0.01295471,0.021929449860363,0.9016113,0.02432251
2018-11-25_23:33:29.738009,0.031578732814455,0.009869402336873999,0.7512207,0.01313782,0.021709330477581,0.9016113,0.02407837
2018-11-25_23:33:30.163447,0.031638393205104,0.00932070797112,0.7513428,0.0124054,0.022317685233984,0.9017334,0.02474976
2018-11-25_23:33:30.585012,0.031401572771139,0.008952379716177,0.7512207,0.01191711,0.022449193054962,0.9014893,0.02490234
2018-11-25_23:33:30.971918,0.031927993324461,0.009720382686614999,0.7512207,0.01293945,0.022207610637846,0.9017334,0.02462769
2018-11-25_23:33:31.357824,0.031114056888237,0.009181637249403,0.7512207,0.01222229,0.021932419638833998,0.9017334,0.02432251
2018-11-25_23:33:31.787176,0.031542216693177,0.009203068437066,0.7510986,0.01225281,0.022339148256111,0.9014893,0.02478027
2018-11-25_23:33:32.217091,0.031062907120800003,0.009353576643219,0.7512207,0.01245117,0.021709330477581,0.9016113,0.02407837
2018-11-25_23:33:32.630477,0.031938839761238,0.009214530201702,0.7510986,0.01226807,0.022724309559536002,0.9014893,0.02520752
2018-11-25_23:33:33.055096,0.031765239720726,0.009502596293478001,0.7512207,0.01264954,0.022262643427248,0.9017334,0.02468872
2018-11-25_23:33:33.503069,0.0317462133708,0.009238947876605999,0.7512207,0.01229858,0.022507265494194,0.9016113,0.02496338
2018-11-25_23:33:33.910150,0.031595655613842005,0.009112862994317999,0.7512207,0.01213074,0.022482792619524003,0.9017334,0.02493286
