Time,Total Power (W),P_VDD,V_VDD,I_VDD,P_VDDM,V_VDDM,I_VDDM
2019-03-25_12:08:59.421350,0.030015207572217,0.009131329288125,0.7508545,0.01216125,0.020883878284092,0.9016113,0.02316284
2019-03-25_12:08:59.787775,0.030064985359373003,0.008963843344059,0.7512207,0.01193237,0.021101142015314003,0.9014893,0.02340698
2019-03-25_12:09:00.147040,0.029260706810112,0.009147246365756999,0.7512207,0.01217651,0.020113460444355,0.9016113,0.02230835
2019-03-25_12:09:00.535289,0.030161856169443002,0.008975306971941,0.7512207,0.01194763,0.021186549197502,0.9016113,0.02349854
2019-03-25_12:09:00.911259,0.030480590957717997,0.008826294833889,0.7512207,0.01174927,0.021654296123829,0.9016113,0.02401733
2019-03-25_12:09:01.292726,0.029739741224965997,0.009191606672429999,0.7510986,0.01223755,0.020548134552536,0.9013672,0.02279663
2019-03-25_12:09:01.649071,0.030024307659272997,0.008837758461771,0.7512207,0.01176453,0.021186549197502,0.9016113,0.02349854
2019-03-25_12:09:02.018629,0.029006636555829003,0.008950924637046,0.7510986,0.01191711,0.020055711918783,0.9014893,0.02224731
2019-03-25_12:09:02.377998,0.030322625331397002,0.008836322012658,0.7510986,0.01176453,0.021486303318739002,0.9014893,0.02383423
2019-03-25_12:09:02.743205,0.029643159194088,0.00873459332304,0.7512207,0.0116272,0.020908565871048,0.9014893,0.02319336
2019-03-25_12:09:03.135639,0.029691247847214,0.008834886739998,0.7509766,0.01176453,0.020856361107216,0.9016113,0.02313232
2019-03-25_12:09:03.514891,0.029174178414402,0.008562653929224,0.7512207,0.01139832,0.020611524485178,0.9017334,0.02285767
2019-03-25_12:09:03.953751,0.030071012158537004,0.0088047984375,0.7513428,0.01171875,0.021266213721037003,0.9014893,0.02359009
2019-03-25_12:09:04.336231,0.03011975215065,0.009400958895587999,0.7513428,0.01251221,0.020718793255062,0.9016113,0.02297974
2019-03-25_12:09:04.712405,0.028987522764144,0.00854111468184,0.7513428,0.0113678,0.020446408082304,0.9017334,0.02267456
2019-03-25_12:09:05.092091,0.030049482830391,0.009055544854907999,0.7512207,0.01205444,0.020993937975483,0.9016113,0.02328491
2019-03-25_12:09:05.468303,0.030317782202139,0.008883605461092,0.7512207,0.01182556,0.021434176741047,0.9016113,0.02377319
2019-03-25_12:09:05.828329,0.029298363774133,0.008472329248499999,0.7513428,0.01127625,0.020826034525633003,0.9014893,0.02310181
2019-03-25_12:09:06.202944,0.030086533220177,0.008572716448002,0.7510986,0.01141357,0.021513816772175003,0.9014893,0.02386475
2019-03-25_12:09:06.629939,0.029214047484231002,0.008632831097435999,0.7513428,0.01148987,0.020581216386795,0.9016113,0.02282715
2019-03-25_12:09:07.011890,0.030634131983118,0.009365040271100999,0.7512207,0.01246643,0.021269091712017,0.9016113,0.02359009
2019-03-25_12:09:07.364149,0.029579490802374,0.008723129695157998,0.7512207,0.01161194,0.020856361107216,0.9016113,0.02313232
2019-03-25_12:09:07.748104,0.029791293054962004,0.008690151039648,0.7513428,0.01156616,0.021101142015314003,0.9014893,0.02340698
2019-03-25_12:09:08.126320,0.030108280621314,0.008976765777564,0.7513428,0.01194763,0.02113151484375,0.9016113,0.0234375
2019-03-25_12:09:08.474716,0.030200588722247998,0.00887358387084,0.7513428,0.0118103,0.021327004851408,0.9017334,0.02365112
2019-03-25_12:09:08.849459,0.030342395326395,0.008883605461092,0.7512207,0.01182556,0.021458789865303,0.9014893,0.02380371
2019-03-25_12:09:09.192592,0.029707889332323,0.008768976694479,0.7512207,0.01167297,0.020938912637844,0.9016113,0.02322388
2019-03-25_12:09:09.593433,0.029651421639514,0.008495252717328,0.7513428,0.01130676,0.021156168922186,0.9014893,0.02346802
2019-03-25_12:09:09.987071,0.02996552820158,0.008644296588564,0.7513428,0.01150513,0.021321231613016002,0.9014893,0.02365112
2019-03-25_12:09:10.379247,0.029879288875227,0.008860678205328,0.7512207,0.01179504,0.021018610669899,0.9014893,0.02331543
2019-03-25_12:09:10.752732,0.029819371315446,0.009183129591012,0.7513428,0.01222229,0.020636241724434002,0.9016113,0.02288818
2019-03-25_12:09:11.136275,0.029326909275384,0.008632831097435999,0.7513428,0.01148987,0.020694078177948,0.9017334,0.02294922
2019-03-25_12:09:11.481497,0.029861510733471,0.008757513066597,0.7512207,0.01165771,0.021103997666874,0.9016113,0.02340698
2019-03-25_12:09:11.853803,0.029599595187874,0.008883605461092,0.7512207,0.01182556,0.020715989726782,0.9014893,0.02297974
2019-03-25_12:09:12.255047,0.029583548319454,0.008619964556426999,0.7512207,0.01147461,0.020963583763027,0.9014893,0.02325439
2019-03-25_12:09:12.637253,0.029821665883398,0.008690151039648,0.7513428,0.01156616,0.02113151484375,0.9016113,0.0234375
2019-03-25_12:09:12.998023,0.030064983129463,0.009101399366436,0.7512207,0.01211548,0.020963583763027,0.9014893,0.02325439
2019-03-25_12:09:13.354889,0.030515153804288,0.009111381830963999,0.7510986,0.01213074,0.021403771973324,0.9014893,0.02374268
2019-03-25_12:09:13.725723,0.030173298951435,0.0091243266222,0.7512207,0.012146,0.021048972329235,0.9016113,0.02334595
2019-03-25_12:09:14.114728,0.030201678375983,0.008770401964116,0.7513428,0.01167297,0.021431276411867,0.9014893,0.02377319
2019-03-25_12:09:14.473595,0.029985681646080002,0.009079947684288001,0.7513428,0.01208496,0.020905733961792,0.9013672,0.02319336
2019-03-25_12:09:14.845478,0.029881040933732998,0.008975306971941,0.7512207,0.01194763,0.020905733961792,0.9013672,0.02319336
2019-03-25_12:09:15.239210,0.029333651805868,0.008700202439394,0.7512207,0.01158142,0.020633449366474002,0.9014893,0.02288818
2019-03-25_12:09:15.640396,0.030367074616251002,0.009571370548563,0.7512207,0.01274109,0.020795704067688003,0.9013672,0.02307129
2019-03-25_12:09:16.002787,0.098183985849953,0.040080178803444,0.7513428,0.05334473,0.058103807046509,0.9014893,0.06445313
2019-03-25_12:09:16.380898,0.096064020747261,0.037512111653328,0.7513428,0.04992676,0.058551909093933006,0.9016113,0.06494141
2019-03-25_12:09:16.763515,0.096276261992264,0.038062410146904,0.7513428,0.05065918,0.05821385184536,0.9014893,0.0645752
2019-03-25_12:09:17.119366,0.096323457805252,0.038337559393691996,0.7513428,0.05102539,0.05798589841156,0.9013672,0.06433105
2019-03-25_12:09:17.475619,0.09659727320356401,0.038383421358204,0.7513428,0.05108643,0.05821385184536,0.9014893,0.0645752
2019-03-25_12:09:17.844392,0.096329994617748,0.038108264597988,0.7513428,0.05072021,0.05822173001976,0.9016113,0.0645752
2019-03-25_12:09:18.218387,0.096194974423256,0.037878977315712,0.7513428,0.05041504,0.058315997107544,0.9013672,0.06469727
