Time,Top Freq,Cur Freq,Perf Lost,Utilization,Cur Temp,Max Temp,Cur Power,Max Power,Fan
2018-09-15_21:26:01,2800 MHz,1663.0 MHz,0 (N/A) run sudo,4.2 %,41.0 C,41.0 C,18.6 W,19.0 W,962.0 RPM
2018-09-15_21:26:01,2800 MHz,1805.0 MHz,0 (N/A) run sudo,4.1 %,41.0 C,41.0 C,21.1 W,22.0 W,1014.0 RPM
2018-09-15_21:26:01,2800 MHz,1854.0 MHz,0 (N/A) run sudo,1.7 %,41.0 C,41.0 C,15.8 W,22.0 W,993.0 RPM
2018-09-15_21:26:01,2800 MHz,1726.0 MHz,0 (N/A) run sudo,1.7 %,42.0 C,42.0 C,17.2 W,22.0 W,1007.0 RPM
2018-09-15_21:26:02,2800 MHz,2125.0 MHz,0 (N/A) run sudo,5.9 %,42.0 C,42.0 C,26.6 W,27.0 W,1015.0 RPM
2018-09-15_21:26:02,2800 MHz,2056.0 MHz,0 (N/A) run sudo,7.1 %,42.0 C,42.0 C,17.7 W,27.0 W,1018.0 RPM
2018-09-15_21:26:02,2800 MHz,2067.0 MHz,0 (N/A) run sudo,2.8 %,42.0 C,42.0 C,17.7 W,27.0 W,1019.0 RPM
2018-09-15_21:26:02,2800 MHz,1841.0 MHz,0 (N/A) run sudo,2.9 %,42.0 C,42.0 C,18.1 W,27.0 W,1021.0 RPM
2018-09-15_21:26:02,2800 MHz,1870.0 MHz,0 (N/A) run sudo,4.6 %,42.0 C,42.0 C,19.5 W,27.0 W,1022.0 RPM
2018-09-15_21:26:03,2800 MHz,1756.0 MHz,0 (N/A) run sudo,3.0 %,42.0 C,42.0 C,19.6 W,27.0 W,1021.0 RPM
2018-09-15_21:26:03,2800 MHz,1869.0 MHz,0 (N/A) run sudo,3.0 %,42.0 C,42.0 C,20.2 W,27.0 W,996.0 RPM
2018-09-15_21:26:03,2800 MHz,2142.0 MHz,0 (N/A) run sudo,3.8 %,42.0 C,42.0 C,20.8 W,27.0 W,969.0 RPM
2018-09-15_21:26:03,2800 MHz,2151.0 MHz,0 (N/A) run sudo,1.7 %,42.0 C,42.0 C,16.8 W,27.0 W,954.0 RPM
2018-09-15_21:26:04,2800 MHz,1840.0 MHz,0 (N/A) run sudo,1.7 %,42.0 C,42.0 C,16.4 W,27.0 W,942.0 RPM
2018-09-15_21:26:04,2800 MHz,1942.0 MHz,0 (N/A) run sudo,2.4 %,42.0 C,42.0 C,16.4 W,27.0 W,936.0 RPM
2018-09-15_21:26:04,2800 MHz,1999.0 MHz,0 (N/A) run sudo,3.2 %,42.0 C,42.0 C,17.5 W,27.0 W,932.0 RPM
2018-09-15_21:26:04,2800 MHz,2019.0 MHz,0 (N/A) run sudo,4.3 %,42.0 C,42.0 C,19.9 W,27.0 W,931.0 RPM
2018-09-15_21:26:04,2800 MHz,2062.0 MHz,0 (N/A) run sudo,4.2 %,42.0 C,42.0 C,16.9 W,27.0 W,929.0 RPM
2018-09-15_21:26:05,2800 MHz,2020.0 MHz,0 (N/A) run sudo,1.3 %,42.0 C,42.0 C,16.2 W,27.0 W,929.0 RPM
2018-09-15_21:26:05,2800 MHz,2039.0 MHz,0 (N/A) run sudo,1.5 %,42.0 C,42.0 C,15.9 W,27.0 W,961.0 RPM
2018-09-15_21:26:05,2800 MHz,1752.0 MHz,0 (N/A) run sudo,2.6 %,42.0 C,42.0 C,16.0 W,27.0 W,992.0 RPM
2018-09-15_21:26:05,2800 MHz,1739.0 MHz,0 (N/A) run sudo,2.4 %,42.0 C,42.0 C,16.2 W,27.0 W,1006.0 RPM
2018-09-15_21:26:06,2800 MHz,1950.0 MHz,0 (N/A) run sudo,6.1 %,42.0 C,42.0 C,18.3 W,27.0 W,1014.0 RPM
2018-09-15_21:26:06,2800 MHz,2175.0 MHz,0 (N/A) run sudo,1.5 %,42.0 C,42.0 C,18.2 W,27.0 W,1065.0 RPM
2018-09-15_21:26:06,2800 MHz,2104.0 MHz,0 (N/A) run sudo,2.1 %,42.0 C,42.0 C,18.1 W,27.0 W,1022.0 RPM
2018-09-15_21:26:06,2800 MHz,2136.0 MHz,0 (N/A) run sudo,3.4 %,42.0 C,42.0 C,21.0 W,27.0 W,1023.0 RPM
2018-09-15_21:26:06,2800 MHz,2122.0 MHz,0 (N/A) run sudo,2.3 %,42.0 C,42.0 C,18.9 W,27.0 W,1023.0 RPM
2018-09-15_21:26:07,2800 MHz,2154.0 MHz,0 (N/A) run sudo,1.7 %,42.0 C,42.0 C,17.7 W,27.0 W,1022.0 RPM
2018-09-15_21:26:07,2800 MHz,1716.0 MHz,0 (N/A) run sudo,1.3 %,42.0 C,42.0 C,17.5 W,27.0 W,988.0 RPM
2018-09-15_21:26:07,2800 MHz,1849.0 MHz,0 (N/A) run sudo,1.3 %,42.0 C,42.0 C,17.6 W,27.0 W,969.0 RPM
2018-09-15_21:26:07,2800 MHz,1831.0 MHz,0 (N/A) run sudo,1.9 %,42.0 C,42.0 C,17.7 W,27.0 W,955.0 RPM
2018-09-15_21:26:07,2800 MHz,2079.0 MHz,0 (N/A) run sudo,3.0 %,42.0 C,42.0 C,17.8 W,27.0 W,942.0 RPM
2018-09-15_21:26:08,2800 MHz,1883.0 MHz,0 (N/A) run sudo,1.7 %,42.0 C,42.0 C,17.5 W,27.0 W,936.0 RPM
2018-09-15_21:26:08,2800 MHz,1933.0 MHz,0 (N/A) run sudo,1.5 %,42.0 C,42.0 C,17.5 W,27.0 W,933.0 RPM
2018-09-15_21:26:08,2800 MHz,1724.0 MHz,0 (N/A) run sudo,1.7 %,42.0 C,42.0 C,17.4 W,27.0 W,931.0 RPM
2018-09-15_21:26:08,2800 MHz,1762.0 MHz,0 (N/A) run sudo,1.3 %,42.0 C,42.0 C,17.6 W,27.0 W,930.0 RPM
2018-09-15_21:26:09,2800 MHz,1763.0 MHz,0 (N/A) run sudo,1.3 %,42.0 C,42.0 C,17.8 W,27.0 W,929.0 RPM
2018-09-15_21:26:09,2800 MHz,1741.0 MHz,0 (N/A) run sudo,1.5 %,42.0 C,42.0 C,18.3 W,27.0 W,972.0 RPM
2018-09-15_21:26:09,2800 MHz,2056.0 MHz,0 (N/A) run sudo,1.5 %,42.0 C,42.0 C,17.3 W,27.0 W,992.0 RPM
2018-09-15_21:26:09,2800 MHz,1797.0 MHz,0 (N/A) run sudo,1.3 %,42.0 C,42.0 C,17.2 W,27.0 W,1005.0 RPM
2018-09-15_21:26:09,2800 MHz,1717.0 MHz,0 (N/A) run sudo,1.7 %,42.0 C,42.0 C,17.3 W,27.0 W,1014.0 RPM
2018-09-15_21:26:10,2800 MHz,1874.0 MHz,0 (N/A) run sudo,1.9 %,42.0 C,42.0 C,18.2 W,27.0 W,1064.0 RPM
2018-09-15_21:26:10,2800 MHz,1868.0 MHz,0 (N/A) run sudo,1.8 %,42.0 C,42.0 C,18.3 W,27.0 W,1020.0 RPM
2018-09-15_21:26:10,2800 MHz,1876.0 MHz,0 (N/A) run sudo,3.6 %,42.0 C,42.0 C,19.8 W,27.0 W,1022.0 RPM
2018-09-15_21:26:10,2800 MHz,2097.0 MHz,0 (N/A) run sudo,4.0 %,42.0 C,42.0 C,17.9 W,27.0 W,1023.0 RPM
2018-09-15_21:26:11,2800 MHz,1952.0 MHz,0 (N/A) run sudo,1.9 %,42.0 C,42.0 C,18.1 W,27.0 W,1024.0 RPM
2018-09-15_21:26:11,2800 MHz,1735.0 MHz,0 (N/A) run sudo,1.3 %,42.0 C,42.0 C,17.6 W,27.0 W,1005.0 RPM
2018-09-15_21:26:11,2800 MHz,1969.0 MHz,0 (N/A) run sudo,1.7 %,42.0 C,42.0 C,17.8 W,27.0 W,975.0 RPM
2018-09-15_21:26:11,2800 MHz,1759.0 MHz,0 (N/A) run sudo,1.9 %,42.0 C,42.0 C,18.0 W,27.0 W,959.0 RPM
2018-09-15_21:26:11,2800 MHz,1996.0 MHz,0 (N/A) run sudo,1.5 %,42.0 C,42.0 C,18.3 W,27.0 W,945.0 RPM
2018-09-15_21:26:12,2800 MHz,1857.0 MHz,0 (N/A) run sudo,1.3 %,42.0 C,42.0 C,17.7 W,27.0 W,937.0 RPM
2018-09-15_21:26:12,2800 MHz,1684.0 MHz,0 (N/A) run sudo,1.7 %,42.0 C,42.0 C,17.7 W,27.0 W,933.0 RPM
2018-09-15_21:26:12,2800 MHz,1754.0 MHz,0 (N/A) run sudo,1.9 %,42.0 C,42.0 C,17.9 W,27.0 W,931.0 RPM
2018-09-15_21:26:12,2800 MHz,1687.0 MHz,0 (N/A) run sudo,4.8 %,43.0 C,43.0 C,23.9 W,27.0 W,930.0 RPM
2018-09-15_21:26:13,2800 MHz,1911.0 MHz,0 (N/A) run sudo,5.9 %,43.0 C,43.0 C,26.0 W,27.0 W,930.0 RPM
2018-09-15_21:26:13,2800 MHz,2066.0 MHz,0 (N/A) run sudo,5.7 %,43.0 C,43.0 C,26.7 W,27.0 W,952.0 RPM
2018-09-15_21:26:13,2800 MHz,1857.0 MHz,0 (N/A) run sudo,5.9 %,43.0 C,43.0 C,26.7 W,27.0 W,988.0 RPM
2018-09-15_21:26:13,2800 MHz,1869.0 MHz,0 (N/A) run sudo,5.7 %,43.0 C,43.0 C,22.3 W,27.0 W,1002.0 RPM
2018-09-15_21:26:13,2800 MHz,2039.0 MHz,0 (N/A) run sudo,9.0 %,42.0 C,43.0 C,18.3 W,27.0 W,1014.0 RPM
2018-09-15_21:26:14,2800 MHz,2134.0 MHz,0 (N/A) run sudo,6.8 %,42.0 C,43.0 C,17.9 W,27.0 W,1018.0 RPM
2018-09-15_21:26:14,2800 MHz,2056.0 MHz,0 (N/A) run sudo,6.4 %,42.0 C,43.0 C,18.0 W,27.0 W,1020.0 RPM
2018-09-15_21:26:14,2800 MHz,1931.0 MHz,0 (N/A) run sudo,7.6 %,42.0 C,43.0 C,19.1 W,27.0 W,1021.0 RPM
2018-09-15_21:26:14,2800 MHz,2028.0 MHz,0 (N/A) run sudo,5.8 %,42.0 C,43.0 C,18.3 W,27.0 W,1022.0 RPM
2018-09-15_21:26:15,2800 MHz,1980.0 MHz,0 (N/A) run sudo,1.7 %,42.0 C,43.0 C,17.9 W,27.0 W,1022.0 RPM
2018-09-15_21:26:15,2800 MHz,1716.0 MHz,0 (N/A) run sudo,1.9 %,42.0 C,43.0 C,17.9 W,27.0 W,1004.0 RPM
2018-09-15_21:26:15,2800 MHz,1716.0 MHz,0 (N/A) run sudo,1.7 %,42.0 C,43.0 C,18.0 W,27.0 W,941.0 RPM
2018-09-15_21:26:15,2800 MHz,1769.0 MHz,0 (N/A) run sudo,1.9 %,42.0 C,43.0 C,17.8 W,27.0 W,958.0 RPM
2018-09-15_21:26:15,2800 MHz,1684.0 MHz,0 (N/A) run sudo,2.3 %,42.0 C,43.0 C,18.1 W,27.0 W,947.0 RPM
2018-09-15_21:26:16,2800 MHz,1632.0 MHz,0 (N/A) run sudo,2.7 %,42.0 C,43.0 C,18.1 W,27.0 W,937.0 RPM
2018-09-15_21:26:16,2800 MHz,1908.0 MHz,0 (N/A) run sudo,2.7 %,42.0 C,43.0 C,18.2 W,27.0 W,933.0 RPM
2018-09-15_21:26:16,2800 MHz,1644.0 MHz,0 (N/A) run sudo,3.6 %,42.0 C,43.0 C,18.0 W,27.0 W,931.0 RPM
2018-09-15_21:26:16,2800 MHz,1694.0 MHz,0 (N/A) run sudo,4.0 %,42.0 C,43.0 C,18.1 W,27.0 W,929.0 RPM
2018-09-15_21:26:17,2800 MHz,2048.0 MHz,0 (N/A) run sudo,2.5 %,42.0 C,43.0 C,18.2 W,27.0 W,929.0 RPM
2018-09-15_21:26:17,2800 MHz,1654.0 MHz,0 (N/A) run sudo,1.5 %,42.0 C,43.0 C,17.6 W,27.0 W,951.0 RPM
2018-09-15_21:26:17,2800 MHz,1574.0 MHz,0 (N/A) run sudo,1.9 %,42.0 C,43.0 C,18.0 W,27.0 W,987.0 RPM
2018-09-15_21:26:17,2800 MHz,1594.0 MHz,0 (N/A) run sudo,1.7 %,42.0 C,43.0 C,17.7 W,27.0 W,1001.0 RPM
2018-09-15_21:26:17,2800 MHz,1841.0 MHz,0 (N/A) run sudo,1.9 %,42.0 C,43.0 C,18.8 W,27.0 W,1011.0 RPM
2018-09-15_21:26:18,2800 MHz,1871.0 MHz,0 (N/A) run sudo,1.7 %,42.0 C,43.0 C,17.5 W,27.0 W,1015.0 RPM
2018-09-15_21:26:18,2800 MHz,1865.0 MHz,0 (N/A) run sudo,1.7 %,42.0 C,43.0 C,17.8 W,27.0 W,1018.0 RPM
2018-09-15_21:26:18,2800 MHz,1883.0 MHz,0 (N/A) run sudo,2.5 %,42.0 C,43.0 C,19.3 W,27.0 W,1020.0 RPM
2018-09-15_21:26:18,2800 MHz,1865.0 MHz,0 (N/A) run sudo,3.2 %,42.0 C,43.0 C,19.7 W,27.0 W,1021.0 RPM
2018-09-15_21:26:19,2800 MHz,1678.0 MHz,0 (N/A) run sudo,2.1 %,42.0 C,43.0 C,18.3 W,27.0 W,1021.0 RPM
2018-09-15_21:26:19,2800 MHz,1675.0 MHz,0 (N/A) run sudo,1.7 %,42.0 C,43.0 C,18.6 W,27.0 W,1011.0 RPM
2018-09-15_21:26:19,2800 MHz,1710.0 MHz,0 (N/A) run sudo,1.7 %,41.0 C,43.0 C,18.2 W,27.0 W,986.0 RPM
2018-09-15_21:26:19,2800 MHz,1727.0 MHz,0 (N/A) run sudo,1.5 %,41.0 C,43.0 C,18.6 W,27.0 W,962.0 RPM
2018-09-15_21:26:19,2800 MHz,1733.0 MHz,0 (N/A) run sudo,12.0 %,41.0 C,43.0 C,22.3 W,27.0 W,946.0 RPM
2018-09-15_21:26:20,2800 MHz,1564.0 MHz,0 (N/A) run sudo,12.4 %,41.0 C,43.0 C,23.0 W,27.0 W,937.0 RPM
2018-09-15_21:26:20,2800 MHz,1470.0 MHz,0 (N/A) run sudo,11.6 %,41.0 C,43.0 C,21.8 W,27.0 W,933.0 RPM
2018-09-15_21:26:20,2800 MHz,1513.0 MHz,0 (N/A) run sudo,12.0 %,42.0 C,43.0 C,21.5 W,27.0 W,930.0 RPM
2018-09-15_21:26:20,2800 MHz,1514.0 MHz,0 (N/A) run sudo,13.2 %,42.0 C,43.0 C,22.3 W,27.0 W,929.0 RPM
2018-09-15_21:26:21,2800 MHz,1533.0 MHz,0 (N/A) run sudo,12.1 %,42.0 C,43.0 C,22.7 W,27.0 W,928.0 RPM
2018-09-15_21:26:21,2800 MHz,1475.0 MHz,0 (N/A) run sudo,13.3 %,42.0 C,43.0 C,21.7 W,27.0 W,938.0 RPM
2018-09-15_21:26:21,2800 MHz,1556.0 MHz,0 (N/A) run sudo,13.6 %,42.0 C,43.0 C,22.7 W,27.0 W,987.0 RPM
2018-09-15_21:26:21,2800 MHz,1549.0 MHz,0 (N/A) run sudo,13.1 %,42.0 C,43.0 C,22.3 W,27.0 W,1001.0 RPM
2018-09-15_21:26:21,2800 MHz,1506.0 MHz,0 (N/A) run sudo,14.3 %,42.0 C,43.0 C,22.3 W,27.0 W,1009.0 RPM
2018-09-15_21:26:22,2800 MHz,1581.0 MHz,0 (N/A) run sudo,14.1 %,42.0 C,43.0 C,23.1 W,27.0 W,1015.0 RPM
2018-09-15_21:26:22,2800 MHz,1501.0 MHz,0 (N/A) run sudo,13.8 %,42.0 C,43.0 C,22.5 W,27.0 W,1018.0 RPM
2018-09-15_21:26:22,2800 MHz,1536.0 MHz,0 (N/A) run sudo,12.3 %,42.0 C,43.0 C,23.2 W,27.0 W,1020.0 RPM
2018-09-15_21:26:22,2800 MHz,1642.0 MHz,0 (N/A) run sudo,13.9 %,42.0 C,43.0 C,22.9 W,27.0 W,1022.0 RPM
2018-09-15_21:26:23,2800 MHz,1661.0 MHz,0 (N/A) run sudo,14.1 %,42.0 C,43.0 C,23.1 W,27.0 W,1022.0 RPM
2018-09-15_21:26:23,2800 MHz,1512.0 MHz,0 (N/A) run sudo,13.7 %,42.0 C,43.0 C,22.3 W,27.0 W,1010.0 RPM
2018-09-15_21:26:23,2800 MHz,1577.0 MHz,0 (N/A) run sudo,15.3 %,42.0 C,43.0 C,22.5 W,27.0 W,939.0 RPM
2018-09-15_21:26:23,2800 MHz,1491.0 MHz,0 (N/A) run sudo,13.5 %,42.0 C,43.0 C,22.7 W,27.0 W,961.0 RPM
2018-09-15_21:26:23,2800 MHz,1563.0 MHz,0 (N/A) run sudo,11.4 %,42.0 C,43.0 C,22.5 W,27.0 W,946.0 RPM
2018-09-15_21:26:24,2800 MHz,1499.0 MHz,0 (N/A) run sudo,12.8 %,42.0 C,43.0 C,22.8 W,27.0 W,903.0 RPM
2018-09-15_21:26:24,2800 MHz,1540.0 MHz,0 (N/A) run sudo,13.3 %,42.0 C,43.0 C,22.0 W,27.0 W,933.0 RPM
2018-09-15_21:26:24,2800 MHz,1539.0 MHz,0 (N/A) run sudo,11.4 %,42.0 C,43.0 C,22.5 W,27.0 W,931.0 RPM
2018-09-15_21:26:24,2800 MHz,1551.0 MHz,0 (N/A) run sudo,14.4 %,42.0 C,43.0 C,22.6 W,27.0 W,929.0 RPM
2018-09-15_21:26:25,2800 MHz,1548.0 MHz,0 (N/A) run sudo,11.8 %,43.0 C,43.0 C,22.9 W,27.0 W,928.0 RPM
2018-09-15_21:26:25,2800 MHz,1563.0 MHz,0 (N/A) run sudo,13.8 %,43.0 C,43.0 C,22.8 W,27.0 W,953.0 RPM
2018-09-15_21:26:25,2800 MHz,1523.0 MHz,0 (N/A) run sudo,13.5 %,43.0 C,43.0 C,24.4 W,27.0 W,982.0 RPM
2018-09-15_21:26:25,2800 MHz,1725.0 MHz,0 (N/A) run sudo,15.0 %,43.0 C,43.0 C,23.3 W,27.0 W,1001.0 RPM
2018-09-15_21:26:25,2800 MHz,1754.0 MHz,0 (N/A) run sudo,17.3 %,43.0 C,43.0 C,24.7 W,27.0 W,1012.0 RPM
2018-09-15_21:26:26,2800 MHz,1526.0 MHz,0 (N/A) run sudo,13.6 %,43.0 C,43.0 C,23.4 W,27.0 W,1017.0 RPM
2018-09-15_21:26:26,2800 MHz,1556.0 MHz,0 (N/A) run sudo,13.2 %,43.0 C,43.0 C,23.1 W,27.0 W,1020.0 RPM
2018-09-15_21:26:26,2800 MHz,1597.0 MHz,0 (N/A) run sudo,15.2 %,43.0 C,43.0 C,23.5 W,27.0 W,1020.0 RPM
2018-09-15_21:26:26,2800 MHz,1549.0 MHz,0 (N/A) run sudo,13.4 %,43.0 C,43.0 C,23.4 W,27.0 W,1020.0 RPM
2018-09-15_21:26:27,2800 MHz,1569.0 MHz,0 (N/A) run sudo,12.5 %,43.0 C,43.0 C,23.4 W,27.0 W,1021.0 RPM
2018-09-15_21:26:27,2800 MHz,1827.0 MHz,0 (N/A) run sudo,11.9 %,43.0 C,43.0 C,26.4 W,27.0 W,1000.0 RPM
2018-09-15_21:26:27,2800 MHz,1535.0 MHz,0 (N/A) run sudo,14.7 %,43.0 C,43.0 C,24.3 W,27.0 W,972.0 RPM
2018-09-15_21:26:27,2800 MHz,1557.0 MHz,0 (N/A) run sudo,13.5 %,43.0 C,43.0 C,25.0 W,27.0 W,956.0 RPM
2018-09-15_21:26:27,2800 MHz,1577.0 MHz,0 (N/A) run sudo,13.6 %,43.0 C,43.0 C,23.6 W,27.0 W,943.0 RPM
2018-09-15_21:26:28,2800 MHz,1501.0 MHz,0 (N/A) run sudo,13.1 %,43.0 C,43.0 C,23.2 W,27.0 W,937.0 RPM
2018-09-15_21:26:28,2800 MHz,1564.0 MHz,0 (N/A) run sudo,12.0 %,41.0 C,43.0 C,22.9 W,27.0 W,933.0 RPM
2018-09-15_21:26:28,2800 MHz,1549.0 MHz,0 (N/A) run sudo,13.8 %,41.0 C,43.0 C,23.9 W,27.0 W,930.0 RPM
2018-09-15_21:26:28,2800 MHz,1802.0 MHz,0 (N/A) run sudo,16.7 %,41.0 C,43.0 C,25.6 W,27.0 W,929.0 RPM
2018-09-15_21:26:29,2800 MHz,1564.0 MHz,0 (N/A) run sudo,12.8 %,41.0 C,43.0 C,22.5 W,27.0 W,928.0 RPM
2018-09-15_21:26:29,2800 MHz,1505.0 MHz,0 (N/A) run sudo,12.4 %,41.0 C,43.0 C,22.8 W,27.0 W,955.0 RPM
2018-09-15_21:26:29,2800 MHz,1549.0 MHz,0 (N/A) run sudo,13.7 %,43.0 C,43.0 C,23.2 W,27.0 W,982.0 RPM
2018-09-15_21:26:29,2800 MHz,1565.0 MHz,0 (N/A) run sudo,12.4 %,43.0 C,43.0 C,22.6 W,27.0 W,1001.0 RPM
2018-09-15_21:26:30,2800 MHz,1584.0 MHz,0 (N/A) run sudo,13.6 %,43.0 C,43.0 C,23.6 W,27.0 W,1011.0 RPM
2018-09-15_21:26:30,2800 MHz,1539.0 MHz,0 (N/A) run sudo,12.9 %,43.0 C,43.0 C,23.0 W,27.0 W,1015.0 RPM
2018-09-15_21:26:30,2800 MHz,1532.0 MHz,0 (N/A) run sudo,11.9 %,43.0 C,43.0 C,22.5 W,27.0 W,1017.0 RPM
2018-09-15_21:26:30,2800 MHz,1626.0 MHz,0 (N/A) run sudo,13.0 %,42.0 C,43.0 C,22.8 W,27.0 W,1019.0 RPM
2018-09-15_21:26:30,2800 MHz,1538.0 MHz,0 (N/A) run sudo,12.6 %,42.0 C,43.0 C,23.8 W,27.0 W,1020.0 RPM
2018-09-15_21:26:31,2800 MHz,1578.0 MHz,0 (N/A) run sudo,12.0 %,42.0 C,43.0 C,23.7 W,27.0 W,1021.0 RPM
2018-09-15_21:26:31,2800 MHz,1562.0 MHz,0 (N/A) run sudo,16.4 %,42.0 C,43.0 C,23.5 W,27.0 W,998.0 RPM
2018-09-15_21:26:31,2800 MHz,1587.0 MHz,0 (N/A) run sudo,14.2 %,42.0 C,43.0 C,23.3 W,27.0 W,976.0 RPM
2018-09-15_21:26:31,2800 MHz,1576.0 MHz,0 (N/A) run sudo,15.7 %,42.0 C,43.0 C,23.5 W,27.0 W,955.0 RPM
2018-09-15_21:26:32,2800 MHz,1775.0 MHz,0 (N/A) run sudo,14.9 %,42.0 C,43.0 C,25.5 W,27.0 W,942.0 RPM
2018-09-15_21:26:32,2800 MHz,1677.0 MHz,0 (N/A) run sudo,12.9 %,42.0 C,43.0 C,23.7 W,27.0 W,935.0 RPM
2018-09-15_21:26:32,2800 MHz,1546.0 MHz,0 (N/A) run sudo,13.0 %,42.0 C,43.0 C,23.6 W,27.0 W,932.0 RPM
2018-09-15_21:26:32,2800 MHz,1653.0 MHz,0 (N/A) run sudo,14.1 %,42.0 C,43.0 C,24.2 W,27.0 W,929.0 RPM
2018-09-15_21:26:32,2800 MHz,1592.0 MHz,0 (N/A) run sudo,14.4 %,42.0 C,43.0 C,23.7 W,27.0 W,928.0 RPM
2018-09-15_21:26:33,2800 MHz,1655.0 MHz,0 (N/A) run sudo,13.6 %,42.0 C,43.0 C,24.0 W,27.0 W,927.0 RPM
2018-09-15_21:26:33,2800 MHz,1543.0 MHz,0 (N/A) run sudo,11.9 %,42.0 C,43.0 C,22.6 W,27.0 W,967.0 RPM
2018-09-15_21:26:33,2800 MHz,1583.0 MHz,0 (N/A) run sudo,15.3 %,42.0 C,43.0 C,22.6 W,27.0 W,988.0 RPM
2018-09-15_21:26:33,2800 MHz,1556.0 MHz,0 (N/A) run sudo,14.3 %,42.0 C,43.0 C,22.6 W,27.0 W,1005.0 RPM
2018-09-15_21:26:34,2800 MHz,1586.0 MHz,0 (N/A) run sudo,11.6 %,42.0 C,43.0 C,23.5 W,27.0 W,1012.0 RPM
2018-09-15_21:26:34,2800 MHz,1605.0 MHz,0 (N/A) run sudo,14.2 %,42.0 C,43.0 C,23.0 W,27.0 W,1017.0 RPM
2018-09-15_21:26:34,2800 MHz,1551.0 MHz,0 (N/A) run sudo,14.3 %,42.0 C,43.0 C,24.2 W,27.0 W,1020.0 RPM
2018-09-15_21:26:34,2800 MHz,1706.0 MHz,0 (N/A) run sudo,16.5 %,42.0 C,43.0 C,25.7 W,27.0 W,1020.0 RPM
2018-09-15_21:26:34,2800 MHz,1869.0 MHz,0 (N/A) run sudo,17.3 %,42.0 C,43.0 C,24.9 W,27.0 W,1021.0 RPM
2018-09-15_21:26:35,2800 MHz,2062.0 MHz,0 (N/A) run sudo,18.2 %,43.0 C,43.0 C,28.2 W,29.0 W,1021.0 RPM
2018-09-15_21:26:35,2800 MHz,1741.0 MHz,0 (N/A) run sudo,16.3 %,43.0 C,43.0 C,25.5 W,29.0 W,997.0 RPM
2018-09-15_21:26:35,2800 MHz,1623.0 MHz,0 (N/A) run sudo,13.8 %,43.0 C,43.0 C,24.7 W,29.0 W,975.0 RPM
2018-09-15_21:26:35,2800 MHz,1668.0 MHz,0 (N/A) run sudo,14.9 %,43.0 C,43.0 C,24.7 W,29.0 W,955.0 RPM
2018-09-15_21:26:36,2800 MHz,1610.0 MHz,0 (N/A) run sudo,14.0 %,43.0 C,43.0 C,24.3 W,29.0 W,943.0 RPM
2018-09-15_21:26:36,2800 MHz,1625.0 MHz,0 (N/A) run sudo,12.7 %,42.0 C,43.0 C,24.5 W,29.0 W,936.0 RPM
2018-09-15_21:26:36,2800 MHz,1489.0 MHz,0 (N/A) run sudo,14.7 %,42.0 C,43.0 C,24.0 W,29.0 W,933.0 RPM
2018-09-15_21:26:36,2800 MHz,1631.0 MHz,0 (N/A) run sudo,14.5 %,42.0 C,43.0 C,24.0 W,29.0 W,930.0 RPM
2018-09-15_21:26:36,2800 MHz,1635.0 MHz,0 (N/A) run sudo,16.2 %,42.0 C,43.0 C,23.8 W,29.0 W,929.0 RPM
2018-09-15_21:26:37,2800 MHz,1609.0 MHz,0 (N/A) run sudo,14.0 %,42.0 C,43.0 C,25.3 W,29.0 W,929.0 RPM
2018-09-15_21:26:37,2800 MHz,1702.0 MHz,0 (N/A) run sudo,13.3 %,42.0 C,43.0 C,23.5 W,29.0 W,959.0 RPM
2018-09-15_21:26:37,2800 MHz,1626.0 MHz,0 (N/A) run sudo,14.8 %,42.0 C,43.0 C,23.6 W,29.0 W,995.0 RPM
2018-09-15_21:26:37,2800 MHz,1698.0 MHz,0 (N/A) run sudo,14.1 %,42.0 C,43.0 C,24.3 W,29.0 W,1003.0 RPM
2018-09-15_21:26:38,2800 MHz,1773.0 MHz,0 (N/A) run sudo,15.5 %,42.0 C,43.0 C,25.9 W,29.0 W,1014.0 RPM
2018-09-15_21:26:38,2800 MHz,1729.0 MHz,0 (N/A) run sudo,13.5 %,42.0 C,43.0 C,25.8 W,29.0 W,1017.0 RPM
2018-09-15_21:26:38,2800 MHz,1667.0 MHz,0 (N/A) run sudo,12.9 %,42.0 C,43.0 C,24.6 W,29.0 W,1018.0 RPM
2018-09-15_21:26:38,2800 MHz,1620.0 MHz,0 (N/A) run sudo,14.3 %,42.0 C,43.0 C,24.4 W,29.0 W,1019.0 RPM
2018-09-15_21:26:38,2800 MHz,1601.0 MHz,0 (N/A) run sudo,14.3 %,42.0 C,43.0 C,25.9 W,29.0 W,1021.0 RPM
2018-09-15_21:26:39,2800 MHz,1588.0 MHz,0 (N/A) run sudo,14.7 %,42.0 C,43.0 C,26.1 W,29.0 W,1022.0 RPM
2018-09-15_21:26:39,2800 MHz,1591.0 MHz,0 (N/A) run sudo,12.8 %,42.0 C,43.0 C,25.7 W,29.0 W,997.0 RPM
2018-09-15_21:26:39,2800 MHz,1597.0 MHz,0 (N/A) run sudo,13.5 %,42.0 C,43.0 C,22.9 W,29.0 W,969.0 RPM
2018-09-15_21:26:39,2800 MHz,1560.0 MHz,0 (N/A) run sudo,11.3 %,42.0 C,43.0 C,23.0 W,29.0 W,954.0 RPM
