Time,Top Freq,Cur Freq,Perf Lost,Utilization,Cur Temp,Max Temp,Cur Power,Max Power,Fan
2018-09-15_20:21:28,2800 MHz,1702.0 MHz,0 (N/A) run sudo,1.5 %,42.0 C,43.0 C,17.5 W,28.0 W,1014.0 RPM
2018-09-15_20:21:29,2800 MHz,1641.0 MHz,0 (N/A) run sudo,1.3 %,42.0 C,43.0 C,17.5 W,28.0 W,997.0 RPM
2018-09-15_20:21:29,2800 MHz,1951.0 MHz,0 (N/A) run sudo,1.3 %,42.0 C,43.0 C,17.9 W,28.0 W,1010.0 RPM
2018-09-15_20:21:29,2800 MHz,1980.0 MHz,0 (N/A) run sudo,1.3 %,42.0 C,43.0 C,17.9 W,28.0 W,1015.0 RPM
2018-09-15_20:21:29,2800 MHz,1694.0 MHz,0 (N/A) run sudo,1.3 %,42.0 C,43.0 C,17.3 W,28.0 W,1020.0 RPM
2018-09-15_20:21:29,2800 MHz,1796.0 MHz,0 (N/A) run sudo,1.3 %,42.0 C,43.0 C,17.7 W,28.0 W,1023.0 RPM
2018-09-15_20:21:30,2800 MHz,1968.0 MHz,0 (N/A) run sudo,1.9 %,42.0 C,43.0 C,17.6 W,28.0 W,1024.0 RPM
2018-09-15_20:21:30,2800 MHz,1923.0 MHz,0 (N/A) run sudo,1.7 %,42.0 C,43.0 C,17.8 W,28.0 W,1024.0 RPM
2018-09-15_20:21:30,2800 MHz,1739.0 MHz,0 (N/A) run sudo,1.5 %,42.0 C,43.0 C,17.7 W,28.0 W,981.0 RPM
2018-09-15_20:21:30,2800 MHz,1727.0 MHz,0 (N/A) run sudo,1.1 %,42.0 C,43.0 C,17.4 W,28.0 W,991.0 RPM
2018-09-15_20:21:31,2800 MHz,1748.0 MHz,0 (N/A) run sudo,3.4 %,42.0 C,43.0 C,17.8 W,28.0 W,965.0 RPM
2018-09-15_20:21:31,2800 MHz,1796.0 MHz,0 (N/A) run sudo,1.5 %,42.0 C,43.0 C,17.9 W,28.0 W,956.0 RPM
2018-09-15_20:21:31,2800 MHz,1768.0 MHz,0 (N/A) run sudo,1.7 %,42.0 C,43.0 C,18.0 W,28.0 W,944.0 RPM
2018-09-15_20:21:31,2800 MHz,1720.0 MHz,0 (N/A) run sudo,1.3 %,42.0 C,43.0 C,17.8 W,28.0 W,902.0 RPM
2018-09-15_20:21:31,2800 MHz,1721.0 MHz,0 (N/A) run sudo,1.5 %,42.0 C,43.0 C,17.6 W,28.0 W,934.0 RPM
2018-09-15_20:21:32,2800 MHz,1732.0 MHz,0 (N/A) run sudo,1.3 %,42.0 C,43.0 C,17.3 W,28.0 W,932.0 RPM
2018-09-15_20:21:32,2800 MHz,1709.0 MHz,0 (N/A) run sudo,1.9 %,42.0 C,43.0 C,17.9 W,28.0 W,931.0 RPM
2018-09-15_20:21:32,2800 MHz,1738.0 MHz,0 (N/A) run sudo,1.5 %,42.0 C,43.0 C,17.9 W,28.0 W,931.0 RPM
2018-09-15_20:21:32,2800 MHz,1741.0 MHz,0 (N/A) run sudo,1.9 %,42.0 C,43.0 C,17.3 W,28.0 W,962.0 RPM
2018-09-15_20:21:33,2800 MHz,1774.0 MHz,0 (N/A) run sudo,1.5 %,42.0 C,43.0 C,18.1 W,28.0 W,999.0 RPM
2018-09-15_20:21:33,2800 MHz,1963.0 MHz,0 (N/A) run sudo,1.9 %,42.0 C,43.0 C,17.5 W,28.0 W,1009.0 RPM
2018-09-15_20:21:33,2800 MHz,1682.0 MHz,0 (N/A) run sudo,1.9 %,43.0 C,43.0 C,17.6 W,28.0 W,1016.0 RPM
2018-09-15_20:21:33,2800 MHz,1950.0 MHz,0 (N/A) run sudo,1.3 %,43.0 C,43.0 C,18.2 W,28.0 W,1020.0 RPM
2018-09-15_20:21:33,2800 MHz,2039.0 MHz,0 (N/A) run sudo,2.3 %,43.0 C,43.0 C,18.9 W,28.0 W,1022.0 RPM
2018-09-15_20:21:34,2800 MHz,1934.0 MHz,0 (N/A) run sudo,2.7 %,43.0 C,43.0 C,20.3 W,28.0 W,1024.0 RPM
2018-09-15_20:21:34,2800 MHz,1756.0 MHz,0 (N/A) run sudo,1.5 %,43.0 C,43.0 C,18.8 W,28.0 W,1024.0 RPM
2018-09-15_20:21:34,2800 MHz,1669.0 MHz,0 (N/A) run sudo,1.5 %,43.0 C,43.0 C,17.8 W,28.0 W,1025.0 RPM
2018-09-15_20:21:34,2800 MHz,2209.0 MHz,0 (N/A) run sudo,1.8 %,43.0 C,43.0 C,19.8 W,28.0 W,1000.0 RPM
2018-09-15_20:21:35,2800 MHz,2068.0 MHz,0 (N/A) run sudo,1.7 %,43.0 C,43.0 C,18.6 W,28.0 W,972.0 RPM
2018-09-15_20:21:35,2800 MHz,1795.0 MHz,0 (N/A) run sudo,1.7 %,43.0 C,43.0 C,18.3 W,28.0 W,958.0 RPM
2018-09-15_20:21:35,2800 MHz,1900.0 MHz,0 (N/A) run sudo,1.5 %,43.0 C,43.0 C,18.1 W,28.0 W,945.0 RPM
2018-09-15_20:21:35,2800 MHz,2106.0 MHz,0 (N/A) run sudo,1.5 %,42.0 C,43.0 C,18.1 W,28.0 W,903.0 RPM
2018-09-15_20:21:35,2800 MHz,1899.0 MHz,0 (N/A) run sudo,1.9 %,42.0 C,43.0 C,18.3 W,28.0 W,936.0 RPM
2018-09-15_20:21:36,2800 MHz,1776.0 MHz,0 (N/A) run sudo,1.7 %,42.0 C,43.0 C,18.1 W,28.0 W,933.0 RPM
2018-09-15_20:21:36,2800 MHz,1768.0 MHz,0 (N/A) run sudo,1.9 %,42.0 C,43.0 C,18.7 W,28.0 W,931.0 RPM
2018-09-15_20:21:36,2800 MHz,2038.0 MHz,0 (N/A) run sudo,1.5 %,42.0 C,43.0 C,18.1 W,28.0 W,931.0 RPM
2018-09-15_20:21:36,2800 MHz,1990.0 MHz,0 (N/A) run sudo,2.1 %,43.0 C,43.0 C,18.9 W,28.0 W,972.0 RPM
2018-09-15_20:21:37,2800 MHz,1941.0 MHz,0 (N/A) run sudo,4.2 %,43.0 C,43.0 C,20.9 W,28.0 W,994.0 RPM
2018-09-15_20:21:37,2800 MHz,2073.0 MHz,0 (N/A) run sudo,1.9 %,43.0 C,43.0 C,19.8 W,28.0 W,1009.0 RPM
2018-09-15_20:21:37,2800 MHz,1872.0 MHz,0 (N/A) run sudo,2.5 %,43.0 C,43.0 C,17.0 W,28.0 W,1015.0 RPM
2018-09-15_20:21:37,2800 MHz,2030.0 MHz,0 (N/A) run sudo,5.2 %,43.0 C,43.0 C,18.9 W,28.0 W,1020.0 RPM
2018-09-15_20:21:37,2800 MHz,2200.0 MHz,0 (N/A) run sudo,6.3 %,42.0 C,43.0 C,16.8 W,28.0 W,1022.0 RPM
2018-09-15_20:21:38,2800 MHz,1939.0 MHz,0 (N/A) run sudo,5.9 %,42.0 C,43.0 C,16.4 W,28.0 W,1023.0 RPM
2018-09-15_20:21:38,2800 MHz,1886.0 MHz,0 (N/A) run sudo,6.5 %,42.0 C,43.0 C,16.4 W,28.0 W,1024.0 RPM
2018-09-15_20:21:38,2800 MHz,1918.0 MHz,0 (N/A) run sudo,5.9 %,42.0 C,43.0 C,19.5 W,28.0 W,1025.0 RPM
2018-09-15_20:21:38,2800 MHz,2111.0 MHz,0 (N/A) run sudo,5.9 %,42.0 C,43.0 C,25.8 W,28.0 W,1000.0 RPM
2018-09-15_20:21:39,2800 MHz,2028.0 MHz,0 (N/A) run sudo,5.8 %,43.0 C,43.0 C,19.2 W,28.0 W,939.0 RPM
2018-09-15_20:21:39,2800 MHz,2105.0 MHz,0 (N/A) run sudo,6.3 %,43.0 C,43.0 C,19.3 W,28.0 W,958.0 RPM
2018-09-15_20:21:39,2800 MHz,1998.0 MHz,0 (N/A) run sudo,6.6 %,43.0 C,43.0 C,21.7 W,28.0 W,948.0 RPM
2018-09-15_20:21:39,2800 MHz,1888.0 MHz,0 (N/A) run sudo,5.6 %,43.0 C,43.0 C,25.2 W,28.0 W,903.0 RPM
2018-09-15_20:21:39,2800 MHz,1739.0 MHz,0 (N/A) run sudo,1.9 %,43.0 C,43.0 C,18.9 W,28.0 W,935.0 RPM
2018-09-15_20:21:40,2800 MHz,2092.0 MHz,0 (N/A) run sudo,6.6 %,42.0 C,43.0 C,19.8 W,28.0 W,932.0 RPM
2018-09-15_20:21:40,2800 MHz,2061.0 MHz,0 (N/A) run sudo,7.0 %,42.0 C,43.0 C,18.9 W,28.0 W,931.0 RPM
2018-09-15_20:21:40,2800 MHz,2110.0 MHz,0 (N/A) run sudo,3.2 %,42.0 C,43.0 C,18.5 W,28.0 W,931.0 RPM
2018-09-15_20:21:40,2800 MHz,1850.0 MHz,0 (N/A) run sudo,2.9 %,42.0 C,43.0 C,18.6 W,28.0 W,961.0 RPM
2018-09-15_20:21:41,2800 MHz,1855.0 MHz,0 (N/A) run sudo,2.7 %,42.0 C,43.0 C,18.4 W,28.0 W,987.0 RPM
2018-09-15_20:21:41,2800 MHz,1919.0 MHz,0 (N/A) run sudo,2.4 %,42.0 C,43.0 C,18.4 W,28.0 W,1006.0 RPM
2018-09-15_20:21:41,2800 MHz,2036.0 MHz,0 (N/A) run sudo,1.9 %,42.0 C,43.0 C,18.6 W,28.0 W,1015.0 RPM
2018-09-15_20:21:41,2800 MHz,1709.0 MHz,0 (N/A) run sudo,1.7 %,42.0 C,43.0 C,18.2 W,28.0 W,1065.0 RPM
2018-09-15_20:21:41,2800 MHz,1770.0 MHz,0 (N/A) run sudo,1.9 %,42.0 C,43.0 C,18.5 W,28.0 W,1022.0 RPM
2018-09-15_20:21:42,2800 MHz,1733.0 MHz,0 (N/A) run sudo,2.5 %,42.0 C,43.0 C,18.5 W,28.0 W,1023.0 RPM
2018-09-15_20:21:42,2800 MHz,1671.0 MHz,0 (N/A) run sudo,3.2 %,42.0 C,43.0 C,18.4 W,28.0 W,1024.0 RPM
2018-09-15_20:21:42,2800 MHz,1893.0 MHz,0 (N/A) run sudo,2.5 %,42.0 C,43.0 C,18.4 W,28.0 W,1025.0 RPM
2018-09-15_20:21:42,2800 MHz,1911.0 MHz,0 (N/A) run sudo,3.0 %,42.0 C,43.0 C,18.7 W,28.0 W,1008.0 RPM
2018-09-15_20:21:43,2800 MHz,1746.0 MHz,0 (N/A) run sudo,4.2 %,42.0 C,43.0 C,18.7 W,28.0 W,938.0 RPM
2018-09-15_20:21:43,2800 MHz,2003.0 MHz,0 (N/A) run sudo,2.3 %,42.0 C,43.0 C,18.6 W,28.0 W,956.0 RPM
2018-09-15_20:21:43,2800 MHz,1883.0 MHz,0 (N/A) run sudo,2.1 %,42.0 C,43.0 C,18.2 W,28.0 W,946.0 RPM
2018-09-15_20:21:43,2800 MHz,2014.0 MHz,0 (N/A) run sudo,2.1 %,42.0 C,43.0 C,18.3 W,28.0 W,939.0 RPM
2018-09-15_20:21:43,2800 MHz,1985.0 MHz,0 (N/A) run sudo,1.9 %,42.0 C,43.0 C,18.3 W,28.0 W,934.0 RPM
2018-09-15_20:21:44,2800 MHz,1722.0 MHz,0 (N/A) run sudo,1.7 %,42.0 C,43.0 C,18.5 W,28.0 W,931.0 RPM
2018-09-15_20:21:44,2800 MHz,1641.0 MHz,0 (N/A) run sudo,2.1 %,42.0 C,43.0 C,18.7 W,28.0 W,930.0 RPM
2018-09-15_20:21:44,2800 MHz,1696.0 MHz,0 (N/A) run sudo,2.3 %,42.0 C,43.0 C,18.6 W,28.0 W,929.0 RPM
2018-09-15_20:21:44,2800 MHz,1613.0 MHz,0 (N/A) run sudo,9.2 %,42.0 C,43.0 C,23.1 W,28.0 W,947.0 RPM
2018-09-15_20:21:45,2800 MHz,1552.0 MHz,0 (N/A) run sudo,11.6 %,42.0 C,43.0 C,24.2 W,28.0 W,985.0 RPM
2018-09-15_20:21:45,2800 MHz,1539.0 MHz,0 (N/A) run sudo,10.2 %,42.0 C,43.0 C,24.4 W,28.0 W,1000.0 RPM
2018-09-15_20:21:45,2800 MHz,1543.0 MHz,0 (N/A) run sudo,10.3 %,42.0 C,43.0 C,24.3 W,28.0 W,1011.0 RPM
2018-09-15_20:21:45,2800 MHz,1573.0 MHz,0 (N/A) run sudo,9.9 %,44.0 C,44.0 C,24.3 W,28.0 W,1017.0 RPM
2018-09-15_20:21:45,2800 MHz,1539.0 MHz,0 (N/A) run sudo,10.9 %,44.0 C,44.0 C,25.0 W,28.0 W,1020.0 RPM
2018-09-15_20:21:46,2800 MHz,1741.0 MHz,0 (N/A) run sudo,12.3 %,44.0 C,44.0 C,26.8 W,28.0 W,1021.0 RPM
2018-09-15_20:21:46,2800 MHz,1516.0 MHz,0 (N/A) run sudo,11.0 %,44.0 C,44.0 C,25.5 W,28.0 W,1023.0 RPM
2018-09-15_20:21:46,2800 MHz,1511.0 MHz,0 (N/A) run sudo,10.1 %,44.0 C,44.0 C,24.6 W,28.0 W,1023.0 RPM
2018-09-15_20:21:46,2800 MHz,1523.0 MHz,0 (N/A) run sudo,9.8 %,44.0 C,44.0 C,26.8 W,28.0 W,1007.0 RPM
2018-09-15_20:21:47,2800 MHz,1635.0 MHz,0 (N/A) run sudo,10.8 %,44.0 C,44.0 C,25.1 W,28.0 W,984.0 RPM
2018-09-15_20:21:47,2800 MHz,1515.0 MHz,0 (N/A) run sudo,10.3 %,44.0 C,44.0 C,25.7 W,28.0 W,958.0 RPM
2018-09-15_20:21:47,2800 MHz,1565.0 MHz,0 (N/A) run sudo,11.8 %,44.0 C,44.0 C,25.4 W,28.0 W,947.0 RPM
2018-09-15_20:21:47,2800 MHz,1533.0 MHz,0 (N/A) run sudo,8.8 %,44.0 C,44.0 C,24.7 W,28.0 W,939.0 RPM
2018-09-15_20:21:47,2800 MHz,1547.0 MHz,0 (N/A) run sudo,9.4 %,43.0 C,44.0 C,25.1 W,28.0 W,935.0 RPM
2018-09-15_20:21:48,2800 MHz,1540.0 MHz,0 (N/A) run sudo,10.6 %,43.0 C,44.0 C,24.8 W,28.0 W,931.0 RPM
2018-09-15_20:21:48,2800 MHz,1545.0 MHz,0 (N/A) run sudo,11.0 %,43.0 C,44.0 C,26.9 W,28.0 W,930.0 RPM
2018-09-15_20:21:48,2800 MHz,1785.0 MHz,0 (N/A) run sudo,10.8 %,43.0 C,44.0 C,25.4 W,28.0 W,930.0 RPM
2018-09-15_20:21:48,2800 MHz,1526.0 MHz,0 (N/A) run sudo,11.5 %,43.0 C,44.0 C,25.2 W,28.0 W,948.0 RPM
2018-09-15_20:21:49,2800 MHz,1682.0 MHz,0 (N/A) run sudo,11.6 %,44.0 C,44.0 C,26.6 W,28.0 W,986.0 RPM
2018-09-15_20:21:49,2800 MHz,1625.0 MHz,0 (N/A) run sudo,12.3 %,44.0 C,44.0 C,25.2 W,28.0 W,1008.0 RPM
2018-09-15_20:21:49,2800 MHz,1562.0 MHz,0 (N/A) run sudo,10.3 %,44.0 C,44.0 C,24.8 W,28.0 W,1015.0 RPM
2018-09-15_20:21:49,2800 MHz,1604.0 MHz,0 (N/A) run sudo,9.1 %,44.0 C,44.0 C,25.7 W,28.0 W,1018.0 RPM
2018-09-15_20:21:49,2800 MHz,1561.0 MHz,0 (N/A) run sudo,11.4 %,44.0 C,44.0 C,26.0 W,28.0 W,1020.0 RPM
2018-09-15_20:21:50,2800 MHz,1552.0 MHz,0 (N/A) run sudo,10.9 %,43.0 C,44.0 C,25.7 W,28.0 W,1022.0 RPM
2018-09-15_20:21:50,2800 MHz,1607.0 MHz,0 (N/A) run sudo,10.6 %,43.0 C,44.0 C,26.0 W,28.0 W,1023.0 RPM
2018-09-15_20:21:50,2800 MHz,1553.0 MHz,0 (N/A) run sudo,9.4 %,43.0 C,44.0 C,26.2 W,28.0 W,1023.0 RPM
2018-09-15_20:21:50,2800 MHz,1596.0 MHz,0 (N/A) run sudo,11.4 %,43.0 C,44.0 C,26.1 W,28.0 W,1007.0 RPM
2018-09-15_20:21:51,2800 MHz,1545.0 MHz,0 (N/A) run sudo,12.5 %,43.0 C,44.0 C,26.3 W,28.0 W,938.0 RPM
2018-09-15_20:21:51,2800 MHz,1636.0 MHz,0 (N/A) run sudo,8.8 %,43.0 C,44.0 C,25.4 W,28.0 W,956.0 RPM
2018-09-15_20:21:51,2800 MHz,1594.0 MHz,0 (N/A) run sudo,13.0 %,43.0 C,44.0 C,25.4 W,28.0 W,947.0 RPM
2018-09-15_20:21:51,2800 MHz,1598.0 MHz,0 (N/A) run sudo,10.5 %,43.0 C,44.0 C,25.2 W,28.0 W,940.0 RPM
2018-09-15_20:21:51,2800 MHz,1547.0 MHz,0 (N/A) run sudo,11.7 %,43.0 C,44.0 C,26.4 W,28.0 W,934.0 RPM
2018-09-15_20:21:52,2800 MHz,1779.0 MHz,0 (N/A) run sudo,12.4 %,43.0 C,44.0 C,26.5 W,28.0 W,932.0 RPM
2018-09-15_20:21:52,2800 MHz,1563.0 MHz,0 (N/A) run sudo,10.6 %,43.0 C,44.0 C,25.5 W,28.0 W,930.0 RPM
2018-09-15_20:21:52,2800 MHz,1585.0 MHz,0 (N/A) run sudo,11.2 %,43.0 C,44.0 C,27.5 W,28.0 W,929.0 RPM
2018-09-15_20:21:52,2800 MHz,1696.0 MHz,0 (N/A) run sudo,11.4 %,43.0 C,44.0 C,26.4 W,28.0 W,959.0 RPM
2018-09-15_20:21:53,2800 MHz,1537.0 MHz,0 (N/A) run sudo,10.2 %,43.0 C,44.0 C,26.4 W,28.0 W,985.0 RPM
2018-09-15_20:21:53,2800 MHz,1548.0 MHz,0 (N/A) run sudo,10.1 %,43.0 C,44.0 C,26.4 W,28.0 W,1004.0 RPM
2018-09-15_20:21:53,2800 MHz,1581.0 MHz,0 (N/A) run sudo,9.6 %,43.0 C,44.0 C,25.9 W,28.0 W,1013.0 RPM
2018-09-15_20:21:53,2800 MHz,1534.0 MHz,0 (N/A) run sudo,11.2 %,43.0 C,44.0 C,25.8 W,28.0 W,1017.0 RPM
2018-09-15_20:21:53,2800 MHz,1581.0 MHz,0 (N/A) run sudo,11.3 %,43.0 C,44.0 C,26.4 W,28.0 W,1020.0 RPM
2018-09-15_20:21:54,2800 MHz,1616.0 MHz,0 (N/A) run sudo,10.9 %,43.0 C,44.0 C,25.9 W,28.0 W,1022.0 RPM
2018-09-15_20:21:54,2800 MHz,1715.0 MHz,0 (N/A) run sudo,9.7 %,43.0 C,44.0 C,25.7 W,28.0 W,1022.0 RPM
2018-09-15_20:21:54,2800 MHz,1581.0 MHz,0 (N/A) run sudo,9.1 %,44.0 C,44.0 C,26.9 W,28.0 W,1023.0 RPM
2018-09-15_20:21:54,2800 MHz,1595.0 MHz,0 (N/A) run sudo,12.7 %,44.0 C,44.0 C,27.2 W,28.0 W,1007.0 RPM
2018-09-15_20:21:55,2800 MHz,1742.0 MHz,0 (N/A) run sudo,13.8 %,44.0 C,44.0 C,27.6 W,28.0 W,971.0 RPM
2018-09-15_20:21:55,2800 MHz,1631.0 MHz,0 (N/A) run sudo,12.5 %,44.0 C,44.0 C,26.4 W,28.0 W,956.0 RPM
2018-09-15_20:21:55,2800 MHz,1554.0 MHz,0 (N/A) run sudo,13.3 %,44.0 C,44.0 C,26.2 W,28.0 W,946.0 RPM
2018-09-15_20:21:55,2800 MHz,1662.0 MHz,0 (N/A) run sudo,12.1 %,43.0 C,44.0 C,26.0 W,28.0 W,938.0 RPM
2018-09-15_20:21:55,2800 MHz,1546.0 MHz,0 (N/A) run sudo,13.1 %,43.0 C,44.0 C,25.6 W,28.0 W,935.0 RPM
2018-09-15_20:21:56,2800 MHz,1532.0 MHz,0 (N/A) run sudo,14.1 %,43.0 C,44.0 C,27.2 W,28.0 W,932.0 RPM
2018-09-15_20:21:56,2800 MHz,1638.0 MHz,0 (N/A) run sudo,13.1 %,43.0 C,44.0 C,26.5 W,28.0 W,930.0 RPM
2018-09-15_20:21:56,2800 MHz,1647.0 MHz,0 (N/A) run sudo,13.2 %,43.0 C,44.0 C,26.5 W,28.0 W,930.0 RPM
2018-09-15_20:21:56,2800 MHz,1615.0 MHz,0 (N/A) run sudo,10.9 %,42.0 C,44.0 C,25.6 W,28.0 W,961.0 RPM
