Time,Top Freq,Cur Freq,Perf Lost,Utilization,Cur Temp,Max Temp,Cur Power,Max Power,Fan
2018-11-23_14:56:08,2800 MHz,1965.0 MHz,0 (N/A) run sudo,4.6 %,46.0 C,46.0 C,20.3 W,32.0 W,956.0 RPM
2018-11-23_14:56:08,2800 MHz,1897.0 MHz,0 (N/A) run sudo,4.9 %,46.0 C,46.0 C,19.9 W,32.0 W,949.0 RPM
2018-11-23_14:56:08,2800 MHz,1785.0 MHz,0 (N/A) run sudo,4.3 %,46.0 C,46.0 C,19.8 W,32.0 W,945.0 RPM
2018-11-23_14:56:08,2800 MHz,1905.0 MHz,0 (N/A) run sudo,4.5 %,46.0 C,46.0 C,19.8 W,32.0 W,944.0 RPM
2018-11-23_14:56:09,2800 MHz,1774.0 MHz,0 (N/A) run sudo,4.8 %,46.0 C,46.0 C,20.2 W,32.0 W,943.0 RPM
2018-11-23_14:56:09,2800 MHz,1880.0 MHz,0 (N/A) run sudo,4.5 %,46.0 C,46.0 C,19.8 W,32.0 W,942.0 RPM
2018-11-23_14:56:09,2800 MHz,1877.0 MHz,0 (N/A) run sudo,4.6 %,45.0 C,46.0 C,19.8 W,32.0 W,988.0 RPM
2018-11-23_14:56:09,2800 MHz,1779.0 MHz,0 (N/A) run sudo,4.4 %,45.0 C,46.0 C,20.0 W,32.0 W,1013.0 RPM
2018-11-23_14:56:09,2800 MHz,1795.0 MHz,0 (N/A) run sudo,4.7 %,45.0 C,46.0 C,20.1 W,32.0 W,1023.0 RPM
2018-11-23_14:56:10,2800 MHz,1837.0 MHz,0 (N/A) run sudo,4.5 %,45.0 C,46.0 C,20.1 W,32.0 W,1030.0 RPM
2018-11-23_14:56:10,2800 MHz,1847.0 MHz,0 (N/A) run sudo,4.9 %,45.0 C,46.0 C,20.1 W,32.0 W,1034.0 RPM
2018-11-23_14:56:10,2800 MHz,1910.0 MHz,0 (N/A) run sudo,4.5 %,46.0 C,46.0 C,20.3 W,32.0 W,1038.0 RPM
2018-11-23_14:56:10,2800 MHz,1963.0 MHz,0 (N/A) run sudo,5.3 %,46.0 C,46.0 C,20.5 W,32.0 W,1040.0 RPM
2018-11-23_14:56:11,2800 MHz,1973.0 MHz,0 (N/A) run sudo,4.7 %,46.0 C,46.0 C,20.2 W,32.0 W,1041.0 RPM
2018-11-23_14:56:11,2800 MHz,1914.0 MHz,0 (N/A) run sudo,4.9 %,46.0 C,46.0 C,20.6 W,32.0 W,1040.0 RPM
2018-11-23_14:56:11,2800 MHz,1921.0 MHz,0 (N/A) run sudo,4.7 %,46.0 C,46.0 C,20.6 W,32.0 W,1006.0 RPM
2018-11-23_14:56:11,2800 MHz,1981.0 MHz,0 (N/A) run sudo,4.4 %,46.0 C,46.0 C,20.3 W,32.0 W,986.0 RPM
2018-11-23_14:56:11,2800 MHz,1902.0 MHz,0 (N/A) run sudo,4.9 %,46.0 C,46.0 C,20.0 W,32.0 W,971.0 RPM
2018-11-23_14:56:12,2800 MHz,1778.0 MHz,0 (N/A) run sudo,4.9 %,46.0 C,46.0 C,20.4 W,32.0 W,956.0 RPM
2018-11-23_14:56:12,2800 MHz,1837.0 MHz,0 (N/A) run sudo,4.6 %,46.0 C,46.0 C,20.2 W,32.0 W,952.0 RPM
2018-11-23_14:56:12,2800 MHz,1896.0 MHz,0 (N/A) run sudo,4.4 %,46.0 C,46.0 C,20.4 W,32.0 W,947.0 RPM
2018-11-23_14:56:12,2800 MHz,1831.0 MHz,0 (N/A) run sudo,7.8 %,45.0 C,46.0 C,22.9 W,32.0 W,945.0 RPM
2018-11-23_14:56:13,2800 MHz,2014.0 MHz,0 (N/A) run sudo,8.6 %,45.0 C,46.0 C,23.2 W,32.0 W,943.0 RPM
2018-11-23_14:56:13,2800 MHz,1999.0 MHz,0 (N/A) run sudo,9.4 %,45.0 C,46.0 C,23.4 W,32.0 W,942.0 RPM
2018-11-23_14:56:13,2800 MHz,2019.0 MHz,0 (N/A) run sudo,9.4 %,45.0 C,46.0 C,23.4 W,32.0 W,986.0 RPM
2018-11-23_14:56:13,2800 MHz,2013.0 MHz,0 (N/A) run sudo,9.4 %,45.0 C,46.0 C,25.8 W,32.0 W,1007.0 RPM
2018-11-23_14:56:13,2800 MHz,1769.0 MHz,0 (N/A) run sudo,12.1 %,46.0 C,46.0 C,26.9 W,32.0 W,1024.0 RPM
2018-11-23_14:56:14,2800 MHz,1683.0 MHz,0 (N/A) run sudo,20.4 %,46.0 C,46.0 C,26.9 W,32.0 W,1030.0 RPM
2018-11-23_14:56:14,2800 MHz,1635.0 MHz,0 (N/A) run sudo,18.9 %,46.0 C,46.0 C,25.7 W,32.0 W,1034.0 RPM
2018-11-23_14:56:14,2800 MHz,1680.0 MHz,0 (N/A) run sudo,16.6 %,46.0 C,46.0 C,26.5 W,32.0 W,1036.0 RPM
2018-11-23_14:56:14,2800 MHz,1680.0 MHz,0 (N/A) run sudo,18.8 %,46.0 C,46.0 C,26.7 W,32.0 W,1037.0 RPM
2018-11-23_14:56:15,2800 MHz,1639.0 MHz,0 (N/A) run sudo,16.1 %,46.0 C,46.0 C,26.9 W,32.0 W,1039.0 RPM
2018-11-23_14:56:15,2800 MHz,1675.0 MHz,0 (N/A) run sudo,19.2 %,46.0 C,46.0 C,28.1 W,32.0 W,1040.0 RPM
2018-11-23_14:56:15,2800 MHz,1688.0 MHz,0 (N/A) run sudo,17.6 %,46.0 C,46.0 C,28.0 W,32.0 W,1007.0 RPM
2018-11-23_14:56:15,2800 MHz,1617.0 MHz,0 (N/A) run sudo,17.8 %,46.0 C,46.0 C,26.4 W,32.0 W,987.0 RPM
2018-11-23_14:56:15,2800 MHz,1741.0 MHz,0 (N/A) run sudo,18.1 %,46.0 C,46.0 C,26.8 W,32.0 W,967.0 RPM
2018-11-23_14:56:16,2800 MHz,1692.0 MHz,0 (N/A) run sudo,18.9 %,46.0 C,46.0 C,25.8 W,32.0 W,955.0 RPM
2018-11-23_14:56:16,2800 MHz,1643.0 MHz,0 (N/A) run sudo,17.5 %,46.0 C,46.0 C,25.2 W,32.0 W,950.0 RPM
2018-11-23_14:56:16,2800 MHz,1662.0 MHz,0 (N/A) run sudo,18.7 %,46.0 C,46.0 C,25.8 W,32.0 W,946.0 RPM
2018-11-23_14:56:16,2800 MHz,1655.0 MHz,0 (N/A) run sudo,19.7 %,46.0 C,46.0 C,26.8 W,32.0 W,943.0 RPM
2018-11-23_14:56:17,2800 MHz,1696.0 MHz,0 (N/A) run sudo,19.3 %,46.0 C,46.0 C,25.7 W,32.0 W,941.0 RPM
2018-11-23_14:56:17,2800 MHz,1683.0 MHz,0 (N/A) run sudo,19.6 %,45.0 C,46.0 C,27.0 W,32.0 W,945.0 RPM
2018-11-23_14:56:17,2800 MHz,1723.0 MHz,0 (N/A) run sudo,17.5 %,45.0 C,46.0 C,27.2 W,32.0 W,991.0 RPM
2018-11-23_14:56:17,2800 MHz,1602.0 MHz,0 (N/A) run sudo,16.3 %,45.0 C,46.0 C,26.1 W,32.0 W,1010.0 RPM
2018-11-23_14:56:17,2800 MHz,1647.0 MHz,0 (N/A) run sudo,17.8 %,45.0 C,46.0 C,26.1 W,32.0 W,1024.0 RPM
2018-11-23_14:56:18,2800 MHz,1702.0 MHz,0 (N/A) run sudo,18.9 %,45.0 C,46.0 C,27.8 W,32.0 W,1031.0 RPM
2018-11-23_14:56:18,2800 MHz,1657.0 MHz,0 (N/A) run sudo,17.0 %,46.0 C,46.0 C,26.8 W,32.0 W,1035.0 RPM
2018-11-23_14:56:18,2800 MHz,1699.0 MHz,0 (N/A) run sudo,15.5 %,46.0 C,46.0 C,27.2 W,32.0 W,1037.0 RPM
2018-11-23_14:56:18,2800 MHz,1708.0 MHz,0 (N/A) run sudo,18.1 %,46.0 C,46.0 C,26.1 W,32.0 W,1039.0 RPM
2018-11-23_14:56:19,2800 MHz,1683.0 MHz,0 (N/A) run sudo,18.0 %,46.0 C,46.0 C,25.9 W,32.0 W,1039.0 RPM
2018-11-23_14:56:19,2800 MHz,1728.0 MHz,0 (N/A) run sudo,19.5 %,46.0 C,46.0 C,26.7 W,32.0 W,1023.0 RPM
2018-11-23_14:56:19,2800 MHz,1663.0 MHz,0 (N/A) run sudo,16.5 %,46.0 C,46.0 C,25.3 W,32.0 W,999.0 RPM
2018-11-23_14:56:19,2800 MHz,1684.0 MHz,0 (N/A) run sudo,19.7 %,46.0 C,46.0 C,25.7 W,32.0 W,941.0 RPM
2018-11-23_14:56:19,2800 MHz,1706.0 MHz,0 (N/A) run sudo,18.5 %,46.0 C,46.0 C,27.1 W,32.0 W,960.0 RPM
2018-11-23_14:56:20,2800 MHz,1658.0 MHz,0 (N/A) run sudo,17.5 %,46.0 C,46.0 C,27.7 W,32.0 W,955.0 RPM
2018-11-23_14:56:20,2800 MHz,1702.0 MHz,0 (N/A) run sudo,18.4 %,46.0 C,46.0 C,26.7 W,32.0 W,949.0 RPM
2018-11-23_14:56:20,2800 MHz,1655.0 MHz,0 (N/A) run sudo,17.5 %,45.0 C,46.0 C,26.3 W,32.0 W,946.0 RPM
2018-11-23_14:56:20,2800 MHz,1671.0 MHz,0 (N/A) run sudo,16.8 %,45.0 C,46.0 C,26.2 W,32.0 W,944.0 RPM
2018-11-23_14:56:21,2800 MHz,1767.0 MHz,0 (N/A) run sudo,19.3 %,45.0 C,46.0 C,26.1 W,32.0 W,943.0 RPM
2018-11-23_14:56:21,2800 MHz,1646.0 MHz,0 (N/A) run sudo,19.8 %,45.0 C,46.0 C,26.5 W,32.0 W,957.0 RPM
2018-11-23_14:56:21,2800 MHz,1645.0 MHz,0 (N/A) run sudo,19.1 %,45.0 C,46.0 C,26.5 W,32.0 W,997.0 RPM
2018-11-23_14:56:21,2800 MHz,1674.0 MHz,0 (N/A) run sudo,16.5 %,47.0 C,47.0 C,27.4 W,32.0 W,1017.0 RPM
2018-11-23_14:56:22,2800 MHz,1706.0 MHz,0 (N/A) run sudo,19.1 %,47.0 C,47.0 C,27.1 W,32.0 W,1026.0 RPM
2018-11-23_14:56:22,2800 MHz,1700.0 MHz,0 (N/A) run sudo,18.3 %,47.0 C,47.0 C,27.4 W,32.0 W,1032.0 RPM
2018-11-23_14:56:22,2800 MHz,1707.0 MHz,0 (N/A) run sudo,18.6 %,47.0 C,47.0 C,27.8 W,32.0 W,1036.0 RPM
2018-11-23_14:56:22,2800 MHz,1679.0 MHz,0 (N/A) run sudo,19.0 %,47.0 C,47.0 C,28.2 W,32.0 W,1038.0 RPM
2018-11-23_14:56:22,2800 MHz,1729.0 MHz,0 (N/A) run sudo,19.6 %,46.0 C,47.0 C,28.0 W,32.0 W,1039.0 RPM
2018-11-23_14:56:23,2800 MHz,1658.0 MHz,0 (N/A) run sudo,18.9 %,46.0 C,47.0 C,27.2 W,32.0 W,1040.0 RPM
2018-11-23_14:56:23,2800 MHz,1695.0 MHz,0 (N/A) run sudo,19.0 %,46.0 C,47.0 C,27.8 W,32.0 W,1016.0 RPM
2018-11-23_14:56:23,2800 MHz,1787.0 MHz,0 (N/A) run sudo,18.6 %,46.0 C,47.0 C,26.8 W,32.0 W,989.0 RPM
2018-11-23_14:56:23,2800 MHz,1653.0 MHz,0 (N/A) run sudo,16.4 %,46.0 C,47.0 C,26.6 W,32.0 W,973.0 RPM
2018-11-23_14:56:24,2800 MHz,1682.0 MHz,0 (N/A) run sudo,18.6 %,45.0 C,47.0 C,26.9 W,32.0 W,962.0 RPM
2018-11-23_14:56:24,2800 MHz,1663.0 MHz,0 (N/A) run sudo,17.6 %,45.0 C,47.0 C,27.6 W,32.0 W,952.0 RPM
2018-11-23_14:56:24,2800 MHz,1685.0 MHz,0 (N/A) run sudo,17.4 %,45.0 C,47.0 C,27.7 W,32.0 W,948.0 RPM
2018-11-23_14:56:24,2800 MHz,1643.0 MHz,0 (N/A) run sudo,19.9 %,45.0 C,47.0 C,26.1 W,32.0 W,945.0 RPM
2018-11-23_14:56:24,2800 MHz,1592.0 MHz,0 (N/A) run sudo,18.3 %,45.0 C,47.0 C,27.4 W,32.0 W,943.0 RPM
2018-11-23_14:56:25,2800 MHz,1823.0 MHz,0 (N/A) run sudo,16.9 %,46.0 C,47.0 C,27.2 W,32.0 W,941.0 RPM
2018-11-23_14:56:25,2800 MHz,1647.0 MHz,0 (N/A) run sudo,18.4 %,46.0 C,47.0 C,25.8 W,32.0 W,1010.0 RPM
2018-11-23_14:56:25,2800 MHz,1672.0 MHz,0 (N/A) run sudo,17.4 %,46.0 C,47.0 C,27.1 W,32.0 W,1008.0 RPM
2018-11-23_14:56:25,2800 MHz,1659.0 MHz,0 (N/A) run sudo,18.8 %,46.0 C,47.0 C,27.5 W,32.0 W,1020.0 RPM
2018-11-23_14:56:26,2800 MHz,1704.0 MHz,0 (N/A) run sudo,17.7 %,46.0 C,47.0 C,27.2 W,32.0 W,1028.0 RPM
2018-11-23_14:56:26,2800 MHz,1635.0 MHz,0 (N/A) run sudo,20.8 %,46.0 C,47.0 C,25.8 W,32.0 W,1033.0 RPM
2018-11-23_14:56:26,2800 MHz,1678.0 MHz,0 (N/A) run sudo,17.9 %,46.0 C,47.0 C,27.6 W,32.0 W,1036.0 RPM
2018-11-23_14:56:26,2800 MHz,1713.0 MHz,0 (N/A) run sudo,17.6 %,46.0 C,47.0 C,25.8 W,32.0 W,1037.0 RPM
2018-11-23_14:56:26,2800 MHz,1692.0 MHz,0 (N/A) run sudo,19.9 %,46.0 C,47.0 C,26.6 W,32.0 W,1038.0 RPM
2018-11-23_14:56:27,2800 MHz,1764.0 MHz,0 (N/A) run sudo,14.5 %,46.0 C,47.0 C,26.5 W,32.0 W,1036.0 RPM
2018-11-23_14:56:27,2800 MHz,1649.0 MHz,0 (N/A) run sudo,17.2 %,46.0 C,47.0 C,27.1 W,32.0 W,1018.0 RPM
2018-11-23_14:56:27,2800 MHz,1682.0 MHz,0 (N/A) run sudo,20.0 %,46.0 C,47.0 C,25.8 W,32.0 W,983.0 RPM
2018-11-23_14:56:27,2800 MHz,1696.0 MHz,0 (N/A) run sudo,20.3 %,46.0 C,47.0 C,26.2 W,32.0 W,969.0 RPM
2018-11-23_14:56:28,2800 MHz,1670.0 MHz,0 (N/A) run sudo,19.2 %,46.0 C,47.0 C,26.1 W,32.0 W,957.0 RPM
2018-11-23_14:56:28,2800 MHz,1694.0 MHz,0 (N/A) run sudo,18.1 %,46.0 C,47.0 C,27.1 W,32.0 W,951.0 RPM
2018-11-23_14:56:28,2800 MHz,1645.0 MHz,0 (N/A) run sudo,17.0 %,45.0 C,47.0 C,26.9 W,32.0 W,948.0 RPM
2018-11-23_14:56:28,2800 MHz,1650.0 MHz,0 (N/A) run sudo,17.5 %,45.0 C,47.0 C,27.1 W,32.0 W,945.0 RPM
2018-11-23_14:56:28,2800 MHz,1668.0 MHz,0 (N/A) run sudo,18.5 %,45.0 C,47.0 C,27.4 W,32.0 W,943.0 RPM
2018-11-23_14:56:29,2800 MHz,1663.0 MHz,0 (N/A) run sudo,17.1 %,45.0 C,47.0 C,27.4 W,32.0 W,942.0 RPM
2018-11-23_14:56:29,2800 MHz,1667.0 MHz,0 (N/A) run sudo,17.6 %,45.0 C,47.0 C,26.4 W,32.0 W,987.0 RPM
2018-11-23_14:56:29,2800 MHz,1683.0 MHz,0 (N/A) run sudo,17.9 %,46.0 C,47.0 C,27.4 W,32.0 W,1007.0 RPM
2018-11-23_14:56:29,2800 MHz,1820.0 MHz,0 (N/A) run sudo,16.3 %,46.0 C,47.0 C,28.2 W,32.0 W,1022.0 RPM
2018-11-23_14:56:30,2800 MHz,1646.0 MHz,0 (N/A) run sudo,19.9 %,46.0 C,47.0 C,27.1 W,32.0 W,1031.0 RPM
2018-11-23_14:56:30,2800 MHz,1644.0 MHz,0 (N/A) run sudo,17.5 %,46.0 C,47.0 C,26.6 W,32.0 W,1035.0 RPM
2018-11-23_14:56:30,2800 MHz,1685.0 MHz,0 (N/A) run sudo,19.6 %,46.0 C,47.0 C,27.4 W,32.0 W,1037.0 RPM
2018-11-23_14:56:30,2800 MHz,1664.0 MHz,0 (N/A) run sudo,19.6 %,46.0 C,47.0 C,27.1 W,32.0 W,1038.0 RPM
2018-11-23_14:56:30,2800 MHz,1672.0 MHz,0 (N/A) run sudo,16.3 %,46.0 C,47.0 C,25.8 W,32.0 W,1040.0 RPM
2018-11-23_14:56:31,2800 MHz,1691.0 MHz,0 (N/A) run sudo,18.8 %,46.0 C,47.0 C,27.3 W,32.0 W,1038.0 RPM
2018-11-23_14:56:31,2800 MHz,1801.0 MHz,0 (N/A) run sudo,19.0 %,46.0 C,47.0 C,25.8 W,32.0 W,1004.0 RPM
2018-11-23_14:56:31,2800 MHz,1679.0 MHz,0 (N/A) run sudo,18.7 %,46.0 C,47.0 C,25.1 W,32.0 W,979.0 RPM
2018-11-23_14:56:31,2800 MHz,1693.0 MHz,0 (N/A) run sudo,20.4 %,45.0 C,47.0 C,26.4 W,32.0 W,966.0 RPM
2018-11-23_14:56:32,2800 MHz,1660.0 MHz,0 (N/A) run sudo,15.2 %,45.0 C,47.0 C,27.4 W,32.0 W,957.0 RPM
2018-11-23_14:56:32,2800 MHz,1682.0 MHz,0 (N/A) run sudo,19.8 %,45.0 C,47.0 C,25.5 W,32.0 W,949.0 RPM
2018-11-23_14:56:32,2800 MHz,1663.0 MHz,0 (N/A) run sudo,17.6 %,45.0 C,47.0 C,25.7 W,32.0 W,946.0 RPM
2018-11-23_14:56:32,2800 MHz,1626.0 MHz,0 (N/A) run sudo,18.1 %,45.0 C,47.0 C,27.1 W,32.0 W,944.0 RPM
2018-11-23_14:56:32,2800 MHz,1796.0 MHz,0 (N/A) run sudo,19.0 %,46.0 C,47.0 C,27.4 W,32.0 W,942.0 RPM
2018-11-23_14:56:33,2800 MHz,1635.0 MHz,0 (N/A) run sudo,21.0 %,46.0 C,47.0 C,26.3 W,32.0 W,949.0 RPM
2018-11-23_14:56:33,2800 MHz,1642.0 MHz,0 (N/A) run sudo,18.0 %,46.0 C,47.0 C,26.6 W,32.0 W,1001.0 RPM
2018-11-23_14:56:33,2800 MHz,1692.0 MHz,0 (N/A) run sudo,16.3 %,46.0 C,47.0 C,26.8 W,32.0 W,1011.0 RPM
2018-11-23_14:56:33,2800 MHz,1712.0 MHz,0 (N/A) run sudo,18.7 %,46.0 C,47.0 C,27.2 W,32.0 W,1025.0 RPM
2018-11-23_14:56:34,2800 MHz,1680.0 MHz,0 (N/A) run sudo,19.3 %,47.0 C,47.0 C,26.7 W,32.0 W,1033.0 RPM
