Time,Top Freq,Cur Freq,Perf Lost,Utilization,Cur Temp,Max Temp,Cur Power,Max Power,Fan
2018-11-23_14:03:12,2800 MHz,2065.0 MHz,0 (N/A) run sudo,4.1 %,43.0 C,44.0 C,20.4 W,30.0 W,993.0 RPM
2018-11-23_14:03:12,2800 MHz,1880.0 MHz,0 (N/A) run sudo,4.5 %,43.0 C,44.0 C,19.7 W,30.0 W,1014.0 RPM
2018-11-23_14:03:12,2800 MHz,1849.0 MHz,0 (N/A) run sudo,4.3 %,43.0 C,44.0 C,20.1 W,30.0 W,1024.0 RPM
2018-11-23_14:03:13,2800 MHz,1846.0 MHz,0 (N/A) run sudo,4.3 %,43.0 C,44.0 C,19.9 W,30.0 W,1030.0 RPM
2018-11-23_14:03:13,2800 MHz,1868.0 MHz,0 (N/A) run sudo,4.5 %,42.0 C,44.0 C,20.2 W,30.0 W,1033.0 RPM
2018-11-23_14:03:13,2800 MHz,1828.0 MHz,0 (N/A) run sudo,4.3 %,42.0 C,44.0 C,20.2 W,30.0 W,1034.0 RPM
2018-11-23_14:03:13,2800 MHz,1912.0 MHz,0 (N/A) run sudo,4.2 %,42.0 C,44.0 C,20.0 W,30.0 W,1036.0 RPM
2018-11-23_14:03:14,2800 MHz,1939.0 MHz,0 (N/A) run sudo,4.7 %,42.0 C,44.0 C,19.8 W,30.0 W,1037.0 RPM
2018-11-23_14:03:14,2800 MHz,1751.0 MHz,0 (N/A) run sudo,4.3 %,42.0 C,44.0 C,19.8 W,30.0 W,1018.0 RPM
2018-11-23_14:03:14,2800 MHz,1835.0 MHz,0 (N/A) run sudo,5.1 %,44.0 C,44.0 C,20.0 W,30.0 W,988.0 RPM
2018-11-23_14:03:14,2800 MHz,1869.0 MHz,0 (N/A) run sudo,4.4 %,44.0 C,44.0 C,19.8 W,30.0 W,972.0 RPM
2018-11-23_14:03:14,2800 MHz,1774.0 MHz,0 (N/A) run sudo,4.2 %,44.0 C,44.0 C,19.8 W,30.0 W,959.0 RPM
2018-11-23_14:03:15,2800 MHz,1949.0 MHz,0 (N/A) run sudo,4.7 %,44.0 C,44.0 C,19.9 W,30.0 W,950.0 RPM
2018-11-23_14:03:15,2800 MHz,1869.0 MHz,0 (N/A) run sudo,7.8 %,44.0 C,44.0 C,20.4 W,30.0 W,945.0 RPM
2018-11-23_14:03:15,2800 MHz,1901.0 MHz,0 (N/A) run sudo,8.6 %,44.0 C,44.0 C,20.2 W,30.0 W,942.0 RPM
2018-11-23_14:03:15,2800 MHz,2031.0 MHz,0 (N/A) run sudo,8.1 %,44.0 C,44.0 C,20.3 W,30.0 W,940.0 RPM
2018-11-23_14:03:16,2800 MHz,1956.0 MHz,0 (N/A) run sudo,9.1 %,44.0 C,44.0 C,20.2 W,30.0 W,939.0 RPM
2018-11-23_14:03:16,2800 MHz,2096.0 MHz,0 (N/A) run sudo,7.8 %,44.0 C,44.0 C,22.8 W,30.0 W,961.0 RPM
2018-11-23_14:03:16,2800 MHz,2229.0 MHz,0 (N/A) run sudo,7.4 %,44.0 C,44.0 C,29.9 W,30.0 W,998.0 RPM
2018-11-23_14:03:16,2800 MHz,2214.0 MHz,0 (N/A) run sudo,8.1 %,44.0 C,44.0 C,28.9 W,30.0 W,1013.0 RPM
2018-11-23_14:03:16,2800 MHz,2115.0 MHz,0 (N/A) run sudo,7.9 %,44.0 C,44.0 C,28.6 W,30.0 W,1024.0 RPM
2018-11-23_14:03:17,2800 MHz,2132.0 MHz,0 (N/A) run sudo,7.8 %,44.0 C,44.0 C,29.2 W,30.0 W,1030.0 RPM
2018-11-23_14:03:17,2800 MHz,2112.0 MHz,0 (N/A) run sudo,9.8 %,44.0 C,44.0 C,25.6 W,30.0 W,1033.0 RPM
2018-11-23_14:03:17,2800 MHz,1919.0 MHz,0 (N/A) run sudo,4.5 %,44.0 C,44.0 C,20.1 W,30.0 W,1033.0 RPM
2018-11-23_14:03:17,2800 MHz,1928.0 MHz,0 (N/A) run sudo,4.5 %,43.0 C,44.0 C,20.6 W,30.0 W,1034.0 RPM
2018-11-23_14:03:18,2800 MHz,1917.0 MHz,0 (N/A) run sudo,4.7 %,43.0 C,44.0 C,21.7 W,30.0 W,1035.0 RPM
2018-11-23_14:03:18,2800 MHz,2034.0 MHz,0 (N/A) run sudo,4.7 %,43.0 C,44.0 C,20.4 W,30.0 W,1017.0 RPM
2018-11-23_14:03:18,2800 MHz,2036.0 MHz,0 (N/A) run sudo,4.9 %,43.0 C,44.0 C,20.2 W,30.0 W,988.0 RPM
2018-11-23_14:03:18,2800 MHz,1851.0 MHz,0 (N/A) run sudo,4.7 %,43.0 C,44.0 C,19.9 W,30.0 W,972.0 RPM
2018-11-23_14:03:18,2800 MHz,1824.0 MHz,0 (N/A) run sudo,4.7 %,43.0 C,44.0 C,20.2 W,30.0 W,957.0 RPM
2018-11-23_14:03:19,2800 MHz,1944.0 MHz,0 (N/A) run sudo,4.0 %,43.0 C,44.0 C,20.3 W,30.0 W,951.0 RPM
2018-11-23_14:03:19,2800 MHz,1876.0 MHz,0 (N/A) run sudo,5.1 %,43.0 C,44.0 C,20.7 W,30.0 W,947.0 RPM
2018-11-23_14:03:19,2800 MHz,1899.0 MHz,0 (N/A) run sudo,4.2 %,43.0 C,44.0 C,20.3 W,30.0 W,944.0 RPM
2018-11-23_14:03:19,2800 MHz,1800.0 MHz,0 (N/A) run sudo,4.7 %,43.0 C,44.0 C,20.3 W,30.0 W,941.0 RPM
2018-11-23_14:03:20,2800 MHz,1835.0 MHz,0 (N/A) run sudo,5.3 %,43.0 C,44.0 C,20.5 W,30.0 W,940.0 RPM
2018-11-23_14:03:20,2800 MHz,1811.0 MHz,0 (N/A) run sudo,5.5 %,43.0 C,44.0 C,21.0 W,30.0 W,962.0 RPM
2018-11-23_14:03:20,2800 MHz,2098.0 MHz,0 (N/A) run sudo,4.7 %,43.0 C,44.0 C,20.8 W,30.0 W,999.0 RPM
2018-11-23_14:03:20,2800 MHz,1930.0 MHz,0 (N/A) run sudo,4.7 %,43.0 C,44.0 C,19.9 W,30.0 W,1013.0 RPM
2018-11-23_14:03:20,2800 MHz,1832.0 MHz,0 (N/A) run sudo,4.4 %,43.0 C,44.0 C,20.2 W,30.0 W,1023.0 RPM
2018-11-23_14:03:21,2800 MHz,1788.0 MHz,0 (N/A) run sudo,6.3 %,43.0 C,44.0 C,20.7 W,30.0 W,1029.0 RPM
2018-11-23_14:03:21,2800 MHz,1811.0 MHz,0 (N/A) run sudo,6.0 %,43.0 C,44.0 C,20.6 W,30.0 W,1033.0 RPM
2018-11-23_14:03:21,2800 MHz,1880.0 MHz,0 (N/A) run sudo,5.0 %,43.0 C,44.0 C,20.4 W,30.0 W,1034.0 RPM
2018-11-23_14:03:21,2800 MHz,1832.0 MHz,0 (N/A) run sudo,4.7 %,43.0 C,44.0 C,20.1 W,30.0 W,1036.0 RPM
2018-11-23_14:03:22,2800 MHz,1953.0 MHz,0 (N/A) run sudo,5.9 %,43.0 C,44.0 C,20.5 W,30.0 W,1036.0 RPM
2018-11-23_14:03:22,2800 MHz,1864.0 MHz,0 (N/A) run sudo,7.1 %,44.0 C,44.0 C,22.4 W,30.0 W,1017.0 RPM
2018-11-23_14:03:22,2800 MHz,2076.0 MHz,0 (N/A) run sudo,13.9 %,44.0 C,44.0 C,28.5 W,30.0 W,987.0 RPM
2018-11-23_14:03:22,2800 MHz,1913.0 MHz,0 (N/A) run sudo,14.7 %,44.0 C,44.0 C,25.9 W,30.0 W,971.0 RPM
2018-11-23_14:03:22,2800 MHz,1970.0 MHz,0 (N/A) run sudo,9.5 %,44.0 C,44.0 C,28.9 W,30.0 W,956.0 RPM
2018-11-23_14:03:23,2800 MHz,2001.0 MHz,0 (N/A) run sudo,9.6 %,44.0 C,44.0 C,31.4 W,32.0 W,950.0 RPM
2018-11-23_14:03:23,2800 MHz,1882.0 MHz,0 (N/A) run sudo,9.7 %,44.0 C,44.0 C,31.0 W,32.0 W,944.0 RPM
2018-11-23_14:03:23,2800 MHz,2000.0 MHz,0 (N/A) run sudo,10.2 %,44.0 C,44.0 C,29.8 W,32.0 W,942.0 RPM
2018-11-23_14:03:23,2800 MHz,1890.0 MHz,0 (N/A) run sudo,9.6 %,44.0 C,44.0 C,30.3 W,32.0 W,941.0 RPM
2018-11-23_14:03:24,2800 MHz,2074.0 MHz,0 (N/A) run sudo,9.8 %,44.0 C,44.0 C,29.6 W,32.0 W,939.0 RPM
2018-11-23_14:03:24,2800 MHz,1928.0 MHz,0 (N/A) run sudo,10.7 %,44.0 C,44.0 C,27.6 W,32.0 W,1016.0 RPM
2018-11-23_14:03:24,2800 MHz,1972.0 MHz,0 (N/A) run sudo,10.8 %,44.0 C,44.0 C,28.6 W,32.0 W,998.0 RPM
2018-11-23_14:03:24,2800 MHz,1983.0 MHz,0 (N/A) run sudo,9.8 %,44.0 C,44.0 C,29.0 W,32.0 W,1062.0 RPM
2018-11-23_14:03:24,2800 MHz,1971.0 MHz,0 (N/A) run sudo,11.0 %,44.0 C,44.0 C,28.3 W,32.0 W,1025.0 RPM
2018-11-23_14:03:25,2800 MHz,1897.0 MHz,0 (N/A) run sudo,9.3 %,44.0 C,44.0 C,27.4 W,32.0 W,1030.0 RPM
2018-11-23_14:03:25,2800 MHz,1959.0 MHz,0 (N/A) run sudo,8.9 %,44.0 C,44.0 C,29.5 W,32.0 W,1033.0 RPM
2018-11-23_14:03:25,2800 MHz,2051.0 MHz,0 (N/A) run sudo,9.6 %,44.0 C,44.0 C,29.4 W,32.0 W,1035.0 RPM
2018-11-23_14:03:25,2800 MHz,1975.0 MHz,0 (N/A) run sudo,9.0 %,44.0 C,44.0 C,29.4 W,32.0 W,1035.0 RPM
2018-11-23_14:03:26,2800 MHz,1900.0 MHz,0 (N/A) run sudo,9.2 %,44.0 C,44.0 C,28.4 W,32.0 W,1035.0 RPM
2018-11-23_14:03:26,2800 MHz,1990.0 MHz,0 (N/A) run sudo,9.8 %,44.0 C,44.0 C,30.9 W,32.0 W,1007.0 RPM
2018-11-23_14:03:26,2800 MHz,2004.0 MHz,0 (N/A) run sudo,9.9 %,44.0 C,44.0 C,29.7 W,32.0 W,986.0 RPM
2018-11-23_14:03:26,2800 MHz,2127.0 MHz,0 (N/A) run sudo,9.5 %,45.0 C,45.0 C,30.7 W,32.0 W,965.0 RPM
2018-11-23_14:03:26,2800 MHz,1964.0 MHz,0 (N/A) run sudo,10.4 %,45.0 C,45.0 C,30.8 W,32.0 W,955.0 RPM
2018-11-23_14:03:27,2800 MHz,1964.0 MHz,0 (N/A) run sudo,9.7 %,45.0 C,45.0 C,32.1 W,33.0 W,948.0 RPM
2018-11-23_14:03:27,2800 MHz,2037.0 MHz,0 (N/A) run sudo,9.5 %,45.0 C,45.0 C,32.8 W,33.0 W,943.0 RPM
2018-11-23_14:03:27,2800 MHz,1984.0 MHz,0 (N/A) run sudo,9.6 %,45.0 C,45.0 C,29.0 W,33.0 W,941.0 RPM
2018-11-23_14:03:27,2800 MHz,1994.0 MHz,0 (N/A) run sudo,10.5 %,44.0 C,45.0 C,26.7 W,33.0 W,940.0 RPM
2018-11-23_14:03:28,2800 MHz,2070.0 MHz,0 (N/A) run sudo,9.8 %,44.0 C,45.0 C,31.4 W,33.0 W,939.0 RPM
2018-11-23_14:03:28,2800 MHz,2044.0 MHz,0 (N/A) run sudo,9.6 %,44.0 C,45.0 C,30.5 W,33.0 W,1017.0 RPM
2018-11-23_14:03:28,2800 MHz,1961.0 MHz,0 (N/A) run sudo,9.6 %,44.0 C,45.0 C,32.2 W,33.0 W,998.0 RPM
2018-11-23_14:03:28,2800 MHz,1956.0 MHz,0 (N/A) run sudo,9.6 %,44.0 C,45.0 C,33.1 W,34.0 W,1062.0 RPM
2018-11-23_14:03:28,2800 MHz,1992.0 MHz,0 (N/A) run sudo,9.5 %,45.0 C,45.0 C,32.7 W,34.0 W,1026.0 RPM
2018-11-23_14:03:29,2800 MHz,1991.0 MHz,0 (N/A) run sudo,9.2 %,45.0 C,45.0 C,31.0 W,34.0 W,1031.0 RPM
2018-11-23_14:03:29,2800 MHz,1985.0 MHz,0 (N/A) run sudo,10.5 %,45.0 C,45.0 C,32.4 W,34.0 W,1033.0 RPM
2018-11-23_14:03:29,2800 MHz,1954.0 MHz,0 (N/A) run sudo,10.2 %,45.0 C,45.0 C,32.4 W,34.0 W,1035.0 RPM
2018-11-23_14:03:29,2800 MHz,2005.0 MHz,0 (N/A) run sudo,9.9 %,45.0 C,45.0 C,32.7 W,34.0 W,1036.0 RPM
2018-11-23_14:03:29,2800 MHz,1904.0 MHz,0 (N/A) run sudo,9.5 %,44.0 C,45.0 C,32.9 W,34.0 W,1036.0 RPM
2018-11-23_14:03:30,2800 MHz,1955.0 MHz,0 (N/A) run sudo,10.3 %,44.0 C,45.0 C,32.3 W,34.0 W,1017.0 RPM
2018-11-23_14:03:30,2800 MHz,1896.0 MHz,0 (N/A) run sudo,8.8 %,44.0 C,45.0 C,29.2 W,34.0 W,986.0 RPM
2018-11-23_14:03:30,2800 MHz,1997.0 MHz,0 (N/A) run sudo,9.4 %,44.0 C,45.0 C,30.0 W,34.0 W,970.0 RPM
2018-11-23_14:03:30,2800 MHz,1880.0 MHz,0 (N/A) run sudo,10.2 %,44.0 C,45.0 C,30.4 W,34.0 W,956.0 RPM
2018-11-23_14:03:31,2800 MHz,1941.0 MHz,0 (N/A) run sudo,10.5 %,45.0 C,45.0 C,31.5 W,34.0 W,949.0 RPM
2018-11-23_14:03:31,2800 MHz,2036.0 MHz,0 (N/A) run sudo,9.7 %,45.0 C,45.0 C,31.0 W,34.0 W,945.0 RPM
2018-11-23_14:03:31,2800 MHz,1850.0 MHz,0 (N/A) run sudo,10.6 %,45.0 C,45.0 C,30.7 W,34.0 W,941.0 RPM
2018-11-23_14:03:31,2800 MHz,1924.0 MHz,0 (N/A) run sudo,10.1 %,45.0 C,45.0 C,31.0 W,34.0 W,940.0 RPM
2018-11-23_14:03:31,2800 MHz,1986.0 MHz,0 (N/A) run sudo,9.6 %,45.0 C,45.0 C,31.7 W,34.0 W,939.0 RPM
2018-11-23_14:03:32,2800 MHz,1937.0 MHz,0 (N/A) run sudo,10.3 %,45.0 C,45.0 C,32.0 W,34.0 W,964.0 RPM
2018-11-23_14:03:32,2800 MHz,2010.0 MHz,0 (N/A) run sudo,11.1 %,45.0 C,45.0 C,30.5 W,34.0 W,999.0 RPM
2018-11-23_14:03:32,2800 MHz,1998.0 MHz,0 (N/A) run sudo,11.5 %,45.0 C,45.0 C,24.1 W,34.0 W,1016.0 RPM
2018-11-23_14:03:32,2800 MHz,1963.0 MHz,0 (N/A) run sudo,10.8 %,45.0 C,45.0 C,22.7 W,34.0 W,1025.0 RPM
2018-11-23_14:03:33,2800 MHz,1898.0 MHz,0 (N/A) run sudo,10.1 %,45.0 C,45.0 C,23.3 W,34.0 W,1029.0 RPM
2018-11-23_14:03:33,2800 MHz,1998.0 MHz,0 (N/A) run sudo,9.2 %,44.0 C,45.0 C,29.7 W,34.0 W,1032.0 RPM
2018-11-23_14:03:33,2800 MHz,1980.0 MHz,0 (N/A) run sudo,9.6 %,44.0 C,45.0 C,30.7 W,34.0 W,1033.0 RPM
2018-11-23_14:03:33,2800 MHz,2070.0 MHz,0 (N/A) run sudo,11.0 %,44.0 C,45.0 C,31.5 W,34.0 W,1033.0 RPM
2018-11-23_14:03:33,2800 MHz,2036.0 MHz,0 (N/A) run sudo,10.0 %,44.0 C,45.0 C,27.9 W,34.0 W,1034.0 RPM
2018-11-23_14:03:34,2800 MHz,2008.0 MHz,0 (N/A) run sudo,9.9 %,44.0 C,45.0 C,30.4 W,34.0 W,1006.0 RPM
2018-11-23_14:03:34,2800 MHz,1992.0 MHz,0 (N/A) run sudo,8.9 %,45.0 C,45.0 C,32.2 W,34.0 W,985.0 RPM
2018-11-23_14:03:34,2800 MHz,2063.0 MHz,0 (N/A) run sudo,9.2 %,45.0 C,45.0 C,32.1 W,34.0 W,969.0 RPM
2018-11-23_14:03:34,2800 MHz,1957.0 MHz,0 (N/A) run sudo,10.3 %,45.0 C,45.0 C,33.2 W,34.0 W,955.0 RPM
2018-11-23_14:03:35,2800 MHz,2040.0 MHz,0 (N/A) run sudo,10.1 %,45.0 C,45.0 C,33.1 W,34.0 W,949.0 RPM
2018-11-23_14:03:35,2800 MHz,1917.0 MHz,0 (N/A) run sudo,10.5 %,45.0 C,45.0 C,30.9 W,34.0 W,944.0 RPM
2018-11-23_14:03:35,2800 MHz,1979.0 MHz,0 (N/A) run sudo,9.8 %,46.0 C,46.0 C,32.2 W,34.0 W,941.0 RPM
2018-11-23_14:03:35,2800 MHz,1887.0 MHz,0 (N/A) run sudo,10.6 %,46.0 C,46.0 C,30.5 W,34.0 W,940.0 RPM
2018-11-23_14:03:35,2800 MHz,1945.0 MHz,0 (N/A) run sudo,10.3 %,46.0 C,46.0 C,30.9 W,34.0 W,940.0 RPM
2018-11-23_14:03:36,2800 MHz,1930.0 MHz,0 (N/A) run sudo,11.1 %,46.0 C,46.0 C,30.8 W,34.0 W,965.0 RPM
2018-11-23_14:03:36,2800 MHz,1893.0 MHz,0 (N/A) run sudo,10.7 %,46.0 C,46.0 C,31.8 W,34.0 W,1000.0 RPM
2018-11-23_14:03:36,2800 MHz,2091.0 MHz,0 (N/A) run sudo,9.7 %,44.0 C,46.0 C,29.3 W,34.0 W,1063.0 RPM
2018-11-23_14:03:36,2800 MHz,1927.0 MHz,0 (N/A) run sudo,10.3 %,44.0 C,46.0 C,31.5 W,34.0 W,1024.0 RPM
2018-11-23_14:03:37,2800 MHz,1921.0 MHz,0 (N/A) run sudo,9.7 %,44.0 C,46.0 C,28.9 W,34.0 W,1030.0 RPM
2018-11-23_14:03:37,2800 MHz,1969.0 MHz,0 (N/A) run sudo,10.0 %,44.0 C,46.0 C,26.7 W,34.0 W,1032.0 RPM
2018-11-23_14:03:37,2800 MHz,1946.0 MHz,0 (N/A) run sudo,10.1 %,44.0 C,46.0 C,31.1 W,34.0 W,1033.0 RPM
2018-11-23_14:03:37,2800 MHz,1889.0 MHz,0 (N/A) run sudo,10.3 %,44.0 C,46.0 C,25.8 W,34.0 W,1034.0 RPM
2018-11-23_14:03:37,2800 MHz,1968.0 MHz,0 (N/A) run sudo,10.4 %,44.0 C,46.0 C,31.4 W,34.0 W,1035.0 RPM
2018-11-23_14:03:38,2800 MHz,1947.0 MHz,0 (N/A) run sudo,9.7 %,44.0 C,46.0 C,31.8 W,34.0 W,1014.0 RPM
2018-11-23_14:03:38,2800 MHz,1941.0 MHz,0 (N/A) run sudo,10.2 %,44.0 C,46.0 C,30.0 W,34.0 W,985.0 RPM
2018-11-23_14:03:38,2800 MHz,2005.0 MHz,0 (N/A) run sudo,9.6 %,44.0 C,46.0 C,31.3 W,34.0 W,970.0 RPM
2018-11-23_14:03:38,2800 MHz,1961.0 MHz,0 (N/A) run sudo,10.1 %,44.0 C,46.0 C,30.5 W,34.0 W,959.0 RPM
2018-11-23_14:03:39,2800 MHz,1906.0 MHz,0 (N/A) run sudo,10.0 %,44.0 C,46.0 C,27.7 W,34.0 W,948.0 RPM
2018-11-23_14:03:39,2800 MHz,2012.0 MHz,0 (N/A) run sudo,10.8 %,44.0 C,46.0 C,28.8 W,34.0 W,946.0 RPM
2018-11-23_14:03:39,2800 MHz,1946.0 MHz,0 (N/A) run sudo,10.5 %,44.0 C,46.0 C,28.4 W,34.0 W,943.0 RPM
2018-11-23_14:03:39,2800 MHz,2030.0 MHz,0 (N/A) run sudo,10.1 %,44.0 C,46.0 C,29.7 W,34.0 W,941.0 RPM
2018-11-23_14:03:39,2800 MHz,2054.0 MHz,0 (N/A) run sudo,10.3 %,44.0 C,46.0 C,32.3 W,34.0 W,940.0 RPM
2018-11-23_14:03:40,2800 MHz,2015.0 MHz,0 (N/A) run sudo,9.9 %,44.0 C,46.0 C,30.5 W,34.0 W,977.0 RPM
2018-11-23_14:03:40,2800 MHz,1900.0 MHz,0 (N/A) run sudo,10.7 %,44.0 C,46.0 C,26.3 W,34.0 W,1000.0 RPM
2018-11-23_14:03:40,2800 MHz,1928.0 MHz,0 (N/A) run sudo,9.6 %,44.0 C,46.0 C,30.8 W,34.0 W,1014.0 RPM
2018-11-23_14:03:40,2800 MHz,1945.0 MHz,0 (N/A) run sudo,9.6 %,44.0 C,46.0 C,31.5 W,34.0 W,1024.0 RPM
2018-11-23_14:03:41,2800 MHz,1915.0 MHz,0 (N/A) run sudo,10.1 %,44.0 C,46.0 C,29.4 W,34.0 W,1029.0 RPM
2018-11-23_14:03:41,2800 MHz,2073.0 MHz,0 (N/A) run sudo,9.8 %,44.0 C,46.0 C,28.8 W,34.0 W,1031.0 RPM
2018-11-23_14:03:41,2800 MHz,1969.0 MHz,0 (N/A) run sudo,9.2 %,44.0 C,46.0 C,33.6 W,34.0 W,1033.0 RPM
2018-11-23_14:03:41,2800 MHz,1945.0 MHz,0 (N/A) run sudo,10.2 %,44.0 C,46.0 C,32.8 W,34.0 W,1034.0 RPM
2018-11-23_14:03:41,2800 MHz,1973.0 MHz,0 (N/A) run sudo,9.6 %,44.0 C,46.0 C,31.1 W,34.0 W,1035.0 RPM
2018-11-23_14:03:42,2800 MHz,1962.0 MHz,0 (N/A) run sudo,9.5 %,45.0 C,46.0 C,31.8 W,34.0 W,980.0 RPM
2018-11-23_14:03:42,2800 MHz,1934.0 MHz,0 (N/A) run sudo,9.5 %,45.0 C,46.0 C,31.7 W,34.0 W,992.0 RPM
2018-11-23_14:03:42,2800 MHz,1994.0 MHz,0 (N/A) run sudo,11.1 %,45.0 C,46.0 C,32.5 W,34.0 W,975.0 RPM
2018-11-23_14:03:42,2800 MHz,1960.0 MHz,0 (N/A) run sudo,10.6 %,45.0 C,46.0 C,31.3 W,34.0 W,960.0 RPM
2018-11-23_14:03:42,2800 MHz,2004.0 MHz,0 (N/A) run sudo,9.9 %,45.0 C,46.0 C,31.3 W,34.0 W,951.0 RPM
2018-11-23_14:03:43,2800 MHz,2115.0 MHz,0 (N/A) run sudo,9.7 %,46.0 C,46.0 C,33.5 W,34.0 W,947.0 RPM
