Time,Top Freq,Cur Freq,Perf Lost,Utilization,Cur Temp,Max Temp,Cur Power,Max Power,Fan
2018-11-23_15:12:40,2800 MHz,2023.0 MHz,0 (N/A) run sudo,8.3 %,45.0 C,45.0 C,30.0 W,31.0 W,1019.0 RPM
2018-11-23_15:12:40,2800 MHz,1949.0 MHz,0 (N/A) run sudo,6.3 %,45.0 C,45.0 C,34.0 W,34.0 W,1011.0 RPM
2018-11-23_15:12:40,2800 MHz,1881.0 MHz,0 (N/A) run sudo,4.6 %,45.0 C,45.0 C,21.2 W,34.0 W,990.0 RPM
2018-11-23_15:12:40,2800 MHz,1780.0 MHz,0 (N/A) run sudo,4.9 %,45.0 C,45.0 C,20.9 W,34.0 W,975.0 RPM
2018-11-23_15:12:40,2800 MHz,1797.0 MHz,0 (N/A) run sudo,4.1 %,45.0 C,45.0 C,21.0 W,34.0 W,961.0 RPM
2018-11-23_15:12:41,2800 MHz,1794.0 MHz,0 (N/A) run sudo,4.3 %,45.0 C,45.0 C,20.6 W,34.0 W,953.0 RPM
2018-11-23_15:12:41,2800 MHz,1744.0 MHz,0 (N/A) run sudo,4.5 %,45.0 C,45.0 C,20.3 W,34.0 W,949.0 RPM
2018-11-23_15:12:41,2800 MHz,1992.0 MHz,0 (N/A) run sudo,4.3 %,45.0 C,45.0 C,20.3 W,34.0 W,946.0 RPM
2018-11-23_15:12:41,2800 MHz,1957.0 MHz,0 (N/A) run sudo,5.5 %,46.0 C,46.0 C,20.2 W,34.0 W,945.0 RPM
2018-11-23_15:12:42,2800 MHz,1824.0 MHz,0 (N/A) run sudo,4.7 %,46.0 C,46.0 C,19.4 W,34.0 W,944.0 RPM
2018-11-23_15:12:42,2800 MHz,1936.0 MHz,0 (N/A) run sudo,4.3 %,46.0 C,46.0 C,19.9 W,34.0 W,993.0 RPM
2018-11-23_15:12:42,2800 MHz,1947.0 MHz,0 (N/A) run sudo,4.0 %,46.0 C,46.0 C,20.8 W,34.0 W,1013.0 RPM
2018-11-23_15:12:42,2800 MHz,1950.0 MHz,0 (N/A) run sudo,4.3 %,46.0 C,46.0 C,19.8 W,34.0 W,1025.0 RPM
2018-11-23_15:12:42,2800 MHz,1986.0 MHz,0 (N/A) run sudo,4.5 %,46.0 C,46.0 C,20.0 W,34.0 W,1035.0 RPM
2018-11-23_15:12:43,2800 MHz,1911.0 MHz,0 (N/A) run sudo,4.3 %,46.0 C,46.0 C,19.8 W,34.0 W,1038.0 RPM
2018-11-23_15:12:43,2800 MHz,1881.0 MHz,0 (N/A) run sudo,4.5 %,46.0 C,46.0 C,20.5 W,34.0 W,1041.0 RPM
2018-11-23_15:12:43,2800 MHz,2010.0 MHz,0 (N/A) run sudo,4.5 %,46.0 C,46.0 C,20.2 W,34.0 W,1043.0 RPM
2018-11-23_15:12:43,2800 MHz,1910.0 MHz,0 (N/A) run sudo,4.5 %,46.0 C,46.0 C,20.0 W,34.0 W,1043.0 RPM
2018-11-23_15:12:44,2800 MHz,2047.0 MHz,0 (N/A) run sudo,4.2 %,47.0 C,47.0 C,21.0 W,34.0 W,1044.0 RPM
2018-11-23_15:12:44,2800 MHz,1945.0 MHz,0 (N/A) run sudo,4.7 %,47.0 C,47.0 C,19.7 W,34.0 W,1007.0 RPM
2018-11-23_15:12:44,2800 MHz,1916.0 MHz,0 (N/A) run sudo,4.7 %,47.0 C,47.0 C,19.9 W,34.0 W,987.0 RPM
2018-11-23_15:12:44,2800 MHz,1806.0 MHz,0 (N/A) run sudo,4.1 %,47.0 C,47.0 C,20.1 W,34.0 W,973.0 RPM
2018-11-23_15:12:44,2800 MHz,1870.0 MHz,0 (N/A) run sudo,4.3 %,47.0 C,47.0 C,20.1 W,34.0 W,960.0 RPM
2018-11-23_15:12:45,2800 MHz,1884.0 MHz,0 (N/A) run sudo,4.3 %,46.0 C,47.0 C,20.0 W,34.0 W,953.0 RPM
2018-11-23_15:12:45,2800 MHz,1927.0 MHz,0 (N/A) run sudo,4.5 %,46.0 C,47.0 C,19.9 W,34.0 W,950.0 RPM
2018-11-23_15:12:45,2800 MHz,1966.0 MHz,0 (N/A) run sudo,4.3 %,46.0 C,47.0 C,20.8 W,34.0 W,947.0 RPM
2018-11-23_15:12:45,2800 MHz,2094.0 MHz,0 (N/A) run sudo,4.5 %,46.0 C,47.0 C,20.5 W,34.0 W,946.0 RPM
2018-11-23_15:12:46,2800 MHz,1909.0 MHz,0 (N/A) run sudo,8.0 %,46.0 C,47.0 C,19.9 W,34.0 W,954.0 RPM
2018-11-23_15:12:46,2800 MHz,2083.0 MHz,0 (N/A) run sudo,8.2 %,46.0 C,47.0 C,20.3 W,34.0 W,990.0 RPM
2018-11-23_15:12:46,2800 MHz,2041.0 MHz,0 (N/A) run sudo,8.2 %,46.0 C,47.0 C,20.1 W,34.0 W,1061.0 RPM
2018-11-23_15:12:46,2800 MHz,2123.0 MHz,0 (N/A) run sudo,8.6 %,46.0 C,47.0 C,20.3 W,34.0 W,1028.0 RPM
2018-11-23_15:12:46,2800 MHz,2197.0 MHz,0 (N/A) run sudo,8.3 %,46.0 C,47.0 C,24.6 W,34.0 W,1034.0 RPM
2018-11-23_15:12:47,2800 MHz,2133.0 MHz,0 (N/A) run sudo,7.2 %,46.0 C,47.0 C,28.7 W,34.0 W,1040.0 RPM
2018-11-23_15:12:47,2800 MHz,2136.0 MHz,0 (N/A) run sudo,7.6 %,46.0 C,47.0 C,28.9 W,34.0 W,1042.0 RPM
2018-11-23_15:12:47,2800 MHz,2150.0 MHz,0 (N/A) run sudo,7.9 %,46.0 C,47.0 C,28.5 W,34.0 W,1043.0 RPM
2018-11-23_15:12:47,2800 MHz,2177.0 MHz,0 (N/A) run sudo,7.7 %,46.0 C,47.0 C,28.6 W,34.0 W,1044.0 RPM
2018-11-23_15:12:48,2800 MHz,2196.0 MHz,0 (N/A) run sudo,7.4 %,46.0 C,47.0 C,28.8 W,34.0 W,1035.0 RPM
2018-11-23_15:12:48,2800 MHz,2050.0 MHz,0 (N/A) run sudo,7.1 %,46.0 C,47.0 C,28.8 W,34.0 W,1003.0 RPM
2018-11-23_15:12:48,2800 MHz,2123.0 MHz,0 (N/A) run sudo,7.4 %,46.0 C,47.0 C,28.7 W,34.0 W,989.0 RPM
2018-11-23_15:12:48,2800 MHz,2126.0 MHz,0 (N/A) run sudo,7.3 %,46.0 C,47.0 C,28.7 W,34.0 W,969.0 RPM
2018-11-23_15:12:48,2800 MHz,2036.0 MHz,0 (N/A) run sudo,7.3 %,46.0 C,47.0 C,28.8 W,34.0 W,960.0 RPM
2018-11-23_15:12:49,2800 MHz,2195.0 MHz,0 (N/A) run sudo,7.5 %,46.0 C,47.0 C,28.8 W,34.0 W,952.0 RPM
2018-11-23_15:12:49,2800 MHz,2089.0 MHz,0 (N/A) run sudo,8.7 %,46.0 C,47.0 C,28.7 W,34.0 W,949.0 RPM
2018-11-23_15:12:49,2800 MHz,2085.0 MHz,0 (N/A) run sudo,9.2 %,46.0 C,47.0 C,20.8 W,34.0 W,946.0 RPM
2018-11-23_15:12:49,2800 MHz,2021.0 MHz,0 (N/A) run sudo,8.8 %,46.0 C,47.0 C,22.1 W,34.0 W,946.0 RPM
2018-11-23_15:12:50,2800 MHz,2066.0 MHz,0 (N/A) run sudo,9.1 %,46.0 C,47.0 C,21.0 W,34.0 W,949.0 RPM
2018-11-23_15:12:50,2800 MHz,1976.0 MHz,0 (N/A) run sudo,8.6 %,46.0 C,47.0 C,20.6 W,34.0 W,996.0 RPM
2018-11-23_15:12:50,2800 MHz,1936.0 MHz,0 (N/A) run sudo,9.5 %,46.0 C,47.0 C,24.1 W,34.0 W,1015.0 RPM
2018-11-23_15:12:50,2800 MHz,2205.0 MHz,0 (N/A) run sudo,7.6 %,46.0 C,47.0 C,28.6 W,34.0 W,1028.0 RPM
2018-11-23_15:12:50,2800 MHz,2052.0 MHz,0 (N/A) run sudo,9.4 %,46.0 C,47.0 C,30.5 W,34.0 W,1034.0 RPM
2018-11-23_15:12:51,2800 MHz,2155.0 MHz,0 (N/A) run sudo,8.4 %,46.0 C,47.0 C,29.7 W,34.0 W,1037.0 RPM
2018-11-23_15:12:51,2800 MHz,2178.0 MHz,0 (N/A) run sudo,7.7 %,46.0 C,47.0 C,28.7 W,34.0 W,1040.0 RPM
2018-11-23_15:12:51,2800 MHz,2176.0 MHz,0 (N/A) run sudo,8.6 %,46.0 C,47.0 C,27.9 W,34.0 W,1041.0 RPM
2018-11-23_15:12:51,2800 MHz,2081.0 MHz,0 (N/A) run sudo,4.7 %,45.0 C,47.0 C,19.9 W,34.0 W,1042.0 RPM
2018-11-23_15:12:52,2800 MHz,1903.0 MHz,0 (N/A) run sudo,4.4 %,45.0 C,47.0 C,20.2 W,34.0 W,1037.0 RPM
2018-11-23_15:12:52,2800 MHz,1952.0 MHz,0 (N/A) run sudo,4.3 %,45.0 C,47.0 C,19.9 W,34.0 W,1011.0 RPM
2018-11-23_15:12:52,2800 MHz,1899.0 MHz,0 (N/A) run sudo,4.5 %,45.0 C,47.0 C,20.0 W,34.0 W,984.0 RPM
2018-11-23_15:12:52,2800 MHz,1878.0 MHz,0 (N/A) run sudo,4.5 %,45.0 C,47.0 C,20.0 W,34.0 W,966.0 RPM
2018-11-23_15:12:52,2800 MHz,1893.0 MHz,0 (N/A) run sudo,5.0 %,46.0 C,47.0 C,20.0 W,34.0 W,957.0 RPM
2018-11-23_15:12:53,2800 MHz,1893.0 MHz,0 (N/A) run sudo,5.0 %,46.0 C,47.0 C,20.1 W,34.0 W,950.0 RPM
2018-11-23_15:12:53,2800 MHz,2040.0 MHz,0 (N/A) run sudo,4.0 %,46.0 C,47.0 C,20.2 W,34.0 W,946.0 RPM
2018-11-23_15:12:53,2800 MHz,1985.0 MHz,0 (N/A) run sudo,4.5 %,46.0 C,47.0 C,20.0 W,34.0 W,945.0 RPM
2018-11-23_15:12:53,2800 MHz,1962.0 MHz,0 (N/A) run sudo,5.2 %,46.0 C,47.0 C,19.9 W,34.0 W,944.0 RPM
2018-11-23_15:12:54,2800 MHz,1828.0 MHz,0 (N/A) run sudo,4.4 %,45.0 C,47.0 C,20.2 W,34.0 W,956.0 RPM
2018-11-23_15:12:54,2800 MHz,1970.0 MHz,0 (N/A) run sudo,4.3 %,45.0 C,47.0 C,19.9 W,34.0 W,990.0 RPM
2018-11-23_15:12:54,2800 MHz,1882.0 MHz,0 (N/A) run sudo,4.5 %,45.0 C,47.0 C,20.2 W,34.0 W,1061.0 RPM
2018-11-23_15:12:54,2800 MHz,1982.0 MHz,0 (N/A) run sudo,4.2 %,45.0 C,47.0 C,20.2 W,34.0 W,1028.0 RPM
2018-11-23_15:12:54,2800 MHz,1842.0 MHz,0 (N/A) run sudo,4.5 %,45.0 C,47.0 C,20.3 W,34.0 W,1034.0 RPM
2018-11-23_15:12:55,2800 MHz,1923.0 MHz,0 (N/A) run sudo,4.7 %,46.0 C,47.0 C,20.1 W,34.0 W,1039.0 RPM
2018-11-23_15:12:55,2800 MHz,1883.0 MHz,0 (N/A) run sudo,4.5 %,46.0 C,47.0 C,20.3 W,34.0 W,1040.0 RPM
2018-11-23_15:12:55,2800 MHz,2085.0 MHz,0 (N/A) run sudo,4.9 %,46.0 C,47.0 C,20.2 W,34.0 W,1042.0 RPM
2018-11-23_15:12:55,2800 MHz,1871.0 MHz,0 (N/A) run sudo,4.1 %,46.0 C,47.0 C,20.2 W,34.0 W,1043.0 RPM
2018-11-23_15:12:56,2800 MHz,2020.0 MHz,0 (N/A) run sudo,4.5 %,46.0 C,47.0 C,20.1 W,34.0 W,1032.0 RPM
2018-11-23_15:12:56,2800 MHz,1950.0 MHz,0 (N/A) run sudo,4.7 %,45.0 C,47.0 C,19.9 W,34.0 W,1007.0 RPM
2018-11-23_15:12:56,2800 MHz,1812.0 MHz,0 (N/A) run sudo,4.7 %,45.0 C,47.0 C,20.3 W,34.0 W,982.0 RPM
2018-11-23_15:12:56,2800 MHz,1888.0 MHz,0 (N/A) run sudo,7.0 %,45.0 C,47.0 C,21.4 W,34.0 W,969.0 RPM
2018-11-23_15:12:56,2800 MHz,1953.0 MHz,0 (N/A) run sudo,9.0 %,45.0 C,47.0 C,20.7 W,34.0 W,957.0 RPM
2018-11-23_15:12:57,2800 MHz,1985.0 MHz,0 (N/A) run sudo,9.3 %,45.0 C,47.0 C,21.3 W,34.0 W,951.0 RPM
2018-11-23_15:12:57,2800 MHz,2053.0 MHz,0 (N/A) run sudo,9.8 %,47.0 C,47.0 C,21.8 W,34.0 W,949.0 RPM
2018-11-23_15:12:57,2800 MHz,1930.0 MHz,0 (N/A) run sudo,8.1 %,47.0 C,47.0 C,20.9 W,34.0 W,947.0 RPM
2018-11-23_15:12:57,2800 MHz,1867.0 MHz,0 (N/A) run sudo,9.7 %,47.0 C,47.0 C,21.3 W,34.0 W,947.0 RPM
2018-11-23_15:12:58,2800 MHz,2197.0 MHz,0 (N/A) run sudo,8.4 %,47.0 C,47.0 C,28.5 W,34.0 W,952.0 RPM
2018-11-23_15:12:58,2800 MHz,1647.0 MHz,0 (N/A) run sudo,18.4 %,47.0 C,47.0 C,27.3 W,34.0 W,998.0 RPM
2018-11-23_15:12:58,2800 MHz,1712.0 MHz,0 (N/A) run sudo,20.3 %,46.0 C,47.0 C,28.2 W,34.0 W,1019.0 RPM
2018-11-23_15:12:58,2800 MHz,1689.0 MHz,0 (N/A) run sudo,18.0 %,46.0 C,47.0 C,27.6 W,34.0 W,1028.0 RPM
2018-11-23_15:12:58,2800 MHz,1725.0 MHz,0 (N/A) run sudo,18.7 %,46.0 C,47.0 C,28.5 W,34.0 W,1035.0 RPM
2018-11-23_15:12:59,2800 MHz,1671.0 MHz,0 (N/A) run sudo,16.9 %,46.0 C,47.0 C,26.8 W,34.0 W,1038.0 RPM
2018-11-23_15:12:59,2800 MHz,1696.0 MHz,0 (N/A) run sudo,21.8 %,46.0 C,47.0 C,26.3 W,34.0 W,1040.0 RPM
2018-11-23_15:12:59,2800 MHz,1660.0 MHz,0 (N/A) run sudo,16.7 %,46.0 C,47.0 C,26.0 W,34.0 W,1041.0 RPM
2018-11-23_15:12:59,2800 MHz,1707.0 MHz,0 (N/A) run sudo,17.1 %,46.0 C,47.0 C,27.1 W,34.0 W,1042.0 RPM
2018-11-23_15:13:00,2800 MHz,1720.0 MHz,0 (N/A) run sudo,21.5 %,46.0 C,47.0 C,26.9 W,34.0 W,1035.0 RPM
2018-11-23_15:13:00,2800 MHz,1718.0 MHz,0 (N/A) run sudo,20.2 %,46.0 C,47.0 C,27.5 W,34.0 W,1001.0 RPM
2018-11-23_15:13:00,2800 MHz,1790.0 MHz,0 (N/A) run sudo,19.5 %,46.0 C,47.0 C,27.3 W,34.0 W,982.0 RPM
2018-11-23_15:13:00,2800 MHz,1658.0 MHz,0 (N/A) run sudo,19.5 %,46.0 C,47.0 C,26.3 W,34.0 W,962.0 RPM
2018-11-23_15:13:00,2800 MHz,1678.0 MHz,0 (N/A) run sudo,21.4 %,46.0 C,47.0 C,26.2 W,34.0 W,956.0 RPM
2018-11-23_15:13:01,2800 MHz,1693.0 MHz,0 (N/A) run sudo,20.1 %,46.0 C,47.0 C,26.5 W,34.0 W,950.0 RPM
2018-11-23_15:13:01,2800 MHz,1678.0 MHz,0 (N/A) run sudo,19.1 %,46.0 C,47.0 C,26.7 W,34.0 W,947.0 RPM
2018-11-23_15:13:01,2800 MHz,1729.0 MHz,0 (N/A) run sudo,21.7 %,46.0 C,47.0 C,27.3 W,34.0 W,944.0 RPM
2018-11-23_15:13:01,2800 MHz,1780.0 MHz,0 (N/A) run sudo,21.8 %,46.0 C,47.0 C,27.6 W,34.0 W,943.0 RPM
2018-11-23_15:13:02,2800 MHz,1677.0 MHz,0 (N/A) run sudo,19.8 %,46.0 C,47.0 C,28.5 W,34.0 W,959.0 RPM
2018-11-23_15:13:02,2800 MHz,1712.0 MHz,0 (N/A) run sudo,19.1 %,46.0 C,47.0 C,28.2 W,34.0 W,1000.0 RPM
2018-11-23_15:13:02,2800 MHz,1694.0 MHz,0 (N/A) run sudo,19.5 %,46.0 C,47.0 C,27.6 W,34.0 W,1015.0 RPM
2018-11-23_15:13:02,2800 MHz,1702.0 MHz,0 (N/A) run sudo,19.8 %,46.0 C,47.0 C,26.6 W,34.0 W,1027.0 RPM
2018-11-23_15:13:02,2800 MHz,1727.0 MHz,0 (N/A) run sudo,19.1 %,47.0 C,47.0 C,28.1 W,34.0 W,1033.0 RPM
2018-11-23_15:13:03,2800 MHz,1808.0 MHz,0 (N/A) run sudo,20.5 %,47.0 C,47.0 C,26.3 W,34.0 W,1037.0 RPM
2018-11-23_15:13:03,2800 MHz,1695.0 MHz,0 (N/A) run sudo,20.1 %,47.0 C,47.0 C,27.8 W,34.0 W,1040.0 RPM
2018-11-23_15:13:03,2800 MHz,1727.0 MHz,0 (N/A) run sudo,20.8 %,47.0 C,47.0 C,27.1 W,34.0 W,1041.0 RPM
2018-11-23_15:13:03,2800 MHz,1699.0 MHz,0 (N/A) run sudo,18.6 %,47.0 C,47.0 C,26.0 W,34.0 W,1041.0 RPM
2018-11-23_15:13:04,2800 MHz,1704.0 MHz,0 (N/A) run sudo,19.3 %,46.0 C,47.0 C,27.0 W,34.0 W,1019.0 RPM
2018-11-23_15:13:04,2800 MHz,1696.0 MHz,0 (N/A) run sudo,19.7 %,46.0 C,47.0 C,26.5 W,34.0 W,995.0 RPM
2018-11-23_15:13:04,2800 MHz,1666.0 MHz,0 (N/A) run sudo,19.1 %,46.0 C,47.0 C,27.8 W,34.0 W,973.0 RPM
2018-11-23_15:13:04,2800 MHz,1850.0 MHz,0 (N/A) run sudo,20.7 %,46.0 C,47.0 C,27.1 W,34.0 W,961.0 RPM
2018-11-23_15:13:04,2800 MHz,1710.0 MHz,0 (N/A) run sudo,18.2 %,46.0 C,47.0 C,26.8 W,34.0 W,953.0 RPM
2018-11-23_15:13:05,2800 MHz,1693.0 MHz,0 (N/A) run sudo,18.6 %,47.0 C,47.0 C,26.2 W,34.0 W,948.0 RPM
2018-11-23_15:13:05,2800 MHz,1697.0 MHz,0 (N/A) run sudo,21.1 %,47.0 C,47.0 C,26.4 W,34.0 W,945.0 RPM
2018-11-23_15:13:05,2800 MHz,1684.0 MHz,0 (N/A) run sudo,18.6 %,47.0 C,47.0 C,27.9 W,34.0 W,943.0 RPM
2018-11-23_15:13:05,2800 MHz,1728.0 MHz,0 (N/A) run sudo,17.2 %,47.0 C,47.0 C,27.8 W,34.0 W,942.0 RPM
2018-11-23_15:13:06,2800 MHz,1799.0 MHz,0 (N/A) run sudo,21.1 %,47.0 C,47.0 C,28.3 W,34.0 W,1011.0 RPM
2018-11-23_15:13:06,2800 MHz,1759.0 MHz,0 (N/A) run sudo,17.4 %,47.0 C,47.0 C,28.5 W,34.0 W,1004.0 RPM
2018-11-23_15:13:06,2800 MHz,1692.0 MHz,0 (N/A) run sudo,21.6 %,47.0 C,47.0 C,27.7 W,34.0 W,1022.0 RPM
2018-11-23_15:13:06,2800 MHz,1907.0 MHz,0 (N/A) run sudo,22.6 %,47.0 C,47.0 C,29.2 W,34.0 W,1029.0 RPM
2018-11-23_15:13:06,2800 MHz,1664.0 MHz,0 (N/A) run sudo,19.3 %,47.0 C,47.0 C,27.5 W,34.0 W,1034.0 RPM
2018-11-23_15:13:07,2800 MHz,1650.0 MHz,0 (N/A) run sudo,20.3 %,47.0 C,47.0 C,27.4 W,34.0 W,1039.0 RPM
2018-11-23_15:13:07,2800 MHz,1705.0 MHz,0 (N/A) run sudo,16.8 %,47.0 C,47.0 C,26.9 W,34.0 W,1041.0 RPM
2018-11-23_15:13:07,2800 MHz,1689.0 MHz,0 (N/A) run sudo,20.6 %,47.0 C,47.0 C,27.9 W,34.0 W,1041.0 RPM
2018-11-23_15:13:07,2800 MHz,1855.0 MHz,0 (N/A) run sudo,19.2 %,47.0 C,47.0 C,29.0 W,34.0 W,1041.0 RPM
2018-11-23_15:13:08,2800 MHz,1691.0 MHz,0 (N/A) run sudo,18.1 %,47.0 C,47.0 C,27.6 W,34.0 W,1011.0 RPM
2018-11-23_15:13:08,2800 MHz,1708.0 MHz,0 (N/A) run sudo,16.5 %,47.0 C,47.0 C,25.9 W,34.0 W,990.0 RPM
2018-11-23_15:13:08,2800 MHz,1684.0 MHz,0 (N/A) run sudo,21.7 %,47.0 C,47.0 C,27.8 W,34.0 W,970.0 RPM
2018-11-23_15:13:08,2800 MHz,1698.0 MHz,0 (N/A) run sudo,20.1 %,47.0 C,47.0 C,27.6 W,34.0 W,959.0 RPM
2018-11-23_15:13:08,2800 MHz,1640.0 MHz,0 (N/A) run sudo,18.0 %,47.0 C,47.0 C,26.3 W,34.0 W,951.0 RPM
2018-11-23_15:13:09,2800 MHz,1710.0 MHz,0 (N/A) run sudo,18.6 %,47.0 C,47.0 C,27.4 W,34.0 W,946.0 RPM
2018-11-23_15:13:09,2800 MHz,1782.0 MHz,0 (N/A) run sudo,22.1 %,47.0 C,47.0 C,27.8 W,34.0 W,944.0 RPM
2018-11-23_15:13:09,2800 MHz,1756.0 MHz,0 (N/A) run sudo,19.1 %,46.0 C,47.0 C,28.5 W,34.0 W,943.0 RPM
2018-11-23_15:13:09,2800 MHz,1717.0 MHz,0 (N/A) run sudo,19.5 %,46.0 C,47.0 C,27.2 W,34.0 W,951.0 RPM
2018-11-23_15:13:10,2800 MHz,1699.0 MHz,0 (N/A) run sudo,20.2 %,46.0 C,47.0 C,27.0 W,34.0 W,989.0 RPM
2018-11-23_15:13:10,2800 MHz,1675.0 MHz,0 (N/A) run sudo,17.5 %,46.0 C,47.0 C,27.5 W,34.0 W,1015.0 RPM
2018-11-23_15:13:10,2800 MHz,1677.0 MHz,0 (N/A) run sudo,19.3 %,46.0 C,47.0 C,26.7 W,34.0 W,1025.0 RPM
2018-11-23_15:13:10,2800 MHz,1694.0 MHz,0 (N/A) run sudo,18.0 %,47.0 C,47.0 C,28.3 W,34.0 W,1033.0 RPM
2018-11-23_15:13:10,2800 MHz,1772.0 MHz,0 (N/A) run sudo,19.6 %,47.0 C,47.0 C,28.4 W,34.0 W,1037.0 RPM
2018-11-23_15:13:11,2800 MHz,1691.0 MHz,0 (N/A) run sudo,17.7 %,47.0 C,47.0 C,28.4 W,34.0 W,1040.0 RPM
2018-11-23_15:13:11,2800 MHz,1732.0 MHz,0 (N/A) run sudo,19.1 %,47.0 C,47.0 C,28.0 W,34.0 W,1041.0 RPM
2018-11-23_15:13:11,2800 MHz,1686.0 MHz,0 (N/A) run sudo,19.5 %,47.0 C,47.0 C,27.9 W,34.0 W,1041.0 RPM
2018-11-23_15:13:11,2800 MHz,1650.0 MHz,0 (N/A) run sudo,21.7 %,46.0 C,47.0 C,27.0 W,34.0 W,1041.0 RPM
2018-11-23_15:13:12,2800 MHz,1650.0 MHz,0 (N/A) run sudo,18.7 %,46.0 C,47.0 C,27.4 W,34.0 W,1007.0 RPM
2018-11-23_15:13:12,2800 MHz,1677.0 MHz,0 (N/A) run sudo,18.6 %,46.0 C,47.0 C,28.5 W,34.0 W,942.0 RPM
2018-11-23_15:13:12,2800 MHz,1737.0 MHz,0 (N/A) run sudo,17.3 %,46.0 C,47.0 C,28.3 W,34.0 W,967.0 RPM
2018-11-23_15:13:12,2800 MHz,1642.0 MHz,0 (N/A) run sudo,20.3 %,46.0 C,47.0 C,26.9 W,34.0 W,955.0 RPM
2018-11-23_15:13:13,2800 MHz,1673.0 MHz,0 (N/A) run sudo,19.0 %,46.0 C,47.0 C,27.8 W,34.0 W,949.0 RPM
2018-11-23_15:13:13,2800 MHz,1690.0 MHz,0 (N/A) run sudo,20.8 %,46.0 C,47.0 C,28.0 W,34.0 W,946.0 RPM
2018-11-23_15:13:13,2800 MHz,1615.0 MHz,0 (N/A) run sudo,20.6 %,46.0 C,47.0 C,26.5 W,34.0 W,944.0 RPM
2018-11-23_15:13:13,2800 MHz,1720.0 MHz,0 (N/A) run sudo,17.5 %,46.0 C,47.0 C,27.5 W,34.0 W,943.0 RPM
2018-11-23_15:13:13,2800 MHz,1685.0 MHz,0 (N/A) run sudo,17.2 %,46.0 C,47.0 C,28.6 W,34.0 W,962.0 RPM
2018-11-23_15:13:14,2800 MHz,1720.0 MHz,0 (N/A) run sudo,18.3 %,47.0 C,47.0 C,27.4 W,34.0 W,994.0 RPM
2018-11-23_15:13:14,2800 MHz,1692.0 MHz,0 (N/A) run sudo,18.9 %,47.0 C,47.0 C,27.6 W,34.0 W,1062.0 RPM
2018-11-23_15:13:14,2800 MHz,1714.0 MHz,0 (N/A) run sudo,19.4 %,47.0 C,47.0 C,26.8 W,34.0 W,1028.0 RPM
2018-11-23_15:13:14,2800 MHz,1688.0 MHz,0 (N/A) run sudo,19.1 %,47.0 C,47.0 C,27.7 W,34.0 W,1033.0 RPM
2018-11-23_15:13:15,2800 MHz,1618.0 MHz,0 (N/A) run sudo,19.1 %,47.0 C,47.0 C,27.0 W,34.0 W,1037.0 RPM
2018-11-23_15:13:15,2800 MHz,1716.0 MHz,0 (N/A) run sudo,16.1 %,46.0 C,47.0 C,27.6 W,34.0 W,1040.0 RPM
2018-11-23_15:13:15,2800 MHz,1656.0 MHz,0 (N/A) run sudo,20.5 %,46.0 C,47.0 C,28.9 W,34.0 W,1041.0 RPM
2018-11-23_15:13:15,2800 MHz,1786.0 MHz,0 (N/A) run sudo,19.0 %,46.0 C,47.0 C,26.1 W,34.0 W,1041.0 RPM
2018-11-23_15:13:15,2800 MHz,1682.0 MHz,0 (N/A) run sudo,19.0 %,46.0 C,47.0 C,27.9 W,34.0 W,982.0 RPM
2018-11-23_15:13:16,2800 MHz,1722.0 MHz,0 (N/A) run sudo,19.3 %,46.0 C,47.0 C,28.2 W,34.0 W,1001.0 RPM
2018-11-23_15:13:16,2800 MHz,1646.0 MHz,0 (N/A) run sudo,19.6 %,47.0 C,47.0 C,27.7 W,34.0 W,977.0 RPM
2018-11-23_15:13:16,2800 MHz,1630.0 MHz,0 (N/A) run sudo,18.7 %,47.0 C,47.0 C,27.0 W,34.0 W,961.0 RPM
2018-11-23_15:13:16,2800 MHz,1702.0 MHz,0 (N/A) run sudo,17.9 %,47.0 C,47.0 C,27.2 W,34.0 W,953.0 RPM
2018-11-23_15:13:17,2800 MHz,1659.0 MHz,0 (N/A) run sudo,19.1 %,47.0 C,47.0 C,27.9 W,34.0 W,948.0 RPM
2018-11-23_15:13:17,2800 MHz,1676.0 MHz,0 (N/A) run sudo,16.6 %,47.0 C,47.0 C,28.1 W,34.0 W,945.0 RPM
2018-11-23_15:13:17,2800 MHz,1638.0 MHz,0 (N/A) run sudo,16.3 %,47.0 C,47.0 C,27.1 W,34.0 W,944.0 RPM
2018-11-23_15:13:17,2800 MHz,1674.0 MHz,0 (N/A) run sudo,19.8 %,47.0 C,47.0 C,27.2 W,34.0 W,943.0 RPM
2018-11-23_15:13:17,2800 MHz,1706.0 MHz,0 (N/A) run sudo,19.1 %,47.0 C,47.0 C,27.8 W,34.0 W,984.0 RPM
2018-11-23_15:13:18,2800 MHz,1659.0 MHz,0 (N/A) run sudo,20.2 %,47.0 C,47.0 C,28.0 W,34.0 W,1000.0 RPM
2018-11-23_15:13:18,2800 MHz,1681.0 MHz,0 (N/A) run sudo,22.5 %,47.0 C,47.0 C,28.6 W,34.0 W,1020.0 RPM
2018-11-23_15:13:18,2800 MHz,1698.0 MHz,0 (N/A) run sudo,17.6 %,47.0 C,47.0 C,29.4 W,34.0 W,1030.0 RPM
2018-11-23_15:13:18,2800 MHz,1720.0 MHz,0 (N/A) run sudo,21.9 %,47.0 C,47.0 C,28.6 W,34.0 W,1037.0 RPM
